,market_value_jan_2020,market_value_jan_2021,annual_revenue_usd,annual_net_income_usd,revenue,market_capitalization_2022,total_assets_in_usd,total_equity_in_usd,total_liabilities_in_usd
992,0,0,doll_0.002213 b,doll_0.466 b,0,0,doll_0.003666 b,doll_0.00175 b,doll_0.001915 b
993,0,0,doll_0.007469 b,doll_0.0013189999999999999 b,0,0,doll_0.027434999999999998 b,doll_0.0044610000000000006 b,doll_0.022974 b
994,0,0,doll_0.715 b,doll_0.005315 b,0,0,doll_0.023278 b,doll_0.017588 b,doll_0.005690000000000001 b
995,0,0,doll_0.012347 b,doll_0.171 b,0,0,doll_0.025283 b,doll_0.0029449999999999997 b,doll_0.022338 b
996,0,0,doll_0.008487999999999999 b,doll_0.348 b,0,0,doll_0.009670999999999999 b,doll_0.004477999999999999 b,doll_0.005193 b
997,0,0,doll_0.003287 b,doll_0.001502 b,0,0,doll_0.005356 b,doll_0.002323 b,doll_0.003033 b
998,0,0,doll_0.033755 b,doll_0.0014550000000000001 b,0,0,doll_0.035829 b,doll_0.012639 b,doll_0.023190000000000002 b
999,0,0,doll_0.00405 b,doll_0.0016950000000000001 b,0,0,doll_0.086909 b,doll_0.016384 b,doll_0.070524 b
1000,0,0,doll_0.019474 b,doll_0.00174 b,0,0,doll_0.051122 b,doll_0.008393000000000001 b,doll_0.042728999999999996 b
1001,0,0,doll_0.015864 b,doll_-0.002343 b,0,0,doll_0.039258 b,doll_-0.0025710000000000004 b,doll_0.041829 b
1002,0,0,doll_0.006045 b,doll_0.001866 b,0,0,doll_0.10840000000000001 b,doll_0.025867 b,doll_0.082536 b
1003,0,0,doll_0.018003 b,doll_0.0025870000000000003 b,0,0,doll_0.024594 b,doll_0.008579 b,doll_0.016016 b
1004,0,0,doll_0.016523 b,doll_0.001415 b,0,0,doll_0.007609 b,doll_0.003494 b,doll_0.004115000000000001 b
1005,0,0,doll_0.025296 b,doll_-0.007280999999999999 b,0,0,doll_0.022265 b,doll_0.018255 b,doll_0.004009 b
1006,0,0,doll_0.034619 b,doll_-0.001423 b,0,0,doll_0.040350000000000004 b,doll_0.005515 b,doll_0.034835 b
1007,0,0,doll_0.012675 b,doll_0.001529 b,0,0,doll_0.06283899999999999 b,doll_0.015853 b,doll_0.046986 b
1008,0,0,doll_0.006473 b,doll_0.263 b,0,0,doll_0.009246 b,doll_0.002643 b,doll_0.0066029999999999995 b
1009,0,0,doll_0.53 b,doll_0.155 b,0,0,doll_0.029553 b,doll_0.004528 b,doll_0.025025 b
1010,0,0,doll_0.007402 b,doll_0.863 b,0,0,doll_0.010284000000000001 b,doll_0.0051210000000000006 b,doll_0.005162 b
1011,0,0,doll_0.001936 b,doll_0.722 b,0,0,doll_0.024277999999999997 b,doll_0.00966 b,doll_0.014617000000000002 b
1012,0,0,doll_0.016300000000000002 b,0,0,0,0,0,0
1013,0,0,doll_0.061473999999999994 b,doll_0.001573 b,0,0,doll_0.11946 b,doll_0.036701 b,doll_0.082762 b
1014,0,0,doll_0.0011149999999999999 b,doll_0.302 b,0,0,doll_0.0064269999999999996 b,doll_0.0026939999999999998 b,doll_0.003785 b
1015,0,0,doll_0.00296 b,doll_0.001387 b,0,0,doll_0.012635 b,doll_0.003908 b,doll_0.008726000000000001 b
1016,0,0,doll_0.001055 b,doll_0.195 b,0,0,doll_0.003215 b,doll_0.893 b,doll_0.002321 b
1017,0,0,doll_0.003828 b,doll_0.049 b,0,0,doll_0.024717 b,doll_0.011134 b,doll_0.013583 b
1018,0,0,doll_0.013974 b,doll_0.0012050000000000001 b,0,0,doll_0.022185 b,doll_0.011375 b,doll_0.01081 b
1019,0,0,doll_0.00863 b,doll_0.985 b,0,0,doll_0.004764 b,doll_0.001535 b,doll_0.003229 b
1020,0,0,doll_0.0010760000000000001 b,doll_0.226 b,0,0,doll_0.0059900000000000005 b,doll_0.004645 b,doll_0.0013440000000000001 b
1021,0,0,doll_0.002578 b,doll_0.316 b,0,0,doll_0.0035369999999999998 b,doll_0.003038 b,doll_0.498 b
1022,0,0,doll_0.042923 b,doll_0.0037099999999999998 b,0,0,doll_0.038079 b,doll_0.007006 b,doll_0.031073 b
1023,0,0,doll_0.747 b,doll_0.116 b,0,0,doll_0.0068520000000000005 b,doll_0.001997 b,doll_0.004855000000000001 b
1024,0,0,doll_0.002785 b,doll_0.692 b,0,0,doll_0.003094 b,doll_0.367 b,doll_0.002727 b
1025,0,0,doll_0.0015680000000000002 b,doll_0.472 b,0,0,doll_0.004672 b,doll_0.003231 b,doll_0.001441 b
1026,0,0,doll_0.00601 b,doll_0.297 b,0,0,doll_0.008289999999999999 b,doll_0.002433 b,doll_0.005857 b
1027,0,0,doll_0.0035 b,doll_0.606 b,0,0,doll_0.006409 b,doll_0.002866 b,doll_0.003542 b
1028,0,0,doll_0.009852999999999999 b,doll_0.99 b,0,0,doll_0.013223 b,doll_0.007056 b,doll_0.006167 b
1029,0,0,doll_0.007138 b,doll_0.0013939999999999998 b,0,0,doll_0.027556 b,doll_0.009507 b,doll_0.018049 b
1030,0,0,doll_0.005051 b,doll_0.8 b,0,0,doll_0.017332999999999998 b,doll_0.006165 b,doll_0.011167 b
1031,0,0,doll_0.065329 b,doll_0.001256 b,0,0,doll_0.14028 b,doll_0.034944 b,doll_0.10534 b
1032,0,0,doll_0.00968 b,doll_0.001254 b,0,0,doll_0.040899 b,doll_0.00607 b,doll_0.034828000000000005 b
1033,0,0,doll_0.003084 b,doll_0.055 b,0,0,doll_0.026854 b,doll_0.013571 b,doll_0.013281000000000001 b
1034,0,0,doll_0.008112999999999999 b,doll_0.001766 b,0,0,doll_0.093192 b,doll_0.011794 b,doll_0.081398 b
1035,0,0,doll_0.026704000000000002 b,doll_0.001968 b,0,0,doll_0.044783 b,doll_0.011930999999999999 b,doll_0.032851 b
1036,0,0,doll_0.010815 b,doll_0.001417 b,0,0,doll_0.019479 b,doll_0.011951 b,doll_0.007528 b
1037,0,0,doll_0.0 b,doll_-0.089 b,0,0,0,0,0
1038,0,0,doll_0.012168 b,doll_0.76 b,0,0,doll_0.006794 b,doll_0.003117 b,doll_0.003676 b
1039,0,0,doll_0.076117 b,doll_0.0039 b,0,0,doll_0.28352999999999995 b,doll_0.043747999999999995 b,doll_0.23978 b
1040,0,0,doll_0.005195 b,doll_0.427 b,0,0,doll_0.008276 b,doll_0.003218 b,doll_0.005058 b
1041,0,0,doll_0.005714 b,doll_0.44 b,0,0,doll_0.008215 b,doll_0.006005 b,doll_0.00221 b
1042,0,0,doll_0.892 b,doll_-0.525 b,0,0,doll_0.002572 b,doll_0.001921 b,doll_0.65 b
1043,0,0,doll_0.0 b,doll_0.571 b,0,0,doll_0.011859999999999999 b,doll_0.001582 b,doll_0.010278 b
1044,0,0,doll_0.006365999999999999 b,doll_0.001167 b,0,0,doll_0.015659 b,doll_0.009241 b,doll_0.006418 b
1045,0,0,doll_0.001532 b,doll_-0.00526 b,0,0,doll_0.032258 b,doll_0.005085 b,doll_0.027172 b
1046,0,0,doll_0.641 b,doll_-0.326 b,0,0,doll_0.009256 b,doll_0.004043 b,doll_0.005212 b
1047,0,0,doll_0.010565 b,doll_0.914 b,0,0,doll_0.015294 b,doll_0.005978 b,doll_0.009315 b
1048,0,0,doll_0.013603 b,doll_0.0011510000000000001 b,0,0,doll_0.050783999999999996 b,doll_0.029748 b,doll_0.021036000000000003 b
1049,0,0,doll_0.0026320000000000002 b,doll_0.827 b,0,0,doll_0.004523 b,doll_0.002415 b,doll_0.0021070000000000004 b
1050,0,0,doll_0.005301 b,doll_0.304 b,0,0,doll_0.007211 b,doll_0.031 b,doll_0.00718 b
1051,0,0,doll_0.003002 b,doll_0.001684 b,0,0,doll_0.07021899999999999 b,doll_0.042749 b,doll_0.027469999999999998 b
1052,0,0,doll_0.009686 b,doll_0.0010940000000000001 b,0,0,doll_0.011999000000000001 b,doll_0.00558 b,doll_0.006418 b
1053,0,0,doll_0.016510999999999998 b,doll_0.724 b,0,0,doll_0.056195 b,doll_0.010273999999999998 b,doll_0.045921 b
1054,0,0,doll_0.034196 b,doll_0.001929 b,0,0,doll_0.042216000000000004 b,doll_0.028924 b,doll_0.013292 b
1055,0,0,doll_0.004647 b,doll_0.612 b,0,0,doll_0.007237 b,doll_0.003883 b,doll_0.003354 b
1056,0,0,doll_0.006318 b,doll_0.937 b,0,0,doll_0.010026 b,doll_0.838 b,doll_0.009188 b
1057,0,0,doll_0.0012070000000000002 b,doll_0.242 b,0,0,doll_0.001585 b,doll_0.0012430000000000002 b,doll_0.341 b
1058,0,0,doll_0.018793 b,doll_0.0015 b,0,0,doll_0.026259 b,doll_0.012221 b,doll_0.014038 b
1059,0,0,doll_0.002513 b,doll_0.0011200000000000001 b,0,0,doll_0.079185 b,doll_0.012813000000000001 b,doll_0.066372 b
1060,0,0,doll_0.011012000000000001 b,doll_0.001067 b,0,0,doll_0.022439 b,doll_0.013474 b,doll_0.008964 b
1061,0,0,doll_0.005295 b,doll_0.65 b,0,0,doll_0.00323 b,doll_0.001071 b,doll_0.0021579999999999998 b
1062,0,0,doll_0.002922 b,doll_0.002944 b,0,0,doll_0.009606 b,doll_0.006941 b,doll_0.002664 b
1063,0,0,doll_0.014262 b,doll_0.00171 b,0,0,doll_0.30466000000000004 b,doll_0.016069 b,doll_0.28858999999999996 b
1064,0,0,doll_0.039182 b,doll_0.0024100000000000002 b,0,0,doll_0.059285 b,doll_0.017086999999999998 b,doll_0.042199 b
1065,0,0,doll_0.009550000000000001 b,doll_0.001477 b,0,0,doll_0.19984 b,doll_0.022670000000000003 b,doll_0.17717 b
1066,0,0,doll_0.00889 b,doll_-0.073 b,0,0,doll_0.0020859999999999997 b,doll_0.014 b,doll_0.0020710000000000004 b
1067,0,0,doll_0.033607 b,doll_0.001716 b,0,0,doll_0.091084 b,doll_0.024363 b,doll_0.066721 b
1068,0,0,doll_0.0 b,doll_0.002315 b,0,0,doll_0.82782 b,doll_0.052265 b,doll_0.77555 b
1069,0,0,doll_0.009076 b,doll_0.00117 b,0,0,doll_0.059609 b,doll_0.018231 b,doll_0.041378 b
1070,0,0,doll_0.065793 b,doll_0.00189 b,0,0,doll_0.058718000000000006 b,doll_0.019923 b,doll_0.038793999999999995 b
1071,0,0,doll_0.012286 b,doll_0.001029 b,0,0,doll_0.023132 b,doll_0.016489999999999998 b,doll_0.006641 b
1072,0,0,doll_0.0037370000000000003 b,doll_0.55 b,0,0,doll_0.004876999999999999 b,doll_0.002213 b,doll_0.002664 b
1073,0,0,doll_0.0024460000000000003 b,doll_0.833 b,0,0,doll_0.008396 b,doll_0.007248 b,doll_0.001148 b
1074,0,0,doll_0.005709 b,doll_0.539 b,0,0,doll_0.008168 b,doll_0.0019190000000000001 b,doll_0.006248999999999999 b
1075,0,0,doll_0.001977 b,doll_0.592 b,0,0,doll_0.011876 b,doll_0.004837 b,doll_0.007039 b
1076,0,0,doll_0.009454 b,doll_-0.001951 b,0,0,doll_0.014085 b,doll_0.005057000000000001 b,doll_0.009028000000000001 b
1077,0,0,doll_0.777 b,doll_0.284 b,0,0,doll_0.0016870000000000001 b,doll_0.0010609999999999999 b,doll_0.626 b
1078,0,0,doll_0.018335999999999998 b,doll_0.001259 b,0,0,doll_0.037292 b,doll_0.014407999999999999 b,doll_0.022883 b
1079,0,0,doll_0.009595000000000001 b,doll_0.398 b,0,0,doll_0.048066000000000005 b,doll_0.006617 b,doll_0.041449 b
1080,0,0,doll_0.011871 b,doll_-0.077 b,0,0,0,0,0
1081,0,0,doll_0.004215 b,doll_0.412 b,0,0,doll_0.007319 b,doll_0.003512 b,doll_0.003806 b
1082,0,0,doll_0.001592 b,doll_0.161 b,0,0,doll_0.004732 b,doll_0.0023239999999999997 b,doll_0.002408 b
1083,0,0,doll_0.003659 b,doll_0.492 b,0,0,doll_0.007099 b,doll_0.003944 b,doll_0.003154 b
1084,0,0,doll_0.022872 b,doll_0.0013260000000000001 b,0,0,doll_0.25557 b,doll_0.017435 b,doll_0.23814 b
1085,0,0,doll_0.002922 b,doll_0.0042450000000000005 b,0,0,doll_0.017775 b,doll_0.013667 b,doll_0.004108 b
1086,0,0,doll_0.0075970000000000005 b,doll_0.001774 b,0,0,doll_0.30734 b,doll_0.023506 b,doll_0.28382999999999997 b
1087,0,0,doll_0.060812 b,doll_0.003254 b,0,0,doll_0.09933700000000001 b,doll_0.029925999999999998 b,doll_0.06941 b
1088,0,0,doll_0.012542 b,doll_0.417 b,0,0,doll_0.021532 b,doll_0.009343 b,doll_0.01219 b
1089,0,0,0,0,0,0,0,0,0
1090,0,0,doll_0.001905 b,doll_0.544 b,0,0,doll_0.002988 b,doll_0.0024700000000000004 b,doll_0.517 b
1091,0,0,doll_0.061272 b,doll_0.846 b,0,0,doll_0.043855 b,doll_0.014129 b,doll_0.029726 b
1092,0,0,doll_0.002888 b,doll_0.496 b,0,0,doll_0.022365 b,doll_0.008042 b,doll_0.014322 b
1093,0,0,doll_0.0636 b,doll_0.047 b,0,0,doll_0.084887 b,doll_0.013224999999999999 b,doll_0.071661 b
1094,0,0,doll_0.013550000000000001 b,doll_0.001129 b,0,0,doll_0.01455 b,doll_0.0061340000000000006 b,doll_0.008417 b
1095,0,0,doll_0.71 b,doll_0.642 b,0,0,doll_0.002902 b,doll_0.002277 b,doll_0.624 b
1096,0,0,doll_0.004614 b,doll_0.445 b,0,0,doll_0.01443 b,doll_0.007622 b,doll_0.006808 b
1097,0,0,doll_0.002833 b,doll_0.839 b,0,0,doll_0.013404 b,doll_0.002866 b,doll_0.010538 b
1098,0,0,doll_0.003998 b,doll_0.529 b,0,0,doll_0.009112 b,doll_0.004274 b,doll_0.004838 b
1099,0,0,doll_0.01887 b,doll_0.898 b,0,0,doll_0.014352 b,doll_0.00349 b,doll_0.010861 b
1100,0,0,doll_0.0319 b,doll_0.0011510000000000001 b,0,0,doll_0.026338 b,doll_0.005235 b,doll_0.021102 b
1101,0,0,doll_0.001858 b,doll_0.505 b,0,0,doll_0.015257 b,doll_0.006515 b,doll_0.008654 b
1102,0,0,doll_0.006974 b,doll_0.707 b,0,0,doll_0.039504 b,doll_0.019961 b,doll_0.019542999999999998 b
1103,0,0,doll_0.003106 b,doll_0.001195 b,0,0,doll_0.004411 b,doll_0.0029460000000000003 b,doll_0.001466 b
1104,0,0,doll_0.026038 b,doll_0.00117 b,0,0,doll_0.03032 b,doll_0.016518 b,doll_0.013802 b
1105,0,0,doll_0.016317 b,doll_0.002162 b,0,0,doll_0.023969999999999998 b,doll_0.01216 b,doll_0.011810000000000001 b
1106,0,0,doll_0.005416000000000001 b,doll_0.804 b,0,0,doll_0.01064 b,doll_0.00244 b,doll_0.008199999999999999 b
1107,0,0,doll_0.00366 b,doll_0.001111 b,0,0,doll_0.006971 b,doll_0.004821 b,doll_0.00215 b
1108,0,0,doll_0.001382 b,doll_0.145 b,0,0,doll_0.002079 b,doll_0.43 b,doll_0.001649 b
1109,0,0,doll_0.003206 b,doll_-0.132 b,0,0,doll_0.004639 b,doll_0.0023239999999999997 b,doll_0.002316 b
1110,0,0,doll_0.01533 b,doll_0.0012909999999999998 b,0,0,doll_0.059893999999999996 b,doll_0.021262 b,doll_0.038632 b
1111,0,0,doll_0.00957 b,doll_-0.001019 b,0,0,doll_0.038030999999999995 b,doll_0.004541000000000001 b,doll_0.03349 b
1112,0,0,doll_0.06259300000000001 b,doll_0.005426 b,0,0,doll_0.075007 b,doll_0.041350000000000005 b,doll_0.033656 b
1113,0,0,doll_0.00719 b,doll_0.569 b,0,0,doll_0.0045780000000000005 b,doll_0.0020459999999999996 b,doll_0.002532 b
1114,0,0,doll_0.0032839999999999996 b,doll_0.001496 b,0,0,doll_0.027153 b,doll_0.0072380000000000005 b,doll_0.019915 b
1115,0,0,doll_0.09977599999999999 b,doll_0.0026179999999999997 b,0,0,doll_0.2024 b,doll_0.056951 b,doll_0.14545 b
1116,0,0,doll_0.0028079999999999997 b,doll_0.001266 b,0,0,doll_0.10994 b,doll_0.011442 b,doll_0.098495 b
1117,0,0,doll_0.012406 b,doll_0.939 b,0,0,doll_0.024984000000000003 b,doll_0.007585 b,doll_0.017399 b
1118,0,0,doll_0.0030470000000000002 b,doll_0.574 b,0,0,doll_0.009795 b,doll_0.004196 b,doll_0.005598 b
1119,0,0,doll_0.041784999999999996 b,doll_0.804 b,0,0,doll_0.075614 b,doll_0.04285 b,doll_0.032764 b
1120,0,0,doll_0.009630000000000001 b,doll_0.0029460000000000003 b,0,0,doll_0.031387 b,doll_0.013105 b,doll_0.018282 b
1121,0,0,doll_0.005355 b,doll_0.266 b,0,0,doll_0.009863 b,doll_0.0017929999999999999 b,doll_0.00807 b
1122,0,0,doll_0.903 b,doll_0.317 b,0,0,doll_0.001107 b,doll_0.702 b,doll_0.405 b
1123,0,0,doll_0.002159 b,doll_0.882 b,0,0,doll_0.0037189999999999996 b,doll_0.002719 b,doll_0.001 b
1124,0,0,doll_0.015235 b,doll_-0.002305 b,0,0,doll_0.011175000000000001 b,doll_0.005876999999999999 b,doll_0.005298 b
1125,0,0,doll_0.01141 b,doll_0.258 b,0,0,doll_0.0076 b,doll_0.0024449999999999997 b,doll_0.005155 b
1126,0,0,0,0,0,0,0,0,0
1127,0,0,doll_0.005982 b,doll_0.586 b,0,0,doll_0.011348 b,doll_0.006064 b,doll_0.005284 b
1128,0,0,doll_0.010164999999999999 b,doll_0.001285 b,0,0,0,0,0
1129,0,0,doll_0.010788 b,doll_0.001988 b,0,0,doll_0.013611 b,doll_0.006562 b,doll_0.007049000000000001 b
1130,0,0,doll_0.032395 b,doll_0.0016439999999999998 b,0,0,doll_0.040292 b,doll_0.015407 b,doll_0.024885 b
1131,0,0,doll_0.007329 b,doll_0.001353 b,0,0,doll_0.028753 b,doll_0.006631000000000001 b,doll_0.021565 b
1132,0,0,doll_0.002118 b,doll_0.854 b,0,0,doll_0.072639 b,doll_0.014141 b,doll_0.058497999999999994 b
1133,0,0,doll_0.019649 b,doll_-0.205 b,0,0,doll_0.048086 b,doll_0.011614000000000001 b,doll_0.036472000000000004 b
1134,0,0,doll_0.003604 b,doll_0.0012050000000000001 b,0,0,doll_0.0055910000000000005 b,doll_0.0042910000000000005 b,doll_0.0013 b
1135,0,0,doll_0.027509 b,doll_0.0013080000000000001 b,0,0,doll_0.013428 b,doll_0.006322 b,doll_0.0071059999999999995 b
1136,0,0,doll_0.001865 b,doll_0.304 b,0,0,doll_0.0034980000000000002 b,doll_0.002263 b,doll_0.982 b
1137,0,0,doll_0.019363 b,doll_0.001752 b,0,0,doll_0.025242999999999998 b,doll_0.009082000000000002 b,doll_0.016161000000000002 b
1138,0,0,doll_0.008951 b,doll_0.001236 b,0,0,doll_0.005834 b,doll_0.003002 b,doll_0.002832 b
1139,0,0,doll_0.003504 b,doll_0.418 b,0,0,doll_0.006546000000000001 b,doll_0.0038090000000000003 b,doll_0.002736 b
1140,0,0,doll_0.013708 b,doll_-0.131 b,0,0,doll_0.00457 b,doll_-0.001619 b,doll_0.006189 b
1141,0,0,doll_0.005139 b,doll_0.567 b,0,0,doll_0.008439 b,doll_0.003478 b,doll_0.004961 b
1142,0,0,doll_0.004879 b,doll_0.001368 b,0,0,doll_0.08746 b,doll_0.015579 b,doll_0.071881 b
1143,0,0,doll_0.015300000000000001 b,doll_0.517 b,0,0,doll_0.019704 b,doll_0.00813 b,doll_0.011574999999999998 b
1144,0,0,doll_0.008537000000000001 b,doll_0.001896 b,0,0,doll_0.011975 b,doll_0.004189 b,doll_0.0077859999999999995 b
1145,0,0,doll_0.030536 b,doll_0.005026 b,0,0,doll_0.035729 b,doll_0.014657 b,doll_0.021072 b
1146,0,0,doll_0.002255 b,doll_0.453 b,0,0,doll_0.0030369999999999998 b,doll_0.0017929999999999999 b,doll_0.001244 b
1147,0,0,doll_0.017844000000000002 b,doll_0.001199 b,0,0,doll_0.035051 b,doll_0.005636 b,doll_0.029415 b
1148,0,0,doll_0.005539 b,doll_0.448 b,0,0,doll_0.006791 b,doll_0.004874 b,doll_0.001917 b
1149,0,0,doll_0.009630000000000001 b,doll_0.952 b,0,0,doll_0.010135 b,doll_0.002198 b,doll_0.007937 b
1150,0,0,doll_0.019416 b,doll_0.0010680000000000002 b,0,0,doll_0.034921 b,doll_0.012359 b,doll_0.022561 b
1151,0,0,doll_0.040097 b,doll_0.003384 b,0,0,doll_0.06992100000000001 b,doll_0.024672999999999997 b,doll_0.045248 b
1152,0,0,doll_0.004357000000000001 b,doll_0.51 b,0,0,doll_0.001671 b,doll_-0.004208999999999999 b,doll_0.005881 b
1153,0,0,doll_0.031387 b,doll_-0.499 b,0,0,doll_0.048643 b,doll_0.016484000000000002 b,doll_0.032159999999999994 b
1154,0,0,doll_0.001691 b,doll_0.378 b,0,0,doll_0.844 b,doll_-0.382 b,doll_0.001227 b
1155,0,0,doll_0.009847 b,doll_0.001132 b,0,0,doll_0.047386000000000005 b,doll_0.016319 b,doll_0.031067 b
1156,0,0,doll_0.00611 b,doll_0.0017909999999999998 b,0,0,doll_0.23407 b,doll_0.014955999999999999 b,doll_0.21911000000000003 b
1157,0,0,doll_0.001237 b,doll_0.151 b,0,0,doll_0.001191 b,doll_0.826 b,doll_0.365 b
1158,0,0,doll_0.002473 b,doll_0.419 b,0,0,doll_0.004311 b,doll_0.0022949999999999997 b,doll_0.002016 b
1159,0,0,doll_0.007715 b,doll_0.843 b,0,0,doll_0.023829 b,doll_0.012147 b,doll_0.011680999999999999 b
1160,0,0,doll_0.012515 b,doll_0.232 b,0,0,doll_0.005188 b,doll_0.002319 b,doll_0.002869 b
1161,0,0,0,0,0,0,0,0,0
1162,0,0,doll_0.0 b,doll_0.0 b,0,0,0,0,0
1163,0,0,doll_0.016757 b,doll_0.834 b,0,0,doll_0.036482 b,doll_0.004732999999999999 b,doll_0.031748 b
1164,0,0,doll_0.001479 b,doll_0.879 b,0,0,doll_0.028768000000000002 b,doll_0.020773 b,doll_0.007994 b
1165,0,0,doll_0.005739 b,doll_0.838 b,0,0,doll_0.023246 b,doll_0.0022370000000000003 b,doll_0.021009 b
1166,0,0,doll_0.012948000000000001 b,doll_0.003351 b,0,0,doll_0.5444 b,doll_0.038918 b,doll_0.50548 b
1167,0,0,doll_0.017669 b,doll_0.011356999999999999 b,0,0,doll_0.096555 b,doll_0.084801 b,doll_0.011753999999999999 b
1168,0,0,doll_0.022158 b,doll_0.003076 b,0,0,doll_0.026981 b,doll_0.016679 b,doll_0.010302 b
1169,0,0,doll_0.010067999999999999 b,doll_0.555 b,0,0,doll_0.012064 b,doll_0.002867 b,doll_0.009196999999999999 b
1170,0,0,doll_0.054819 b,doll_0.002754 b,0,0,doll_0.061992 b,doll_0.0247 b,doll_0.037292 b
1171,0,0,doll_0.0010229999999999998 b,doll_0.356 b,0,0,doll_0.010718 b,doll_0.0053609999999999994 b,doll_0.005355 b
1172,0,0,doll_0.036531999999999995 b,doll_0.001918 b,0,0,doll_0.18267 b,doll_0.0241 b,doll_0.15857 b
1173,0,0,doll_0.017881 b,doll_0.0024100000000000002 b,0,0,doll_0.048000999999999995 b,doll_0.015923 b,doll_0.032078 b
1174,0,0,doll_0.008490000000000001 b,doll_0.002974 b,0,0,doll_0.02125 b,doll_0.005526 b,doll_0.015971 b
1175,0,0,doll_0.008695999999999999 b,doll_0.599 b,0,0,doll_0.031674 b,doll_0.011601 b,doll_0.020073 b
1176,0,0,doll_0.015291 b,doll_0.0012490000000000001 b,0,0,doll_0.013334 b,doll_0.005154 b,doll_0.008180999999999999 b
1177,0,0,doll_0.001403 b,doll_0.111 b,0,0,doll_0.002722 b,doll_0.001098 b,doll_0.001625 b
1178,0,0,doll_0.002673 b,doll_-0.001339 b,0,0,doll_0.00579 b,doll_0.222 b,doll_0.005568 b
1179,0,0,0,0,0,0,0,0,0
1180,0,0,doll_0.00747 b,doll_0.0012900000000000001 b,0,0,doll_0.017277999999999998 b,doll_0.00835 b,doll_0.008928 b
1181,0,0,doll_0.0034609999999999997 b,doll_0.651 b,0,0,doll_0.008138 b,doll_0.00453 b,doll_0.003608 b
1182,0,0,doll_0.011537 b,doll_0.864 b,0,0,doll_0.073961 b,doll_0.00824 b,doll_0.065721 b
1183,0,0,doll_0.010846 b,doll_-0.002422 b,0,0,doll_0.043426 b,doll_0.009585000000000002 b,doll_0.033841 b
1184,0,0,0,0,0,0,0,0,0
1185,0,0,doll_0.0012900000000000001 b,doll_0.15 b,0,0,doll_0.010775 b,doll_0.003442 b,doll_0.006032 b
1186,0,0,doll_0.005719 b,doll_0.00166 b,0,0,doll_0.018591 b,doll_0.007475 b,doll_0.011115 b
1187,0,0,doll_0.002665 b,doll_0.226 b,0,0,doll_0.004569 b,doll_0.002523 b,doll_0.002045 b
1188,0,0,doll_0.036758000000000006 b,doll_0.00151 b,0,0,doll_0.36247 b,doll_0.025922999999999998 b,doll_0.33654 b
1189,0,0,doll_0.02435 b,doll_0.0014199999999999998 b,0,0,doll_0.027251 b,doll_0.009973000000000001 b,doll_0.017277999999999998 b
1190,0,0,doll_0.001509 b,doll_0.0010129999999999998 b,0,0,doll_0.017597 b,doll_0.012187 b,doll_0.00541 b
1191,0,0,doll_0.0020009999999999997 b,doll_0.857 b,0,0,doll_0.14522 b,doll_0.011441000000000002 b,doll_0.13378 b
1192,0,0,doll_0.017886 b,doll_-0.001269 b,0,0,doll_0.054842 b,doll_0.020492 b,doll_0.03435 b
1193,0,0,doll_0.008442 b,doll_0.166 b,0,0,doll_0.028881 b,doll_0.001954 b,doll_0.026927 b
1194,0,0,doll_0.002298 b,doll_0.409 b,0,0,doll_0.003191 b,doll_0.0017130000000000001 b,doll_0.001478 b
1195,0,0,doll_0.001355 b,doll_0.392 b,0,0,doll_0.001795 b,doll_0.0013440000000000001 b,doll_0.45 b
1196,0,0,doll_0.0028740000000000003 b,doll_-0.001048 b,0,0,doll_0.0028740000000000003 b,doll_0.0017800000000000001 b,doll_0.0010940000000000001 b
1197,0,0,doll_0.0015760000000000001 b,doll_0.833 b,0,0,doll_0.00327 b,doll_0.0023959999999999997 b,doll_0.874 b
1198,0,0,doll_0.003042 b,doll_0.637 b,0,0,doll_0.00361 b,doll_0.00215 b,doll_0.00146 b
1199,0,0,doll_0.0037080000000000004 b,doll_0.494 b,0,0,doll_0.007037 b,doll_0.0041340000000000005 b,doll_0.002903 b
1200,0,0,doll_0.007822 b,doll_0.558 b,0,0,doll_0.018454 b,doll_0.010201 b,doll_0.008253 b
1201,0,0,doll_0.008425 b,doll_0.001831 b,0,0,doll_0.024168 b,doll_0.011223 b,doll_0.012945 b
1202,0,0,doll_0.008407999999999999 b,doll_0.74 b,0,0,doll_0.007971 b,doll_0.001924 b,doll_0.006046999999999999 b
1203,0,0,doll_0.333 b,doll_0.333 b,0,0,0,0,0
1204,0,0,doll_0.005632 b,doll_0.001871 b,0,0,doll_0.008919 b,doll_0.004218 b,doll_0.0047009999999999994 b
1205,0,0,doll_0.009720000000000001 b,doll_0.708 b,0,0,doll_0.004944 b,doll_0.003369 b,doll_0.0015760000000000001 b
1206,0,0,doll_0.001921 b,doll_0.199 b,0,0,doll_0.0046630000000000005 b,doll_0.0028250000000000003 b,doll_0.0018369999999999999 b
1207,0,0,doll_0.844 b,doll_-0.852 b,0,0,doll_0.003643 b,doll_0.588 b,doll_0.003055 b
1208,0,0,doll_0.387 b,doll_-0.342 b,0,0,doll_0.002342 b,doll_0.85 b,doll_0.001492 b
1209,0,0,doll_0.014092 b,doll_0.477 b,0,0,doll_0.014632 b,doll_0.00594 b,doll_0.008034000000000001 b
1210,0,0,doll_0.0013620000000000001 b,doll_-0.026 b,0,0,doll_0.003386 b,0,doll_0.001706 b
