id,name,address,nation,hhid,industry,sic_code,type,est_of_ownership
50d435c64729430ba6b59d2bd3ddd647,Nova Aeg Spa,"VIA NELSON MANDELA 4, VERCELLI, 13100, VERCELLI, ITALY",IT02616630022,H-IT0050822500,"Transportation, Communications, Electric, Gas, and Sanitary Services",Electric services (4911),Corporation,2016
90cc64bc9ba74d70aafff9d0d988591b,J.a.s. Jet Air Service Spa,"VIUZZO DI PORTO 4/B, SCANDICCI, 50018, FIRENZE, ITALY",IT01921910152,H-IT0009995455,"Transportation, Communications, Electric, Gas, and Sanitary Services",Transportation services (4789),Corporation,1974
1c6160d445ea43bb8089b426787d60b8,Acegasapsamga Spa,"VIA DEL TEATRO 5, TRIESTE, 34121, TRIESTE, ITALY",IT00930530324,H-IT0004648218,"Transportation, Communications, Electric, Gas, and Sanitary Services",Water supply service (4941),Corporation,1997
ffcc51ed5c9f4e8a94d3644f69e85f32,Siram Spa,"VIA ANNA MARIA MOZZONI 12, MILANO, 20152, MILANO, ITALY",IT08786190150,H-IT0047975709,Construction,Plumbing/heating/air conditioning contrac (1711),Corporation,1987
40aa51dbaaf24f4692f52fd7fa2936ae,Lenovo Italy Srl,"VIA SAN BOVIO 3, SEGRATE, 20054, MILANO, ITALY",IT04771300961,H-IT0073894281,Manufacturing,Mfg electronic computers (3571),Corporation,2005
77f8ec91bee74ba8af89fb6409aa6f66,Urbaser S.a.,"VIA CONSORTILE, AVELLINO, 83100, AVELLINO, ITALY",IT13379651006,H-IT0045887942,Services,Business services (7389),Foreign Company,2015
1b849720846e4d4fa17e54cc71f6dfda,Huawei Technologies Italia Srl,"VIA LORENTEGGIO 240, MILANO, 20147, MILANO, ITALY",IT04501190963,H-IT0007698003,Wholesale Trade,Whol electronic parts/equipment (5065),Corporation,2004
24adc32f70cb410c853c564b75b3c924,Sace Spa,"PIAZZA POLI 37/42, ROMA, 00187, ROMA, ITALY",IT05804521002,H-IT0072934069,"Finance, Insurance, and Real Estate",Insurance carrier (6399),Corporation,1977
a42efebc362a497cac6715eb82f75565,Ducati Motor Holding Spa,"VIA ANTONIO CAVALIERI DUCATI 3, BOLOGNA, 40132, BOLOGNA, ITALY",IT05113870967,H-IT0002492660,Manufacturing,Mfg motorcycles/bicycles (3751),Corporation,1926
004e158c18ab499c89af168cee29720b,Equensworldline Se,"VIA ENRICO CIALDINI 16, MILANO, 20161, MILANO, ITALY",IT08453720966,H-IT0040267229,Services,Data processing/preparation (7374),Foreign Company,2013
4627ded135474a8ba7db82fe78db1313,Itas Istituto Trentino Alto Adige Per Assicurazioni Societa' Mutua Di Assicurazioni,"PIAZZA DELLE DONNE LAVORATRICI 2, TRENTO, 38121, TRENTO, ITALY",IT00110750221,H-IT0052080684,"Finance, Insurance, and Real Estate",Insurance carrier (6399),Cooperative,1821
c11696fc3c704cea8100c73aa8f913f5,Lvmh Italia Spa,"LARGO AUGUSTO 8, MILANO, 20122, MILANO, ITALY",IT13310290153,H-IT0070531358,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1991
bb0713bf994049f6be9dd755fc2f6808,Farvima Medicinali Spa,"VIA NAPOLI 220, CASANDRINO, 80025, NAPOLI, ITALY",IT01239791211,H-IT0012414328,Wholesale Trade,Whol drugs/sundries (5122),Corporation,1963
9478ff5460454bc98c44fad06149c825,Smurfit Kappa Italia Spa,"STRADA SERRAVALLE 65, NOVI LIGURE, 15067, ALESSANDRIA, ITALY",IT02124341203,H-IT0052087123,Manufacturing,Mfg corrugated/solid fiber boxes (2653),Corporation,2000
e809a8c463044517a1085f35d36abaa5,Blackrock (netherlands) Bv,"PIAZZA SAN FEDELE 2, MILANO, 20121, MILANO, ITALY",IT10577660961,H-IT0064239411,"Finance, Insurance, and Real Estate",Misc business credit institutions (6159),Foreign Company,2018
7d9576ccd7074176bfd278ff32595cbc,Schneider Electric Spa,"VIA CIRCONVALLAZIONE EST 1, STEZZANO, 24040, BERGAMO, ITALY",IT02424870166,H-IT0009032622,Manufacturing,Mfg switchgear/switchboards (3613),Corporation,1960
dfe094510e8b4f2e9634eaed0d8fc06d,Omnicom Media Group Srl,"VIA GIOVANNI SPADOLINI 5, MILANO, 20141, MILANO, ITALY",IT09898830154,H-IT0075083647,Services,Advertising agency (7311),Corporation,1989
6a78f49e972b4111ba7af2d7eff60e57,Volvo Group Italia Spa,"CORSO EUROPA 2, BOLTIERE, 24040, BERGAMO, ITALY",IT02665600165,H-IT0020242972,Wholesale Trade,Whol autos/motor vehicles (5012),Corporation,1982
1f757cc718f741178b2f32c9b497bdaa,Msd Italia Srl,"VIA VITORCHIANO 151, ROMA, 00189, ROMA, ITALY",IT00887261006,H-IT0008053081,Manufacturing,Mfg medicinal/botanical products (2833),Corporation,1956
a9e9c7a2d52945eea3bed00f04add7ca,Gnutti Carlo Spa,"VIA ARTIGIANI 2, MACLODIO, 25030, BRESCIA, ITALY",IT03402160174,H-IT0049311190,Manufacturing,Mfg power transmission equipment (3568),Corporation,1981
21f534a29e7d4725822e6e0dd932fe8c,L'oreal Italia Spa,"VIA FRANCESCO PRIMATICCIO 155, MILANO, 20147, MILANO, ITALY",IT00471270017,H-IT0008021260,Retail Trade,Ret misc merchandise (5999),Corporation,1936
2d8b7b1bf0fe40179edd97ba39b25ef4,Italia Marittima Spa,"PASSEGGIO SANT'ANDREA 4, TRIESTE, 34123, TRIESTE, ITALY",IT00047820329,H-IT0008021686,"Transportation, Communications, Electric, Gas, and Sanitary Services",Water freight transportation (4449),Corporation,1936
4824602831214ca986307c5f8041b274,C.u.ra. Consorzio Utilities Ravenna Soc Cons Arl,"VIA GRANAROLO 175/3, FAENZA, 48018, RAVENNA, ITALY",IT02019950399,H-IT0072415665,"Transportation, Communications, Electric, Gas, and Sanitary Services",Electric services (4911),Corporation,2000
8cf20cae0da542f0a5d980e5a96b0273,Progefin Spa,"VIA BARTOLOMEO ZUCCHI 1, MONZA, 20900, MONZA E BRIANZA, ITALY",IT00804740967,H-IT0072998423,Construction,Operative builders (1531),Corporation,1985
d399d82390d048d28648b66e991a1c6f,Glaxosmithkline Spa,"VIALE DELL'AGRICOLTURA 7, VERONA, 37135, VERONA, ITALY",IT00212840235,H-IT0009237461,Wholesale Trade,Whol drugs/sundries (5122),Corporation,1932
e4ac8c25609f433ead68c02235461da9,Compagnia Generale Trattori Spa,"VIA PADANA SUPERIORE 19, VIMODRONE, 20055, MILANO, ITALY",IT01674190028,H-IT0074717448,Wholesale Trade,Whol construction/mining equipment (5082),Corporation,1990
5823896fcec14ca6ace3dc209832bc5b,Stabilo International Gmbh,"VIA MESSINA 38, MILANO, 20154, MILANO, ITALY",IT07310360966,H-IT0038148110,Wholesale Trade,Whol stationery/office supplies (5112),Foreign Company,2010
645afe980ac44692b1930ccf2d4bc0c7,Ariston Spa,"VIALE ARISTIDE MERLONI 45, FABRIANO, 60044, ANCONA, ITALY",IT02853230429,H-IT0366850320,Manufacturing,Mfg electrical equipment/supplies (3699),Corporation,2020
b22b658b287942f08beadc000aa8c717,Saviola Holding Srl,"VIALE LOMBARDIA 29, VIADANA, 46019, MANTOVA, ITALY",IT02317890206,H-IT0020622082,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2002
a8cffb8aacf741248ab44a8b249fa364,Google Italy Srl,"VIA FEDERICO CONFALONIERI 4, MILANO, 20124, MILANO, ITALY",IT03660670963,H-IT0007745206,"Transportation, Communications, Electric, Gas, and Sanitary Services",Telephone communications (4813),Corporation,2002
32b1d97faf3340a395b056e79ee47889,Sacchi Giuseppe Spa,"VIA FILIPPO DA DESIO 60, DESIO, 20832, MONZA E BRIANZA, ITALY",IT00689730133,H-IT0010133712,Wholesale Trade,Whol furniture (5021),Corporation,1957
1d2b398515bc4273ba9222ad2e2a469a,Polynt Spa,"VIA ENRICO FERMI 51, SCANZOROSCIATE, 24020, BERGAMO, ITALY",IT04902660960,H-IT0002558041,Manufacturing,Mfg chemical preparations (2899),Corporation,1962
3476c903d6ce45b7ae79118a180736f2,Brunello Cucinelli Spa,"VIALE PARCO DELL'INDUSTRIA 5, CORCIANO, 06073, PERUGIA, ITALY",IT01886120540,H-IT0035217197,Manufacturing,Knitting mill (2259),Corporation,1991
1b8d7b9fd3d4471789efeaa0072dd31f,Foro Delle Arti Srl,"PIAZZETTA DEI SAPIENTI 1, CORCIANO, 06073, PERUGIA, ITALY",IT02826440543,H-IT0028057635,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2005
8f66a1c306b146f58679b45218548370,Pro-gest Spa,"VIA CASTELLANA 90, ISTRANA, 31036, TREVISO, ITALY",IT01222730267,H-IT0061868256,Manufacturing,Mfg corrugated/solid fiber boxes (2653),Corporation,1981
8db1ef46629c4e2d8218300c743d73f4,Zignago Holding Spa,"VIALE ITA MARZOTTO 8, FOSSALTA DI PORTOGRUARO, 30025, VENEZIA, ITALY",IT03781170281,H-IT0002215101,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2002
a51f5ef36e064e3ca09a60ad4aaaa204,Maiora Srl,"VIA SAN MAGNO 31, CORATO, 70033, BARI, ITALY",IT07390770720,H-IT0007363818,Wholesale Trade,Whol non durable goods (5199),Corporation,1971
b0aafe1360aa43d7919c383dbc998e38,Loro Piana Spa,"CORSO PIETRO ROLANDI 10, QUARONA, 13017, VERCELLI, ITALY",IT01611400027,H-IT0050583999,Manufacturing,Knit outerwear mill (2253),Corporation,1924
0369581418c74de08486a9efe278dc88,Grandi Salumifici Italiani Spa,"STRADA GHERBELLA 320, MODENA, 41126, MODENA, ITALY",IT02654810361,H-IT0066645190,Manufacturing,Mfg prepared meats (2013),Corporation,2000
340144e11e24474b96794ed68632c7e6,Openjobmetis Spa Agenzia Per Il Lavoro,"VIA BERNARDINO TELESIO 18, MILANO, 20145, MILANO, ITALY",IT13343690155,H-IT0054295661,Services,Help supply services (7363),Corporation,2001
77d1e5b4d1ba48c592ad20caa1e67342,2i Rete Gas Spa,"VIA ALBERICO ALBRICCI 10, MILANO, 20122, MILANO, ITALY",IT06724610966,H-IT0026173360,"Transportation, Communications, Electric, Gas, and Sanitary Services",Gas transmission/distribution (4923),Corporation,2009
88e31e62c59a4d90830cd60b763171b1,Toshiba Electronics Europe Gmbh,"VIA TORRI BIANCHE 3, VIMERCATE, 20871, MONZA E BRIANZA, ITALY",IT04036590968,H-IT0072814640,Wholesale Trade,Whol industrial equipment (5084),Foreign Company,2003
f187961dcd844c85b1e7bc60eef0cafc,Sogei Societa' Generale D'informatica Spa E In Forma Abbreviato Sogei Spa,"VIA MARIO CARUCCI 131, ROMA, 00143, ROMA, ITALY",IT01043931003,H-IT0030784107,Services,Computer related services (7379),Corporation,1976
934bf1df1b064d399db47a8417e089b3,Bayer Spa,"VIA DELLE GROANE 126, GARBAGNATE MILANESE, 20024, MILANO, ITALY",IT05849130157,H-IT0011955988,Wholesale Trade,Whol drugs/sundries (5122),Corporation,1980
4b1438490f614690ab9ed5943a00d6ba,Comarco Compagnia Generale Di Commercio Arbitraggio E Coperture Spa,"PIAZZA DELLA VITTORIA 10, GENOVA, 16121, GENOVA, ITALY",IT03278440106,H-IT0070126070,Wholesale Trade,Metals service center (5051),Corporation,1991
e1a36b820cf54f62b3e43d980127dab8,Vera Vita Spa,"VIA CARLO EDERLE 45, VERONA, 37126, VERONA, ITALY",IT03035950231,H-IT0070965382,"Finance, Insurance, and Real Estate",Life insurance carrier (6311),Corporation,2000
7aab2402713749d5af3e13386ea2afb4,Bcc Vita Spa Compagnia Di Assicurazioni Vita In Forma Abbreviato Bcc Vita Spa,"VIA BENIGNO CRESPI 19, MILANO, 20159, MILANO, ITALY",IT06868981009,H-IT0068332807,"Finance, Insurance, and Real Estate",Life insurance carrier (6311),Corporation,2001
2f31cfe0fd0f49dd82774e194d48c602,Wuerth Srl,"VIA STAZIONE 51, EGNA, 39044, BOLZANO, ITALY",IT00125230219,H-IT0033690464,Wholesale Trade,Whol plumbing equipment/supplies (5074),Corporation,1963
05dc2b232f81406ea60b39eebc1e40a3,Abbvie Srl,"STRADA REGIONALE 148 PONTINA 0SNC, APRILIA, 04011, LATINA, ITALY",IT02645920592,H-IT0018360106,Manufacturing,Mfg pharmaceutical preparations (2834),Corporation,2012
87287ec214614ef1803c9a3356ca5564,Coop Centro Italia Soc Coop,"VIA ANDREA DORIA 7, CASTIGLIONE DEL LAGO, 06061, PERUGIA, ITALY",IT02241550546,H-IT0020302304,Retail Trade,Ret groceries (5411),Cooperative,1947
ff8ebc428f334ff9af736f1b9fda8849,Colorobbia Holding Spa,"VIA PIETRAMARINA 53, VINCI, 50059, FIRENZE, ITALY",IT01847510482,H-IT0029458269,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1981
249555bb6df140be8befe61cb2c6463b,Heineken Italia Spa,"LOCALITA' AUTOPORTO 11, POLLEIN, 11020, AOSTA, ITALY",IT00610140071,H-IT0008973717,Manufacturing,Mfg malt beverages (2082),Corporation,1865
b9c85284436e440484ed019689de4027,Dedalus Healthcare Systems Group Spa,"VIA COLLODI 6/C, FIRENZE, 50141, FIRENZE, ITALY",IT06405660488,H-IT0040208036,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2013
92d164d9e0b94d90bf1c4c052c15effd,Sisal Spa,"VIA UGO BASSI 6, MILANO, 20159, MILANO, ITALY",IT05425630968,H-IT0073228494,Services,Business services (7389),Corporation,2006
2eaeb31fc82247afbeafa257939e57a2,Medtronic Italia Spa,"VIA VARESINA 162, MILANO, 20156, MILANO, ITALY",IT09238800156,H-IT0059526548,Wholesale Trade,Whol medical/hospital equipment (5047),Corporation,1988
8059ba9e24be446ab14d0b68e6f38a41,Riva Acciaio Spa,"VIALE CERTOSA 249, MILANO, 20151, MILANO, ITALY",IT08521290158,H-IT0008816700,Manufacturing,Blast furnace-steel works (3312),Corporation,1986
98df756add0948a09585f29f08749c7b,Uvet Viaggi Turismo Spa,"BASTIONI DI PORTA VOLTA 10, MILANO, 20121, MILANO, ITALY",IT04700360151,H-IT0014372711,"Transportation, Communications, Electric, Gas, and Sanitary Services",Travel agency (4724),Corporation,1950
2e4840b6ddd24fe798fe12f410988fd2,Veroniki Holding Spa,"VIA LARGA 9/11, MILANO, 20122, MILANO, ITALY",IT06983480960,H-IT0034282432,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2010
22c4aebb55814257a0afaddad07c907b,Mbda Italia Spa,"VIA MONTE FLAVIO 45, ROMA, 00131, ROMA, ITALY",IT06700621003,H-IT0061885452,Manufacturing,Mfg communications equipment (3669),Corporation,2001
e275642e08f14b5d890d2eb8dd898eed,Lg Electronics Italia Spa,"VIA ALDO ROSSI 4, MILANO, 20149, MILANO, ITALY",IT11704130159,H-IT0072819200,Manufacturing,Mfg electrical equipment/supplies (3699),Corporation,1996
bd6b8cccb4a94f30a2031016e3471bdf,Rai Pubblicita' Spa,"VIA GIOVANNI CARLO CAVALLI 6, TORINO, 10138, TORINO, ITALY",IT00471300012,H-IT0010310800,Services,Advertising representative (7313),Corporation,1926
1721c0dd23884618b30f5acf219a86c1,Ngk Spark Plug Europe Gmbh,"VIA DELLE AZALEE 15, BUCCINASCO, 20090, MILANO, ITALY",IT05218860962,H-IT0007979258,Services,Business services (7389),Foreign Company,2006
f3fa72c75332439fa34a0b666313b6f3,Stoccaggi Gas Italia Spa,"PIAZZA SANTA BARBARA 7, SAN DONATO MILANESE, 20097, MILANO, ITALY",IT13271380159,H-IT0057869464,"Transportation, Communications, Electric, Gas, and Sanitary Services",Pipeline operation (4619),Corporation,2000
02e93a7a11894188ab405fb9c29c243a,Acea Ato 2 Gruppo Acea Spa,"PIAZZALE OSTIENSE 2, ROMA, 00154, ROMA, ITALY",IT05848061007,H-IT0067600212,"Transportation, Communications, Electric, Gas, and Sanitary Services",Water supply service (4941),Corporation,1999
ce0ecf21587a43f79b9a6fdc3b9a609f,Zambon Company Spa,"VIA LILLO DEL DUCA 10, BRESSO, 20091, MILANO, ITALY",IT00714930245,H-IT0036294675,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1938
a2f9193c5fb84962bd1bbd560fecfb73,Banca Generali Spa,"VIA NICCOLO' MACHIAVELLI 4, TRIESTE, 34132, TRIESTE, ITALY",IT00833240328,H-IT0002266806,"Finance, Insurance, and Real Estate",National commercial bank (6021),Corporation,1992
ef2fe04b6f0d40f3867d227fcd4c544f,Ferrero Industriale Italia Srl,"PIAZZALE PIETRO FERRERO 1, ALBA, 12051, CUNEO, ITALY",IT03629080049,H-IT0048603724,Manufacturing,Mfg candy/confectionery (2064),Corporation,1980
5ec4c8c8e65b430ba3521b77b672e908,Design Holding Spa,"VIA ALESSANDRO MANZONI 38, MILANO, 20121, MILANO, ITALY",IT10446470964,H-IT0062461842,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2018
b807a04eb97a417885f71532c55aac34,International Design Group Spa,"VIA ALESSANDRO MANZONI 38, MILANO, 20121, MILANO, ITALY",IT10462810960,H-IT0062835580,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2018
63d29f18c20949eb8b3fffbbf3bb91be,Flextronics Italy Spa,"STRADA PROVINCIALE 234 1/3, SOMAGLIA, 26867, LODI, ITALY",IT02227690647,H-IT0066468256,"Transportation, Communications, Electric, Gas, and Sanitary Services",General warehouse/storage (4225),Corporation,2000
4f6f9de0a6234982b435af1aecc26b58,2v Energy Srl,"LUNGADIGE GALTAROSSA 8, VERONA, 37133, VERONA, ITALY",IT03795470248,H-IT0036821411,"Transportation, Communications, Electric, Gas, and Sanitary Services",Electric services (4911),Corporation,2012
a276a1525a1249f38572874123fb8704,Intercos Spa,"VIA GUGLIELMO MARCONI 84, AGRATE BRIANZA, 20864, MONZA E BRIANZA, ITALY",IT05813780961,H-IT0002533812,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1990
7f7231f4a88e4797ac0dc749af728af4,Engie Servizi Spa,"VIALE GIORGIO RIBOTTA 31, ROMA, 00144, ROMA, ITALY",IT01698911003,H-IT0027556999,Construction,Plumbing/heating/air conditioning contrac (1711),Corporation,1985
71a9790ec0074aa28b71e871fd3977f5,Apulia Distribuzione Srl,"STRADA PROVINCIALE 240 DELLE GROTTE ORIENTALI, RUTIGLIANO, 70018, BARI, ITALY",IT05754810728,H-IT0061820628,Wholesale Trade,Whol general groceries (5141),Corporation,2001
4d88e11f723b402aa2a7e8db2e01a00e,Ghella Spa,"VIA PIETRO BORSIERI 2/A, ROMA, 00195, ROMA, ITALY",IT00898971007,H-IT0011090014,Construction,Heavy construction (1629),Corporation,1894
67e12585901a4a798d01a58dc5c00234,Synergie Italia Agenzia Per Il Lavoro Spa,"VIA PISA 29, TORINO, 10152, TORINO, ITALY",IT07704310015,H-IT0008217793,Services,Help supply services (7363),Corporation,1999
1c4e0384742e42b68b0d9a29d9306add,Avi.coop Soc Coop Agricola,"VIA DEL RIO 336, CESENA, 47522, FORLI'-CESENA, ITALY",IT01247140401,H-IT0026961245,Manufacturing,Poultry processing (2015),Corporation,1980
f40a4e6b0fbb4b46843ff50309e6a291,Berlin Packaging (europe) Spa,"VIALE CRISTOFORO COLOMBO 12/14, TREZZANO SUL NAVIGLIO, 20090, MILANO, ITALY",IT09619990964,H-IT0052364844,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2016
5ccc3a81dcb04984aa5aed6fc7ddaa1e,Trenord Srl,"VIA ROMA 5, ISEO, 25049, BRESCIA, ITALY",IT06705490966,H-IT0003506304,"Transportation, Communications, Electric, Gas, and Sanitary Services",Railroad line-haul operator (4011),Corporation,2009
bf6e45d603f44e9cac82f5f105da1a35,Technip Energies Italy Spa,"VIALE CASTELLO DELLA MAGLIANA 68, ROMA, 00148, ROMA, ITALY",IT04874901004,H-IT0072226552,Services,Engineering services (8711),Corporation,1969
c7c5ba3f1c1f4969bd50b667c0ba2ddc,Metalmeccanica Tiberina Srl,"VIA ZONA INDUSTRIALE MADONNA DEL MORO, UMBERTIDE, 06019, PERUGIA, ITALY",IT00160880548,H-IT0009245189,Manufacturing,Mfg metal stampings (3469),Corporation,1963
06cc1b5164c84328ae150eaebf0dbe60,Attiva Spa,"VIA DEL PROGRESSO 1008, BRENDOLA, 36040, VICENZA, ITALY",IT02516310246,H-IT0074673483,Wholesale Trade,Whol computers/peripherals (5045),Corporation,1996
ee14fe1eaf584898a77b81fcf103ef62,Coeclerici Spa,"PIAZZA GENERALE ARMANDO DIAZ 7, MILANO, 20123, MILANO, ITALY",IT00269690103,H-IT0010433171,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1920
f3b33fa0391740d2a253b033c9a6056c,F.i.l.a Fabbrica Italiana Lapis Ed Affini Spa,"VIA XXV APRILE 5, PERO, 20016, MILANO, ITALY",IT08391050963,H-IT0039471586,Manufacturing,Mfg stationery products (2678),Corporation,2013
ebfaba99e00f4a7d88c150b0336177b3,Pencil Srl,"VIALE VITTORIO VENETO 14, MILANO, 20124, MILANO, ITALY",IT10338010019,H-IT0023304545,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2010
c7e2616bf3a14e2997ba35536c44f549,If 65 Spa,"VIALE SANT'EUFEMIA 108/F, BRESCIA, 25135, BRESCIA, ITALY",IT03419710177,H-IT0043920306,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1987
560531cff1b44c9a8074009d961e40c9,Coop Italia Soc Coop,"VIA DEL LAVORO 6/8, CASALECCHIO DI RENO, 40033, BOLOGNA, ITALY",IT01515921201,H-IT0028165942,Wholesale Trade,Whol non durable goods (5199),Cooperative,1947
1237df954f6b4aa28b38316a58ccb46b,American Express Payments Europe S.l.,"VIALE ALEXANDRE GUSTAVE EIFFEL 15, ROMA, 00148, ROMA, ITALY",IT14778691007,H-IT0061254592,"Finance, Insurance, and Real Estate",Security/commodity service (6289),Foreign Company,2018
4a094d53e7184b1782353e49dde10ee0,Kia Italia Srl,"VIA GALLARATE 184, MILANO, 20151, MILANO, ITALY",IT07369940965,H-IT0019542259,Retail Trade,Ret motorcycles (5571),Corporation,2011
8fb26e6cab2a4eb4912fe18e20293eeb,Shell Italia E&p Spa,"PIAZZA DI SAN SILVESTRO 8, ROMA, 00187, ROMA, ITALY",IT05160421003,H-IT0075218224,Mining,Crude petroleum/natural gas production (1311),Corporation,1996
6ccdae3b20dd431682ec478a0ab34ea0,Volvo Car Italia Spa,"VIA ENRICO MATTEI 66, BOLOGNA, 40138, BOLOGNA, ITALY",IT00326610375,H-IT0010720294,Retail Trade,Ret new/used automobiles (5511),Corporation,1957
0b89a4fa848944399d670441dd5193ad,Guala Closures Spa,"VIA RANA 12, ALESSANDRIA, 15122, ALESSANDRIA, ITALY",IT10038620968,H-IT0057507252,Manufacturing,Mfg metal cans (3411),Corporation,1965
4da576f6d2bf4ba1aa2007ba29dcd7a8,Kos Spa,"VIA CIOVASSINO 1, MILANO, 20121, MILANO, ITALY",IT10674520159,H-IT0070427410,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,1984
f5c5b00bcaf541729802ec913792fad8,Kedrion Spa,"LOCALITA' AI CONTI, BARGA, 55051, LUCCA, ITALY",IT01779530466,H-IT0051863588,Manufacturing,Mfg pharmaceutical preparations (2834),Corporation,2000
8172a0678a0e4a7386833c7b8f005b08,Nippon Express Italia Spa,"VIA VIII MARZO 6, SCANDICCI, 50018, FIRENZE, ITALY",IT06280060150,H-IT0009845631,"Transportation, Communications, Electric, Gas, and Sanitary Services",Transportation services (4789),Corporation,1981
9244b412060b40cc8d4868d15ca2cc38,Messaggerie Italiane Di Giornali Riviste E Libri Spa,"CORSO SEMPIONE 4, MILANO, 20154, MILANO, ITALY",IT06778170156,H-IT0009692932,Wholesale Trade,Whol durable goods (5099),Corporation,1914
8fdfa43ee2f149f9a8b412f6bf494466,Fercam Spa,"VIA MARIE CURIE 2, BOLZANO, 39100, BOLZANO, ITALY",IT00098090210,H-IT0010646329,"Transportation, Communications, Electric, Gas, and Sanitary Services",Trucking operator-non local (4213),Corporation,1949
c8ad816f673d43b8b1cc5deb17493027,Compagnia Valdostana Delle Acque - Compagnie Valdotaine Des Eaux Spa,"VIA STAZIONE 31, CHATILLON, 11024, AOSTA, ITALY",IT01013130073,H-IT0056101066,"Transportation, Communications, Electric, Gas, and Sanitary Services",Electric services (4911),Corporation,1998
5fa0be8011b54a04992228c15a914608,Autogrill Italia Spa,"VIA MARIO GREPPI 2, NOVARA, 28100, NOVARA, ITALY",IT02538160033,H-IT0057780838,Retail Trade,Drinking place (5813),Corporation,1995
86b385a7bfbd4d7d925ac71c28968b71,Daikin Air Conditioning Italy Spa,"VIA GIUSEPPE RIPAMONTI 85, MILANO, 20141, MILANO, ITALY",IT03667970283,H-IT0072354216,Services,Management consulting services (8742),Corporation,2001
3b5d84daa55d4d33a6ffa86b593e5289,G.a. Operations Spa,"VIA PIETRO GIARDINI 1324, MODENA, 41126, MODENA, ITALY",IT00159600360,H-IT0026613492,Manufacturing,Knit outerwear mill (2253),Corporation,1962
44a74d1df8b5428ca3cb03fae8eb4bf8,Fideuram Intesa Sanpaolo Private Banking Asset Management Societa' Di Gestione Del Risparm,"VIA MONTEBELLO 18, MILANO, 20121, MILANO, ITALY",IT01830831002,H-IT0056224370,"Finance, Insurance, and Real Estate",Investment advisory service (6282),Corporation,1986
2fb71087ace047d5ab969fb46fd735d1,Proma Spa,"VIALE CARLO III TRAV. I VIA GALVANI SNC, SAN NICOLA LA STRADA, 81020, CASERTA, ITALY",IT01872610611,H-IT0065989600,Manufacturing,Mfg metal stampings (3469),Corporation,1990
9fcde20cbdac49e9a73552dacd7b8712,Dussmann Service Srl,"VIA PAPA GIOVANNI XXIII 4, CAPRIATE SAN GERVASIO, 24042, BERGAMO, ITALY",IT00124140211,H-IT0029797950,Services,Building maintenance services (7349),Corporation,1969
06cb3ed79070475d9caa2167159f34a5,Assimoco Vita Spa Compagnia Di Assicurazione Sulla Vita,"VIA GIOVANNI SPADOLINI 7, MILANO, 20141, MILANO, ITALY",IT11259010152,H-IT0070204993,"Finance, Insurance, and Real Estate",Life insurance carrier (6311),Corporation,1988
c26b3f6c0208471bbc2b0c0b38e3f9a3,General Logistics Systems Enterprise Srl,"VIA BASENTO 19, SAN GIULIANO MILANESE, 20098, MILANO, ITALY",IT04102770965,H-IT0074057448,"Transportation, Communications, Electric, Gas, and Sanitary Services",Transportation services (4789),Corporation,2003
2489f1fbb19f44a7a4825d2e88801e5f,Cargill Eurit Srl,"VIA GIUSEPPE RIPAMONTI 89, MILANO, 20141, MILANO, ITALY",IT05942560961,H-IT0015873862,"Finance, Insurance, and Real Estate",Holding company (6719),Corporation,2007
0bd8a290e3b444b6ac1ab8bd974d3a25,Givi Holding Srl,"PIAZZA LUIGI EINAUDI 4, MILANO, 20124, MILANO, ITALY",IT04503950158,H-IT0014199777,Services,Business services (7389),Corporation,1979
030fb7fe16224307937feec12709a636,Edge Network Services Limited,"VIA CORSICA 10/12, BRESCIA, 25125, BRESCIA, ITALY",IT03629490982,H-IT0042215722,Services,Computer related services (7379),Foreign Company,2014
99fe274c8eff46efbcae4fda1c5992cf,Molino Casillo Spa,"VIA ANTONIO SANT'ELIA ZONA INDUSTRIALE, CORATO, 70033, BARI, ITALY",IT00252860721,H-IT0044365357,Manufacturing,Mfg flour/grain mill products (2041),Corporation,1935
915544841da34181ad6a294247ec6b5a,Zambon Spa,"VIA LILLO DEL DUCA 10, BRESSO, 20091, MILANO, ITALY",IT05341830965,H-IT0075856484,Manufacturing,Mfg pharmaceutical preparations (2834),Corporation,1900
