,pricecap,revenue,earnings,share_price,url
45462,doll_1.81 b,,,doll_48.69,
45463,doll_1.81 b,,,doll_15.14,
45464,doll_1.81 b,,,doll_3.72,
45465,doll_1.81 b,,,doll_26.59,
45466,doll_1.80 b,,,doll_12.92,
45467,doll_1.80 b,,,doll_13.90,
45468,doll_1.80 b,,,doll_1.10,
45469,doll_1.80 b,,,doll_9.35,
45470,doll_1.80 b,,,doll_6.05,
45471,doll_1.80 b,,,doll_7.47,
45472,doll_1.80 b,,,doll_23.09,
45473,doll_1.80 b,,,doll_49.25,
45474,doll_1.79 b,,,doll_58.93,
45475,doll_1.79 b,,,doll_150.41,
45476,doll_1.79 b,,,doll_4.76,
45477,doll_1.79 b,,,doll_2.30,
45478,doll_1.79 b,,,doll_0.79,
45479,doll_1.79 b,,,doll_18.39,
45480,doll_1.79 b,,,doll_31.34,
45481,doll_1.79 b,,,doll_181.80,
45482,doll_1.79 b,,,doll_12.34,
45483,doll_1.79 b,,,doll_8.68,
45484,doll_1.79 b,,,doll_17.66,
45485,doll_1.78 b,,,doll_54.07,
45486,doll_1.78 b,,,doll_24.89,
45487,doll_1.78 b,,,doll_33.53,
45488,doll_1.78 b,,,doll_60.98,
45489,doll_1.78 b,,,doll_9.81,
45490,doll_1.77 b,,,doll_11.45,
45491,doll_1.77 b,,,doll_11.79,
45492,doll_1.77 b,,,doll_22.42,
45493,doll_1.77 b,,,doll_28.39,
45494,doll_1.76 b,,,doll_4.59,
45495,doll_1.76 b,,,doll_11.48,
45496,doll_1.76 b,,,doll_10.27,
45497,doll_1.76 b,,,doll_109.58,
45498,doll_1.76 b,,,doll_8.28,
45499,doll_1.76 b,,,doll_5.43,
45500,doll_1.75 b,,,doll_29.26,
45501,doll_1.75 b,,,doll_0.02000,
45502,doll_1.75 b,,,doll_13.81,
45503,doll_1.75 b,,,doll_1.58,
45504,doll_1.75 b,,,doll_17.14,
45505,doll_1.75 b,,,doll_9.00,
45506,doll_1.75 b,,,doll_11.41,
45507,doll_1.74 b,,,doll_48.19,
45508,doll_1.74 b,,,doll_4.61,
45509,doll_1.74 b,,,doll_2.34,
45510,doll_1.74 b,,,doll_17.93,
45511,doll_1.74 b,,,doll_30.88,
45512,doll_1.74 b,,,doll_5.79,
45513,doll_1.73 b,,,doll_32.38,
45514,doll_1.73 b,,,doll_39.67,
45515,doll_1.73 b,,,doll_16.17,
45516,doll_1.73 b,,,doll_5.34,
45517,doll_1.73 b,,,doll_28.74,
45518,doll_1.72 b,,,doll_27.93,
45519,doll_1.72 b,,,doll_4.79,
45520,doll_1.72 b,,,doll_12.94,
45521,doll_1.72 b,,,doll_28.83,
45522,doll_1.72 b,,,doll_28.83,
45523,doll_1.72 b,,,doll_6.59,
45524,doll_1.72 b,,,doll_38.60,
45525,doll_1.72 b,,,doll_3.01,
45526,doll_1.72 b,,,doll_93.74,
45527,doll_1.72 b,,,doll_0.20,
45528,doll_1.72 b,,,doll_109.38,
45529,doll_1.72 b,,,doll_72.42,
45530,doll_1.72 b,,,doll_11.05,
45531,doll_1.72 b,,,doll_5.77,
45532,doll_1.71 b,,,doll_1.07,
45533,doll_1.71 b,,,doll_22.70,
45534,doll_1.71 b,,,doll_0.50,
45535,doll_1.71 b,,,doll_56.00,
45536,doll_1.71 b,,,doll_8.50,
45537,doll_1.71 b,,,doll_19.97,
45538,doll_1.71 b,,,doll_36.63,
45539,doll_1.71 b,,,doll_2.75,
45540,doll_1.71 b,,,doll_1.19,
45541,doll_1.71 b,,,doll_48.76,
45542,doll_1.70 b,,,doll_37.66,
45543,doll_1.70 b,,,doll_0.86,
45544,doll_1.70 b,,,doll_15.46,
45545,doll_1.70 b,,,doll_22.53,
45546,doll_1.70 b,,,doll_10.43,
45547,doll_1.70 b,,,doll_7.23,
45548,doll_1.70 b,,,doll_17.37,
45549,doll_1.69 b,,,doll_26.56,
45550,doll_1.69 b,,,doll_14.46,
45551,doll_1.69 b,,,doll_24.18,
45552,doll_1.69 b,,,doll_22.51,
45553,doll_1.69 b,,,doll_6.70,
45554,doll_1.69 b,,,doll_9.16,
45555,doll_1.69 b,,,doll_24.65,
45556,doll_1.69 b,,,doll_18.05,
45557,doll_1.68 b,,,doll_0.25,
45558,doll_1.68 b,,,doll_35.41,
45559,doll_1.68 b,,,doll_403.36,
45560,doll_1.68 b,,,doll_18.86,
45561,doll_1.68 b,,,doll_0.48,
45562,doll_1.67 b,,,doll_0.17,
45563,doll_1.67 b,,,doll_10.70,
45564,doll_1.67 b,,,doll_11.48,
45565,doll_1.67 b,,,doll_45.18,
45566,doll_1.67 b,,,doll_44.63,
45567,doll_1.67 b,,,doll_6.79,
45568,doll_1.67 b,,,doll_39.51,
45569,doll_1.67 b,,,doll_68.74,
45570,doll_1.67 b,,,doll_177.62,
45571,doll_1.66 b,,,doll_48.32,
45572,doll_1.66 b,,,doll_19.99,
45573,doll_1.66 b,,,doll_18.34,
45574,doll_1.66 b,,,doll_7.86,
45575,doll_1.66 b,,,doll_20.18,
45576,doll_1.66 b,,,doll_11.60,
45577,doll_1.66 b,,,doll_37.77,
45578,doll_1.66 b,,,doll_24.99,
45579,doll_1.66 b,,,doll_48.20,
45580,doll_1.65 b,,,doll_1.39,
45581,doll_1.65 b,,,doll_35.49,
45582,doll_1.65 b,,,doll_11.97,
45583,doll_1.65 b,,,doll_29.36,
45584,doll_1.65 b,,,doll_3.14,
45585,doll_1.65 b,,,doll_45.82,
45586,doll_1.65 b,,,doll_22.47,
45587,doll_1.64 b,,,doll_20.35,
45588,doll_1.64 b,,,doll_0.42,
45589,doll_1.64 b,,,doll_23.10,
45590,doll_1.64 b,,,doll_8.46,
45591,doll_1.64 b,,,doll_11.70,
45592,doll_1.64 b,,,doll_12.52,
45593,doll_1.64 b,,,doll_5.33,
45594,doll_1.64 b,,,doll_8.23,
45595,doll_1.64 b,,,doll_21.36,
45596,doll_1.64 b,,,doll_29.69,
45597,doll_1.63 b,,,doll_8.65,
45598,doll_1.63 b,,,doll_46.16,
45599,doll_1.63 b,,,doll_0.20,
45600,doll_1.63 b,,,doll_35.53,
45601,doll_1.62 b,,,doll_281.68,
45602,doll_1.62 b,,,doll_234.04,
45603,doll_1.62 b,,,doll_24.12,
45604,doll_1.62 b,,,doll_48.74,
45605,doll_1.61 b,,,doll_147.03,
45606,doll_1.61 b,,,doll_1.39,
45607,doll_1.61 b,,,doll_19.94,
45608,doll_1.61 b,,,doll_63.32,
45609,doll_1.61 b,,,doll_97.34,
45610,doll_1.61 b,,,doll_119.80,
45611,doll_1.61 b,,,doll_9.99,
45612,doll_1.61 b,,,doll_12.90,
45613,doll_1.61 b,,,doll_7.34,
45614,doll_1.61 b,,,doll_18.42,
45615,doll_1.61 b,,,doll_9.87,
45616,doll_1.60 b,,,doll_69.87,
45617,doll_1.60 b,,,doll_13.98,
45618,doll_1.60 b,,,doll_7.34,
45619,doll_1.60 b,,,doll_3.35,
45620,doll_1.60 b,,,doll_8.34,
45621,doll_1.60 b,,,doll_3.69,
45622,doll_1.60 b,,,doll_26.61,
45623,doll_1.60 b,,,doll_2.64,
45624,doll_1.60 b,,,doll_16.49,
45625,doll_1.60 b,,,doll_11.32,
45626,doll_1.60 b,,,doll_28.63,
45627,doll_1.60 b,,,doll_1.10,
45628,doll_1.59 b,,,doll_6.01,
45629,doll_1.59 b,,,doll_39.43,
45630,doll_1.59 b,,,doll_13.59,
45631,doll_1.59 b,,,doll_57.98,
45632,doll_1.59 b,,,doll_9.49,
45633,doll_1.59 b,,,doll_15.95,
45634,doll_1.59 b,,,doll_42.30,
45635,doll_1.58 b,,,doll_20.19,
45636,doll_1.58 b,,,doll_13.62,
45637,doll_1.58 b,,,doll_44.47,
45638,doll_1.58 b,,,doll_1.22,
45639,doll_1.58 b,,,doll_12.98,
45640,doll_1.58 b,,,doll_8.46,
45641,doll_1.58 b,,,doll_28.35,
45642,doll_1.57 b,,,doll_7.59,
45643,doll_1.57 b,,,doll_10.22,
45644,doll_1.57 b,,,doll_0.53,
45645,doll_1.57 b,,,doll_20.70,
45646,doll_1.57 b,,,doll_1.69,
45647,doll_1.57 b,,,doll_217.99,
45648,doll_1.57 b,,,doll_6.80,
45649,doll_1.57 b,,,doll_85.52,
45650,doll_1.57 b,,,doll_14.69,
45651,doll_1.56 b,,,doll_41.60,
45652,doll_1.56 b,,,doll_13.49,
45653,doll_1.56 b,,,doll_52.79,
45654,doll_1.56 b,,,doll_67.17,
45655,doll_1.56 b,,,doll_32.87,
45656,doll_1.56 b,,,doll_5.97,
45657,doll_1.56 b,,,doll_13.71,
45658,doll_1.56 b,,,doll_0.81,
45659,doll_1.56 b,,,doll_31.47,
45660,doll_1.55 b,,,doll_27.56,
45661,doll_1.55 b,,,doll_7.90,
45662,doll_1.55 b,,,doll_3.74,
45663,doll_1.55 b,,,doll_2.00,
45664,doll_1.55 b,,,doll_1.09,
45665,doll_1.55 b,,,doll_74.71,
45666,doll_1.54 b,,,doll_12.97,
45667,doll_1.54 b,,,doll_3.84,
45668,doll_1.54 b,,,doll_34.02,
45669,doll_1.54 b,,,doll_1.60,
45670,doll_1.54 b,,,doll_4.18,
45671,doll_1.54 b,,,doll_15.54,
45672,doll_1.54 b,,,doll_28.16,
45673,doll_1.54 b,,,doll_34.59,
45674,doll_1.53 b,,,doll_15.57,
45675,doll_1.53 b,,,doll_21.26,
45676,doll_1.53 b,,,doll_15.52,
45677,doll_1.53 b,,,doll_17.78,
45678,doll_1.53 b,,,doll_14.10,
45679,doll_1.53 b,,,doll_10.46,
45680,doll_1.53 b,,,doll_18.47,
45681,doll_1.53 b,,,doll_28.43,
45682,doll_1.53 b,,,doll_742.02,
45683,doll_1.53 b,,,doll_14.55,
45684,doll_1.53 b,,,doll_79.54,
45685,doll_1.53 b,,,doll_5.96,
45686,doll_1.53 b,,,doll_27.03,
45687,doll_1.53 b,,,doll_11.19,
45688,doll_1.52 b,,,doll_6.28,
45689,doll_1.52 b,,,doll_49.20,
45690,doll_1.52 b,,,doll_29.13,
45691,doll_1.52 b,,,doll_9.90,
45692,doll_1.52 b,,,doll_9.30,
45693,doll_1.52 b,,,doll_12.85,
45694,doll_1.52 b,,,doll_18.77,
45695,doll_1.51 b,,,doll_1.39,
45696,doll_1.51 b,,,doll_0.21,
45697,doll_1.51 b,,,doll_3.37,
45698,doll_1.51 b,,,doll_1.02,
45699,doll_1.51 b,,,doll_33.05,
45700,doll_1.51 b,,,doll_27.43,
45701,doll_1.51 b,,,doll_89.63,
45702,doll_1.50 b,,,doll_36.92,
45703,doll_1.50 b,,,doll_10.68,
45704,doll_1.50 b,,,doll_54.99,
45705,doll_1.50 b,,,doll_7.26,
45706,doll_1.50 b,,,doll_2.12,
45707,doll_1.50 b,,,doll_55.98,
45708,doll_1.50 b,,,doll_33.51,
45709,doll_1.50 b,,,doll_2.54,
45710,doll_1.50 b,,,doll_37.11,
45711,doll_1.50 b,,,doll_1.75,
45712,doll_1.50 b,,,doll_15.40,
45713,doll_1.50 b,,,doll_20.79,
45714,doll_1.50 b,,,doll_14.97,
45715,doll_1.50 b,,,doll_1.67,
45716,doll_1.50 b,,,doll_38.12,
45717,doll_1.49 b,,,doll_8.50,
45718,doll_1.49 b,,,doll_1.63,
45719,doll_1.49 b,,,doll_14.08,
45720,doll_1.49 b,,,doll_4.52,
45721,doll_1.49 b,,,doll_47.67,
45722,doll_1.49 b,,,doll_22.47,
45723,doll_1.49 b,,,doll_13.54,
45724,doll_1.49 b,,,doll_0.89,
45725,doll_1.48 b,,,doll_4.70,
45726,doll_1.48 b,,,doll_32.73,
45727,doll_1.48 b,,,doll_13.16,
45728,doll_1.48 b,,,doll_58.74,
45729,doll_1.48 b,,,doll_10.49,
45730,doll_1.48 b,,,doll_11.01,
45731,doll_1.48 b,,,doll_11.23,
45732,doll_1.48 b,,,doll_104.83,
45733,doll_1.48 b,,,doll_3.41,
45734,doll_1.47 b,,,doll_38.07,
45735,doll_1.47 b,,,doll_33.74,
45736,doll_1.47 b,,,doll_85.93,
45737,doll_1.47 b,,,doll_23.61,
45738,doll_1.47 b,,,doll_65.09,
45739,doll_1.47 b,,,doll_46.89,
45740,doll_1.47 b,,,doll_104.00,
45741,doll_1.47 b,,,doll_2.97,
45742,doll_1.47 b,,,doll_6.20,
45743,doll_1.47 b,,,doll_15.15,
45744,doll_1.47 b,,,doll_19.06,
45745,doll_1.46 b,,,doll_35.12,
45746,doll_1.46 b,,,doll_26.76,
45747,doll_1.46 b,,,doll_77.19,
45748,doll_1.46 b,,,doll_10.00,
45749,doll_1.46 b,,,doll_32.22,
45750,doll_1.46 b,,,doll_0.12,
45751,doll_1.46 b,,,doll_5.70,
45752,doll_1.46 b,,,doll_43.00,
45753,doll_1.46 b,,,doll_16.05,
45754,doll_1.46 b,,,doll_45.86,
45755,doll_1.46 b,,,doll_16.34,
45756,doll_1.46 b,,,doll_10.23,
45757,doll_1.46 b,,,doll_77.02,
45758,doll_1.45 b,,,doll_3.67,
45759,doll_1.45 b,,,doll_6.61,
45760,doll_1.45 b,,,doll_1.97,
45761,doll_1.45 b,,,doll_34.84,
45762,doll_1.45 b,,,doll_20.93,
45763,doll_1.45 b,,,doll_9.33,
45764,doll_1.45 b,,,doll_5.14,
45765,doll_1.45 b,,,doll_3.07,
45766,doll_1.45 b,,,doll_30.30,
45767,doll_1.44 b,,,doll_30.41,
45768,doll_1.44 b,,,doll_6.15,
45769,doll_1.44 b,,,doll_14.41,
45770,doll_1.44 b,,,doll_17.96,
45771,doll_1.44 b,,,doll_35.96,
45772,doll_1.44 b,,,doll_1.25,
45773,doll_1.44 b,,,doll_16.60,
45774,doll_1.44 b,,,doll_4.85,
45775,doll_1.44 b,,,doll_9.18,
45776,doll_1.44 b,,,doll_0.13,
45777,doll_1.44 b,,,doll_16.20,
45778,doll_1.44 b,,,"doll_13,500",
45779,doll_1.44 b,,,doll_14.97,
45780,doll_1.44 b,,,doll_11.30,
45781,doll_1.43 b,,,doll_25.94,
45782,doll_1.43 b,,,doll_49.08,
45783,doll_1.43 b,,,doll_2.85,
45784,doll_1.43 b,,,doll_16.23,
45785,doll_1.43 b,,,doll_18.36,
45786,doll_1.43 b,,,doll_3.19,
45787,doll_1.43 b,,,doll_2.43,
45788,doll_1.42 b,,,doll_12.67,
45789,doll_1.42 b,,,doll_31.21,
45790,doll_1.42 b,,,doll_86.72,
45791,doll_1.42 b,,,doll_36.66,
45792,doll_1.42 b,,,doll_5.19,
45793,doll_1.42 b,,,doll_36.54,
45794,doll_1.42 b,,,doll_38.85,
45795,doll_1.42 b,,,doll_6.13,
45796,doll_1.42 b,,,doll_80.64,
45797,doll_1.42 b,,,doll_10.18,
45798,doll_1.42 b,,,doll_8.98,
45799,doll_1.42 b,,,doll_11.44,
45800,doll_1.41 b,,,doll_17.90,
45801,doll_1.41 b,,,doll_88.84,
45802,doll_1.41 b,,,doll_11.55,
45803,doll_1.41 b,,,doll_17.29,
45804,doll_1.41 b,,,doll_11.18,
45805,doll_1.41 b,,,doll_5.32,
45806,doll_1.40 b,,,doll_0.78,
45807,doll_1.40 b,,,doll_12.54,
45808,doll_1.40 b,,,doll_22.43,
45809,doll_1.40 b,,,doll_28.97,
45810,doll_1.39 b,,,doll_25.45,
45811,doll_1.39 b,,,doll_16.77,
45812,doll_1.39 b,,,doll_14.29,
45813,doll_1.39 b,,,doll_15.25,
45814,doll_1.39 b,,,doll_10.46,
45815,doll_1.39 b,,,doll_8.39,
45816,doll_1.39 b,,,doll_50.55,
45817,doll_1.39 b,,,doll_8.55,
45818,doll_1.39 b,,,doll_19.17,
45819,doll_1.39 b,,,doll_32.11,
45820,doll_1.38 b,,,doll_173.76,
45821,doll_1.38 b,,,doll_3.75,
45822,doll_1.38 b,,,doll_10.95,
45823,doll_1.38 b,,,doll_12.20,
45824,doll_1.38 b,,,doll_36.16,
45825,doll_1.38 b,,,doll_0.50,
45826,doll_1.38 b,,,doll_12.52,
45827,doll_1.38 b,,,doll_1.00,
45828,doll_1.38 b,,,doll_369.78,
45829,doll_1.38 b,,,doll_9.97,
45830,doll_1.38 b,,,doll_32.08,
45831,doll_1.37 b,,,doll_33.86,
45832,doll_1.37 b,,,doll_15.33,
45833,doll_1.37 b,,,doll_5.91,
45834,doll_1.37 b,,,doll_26.14,
45835,doll_1.37 b,,,doll_18.97,
45836,doll_1.37 b,,,doll_212.64,
45837,doll_1.37 b,,,doll_12.57,
45838,doll_1.37 b,,,doll_24.13,
45839,doll_1.37 b,,,doll_24.68,
45840,doll_1.37 b,,,doll_68.77,
45841,doll_1.37 b,,,doll_21.35,
45842,doll_1.36 b,,,doll_34.72,
45843,doll_1.36 b,,,doll_29.45,
45844,doll_1.36 b,,,doll_28.98,
45845,doll_1.36 b,,,doll_3.37,
45846,doll_1.36 b,,,doll_5.79,
45847,doll_1.36 b,,,doll_11.01,
45848,doll_1.36 b,,,doll_30.84,
45849,doll_1.36 b,,,doll_24.93,
45850,doll_1.36 b,,,doll_27.79,
45851,doll_1.35 b,,,doll_7.08,
45852,doll_1.35 b,,,doll_85.26,
45853,doll_1.35 b,,,doll_6.11,
45854,doll_1.35 b,,,doll_41.56,
45855,doll_1.35 b,,,doll_4.45,
45856,doll_1.35 b,,,doll_5.90,
45857,doll_1.35 b,,,doll_23.72,
45858,doll_1.35 b,,,doll_19.33,
45859,doll_1.35 b,,,doll_23.75,
45860,doll_1.35 b,,,doll_6.15,
45861,doll_1.35 b,,,doll_12.95,
45862,doll_1.35 b,,,doll_183.88,
45863,doll_1.34 b,,,doll_11.64,
45864,doll_1.34 b,,,doll_1.70,
45865,doll_1.34 b,,,doll_29.70,
45866,doll_1.34 b,,,doll_29.23,
45867,doll_1.34 b,,,doll_36.92,
45868,doll_1.34 b,,,doll_37.92,
45869,doll_1.34 b,,,doll_8.12,
45870,doll_1.34 b,,,doll_25.28,
45871,doll_1.34 b,,,doll_6.83,
45872,doll_1.34 b,,,doll_4.93,
45873,doll_1.34 b,,,doll_2.41,
45874,doll_1.34 b,,,doll_69.92,
45875,doll_1.33 b,,,doll_3.10,
45876,doll_1.33 b,,,doll_49.72,
45877,doll_1.33 b,,,doll_54.40,
45878,doll_1.33 b,,,doll_10.60,
45879,doll_1.33 b,,,doll_16.50,
45880,doll_1.33 b,,,doll_16.83,
45881,doll_1.33 b,,,doll_13.19,
45882,doll_1.33 b,,,doll_10.22,
45883,doll_1.33 b,,,doll_21.59,
45884,doll_1.33 b,,,doll_89.52,
45885,doll_1.32 b,,,doll_2.14,
45886,doll_1.32 b,,,doll_11.04,
45887,doll_1.32 b,,,doll_52.35,
45888,doll_1.32 b,,,doll_1.30,
45889,doll_1.32 b,,,doll_24.03,
45890,doll_1.32 b,,,doll_27.97,
45891,doll_1.32 b,,,doll_22.42,
45892,doll_1.32 b,,,doll_9.92,
45893,doll_1.32 b,,,doll_15.88,
45894,doll_1.31 b,,,doll_14.83,
45895,doll_1.31 b,,,doll_11.26,
45896,doll_1.31 b,,,doll_2.34,
45897,doll_1.31 b,,,doll_16.68,
45898,doll_1.31 b,,,doll_81.45,
45899,doll_1.31 b,,,doll_11.90,
45900,doll_1.31 b,,,doll_7.55,
45901,doll_1.31 b,,,doll_9.20,
45902,doll_1.31 b,,,doll_8.20,
45903,doll_1.31 b,,,doll_27.59,
45904,doll_1.31 b,,,doll_49.87,
45905,doll_1.31 b,,,doll_43.02,
45906,doll_1.30 b,,,doll_123.93,
45907,doll_1.30 b,,,doll_2.72,
45908,doll_1.30 b,,,doll_27.06,
45909,doll_1.30 b,,,doll_18.74,
45910,doll_1.30 b,,,doll_27.24,
45911,doll_1.30 b,,,doll_5.31,
45912,doll_1.30 b,,,doll_27.25,
45913,doll_1.30 b,,,doll_29.80,
45914,doll_1.30 b,,,doll_16.09,
45915,doll_1.29 b,,,doll_13.89,
45916,doll_1.29 b,,,doll_2.07,
45917,doll_1.29 b,,,doll_21.33,
45918,doll_1.29 b,,,doll_1.81,
45919,doll_1.29 b,,,doll_9.58,
45920,doll_1.29 b,,,doll_2.52,
45921,doll_1.29 b,,,doll_118.22,
45922,doll_1.29 b,,,doll_24.76,
45923,doll_1.29 b,,,doll_17.76,
45924,doll_1.29 b,,,doll_3.28,
45925,doll_1.28 b,,,doll_19.30,
45926,doll_1.28 b,,,doll_40.96,
45927,doll_1.28 b,,,doll_9.29,
45928,doll_1.28 b,,,doll_26.89,
45929,doll_1.28 b,,,doll_107.01,
45930,doll_1.28 b,,,doll_0.81,
45931,doll_1.28 b,,,doll_28.46,
45932,doll_1.28 b,,,doll_1.06,
45933,doll_1.28 b,,,doll_9.68,
45934,doll_1.27 b,,,doll_11.09,
45935,doll_1.27 b,,,doll_29.09,
45936,doll_1.27 b,,,doll_11.01,
45937,doll_1.27 b,,,doll_3.84,
45938,doll_1.27 b,,,doll_2.13,
45939,doll_1.27 b,,,doll_5.31,
45940,doll_1.27 b,,,doll_2.35,
45941,doll_1.27 b,,,doll_3.76,
45942,doll_1.26 b,,,doll_32.56,
45943,doll_1.26 b,,,doll_2.61,
45944,doll_1.26 b,,,doll_32.87,
45945,doll_1.26 b,,,doll_25.64,
45946,doll_1.26 b,,,doll_54.13,
45947,doll_1.26 b,,,doll_13.61,
45948,doll_1.26 b,,,doll_6.80,
45949,doll_1.26 b,,,doll_44.77,
45950,doll_1.26 b,,,doll_6.65,
45951,doll_1.26 b,,,doll_15.20,
45952,doll_1.26 b,,,doll_8.43,
45953,doll_1.25 b,,,doll_33.93,
45954,doll_1.25 b,,,doll_10.24,
45955,doll_1.25 b,,,doll_10.90,
45956,doll_1.25 b,,,doll_46.35,
45957,doll_1.25 b,,,doll_18.44,
45958,doll_1.25 b,,,doll_45.88,
45959,doll_1.25 b,,,doll_67.46,
45960,doll_1.25 b,,,doll_85.06,
45961,doll_1.25 b,,,doll_2.09,
45962,doll_1.25 b,,,doll_7.96,
45963,doll_1.25 b,,,doll_4.75,
45964,doll_1.24 b,,,doll_33.76,
45965,doll_1.24 b,,,doll_26.69,
45966,doll_1.24 b,,,doll_79.07,
45967,doll_1.24 b,,,doll_19.90,
45968,doll_1.24 b,,,doll_9.17,
45969,doll_1.24 b,,,doll_4.58,
45970,doll_1.24 b,,,doll_29.68,
45971,doll_1.24 b,,,doll_18.40,
45972,doll_1.24 b,,,doll_7.15,
45973,doll_1.24 b,,,doll_49.22,
45974,doll_1.23 b,,,doll_9.45,
45975,doll_1.23 b,,,doll_7.36,
45976,doll_1.23 b,,,doll_21.51,
45977,doll_1.23 b,,,doll_4.86,
45978,doll_1.23 b,,,doll_0.62,
45979,doll_1.23 b,,,doll_12.95,
45980,doll_1.23 b,,,doll_1.62,
45981,doll_1.23 b,,,doll_4.17,
45982,doll_1.23 b,,,doll_42.28,
45983,doll_1.22 b,,,doll_5.87,
45984,doll_1.22 b,,,doll_9.94,
45985,doll_1.22 b,,,doll_94.24,
45986,doll_1.22 b,,,doll_1.44,
45987,doll_1.22 b,,,doll_21.87,
45988,doll_1.22 b,,,doll_855.26,
45989,doll_1.22 b,,,doll_5.50,
45990,doll_1.22 b,,,doll_10.04,
45991,doll_1.22 b,,,doll_29.53,
45992,doll_1.22 b,,,doll_22.43,
45993,doll_1.21 b,,,doll_20.05,
45994,doll_1.21 b,,,doll_34.27,
45995,doll_1.21 b,,,doll_7.46,
45996,doll_1.21 b,,,doll_1.28,
45997,doll_1.21 b,,,doll_36.01,
45998,doll_1.21 b,,,doll_19.83,
45999,doll_1.21 b,,,doll_24.30,
46000,doll_1.21 b,,,doll_2.48,
46001,doll_1.21 b,,,doll_30.99,
46002,doll_1.21 b,,,doll_33.94,
46003,doll_1.20 b,,,doll_88.51,
46004,doll_1.20 b,,,doll_4.00,
46005,doll_1.20 b,,,doll_27.58,
46006,doll_1.20 b,,,doll_7.07,
46007,doll_1.20 b,,,doll_2.25,
46008,doll_1.20 b,,,doll_11.88,
46009,doll_1.20 b,,,doll_3.51,
46010,doll_1.20 b,,,doll_66.64,
46011,doll_1.20 b,,,doll_6.60,
46012,doll_1.20 b,,,doll_31.37,
46013,doll_1.20 b,,,doll_679.00,
46014,doll_1.20 b,,,doll_6.48,
46015,doll_1.20 b,,,doll_57.94,
46016,doll_1.20 b,,,doll_76.71,
46017,doll_1.20 b,,,doll_11.44,
46018,doll_1.20 b,,,doll_8.48,
46019,doll_1.20 b,,,doll_5.61,
46020,doll_1.20 b,,,doll_25.05,
46021,doll_1.19 b,,,doll_35.80,
46022,doll_1.19 b,,,doll_3.27,
46023,doll_1.19 b,,,doll_19.93,
46024,doll_1.19 b,,,doll_22.08,
46025,doll_1.19 b,,,doll_4.91,
46026,doll_1.19 b,,,doll_18.40,
46027,doll_1.19 b,,,doll_29.81,
46028,doll_1.18 b,,,doll_70.42,
46029,doll_1.18 b,,,doll_10.76,
46030,doll_1.18 b,,,doll_26.78,
46031,doll_1.18 b,,,doll_19.18,
46032,doll_1.18 b,,,doll_13.39,
46033,doll_1.18 b,,,doll_8.70,
46034,doll_1.18 b,,,doll_6.25,
46035,doll_1.18 b,,,doll_29.16,
46036,doll_1.18 b,,,doll_8.33,
46037,doll_1.18 b,,,doll_6.67,
46038,doll_1.18 b,,,doll_20.62,
46039,doll_1.18 b,,,doll_0.68,
46040,doll_1.18 b,,,doll_30.65,
46041,doll_1.18 b,,,doll_18.67,
46042,doll_1.18 b,,,doll_43.41,
46043,doll_1.18 b,,,doll_17.46,
46044,doll_1.17 b,,,doll_38.24,
46045,doll_1.17 b,,,doll_48.03,
46046,doll_1.17 b,,,doll_14.20,
46047,doll_1.17 b,,,doll_57.55,
46048,doll_1.17 b,,,doll_35.57,
46049,doll_1.16 b,,,doll_31.11,
46050,doll_1.16 b,,,doll_41.10,
46051,doll_1.16 b,,,doll_7.70,
46052,doll_1.16 b,,,doll_42.39,
46053,doll_1.16 b,,,doll_31.25,
46054,doll_1.16 b,,,doll_8.51,
46055,doll_1.16 b,,,doll_6.42,
46056,doll_1.16 b,,,doll_36.22,
46057,doll_1.16 b,,,doll_11.41,
46058,doll_1.15 b,,,doll_28.67,
46059,doll_1.15 b,,,doll_0.77,
46060,doll_1.15 b,,,doll_19.59,
46061,doll_1.15 b,,,doll_3.78,
46062,doll_1.15 b,,,doll_57.09,
46063,doll_1.15 b,,,doll_85.50,
46064,doll_1.15 b,,,doll_8.59,
46065,doll_1.15 b,,,doll_69.51,
46066,doll_1.15 b,,,doll_3.30,
46067,doll_1.15 b,,,doll_6.49,
46068,doll_1.15 b,,,doll_1.49,
46069,doll_1.15 b,,,doll_15.66,
46070,doll_1.14 b,,,doll_13.77,
46071,doll_1.14 b,,,doll_46.61,
46072,doll_1.14 b,,,doll_72.18,
46073,doll_1.14 b,,,doll_55.30,
46074,doll_1.14 b,,,doll_2.16,
46075,doll_1.14 b,,,doll_10.67,
46076,doll_1.14 b,,,doll_26.92,
46077,doll_1.14 b,,,doll_33.65,
46078,doll_1.14 b,,,doll_2.64,
46079,doll_1.14 b,,,doll_26.49,
46080,doll_1.14 b,,,doll_111.16,
46081,doll_1.13 b,,,doll_7.49,
46082,doll_1.13 b,,,doll_21.78,
46083,doll_1.13 b,,,doll_29.68,
46084,doll_1.13 b,,,doll_17.80,
46085,doll_1.13 b,,,doll_2.05,
46086,doll_1.13 b,,,doll_12.99,
46087,doll_1.13 b,,,doll_3.62,
46088,doll_1.13 b,,,doll_6.57,
46089,doll_1.13 b,,,doll_7.99,
46090,doll_1.13 b,,,doll_6.96,
46091,doll_1.12 b,,,doll_1.62,
46092,doll_1.12 b,,,doll_62.56,
46093,doll_1.12 b,,,doll_56.82,
46094,doll_1.12 b,,,doll_24.29,
46095,doll_1.11 b,,,doll_4.96,
46096,doll_1.11 b,,,doll_39.23,
