,Unnamed: 0,market_cap,revenue
2416,2416,doll_6.2 b,doll_3.4 b
2417,2417,doll_1.8 b,doll_3.4 b
2418,2418,doll_0.6179 b,doll_3.4 b
2419,2419,doll_0.3178 b,doll_3.4 b
2420,2420,doll_5.0 b,doll_3.4 b
2421,2421,doll_5.6 b,doll_3.4 b
2422,2422,doll_5.2 b,doll_3.4 b
2423,2423,doll_4.3 b,doll_3.4 b
2424,2424,doll_2.8 b,doll_3.4 b
2425,2425,doll_31.9 b,doll_3.4 b
2426,2426,doll_50.2 b,doll_3.4 b
2427,2427,doll_17.1 b,doll_3.4 b
2428,2428,doll_1.7 b,doll_3.4 b
2429,2429,doll_3.7 b,doll_3.4 b
2430,2430,doll_0.857 b,doll_3.4 b
2431,2431,doll_1.8 b,doll_3.4 b
2432,2432,doll_2.7 b,doll_3.4 b
2433,2433,doll_1.9 b,doll_3.4 b
2434,2434,doll_0.1012 b,doll_3.4 b
2435,2435,doll_9.0 b,doll_3.4 b
2436,2436,doll_1.1 b,doll_3.4 b
2437,2437,doll_5.2 b,doll_3.4 b
2438,2438,0,doll_3.4 b
2439,2439,doll_1.4 b,doll_3.4 b
2440,2440,doll_1.3 b,doll_3.4 b
2441,2441,doll_6.6 b,doll_3.4 b
2442,2442,doll_4.3 b,doll_3.4 b
2443,2443,doll_19.8 b,doll_3.4 b
2444,2444,doll_2.9 b,doll_3.5 b
2445,2445,doll_4.5 b,doll_3.5 b
2446,2446,doll_2.2 b,doll_3.5 b
2447,2447,doll_17.4 b,doll_3.5 b
2448,2448,doll_6.4 b,doll_3.5 b
2449,2449,doll_0.7104 b,doll_3.5 b
2450,2450,0,doll_3.5 b
2451,2451,doll_5.1 b,doll_3.5 b
2452,2452,doll_8.2 b,doll_3.5 b
2453,2453,doll_13.8 b,doll_3.5 b
2454,2454,0,doll_3.5 b
2455,2455,doll_6.0 b,doll_3.5 b
2456,2456,doll_6.8 b,doll_3.5 b
2457,2457,doll_10.0 b,doll_3.5 b
2458,2458,doll_1.2 b,doll_3.5 b
2459,2459,doll_2.9 b,doll_3.5 b
2460,2460,doll_4.7 b,doll_3.5 b
2461,2461,doll_4.5 b,doll_3.5 b
2462,2462,doll_6.0 b,doll_3.5 b
2463,2463,doll_3.4 b,doll_3.5 b
2464,2464,doll_1.0 b,doll_3.5 b
2465,2465,doll_0.926 b,doll_3.5 b
2466,2466,doll_6.0 b,doll_3.5 b
2467,2467,doll_2.9 b,doll_3.5 b
2468,2468,doll_3.1 b,doll_3.5 b
2469,2469,doll_0.2582 b,doll_3.5 b
2470,2470,doll_8.7 b,doll_3.5 b
2471,2471,doll_1.1 b,doll_3.5 b
2472,2472,doll_2.6 b,doll_3.5 b
2473,2473,doll_0.7502000000000001 b,doll_3.5 b
2474,2474,doll_13.0 b,doll_3.5 b
2475,2475,0,doll_3.5 b
2476,2476,doll_2.3 b,doll_3.5 b
2477,2477,doll_1.3 b,doll_3.5 b
2478,2478,doll_23.5 b,doll_3.5 b
2479,2479,doll_7.0 b,doll_3.5 b
2480,2480,0,doll_3.5 b
2481,2481,doll_29.8 b,doll_3.5 b
2482,2482,doll_12.0 b,doll_3.5 b
2483,2483,doll_5.4 b,doll_3.5 b
2484,2484,doll_3.4 b,doll_3.5 b
2485,2485,doll_1.8 b,doll_3.5 b
2486,2486,doll_9.8 b,doll_3.5 b
2487,2487,doll_17.3 b,doll_3.5 b
2488,2488,doll_4.6 b,doll_3.5 b
2489,2489,doll_4.9 b,doll_3.5 b
2490,2490,doll_5.2 b,doll_3.5 b
2491,2491,doll_4.5 b,doll_3.5 b
2492,2492,doll_4.2 b,doll_3.5 b
2493,2493,doll_7.4 b,doll_3.5 b
2494,2494,doll_0.8144 b,doll_3.5 b
2495,2495,doll_3.6 b,doll_3.5 b
2496,2496,0,doll_3.5 b
2497,2497,doll_9.2 b,doll_3.5 b
2498,2498,doll_11.9 b,doll_3.5 b
2499,2499,doll_4.3 b,doll_3.5 b
2500,2500,doll_0.6215 b,doll_3.5 b
2501,2501,doll_0.4087 b,doll_3.5 b
2502,2502,doll_2.1 b,doll_3.6 b
2503,2503,doll_9.5 b,doll_3.5 b
2504,2504,doll_0.8072 b,doll_3.5 b
2505,2505,doll_0.6829 b,doll_3.5 b
2506,2506,doll_5.3 b,doll_3.6 b
2507,2507,doll_6.1 b,doll_3.6 b
2508,2508,doll_3.2 b,doll_3.6 b
2509,2509,doll_1.1 b,doll_3.6 b
2510,2510,doll_2.8 b,doll_3.6 b
2511,2511,doll_2.5 b,doll_3.6 b
2512,2512,doll_3.4 b,doll_3.6 b
2513,2513,doll_5.5 b,doll_3.6 b
2514,2514,doll_25.4 b,doll_3.6 b
2515,2515,doll_33.1 b,doll_3.6 b
2516,2516,doll_1.8 b,doll_3.6 b
2517,2517,doll_6.1 b,doll_3.6 b
2518,2518,doll_3.8 b,doll_3.6 b
2519,2519,doll_3.0 b,doll_3.6 b
2520,2520,doll_2.6 b,doll_3.6 b
2521,2521,doll_2.8 b,doll_3.6 b
2522,2522,doll_2.4 b,doll_3.6 b
2523,2523,doll_0.5231 b,doll_3.6 b
2524,2524,doll_24.9 b,doll_3.6 b
2525,2525,doll_18.3 b,doll_3.6 b
2526,2526,0,doll_3.6 b
2527,2527,0,doll_3.6 b
2528,2528,doll_2.6 b,doll_3.6 b
2529,2529,doll_4.3 b,doll_3.6 b
2530,2530,doll_1.6 b,doll_3.6 b
2531,2531,doll_4.0 b,doll_3.6 b
2532,2532,doll_7.3 b,doll_3.6 b
2533,2533,doll_2.3 b,doll_3.6 b
2534,2534,doll_9.3 b,doll_3.6 b
2535,2535,doll_2.1 b,doll_3.6 b
2536,2536,doll_0.6201 b,doll_3.6 b
2537,2537,doll_6.6 b,doll_3.6 b
2538,2538,doll_7.1 b,doll_3.6 b
2539,2539,0,doll_3.6 b
2540,2540,0,doll_3.6 b
2541,2541,doll_3.3 b,doll_3.6 b
2542,2542,doll_5.4 b,doll_3.6 b
2543,2543,doll_7.6 b,doll_3.6 b
2544,2544,doll_7.1 b,doll_3.6 b
2545,2545,doll_4.5 b,doll_3.6 b
2546,2546,doll_3.7 b,doll_3.6 b
2547,2547,doll_3.2 b,doll_3.6 b
2548,2548,doll_3.8 b,doll_3.6 b
2549,2549,doll_8.6 b,doll_3.6 b
2550,2550,doll_6.1 b,doll_3.7 b
2551,2551,0,doll_3.7 b
2552,2552,doll_1.9 b,doll_3.7 b
2553,2553,doll_7.8 b,doll_3.7 b
2554,2554,doll_0.38689999999999997 b,doll_3.7 b
2555,2555,doll_13.4 b,doll_3.7 b
2556,2556,doll_13.8 b,doll_3.7 b
2557,2557,doll_5.0 b,doll_3.7 b
2558,2558,doll_1.1 b,doll_3.7 b
2559,2559,doll_4.5 b,doll_3.7 b
2560,2560,doll_1.6 b,doll_3.7 b
2561,2561,doll_3.7 b,doll_3.7 b
2562,2562,doll_13.9 b,doll_3.7 b
2563,2563,doll_0.374 b,doll_3.7 b
2564,2564,doll_2.9 b,doll_3.7 b
2565,2565,doll_1.3 b,doll_3.7 b
2566,2566,doll_1.3 b,doll_3.7 b
2567,2567,doll_0.7413 b,doll_3.7 b
2568,2568,doll_5.0 b,doll_3.7 b
2569,2569,doll_15.6 b,doll_3.7 b
2570,2570,doll_3.9 b,doll_3.7 b
2571,2571,doll_4.5 b,doll_3.7 b
2572,2572,doll_4.4 b,doll_3.7 b
2573,2573,doll_0.3959 b,doll_3.7 b
2574,2574,doll_1.2 b,doll_3.7 b
2575,2575,doll_5.7 b,doll_3.7 b
2576,2576,doll_0.8441000000000001 b,doll_3.7 b
2577,2577,doll_11.9 b,doll_3.7 b
2578,2578,doll_19.1 b,doll_3.7 b
2579,2579,doll_7.6 b,doll_3.7 b
2580,2580,doll_4.7 b,doll_3.7 b
2581,2581,0,doll_3.7 b
2582,2582,doll_14.9 b,doll_3.7 b
2583,2583,doll_0.9778 b,doll_3.7 b
2584,2584,doll_0.6297999999999999 b,doll_3.7 b
2585,2585,doll_3.7 b,doll_3.7 b
2586,2586,doll_0.3419 b,doll_3.7 b
2587,2587,doll_9.8 b,doll_3.7 b
2588,2588,doll_14.1 b,doll_3.7 b
2589,2589,doll_0.43239999999999995 b,doll_3.7 b
2590,2590,doll_1.3 b,doll_3.7 b
2591,2591,doll_34.3 b,doll_3.7 b
2592,2592,doll_8.3 b,doll_3.7 b
2593,2593,doll_7.9 b,doll_3.7 b
2594,2594,doll_5.0 b,doll_3.7 b
2595,2595,doll_35.8 b,doll_3.7 b
2596,2596,doll_2.4 b,doll_3.7 b
2597,2597,doll_4.1 b,doll_3.7 b
2598,2598,doll_5.7 b,doll_3.7 b
2599,2599,doll_3.6 b,doll_3.7 b
2600,2600,0,doll_3.7 b
2601,2601,doll_0.832 b,doll_3.7 b
2602,2602,doll_16.3 b,doll_3.7 b
2603,2603,doll_26.7 b,doll_3.7 b
2604,2604,doll_7.2 b,doll_3.7 b
2605,2605,doll_2.3 b,doll_3.7 b
2606,2606,doll_1.5 b,doll_3.7 b
2607,2607,doll_6.4 b,doll_3.7 b
2608,2608,0,doll_3.7 b
2609,2609,doll_13.2 b,doll_3.8 b
2610,2610,doll_5.8 b,doll_3.8 b
2611,2611,doll_2.6 b,doll_3.8 b
2612,2612,doll_1.4 b,doll_3.8 b
2613,2613,doll_20.3 b,doll_3.8 b
2614,2614,doll_7.2 b,doll_3.8 b
2615,2615,doll_5.7 b,doll_3.8 b
2616,2616,doll_11.1 b,doll_3.8 b
2617,2617,doll_8.3 b,doll_3.8 b
2618,2618,doll_2.7 b,doll_3.8 b
2619,2619,doll_3.7 b,doll_3.8 b
2620,2620,0,doll_3.8 b
2621,2621,doll_0.7349 b,doll_3.8 b
2622,2622,doll_0.9151 b,doll_3.8 b
2623,2623,doll_5.4 b,doll_3.8 b
2624,2624,doll_19.3 b,doll_3.8 b
2625,2625,0,doll_3.8 b
2626,2626,doll_0.9261 b,doll_3.8 b
2627,2627,0,doll_3.8 b
2628,2628,0,doll_3.8 b
2629,2629,doll_4.8 b,doll_3.8 b
2630,2630,doll_9.5 b,doll_3.8 b
2631,2631,doll_1.5 b,doll_3.8 b
2632,2632,doll_8.4 b,doll_3.8 b
2633,2633,doll_1.6 b,doll_3.8 b
2634,2634,doll_6.6 b,doll_3.8 b
2635,2635,doll_3.7 b,doll_3.8 b
2636,2636,doll_8.8 b,doll_3.8 b
2637,2637,doll_4.8 b,doll_3.8 b
2638,2638,doll_3.1 b,doll_3.8 b
2639,2639,doll_8.8 b,doll_3.8 b
2640,2640,doll_3.4 b,doll_3.8 b
2641,2641,doll_1.3 b,doll_3.8 b
2642,2642,doll_1.6 b,doll_3.8 b
2643,2643,doll_12.1 b,doll_3.8 b
2644,2644,doll_7.2 b,doll_3.8 b
2645,2645,doll_6.9 b,doll_3.8 b
2646,2646,doll_0.9024 b,doll_3.8 b
2647,2647,doll_7.4 b,doll_3.8 b
2648,2648,doll_24.8 b,doll_3.8 b
2649,2649,doll_19.5 b,doll_3.8 b
2650,2650,doll_8.7 b,doll_3.8 b
2651,2651,doll_8.8 b,doll_3.8 b
2652,2652,0,doll_3.8 b
2653,2653,doll_0.063 b,doll_3.8 b
2654,2654,doll_2.4 b,doll_3.8 b
2655,2655,doll_1.6 b,doll_3.8 b
2656,2656,doll_1.4 b,doll_3.8 b
2657,2657,doll_2.1 b,doll_3.8 b
2658,2658,doll_2.3 b,doll_3.8 b
2659,2659,doll_1.9 b,doll_3.9 b
2660,2660,doll_0.8184 b,doll_3.9 b
2661,2661,doll_3.2 b,doll_3.9 b
2662,2662,doll_1.4 b,doll_3.9 b
2663,2663,0,doll_3.9 b
2664,2664,doll_0.9439 b,doll_3.9 b
2665,2665,doll_3.5 b,doll_3.9 b
2666,2666,doll_6.1 b,doll_3.9 b
2667,2667,doll_4.4 b,doll_3.9 b
2668,2668,doll_56.8 b,doll_3.9 b
2669,2669,doll_0.2395 b,doll_3.9 b
2670,2670,doll_4.2 b,doll_3.9 b
2671,2671,0,doll_3.9 b
2672,2672,doll_3.3 b,doll_3.9 b
2673,2673,doll_10.9 b,doll_3.9 b
2674,2674,doll_1.9 b,doll_3.9 b
2675,2675,doll_5.8 b,doll_3.9 b
2676,2676,doll_6.7 b,doll_3.9 b
2677,2677,doll_18.2 b,doll_3.9 b
2678,2678,doll_0.6127999999999999 b,doll_3.9 b
2679,2679,doll_26.4 b,doll_3.9 b
2680,2680,doll_2.2 b,doll_3.9 b
2681,2681,doll_13.4 b,doll_3.9 b
2682,2682,doll_0.1716 b,doll_3.9 b
2683,2683,doll_4.3 b,doll_3.9 b
2684,2684,doll_22.0 b,doll_3.9 b
2685,2685,doll_26.7 b,doll_3.9 b
2686,2686,doll_4.8 b,doll_3.9 b
2687,2687,doll_0.8436 b,doll_3.9 b
2688,2688,doll_2.2 b,doll_3.9 b
2689,2689,doll_60.4 b,doll_3.9 b
2690,2690,doll_8.7 b,doll_3.9 b
2691,2691,doll_2.8 b,doll_3.9 b
2692,2692,doll_1.7 b,doll_3.9 b
2693,2693,doll_18.2 b,doll_3.9 b
2694,2694,doll_12.7 b,doll_3.9 b
2695,2695,doll_3.4 b,doll_3.9 b
2696,2696,doll_5.8 b,doll_3.9 b
2697,2697,doll_2.4 b,doll_3.9 b
2698,2698,doll_0.877 b,doll_3.9 b
2699,2699,doll_27.8 b,doll_3.9 b
2700,2700,doll_40.6 b,doll_3.9 b
2701,2701,doll_31.9 b,doll_3.9 b
2702,2702,doll_1.1 b,doll_3.9 b
2703,2703,doll_2.1 b,doll_3.9 b
2704,2704,doll_3.0 b,doll_3.9 b
2705,2705,doll_3.0 b,doll_3.9 b
2706,2706,doll_0.7988 b,doll_3.9 b
2707,2707,0,doll_3.9 b
2708,2708,doll_4.6 b,doll_3.9 b
2709,2709,doll_34.6 b,doll_3.9 b
2710,2710,doll_1.7 b,doll_3.9 b
2711,2711,0,doll_3.9 b
2712,2712,doll_1.6 b,doll_4.0 b
2713,2713,doll_19.3 b,doll_4.0 b
2714,2714,doll_3.5 b,doll_4.0 b
2715,2715,doll_1.4 b,doll_4.0 b
2716,2716,doll_3.4 b,doll_4.0 b
2717,2717,doll_0.5586 b,doll_4.0 b
2718,2718,doll_7.4 b,doll_4.0 b
2719,2719,doll_1.6 b,doll_4.0 b
2720,2720,doll_15.3 b,doll_4.0 b
2721,2721,0,doll_4.0 b
2722,2722,doll_11.4 b,doll_4.0 b
2723,2723,doll_0.628 b,doll_4.0 b
2724,2724,doll_10.6 b,doll_4.0 b
2725,2725,doll_4.0 b,doll_4.0 b
2726,2726,doll_5.3 b,doll_4.0 b
2727,2727,doll_0.9743999999999999 b,doll_4.0 b
2728,2728,doll_14.9 b,doll_4.0 b
2729,2729,doll_1.9 b,doll_4.0 b
2730,2730,doll_6.2 b,doll_4.0 b
2731,2731,doll_2.1 b,doll_4.0 b
2732,2732,doll_6.8 b,doll_4.0 b
2733,2733,0,doll_4.0 b
2734,2734,doll_4.1 b,doll_4.0 b
2735,2735,doll_18.7 b,doll_4.0 b
2736,2736,doll_8.8 b,doll_4.0 b
2737,2737,doll_12.6 b,doll_4.0 b
2738,2738,doll_1.9 b,doll_4.0 b
2739,2739,doll_6.7 b,doll_4.0 b
2740,2740,doll_2.3 b,doll_4.0 b
2741,2741,0,doll_4.0 b
2742,2742,doll_6.8 b,doll_4.0 b
2743,2743,doll_1.8 b,doll_4.0 b
2744,2744,doll_5.5 b,doll_4.0 b
2745,2745,doll_3.5 b,doll_4.0 b
2746,2746,doll_6.3 b,doll_4.0 b
2747,2747,doll_1.2 b,doll_4.0 b
2748,2748,doll_39.2 b,doll_4.0 b
2749,2749,doll_8.4 b,doll_4.0 b
2750,2750,doll_8.6 b,doll_4.0 b
2751,2751,doll_8.6 b,doll_4.0 b
2752,2752,0,doll_4.0 b
2753,2753,doll_8.1 b,doll_4.0 b
2754,2754,doll_2.1 b,doll_4.0 b
2755,2755,doll_9.4 b,doll_4.0 b
2756,2756,doll_2.6 b,doll_4.0 b
2757,2757,doll_2.1 b,doll_4.0 b
2758,2758,doll_2.9 b,doll_4.0 b
2759,2759,doll_2.6 b,doll_4.0 b
2760,2760,0,doll_4.0 b
2761,2761,doll_2.0 b,doll_4.1 b
2762,2762,doll_4.4 b,doll_4.1 b
2763,2763,doll_3.1 b,doll_4.1 b
2764,2764,doll_2.1 b,doll_4.1 b
2765,2765,doll_16.1 b,doll_4.1 b
2766,2766,doll_8.0 b,doll_4.1 b
2767,2767,doll_9.4 b,doll_4.1 b
2768,2768,doll_5.5 b,doll_4.1 b
2769,2769,doll_4.1 b,doll_4.1 b
2770,2770,doll_4.9 b,doll_4.1 b
2771,2771,doll_1.4 b,doll_4.1 b
2772,2772,doll_30.4 b,doll_4.1 b
2773,2773,doll_2.4 b,doll_4.1 b
2774,2774,doll_1.4 b,doll_4.1 b
2775,2775,doll_2.1 b,doll_4.1 b
2776,2776,doll_4.9 b,doll_4.1 b
2777,2777,doll_4.2 b,doll_4.1 b
2778,2778,doll_7.6 b,doll_4.1 b
2779,2779,doll_8.8 b,doll_4.1 b
2780,2780,doll_1.4 b,doll_4.1 b
2781,2781,doll_14.0 b,doll_4.1 b
2782,2782,doll_19.7 b,doll_4.1 b
2783,2783,doll_1.1 b,doll_4.1 b
2784,2784,doll_0.8057000000000001 b,doll_4.1 b
2785,2785,doll_2.6 b,doll_4.1 b
2786,2786,doll_0.7494 b,doll_4.1 b
2787,2787,doll_0.638 b,doll_4.1 b
2788,2788,doll_15.2 b,doll_4.1 b
2789,2789,doll_1.9 b,doll_4.1 b
2790,2790,doll_2.1 b,doll_4.1 b
2791,2791,doll_3.2 b,doll_4.1 b
2792,2792,doll_5.2 b,doll_4.1 b
2793,2793,doll_1.7 b,doll_4.1 b
2794,2794,0,doll_4.1 b
2795,2795,doll_5.5 b,doll_4.1 b
2796,2796,doll_4.6 b,doll_4.1 b
2797,2797,doll_1.2 b,doll_4.1 b
2798,2798,doll_12.1 b,doll_4.1 b
2799,2799,doll_4.8 b,doll_4.1 b
2800,2800,doll_0.9976 b,doll_4.1 b
2801,2801,doll_10.7 b,doll_4.1 b
2802,2802,doll_0.5527000000000001 b,doll_4.1 b
2803,2803,doll_1.3 b,doll_4.1 b
2804,2804,doll_11.5 b,doll_4.2 b
2805,2805,doll_0.8854 b,doll_4.2 b
2806,2806,doll_2.2 b,doll_4.2 b
2807,2807,doll_5.7 b,doll_4.2 b
2808,2808,doll_2.2 b,doll_4.2 b
2809,2809,doll_2.7 b,doll_4.2 b
2810,2810,doll_1.9 b,doll_4.2 b
2811,2811,doll_15.3 b,doll_4.2 b
2812,2812,doll_22.8 b,doll_4.2 b
2813,2813,doll_11.9 b,doll_4.2 b
2814,2814,doll_2.2 b,doll_4.2 b
2815,2815,doll_8.6 b,doll_4.2 b
2816,2816,doll_12.2 b,doll_4.2 b
2817,2817,doll_11.1 b,doll_4.2 b
2818,2818,doll_4.0 b,doll_4.2 b
2819,2819,doll_29.0 b,doll_4.2 b
2820,2820,doll_0.3768 b,doll_4.2 b
2821,2821,doll_2.9 b,doll_4.2 b
2822,2822,doll_16.2 b,doll_4.2 b
2823,2823,doll_2.3 b,doll_4.2 b
2824,2824,0,doll_4.2 b
2825,2825,0,doll_4.2 b
2826,2826,doll_0.3055 b,doll_4.2 b
2827,2827,doll_13.9 b,doll_4.2 b
2828,2828,doll_7.6 b,doll_4.2 b
2829,2829,doll_2.6 b,doll_4.2 b
2830,2830,doll_9.6 b,doll_4.2 b
2831,2831,doll_22.7 b,doll_4.2 b
2832,2832,doll_1.8 b,doll_4.2 b
2833,2833,doll_2.3 b,doll_4.2 b
2834,2834,doll_4.1 b,doll_4.2 b
2835,2835,doll_4.4 b,doll_4.2 b
2836,2836,doll_14.8 b,doll_4.2 b
2837,2837,doll_6.5 b,doll_4.2 b
2838,2838,doll_7.9 b,doll_4.2 b
2839,2839,doll_2.7 b,doll_4.2 b
2840,2840,doll_41.6 b,doll_4.2 b
2841,2841,doll_0.6696 b,doll_4.2 b
2842,2842,doll_16.6 b,doll_4.2 b
2843,2843,doll_7.2 b,doll_4.3 b
2844,2844,doll_1.3 b,doll_4.3 b
2845,2845,doll_2.9 b,doll_4.3 b
2846,2846,doll_9.9 b,doll_4.3 b
2847,2847,doll_0.9444 b,doll_4.3 b
2848,2848,doll_0.7377999999999999 b,doll_4.3 b
2849,2849,doll_4.7 b,doll_4.3 b
2850,2850,doll_4.1 b,doll_4.3 b
2851,2851,doll_44.4 b,doll_4.3 b
2852,2852,doll_2.1 b,doll_4.3 b
2853,2853,doll_7.0 b,doll_4.3 b
2854,2854,doll_3.6 b,doll_4.3 b
2855,2855,doll_1.4 b,doll_4.3 b
2856,2856,doll_6.4 b,doll_4.3 b
2857,2857,doll_6.4 b,doll_4.3 b
2858,2858,doll_0.1565 b,doll_4.3 b
2859,2859,doll_13.9 b,doll_4.3 b
2860,2860,doll_4.0 b,doll_4.3 b
2861,2861,doll_2.7 b,doll_4.3 b
2862,2862,doll_0.36419999999999997 b,doll_4.3 b
2863,2863,doll_0.45089999999999997 b,doll_4.3 b
2864,2864,doll_0.7659 b,doll_4.3 b
2865,2865,doll_5.7 b,doll_4.3 b
2866,2866,doll_4.5 b,doll_4.3 b
2867,2867,doll_2.9 b,doll_4.3 b
2868,2868,0,doll_4.3 b
2869,2869,doll_14.3 b,doll_4.3 b
2870,2870,doll_1.1 b,doll_4.3 b
2871,2871,doll_0.3697 b,doll_4.3 b
2872,2872,doll_12.5 b,doll_4.4 b
2873,2873,doll_12.3 b,doll_4.4 b
2874,2874,doll_1.7 b,doll_4.4 b
2875,2875,doll_2.4 b,doll_4.4 b
2876,2876,doll_30.7 b,doll_4.4 b
2877,2877,doll_9.6 b,doll_4.4 b
2878,2878,doll_3.2 b,doll_4.4 b
2879,2879,doll_1.4 b,doll_4.4 b
2880,2880,doll_4.0 b,doll_4.4 b
2881,2881,doll_0.5714 b,doll_4.4 b
2882,2882,doll_42.7 b,doll_4.4 b
2883,2883,doll_5.2 b,doll_4.4 b
2884,2884,doll_1.4 b,doll_4.4 b
2885,2885,doll_1.3 b,doll_4.4 b
2886,2886,doll_6.0 b,doll_4.4 b
2887,2887,doll_2.4 b,doll_4.4 b
2888,2888,doll_3.0 b,doll_4.4 b
2889,2889,doll_0.9482 b,doll_4.4 b
2890,2890,doll_30.3 b,doll_4.4 b
2891,2891,doll_2.6 b,doll_4.4 b
2892,2892,doll_1.4 b,doll_4.4 b
2893,2893,0,doll_4.4 b
2894,2894,0,doll_4.4 b
2895,2895,doll_2.8 b,doll_4.4 b
2896,2896,doll_4.0 b,doll_4.4 b
2897,2897,doll_4.5 b,doll_4.4 b
2898,2898,doll_1.8 b,doll_4.4 b
2899,2899,doll_34.5 b,doll_4.5 b
2900,2900,doll_1.7 b,doll_4.5 b
2901,2901,doll_9.8 b,doll_4.5 b
2902,2902,doll_12.5 b,doll_4.5 b
2903,2903,doll_7.6 b,doll_4.5 b
2904,2904,doll_2.7 b,doll_4.5 b
2905,2905,doll_1.4 b,doll_4.5 b
2906,2906,0,doll_4.5 b
2907,2907,doll_1.7 b,doll_4.5 b
2908,2908,doll_10.3 b,doll_4.5 b
2909,2909,doll_0.4502 b,doll_4.5 b
2910,2910,doll_2.3 b,doll_4.5 b
2911,2911,doll_15.1 b,doll_4.5 b
2912,2912,doll_4.9 b,doll_4.5 b
2913,2913,doll_4.9 b,doll_4.5 b
2914,2914,doll_6.6 b,doll_4.5 b
2915,2915,doll_7.0 b,doll_4.5 b
2916,2916,doll_11.8 b,doll_4.5 b
2917,2917,doll_19.3 b,doll_4.5 b
2918,2918,doll_10.0 b,doll_4.5 b
2919,2919,doll_16.1 b,doll_4.5 b
2920,2920,doll_32.4 b,doll_4.5 b
2921,2921,doll_1.0 b,doll_4.5 b
2922,2922,doll_2.1 b,doll_4.5 b
2923,2923,doll_4.6 b,doll_4.5 b
2924,2924,doll_3.0 b,doll_4.5 b
2925,2925,doll_1.6 b,doll_4.5 b
2926,2926,doll_1.3 b,doll_4.5 b
2927,2927,doll_4.3 b,doll_4.5 b
2928,2928,doll_0.42460000000000003 b,doll_4.5 b
2929,2929,doll_6.1 b,doll_4.5 b
2930,2930,doll_2.5 b,doll_4.5 b
2931,2931,doll_7.0 b,doll_4.6 b
2932,2932,doll_4.5 b,doll_4.6 b
2933,2933,doll_6.8 b,doll_4.6 b
2934,2934,doll_2.8 b,doll_4.6 b
2935,2935,doll_5.5 b,doll_4.6 b
2936,2936,doll_10.2 b,doll_4.6 b
2937,2937,doll_0.30939999999999995 b,doll_4.6 b
2938,2938,doll_7.9 b,doll_4.6 b
2939,2939,doll_1.6 b,doll_4.6 b
2940,2940,doll_10.8 b,doll_4.6 b
2941,2941,0,doll_4.6 b
2942,2942,doll_5.3 b,doll_4.6 b
2943,2943,doll_8.5 b,doll_4.6 b
2944,2944,doll_1.4 b,doll_4.6 b
2945,2945,doll_19.5 b,doll_4.6 b
2946,2946,doll_6.3 b,doll_4.6 b
2947,2947,doll_1.9 b,doll_4.6 b
2948,2948,doll_10.3 b,doll_4.6 b
2949,2949,doll_1.4 b,doll_4.6 b
2950,2950,doll_10.9 b,doll_4.6 b
2951,2951,doll_3.8 b,doll_4.6 b
2952,2952,doll_12.8 b,doll_4.6 b
2953,2953,doll_7.5 b,doll_4.6 b
2954,2954,0,doll_4.6 b
2955,2955,doll_42.3 b,doll_4.6 b
2956,2956,doll_49.3 b,doll_4.6 b
2957,2957,doll_19.0 b,doll_4.6 b
2958,2958,doll_6.3 b,doll_4.6 b
2959,2959,doll_1.2 b,doll_4.6 b
2960,2960,doll_2.5 b,doll_4.6 b
2961,2961,doll_8.6 b,doll_4.6 b
2962,2962,doll_24.0 b,doll_4.6 b
2963,2963,doll_4.5 b,doll_4.6 b
2964,2964,doll_2.2 b,doll_4.6 b
2965,2965,doll_3.3 b,doll_4.6 b
2966,2966,doll_0.43610000000000004 b,doll_4.6 b
2967,2967,doll_10.2 b,doll_4.6 b
2968,2968,doll_6.9 b,doll_4.6 b
2969,2969,doll_5.7 b,doll_4.7 b
2970,2970,doll_5.8 b,doll_4.7 b
2971,2971,doll_3.6 b,doll_4.7 b
2972,2972,doll_2.8 b,doll_4.7 b
2973,2973,0,doll_4.7 b
2974,2974,0,doll_4.7 b
2975,2975,doll_13.5 b,doll_4.7 b
2976,2976,doll_1.9 b,doll_4.7 b
2977,2977,doll_7.8 b,doll_4.7 b
2978,2978,doll_17.7 b,doll_4.7 b
2979,2979,0,doll_4.7 b
2980,2980,doll_5.4 b,doll_4.7 b
2981,2981,doll_63.2 b,doll_4.7 b
2982,2982,doll_3.2 b,doll_4.7 b
2983,2983,doll_0.8897999999999999 b,doll_4.7 b
2984,2984,doll_0.3363 b,doll_4.7 b
2985,2985,doll_1.9 b,doll_4.7 b
2986,2986,doll_1.4 b,doll_4.7 b
2987,2987,doll_14.5 b,doll_4.7 b
2988,2988,doll_1.5 b,doll_4.7 b
2989,2989,doll_8.2 b,doll_4.7 b
2990,2990,doll_2.8 b,doll_4.7 b
2991,2991,doll_26.1 b,doll_4.7 b
2992,2992,0,doll_4.7 b
2993,2993,doll_10.4 b,doll_4.7 b
2994,2994,doll_10.4 b,doll_4.7 b
2995,2995,doll_2.6 b,doll_4.7 b
2996,2996,doll_5.2 b,doll_4.7 b
2997,2997,doll_3.9 b,doll_4.7 b
2998,2998,doll_24.5 b,doll_4.8 b
2999,2999,doll_113.2 b,doll_4.8 b
3000,3000,doll_7.9 b,doll_4.8 b
3001,3001,0,doll_4.8 b
3002,3002,doll_6.0 b,doll_4.8 b
3003,3003,doll_13.1 b,doll_4.8 b
3004,3004,doll_0.9581000000000001 b,doll_4.8 b
