,Unnamed: 0,revenue_2020_eu
4804,4804,doll_0.00842 b
4805,4805,doll_0.8837200000000001 b
4806,4806,doll_0.061840000000000006 b
4807,4807,doll_0.07155 b
4808,4808,doll_0.061869999999999994 b
4809,4809,doll_0.00264 b
4810,4810,doll_0.11154 b
4811,4811,doll_0.01099 b
4812,4812,doll_0.005030000000000001 b
4813,4813,doll_0.002 b
4814,4814,doll_0.00726 b
4815,4815,doll_0.00267 b
4816,4816,doll_0.0464 b
4817,4817,doll_0.00626 b
4818,4818,doll_0.056049999999999996 b
4819,4819,doll_0.0073 b
4820,4820,doll_0.00679 b
4821,4821,doll_0.00496 b
4822,4822,doll_0.0034 b
4823,4823,doll_0.0217 b
4824,4824,doll_0.49695 b
4825,4825,doll_0.00135 b
4826,4826,doll_0.02087 b
4827,4827,doll_0.05738 b
4828,4828,doll_0.00126 b
4829,4829,doll_0.8270599999999999 b
4830,4830,doll_0.35287999999999997 b
4831,4831,doll_0.01877 b
4832,4832,doll_0.03527 b
4833,4833,doll_0.0016699999999999998 b
4834,4834,doll_0.0215 b
4835,4835,doll_0.00497 b
4836,4836,doll_0.00322 b
4837,4837,doll_0.132 b
4838,4838,doll_0.015179999999999999 b
4839,4839,doll_0.34464999999999996 b
4840,4840,doll_0.002 b
4841,4841,doll_0.00652 b
4842,4842,doll_0.0155 b
4843,4843,doll_0.0019 b
4844,4844,doll_0.00212 b
4845,4845,doll_0.0 b
4846,4846,doll_0.0027 b
4847,4847,doll_0.009550000000000001 b
4848,4848,doll_0.00239 b
4849,4849,doll_0.00866 b
4850,4850,doll_0.0022 b
4851,4851,doll_0.12569 b
4852,4852,doll_0.00237 b
4853,4853,doll_0.0024700000000000004 b
4854,4854,doll_0.00461 b
4855,4855,doll_0.024329999999999997 b
4856,4856,doll_0.00234 b
4857,4857,doll_0.025670000000000002 b
4858,4858,doll_0.04531 b
4859,4859,doll_0.0016 b
4860,4860,doll_0.0017 b
4861,4861,doll_0.0022 b
4862,4862,doll_0.2278 b
4863,4863,doll_0.00638 b
4864,4864,doll_0.01595 b
4865,4865,doll_0.00181 b
4866,4866,doll_0.00259 b
4867,4867,doll_0.0052 b
4868,4868,doll_0.0162 b
4869,4869,doll_0.00982 b
4870,4870,doll_0.00357 b
4871,4871,doll_0.00151 b
4872,4872,doll_0.0019 b
4873,4873,doll_0.00252 b
4874,4874,doll_0.007019999999999999 b
4875,4875,doll_0.016399999999999998 b
4876,4876,doll_0.0017 b
4877,4877,doll_0.06336 b
4878,4878,doll_0.47578 b
4879,4879,doll_0.02918 b
4880,4880,doll_0.0044800000000000005 b
4881,4881,doll_0.11579 b
4882,4882,doll_0.0043 b
4883,4883,doll_0.01737 b
4884,4884,doll_0.0167 b
4885,4885,doll_0.00442 b
4886,4886,doll_0.17348 b
4887,4887,doll_2.1513899999999997 b
4888,4888,doll_0.15121 b
4889,4889,doll_0.03261 b
4890,4890,doll_0.00468 b
4891,4891,doll_0.00184 b
4892,4892,doll_0.005900000000000001 b
4893,4893,doll_0.0132 b
4894,4894,doll_0.00468 b
4895,4895,doll_0.00332 b
4896,4896,doll_0.0 b
4897,4897,doll_0.04478 b
4898,4898,doll_0.027219999999999998 b
4899,4899,doll_0.019579999999999997 b
4900,4900,doll_0.00453 b
4901,4901,doll_0.08281999999999999 b
4902,4902,doll_0.0436 b
4903,4903,doll_0.00176 b
4904,4904,doll_0.0060999999999999995 b
4905,4905,doll_0.25923 b
4906,4906,doll_0.0041600000000000005 b
4907,4907,doll_0.17668999999999999 b
4908,4908,doll_0.14645 b
4909,4909,doll_0.0024 b
4910,4910,doll_0.00637 b
4911,4911,doll_0.0435 b
4912,4912,doll_0.0037 b
4913,4913,doll_0.0045 b
4914,4914,doll_0.0026 b
4915,4915,doll_0.00549 b
4916,4916,doll_0.01525 b
4917,4917,doll_0.0015300000000000001 b
4918,4918,doll_0.00653 b
4919,4919,doll_0.00856 b
4920,4920,doll_0.00826 b
4921,4921,doll_0.049 b
4922,4922,doll_0.0016200000000000001 b
4923,4923,doll_0.056 b
4924,4924,doll_0.007980000000000001 b
4925,4925,doll_0.00261 b
4926,4926,doll_0.0017900000000000001 b
4927,4927,doll_0.00583 b
4928,4928,doll_0.0053 b
4929,4929,doll_0.00651 b
4930,4930,doll_0.15719 b
4931,4931,doll_0.06511 b
4932,4932,doll_0.00207 b
4933,4933,doll_0.00215 b
4934,4934,doll_0.0017 b
4935,4935,doll_0.00488 b
4936,4936,doll_0.00698 b
4937,4937,doll_0.10476 b
4938,4938,doll_0.013439999999999999 b
4939,4939,doll_0.030440000000000002 b
4940,4940,doll_0.00511 b
4941,4941,doll_0.0177 b
4942,4942,doll_0.00333 b
4943,4943,doll_0.0557 b
4944,4944,doll_0.00321 b
4945,4945,doll_0.00554 b
4946,4946,doll_0.19136 b
4947,4947,doll_0.009380000000000001 b
4948,4948,doll_0.00211 b
4949,4949,doll_0.005 b
4950,4950,doll_0.0178 b
4951,4951,doll_0.00392 b
4952,4952,doll_0.00227 b
4953,4953,doll_0.010539999999999999 b
4954,4954,doll_0.006549999999999999 b
4955,4955,doll_0.002 b
4956,4956,doll_0.00594 b
4957,4957,doll_0.00268 b
4958,4958,doll_0.007549999999999999 b
4959,4959,doll_0.0024 b
4960,4960,doll_0.00294 b
4961,4961,doll_0.00165 b
4962,4962,doll_0.01038 b
4963,4963,doll_0.0035 b
4964,4964,doll_0.00418 b
4965,4965,doll_0.03227 b
4966,4966,doll_0.17436000000000001 b
4967,4967,doll_0.0024 b
4968,4968,doll_0.00177 b
4969,4969,doll_0.02125 b
4970,4970,doll_0.00925 b
4971,4971,doll_0.0055 b
4972,4972,doll_0.01085 b
4973,4973,doll_0.0028599999999999997 b
4974,4974,doll_0.01055 b
4975,4975,doll_0.0096 b
4976,4976,doll_0.0056500000000000005 b
4977,4977,doll_0.04523 b
4978,4978,doll_0.00377 b
4979,4979,doll_0.0022 b
4980,4980,doll_0.00283 b
4981,4981,doll_0.003 b
4982,4982,doll_0.00833 b
4983,4983,doll_0.0031 b
4984,4984,doll_0.00382 b
4985,4985,doll_0.00411 b
4986,4986,doll_0.00634 b
4987,4987,doll_0.009 b
4988,4988,doll_0.04421 b
4989,4989,doll_0.006690000000000001 b
4990,4990,doll_0.0035099999999999997 b
4991,4991,doll_0.0018 b
4992,4992,doll_0.00497 b
4993,4993,doll_0.0029100000000000003 b
4994,4994,doll_0.00917 b
4995,4995,doll_0.0429 b
4996,4996,doll_0.023960000000000002 b
4997,4997,doll_0.03204 b
4998,4998,doll_0.011630000000000001 b
4999,4999,doll_0.0028 b
5000,5000,doll_0.00639 b
5001,5001,doll_0.032170000000000004 b
5002,5002,doll_0.0028 b
5003,5003,doll_0.0147 b
5004,5004,doll_0.00367 b
5005,5005,doll_0.0027 b
5006,5006,doll_0.03479 b
5007,5007,doll_0.0064 b
5008,5008,doll_0.0025 b
5009,5009,doll_0.002 b
5010,5010,doll_0.00196 b
5011,5011,doll_0.0045 b
5012,5012,doll_0.01627 b
5013,5013,doll_0.00195 b
5014,5014,doll_0.0162 b
5015,5015,doll_0.0216 b
5016,5016,doll_0.0035 b
5017,5017,doll_0.00497 b
5018,5018,doll_0.0016200000000000001 b
5019,5019,doll_0.0036 b
5020,5020,doll_0.004030000000000001 b
5021,5021,doll_0.03365 b
5022,5022,doll_0.02084 b
5023,5023,doll_0.0023 b
5024,5024,doll_0.00273 b
5025,5025,doll_0.02899 b
5026,5026,doll_0.013800000000000002 b
5027,5027,doll_0.004 b
5028,5028,doll_0.00219 b
5029,5029,doll_0.0015300000000000001 b
5030,5030,doll_0.00318 b
5031,5031,doll_0.0037 b
5032,5032,doll_0.00212 b
5033,5033,doll_0.07351 b
5034,5034,doll_0.02001 b
5035,5035,doll_0.006900000000000001 b
5036,5036,doll_0.003 b
5037,5037,doll_0.01103 b
5038,5038,doll_0.00604 b
5039,5039,doll_0.0016 b
5040,5040,doll_0.00312 b
5041,5041,doll_0.00199 b
5042,5042,doll_0.00128 b
5043,5043,doll_0.0018 b
5044,5044,doll_0.0020800000000000003 b
5045,5045,doll_0.00239 b
5046,5046,doll_0.00219 b
5047,5047,doll_0.002 b
5048,5048,doll_0.004019999999999999 b
5049,5049,doll_0.02289 b
5050,5050,doll_0.00276 b
5051,5051,doll_0.0126 b
5052,5052,doll_0.00182 b
5053,5053,doll_0.0057 b
5054,5054,doll_0.00364 b
5055,5055,doll_0.0024 b
5056,5056,doll_0.0033399999999999997 b
5057,5057,doll_0.00369 b
5058,5058,doll_0.00221 b
5059,5059,doll_0.0022 b
5060,5060,doll_0.0039 b
5061,5061,doll_0.025 b
5062,5062,doll_0.00622 b
5063,5063,doll_0.008400000000000001 b
5064,5064,doll_0.00256 b
5065,5065,doll_0.00453 b
5066,5066,doll_0.0016799999999999999 b
5067,5067,doll_0.0021000000000000003 b
5068,5068,doll_0.01393 b
5069,5069,doll_0.00428 b
5070,5070,doll_0.00246 b
5071,5071,doll_0.0032 b
5072,5072,doll_0.0015300000000000001 b
5073,5073,doll_0.0033799999999999998 b
5074,5074,doll_0.09 b
5075,5075,doll_0.0028 b
5076,5076,doll_0.0058 b
5077,5077,doll_0.00779 b
5078,5078,doll_0.00228 b
5079,5079,doll_0.0036 b
5080,5080,doll_0.00297 b
5081,5081,doll_0.01 b
5082,5082,doll_0.00199 b
5083,5083,doll_0.0212 b
5084,5084,doll_0.0062900000000000005 b
5085,5085,doll_0.0339 b
5086,5086,doll_0.00821 b
5087,5087,doll_0.0207 b
5088,5088,doll_0.00497 b
5089,5089,doll_0.00413 b
5090,5090,doll_0.00604 b
5091,5091,doll_0.0022400000000000002 b
5092,5092,doll_0.0032 b
5093,5093,doll_0.007019999999999999 b
5094,5094,doll_0.00626 b
5095,5095,doll_0.013550000000000001 b
5096,5096,doll_0.006 b
5097,5097,doll_0.013009999999999999 b
5098,5098,doll_0.00631 b
5099,5099,doll_0.0033900000000000002 b
5100,5100,doll_0.0038 b
5101,5101,doll_0.01149 b
5102,5102,doll_0.0064800000000000005 b
5103,5103,doll_0.00292 b
5104,5104,doll_0.01468 b
5105,5105,doll_0.0086 b
5106,5106,doll_0.00481 b
5107,5107,doll_0.00536 b
5108,5108,doll_0.0070999999999999995 b
5109,5109,doll_0.026760000000000003 b
5110,5110,doll_0.0033 b
5111,5111,doll_0.005730000000000001 b
5112,5112,doll_0.00821 b
5113,5113,doll_0.00675 b
5114,5114,doll_0.0019 b
5115,5115,doll_0.02152 b
5116,5116,doll_0.0146 b
5117,5117,doll_0.00413 b
5118,5118,doll_0.004900000000000001 b
5119,5119,doll_0.2844 b
5120,5120,doll_0.00443 b
5121,5121,doll_0.00939 b
5122,5122,doll_0.0030600000000000002 b
5123,5123,doll_0.008400000000000001 b
5124,5124,doll_0.0028 b
5125,5125,doll_0.04236 b
5126,5126,doll_0.01217 b
5127,5127,doll_0.00618 b
5128,5128,doll_0.0125 b
5129,5129,doll_0.03897 b
5130,5130,doll_0.00307 b
5131,5131,doll_0.0034 b
5132,5132,doll_0.009 b
5133,5133,doll_0.0077800000000000005 b
5134,5134,doll_0.0034 b
5135,5135,doll_0.019260000000000003 b
5136,5136,doll_0.00645 b
5137,5137,doll_0.0198 b
5138,5138,doll_0.00498 b
5139,5139,doll_0.00364 b
5140,5140,doll_0.254 b
5141,5141,doll_0.0021000000000000003 b
5142,5142,doll_0.0020499999999999997 b
5143,5143,doll_0.01068 b
5144,5144,doll_0.0222 b
5145,5145,doll_0.009779999999999999 b
5146,5146,doll_0.0016699999999999998 b
5147,5147,doll_0.00634 b
5148,5148,doll_0.0029 b
5149,5149,doll_0.00352 b
5150,5150,doll_0.00509 b
5151,5151,doll_0.00393 b
5152,5152,doll_0.00436 b
5153,5153,doll_0.008 b
5154,5154,doll_0.013710000000000002 b
5155,5155,doll_0.00256 b
5156,5156,doll_0.00272 b
5157,5157,doll_0.0064 b
5158,5158,doll_0.004200000000000001 b
5159,5159,doll_0.0056500000000000005 b
5160,5160,doll_0.040549999999999996 b
5161,5161,doll_0.00367 b
5162,5162,doll_0.02725 b
5163,5163,doll_0.0038 b
5164,5164,doll_0.002 b
5165,5165,doll_0.00199 b
5166,5166,doll_0.00719 b
5167,5167,doll_0.009300000000000001 b
5168,5168,doll_0.0035499999999999998 b
5169,5169,doll_0.002 b
5170,5170,doll_0.00724 b
5171,5171,doll_0.0028 b
5172,5172,doll_0.0069900000000000006 b
5173,5173,doll_0.0019 b
5174,5174,doll_0.00282 b
5175,5175,doll_0.00273 b
5176,5176,doll_0.0016 b
5177,5177,doll_0.02764 b
5178,5178,doll_0.018170000000000002 b
5179,5179,doll_0.01382 b
5180,5180,doll_0.00185 b
5181,5181,doll_0.0496 b
5182,5182,doll_0.01174 b
5183,5183,doll_0.0036 b
5184,5184,doll_0.00366 b
5185,5185,doll_0.0068 b
5186,5186,doll_0.02032 b
5187,5187,doll_0.01282 b
5188,5188,doll_0.00231 b
5189,5189,doll_0.00409 b
5190,5190,doll_0.0193 b
5191,5191,doll_0.0047 b
5192,5192,doll_0.01745 b
5193,5193,doll_0.018920000000000003 b
5194,5194,doll_0.016390000000000002 b
5195,5195,doll_0.004889999999999999 b
5196,5196,doll_0.004900000000000001 b
5197,5197,doll_0.0044800000000000005 b
5198,5198,doll_0.00317 b
5199,5199,doll_0.00191 b
5200,5200,doll_0.00368 b
5201,5201,doll_0.0050999999999999995 b
5202,5202,doll_0.01416 b
5203,5203,doll_0.00924 b
5204,5204,doll_0.00418 b
5205,5205,doll_0.007 b
5206,5206,doll_0.00218 b
5207,5207,doll_0.02182 b
5208,5208,doll_0.05415 b
5209,5209,doll_0.01074 b
5210,5210,doll_0.0217 b
5211,5211,doll_0.00252 b
5212,5212,doll_0.01019 b
5213,5213,doll_0.01464 b
5214,5214,doll_0.00234 b
5215,5215,doll_0.004849999999999999 b
5216,5216,doll_0.09456 b
5217,5217,doll_0.0032 b
5218,5218,doll_0.00335 b
5219,5219,doll_0.015050000000000001 b
5220,5220,doll_0.00551 b
5221,5221,doll_0.0162 b
5222,5222,doll_0.0037099999999999998 b
5223,5223,doll_0.0089 b
5224,5224,doll_0.004059999999999999 b
5225,5225,doll_0.05639 b
5226,5226,doll_0.004900000000000001 b
5227,5227,doll_0.01565 b
5228,5228,doll_0.00294 b
5229,5229,doll_0.00471 b
5230,5230,doll_0.0633 b
5231,5231,doll_0.00342 b
5232,5232,doll_0.07018 b
5233,5233,doll_0.0016 b
5234,5234,doll_0.0049900000000000005 b
5235,5235,doll_0.03093 b
5236,5236,doll_0.0079 b
5237,5237,doll_0.05497 b
5238,5238,doll_0.00294 b
5239,5239,doll_0.00206 b
5240,5240,doll_0.013 b
5241,5241,doll_0.00692 b
5242,5242,doll_0.00164 b
5243,5243,doll_0.0049900000000000005 b
5244,5244,doll_0.00858 b
5245,5245,doll_0.0039 b
5246,5246,doll_0.00863 b
5247,5247,doll_0.00174 b
5248,5248,doll_0.00188 b
5249,5249,doll_0.0020099999999999996 b
5250,5250,doll_0.009470000000000001 b
5251,5251,doll_0.0026 b
5252,5252,doll_0.0034 b
5253,5253,doll_0.00435 b
5254,5254,doll_0.00705 b
5255,5255,doll_0.01607 b
5256,5256,doll_0.0026 b
5257,5257,doll_0.0024700000000000004 b
5258,5258,doll_0.0717 b
5259,5259,doll_0.00267 b
5260,5260,doll_0.00464 b
5261,5261,doll_0.022949999999999998 b
5262,5262,doll_0.0020499999999999997 b
5263,5263,doll_0.0031 b
5264,5264,doll_0.01512 b
5265,5265,doll_0.003 b
5266,5266,doll_0.026199999999999998 b
5267,5267,doll_0.00726 b
5268,5268,doll_0.01046 b
5269,5269,doll_0.0049299999999999995 b
5270,5270,doll_0.0017 b
5271,5271,doll_0.0208 b
5272,5272,doll_0.0034 b
5273,5273,doll_0.009699999999999999 b
5274,5274,doll_0.005900000000000001 b
5275,5275,doll_0.02902 b
5276,5276,doll_0.0054 b
5277,5277,doll_0.00783 b
5278,5278,doll_0.01007 b
5279,5279,doll_0.0045 b
5280,5280,doll_0.00157 b
5281,5281,doll_0.00196 b
5282,5282,doll_0.003 b
5283,5283,doll_0.1085 b
5284,5284,doll_0.009470000000000001 b
5285,5285,doll_0.0029 b
5286,5286,doll_0.009380000000000001 b
5287,5287,doll_0.01122 b
5288,5288,doll_0.00751 b
5289,5289,doll_0.0063 b
5290,5290,doll_0.00504 b
5291,5291,doll_0.03843 b
5292,5292,doll_0.0024100000000000002 b
5293,5293,doll_0.00206 b
5294,5294,doll_0.00863 b
5295,5295,doll_0.0037 b
5296,5296,doll_0.00504 b
5297,5297,doll_0.02179 b
5298,5298,doll_0.0027 b
5299,5299,doll_0.016399999999999998 b
5300,5300,doll_0.00519 b
5301,5301,doll_0.00297 b
5302,5302,doll_0.00177 b
5303,5303,doll_0.0154 b
5304,5304,doll_0.00609 b
5305,5305,doll_0.00204 b
5306,5306,doll_0.00826 b
5307,5307,doll_0.0027 b
5308,5308,doll_0.00372 b
5309,5309,doll_0.0025800000000000003 b
5310,5310,doll_0.0314 b
5311,5311,doll_0.00428 b
5312,5312,doll_0.011699999999999999 b
5313,5313,doll_0.0027 b
5314,5314,doll_0.0043 b
5315,5315,doll_0.01564 b
5316,5316,doll_0.0032 b
5317,5317,doll_0.00604 b
5318,5318,doll_0.0038 b
5319,5319,doll_0.0035 b
5320,5320,doll_0.00231 b
5321,5321,doll_0.0034 b
5322,5322,doll_0.0035 b
5323,5323,doll_0.017 b
5324,5324,doll_0.00225 b
5325,5325,doll_0.00873 b
5326,5326,doll_0.01247 b
5327,5327,doll_0.00734 b
5328,5328,doll_0.00483 b
5329,5329,doll_0.0027 b
5330,5330,doll_0.0016 b
5331,5331,doll_0.01107 b
5332,5332,doll_0.00667 b
5333,5333,doll_0.04421 b
5334,5334,doll_0.0024 b
5335,5335,doll_0.00422 b
5336,5336,doll_0.00149 b
5337,5337,doll_0.00558 b
5338,5338,doll_0.01309 b
5339,5339,doll_0.0103 b
5340,5340,doll_0.02828 b
5341,5341,doll_0.012 b
5342,5342,doll_0.00766 b
5343,5343,doll_0.02207 b
5344,5344,doll_0.00228 b
5345,5345,doll_0.0083 b
5346,5346,doll_0.00731 b
5347,5347,doll_0.00172 b
5348,5348,doll_0.0042699999999999995 b
5349,5349,doll_0.012289999999999999 b
5350,5350,doll_0.0025 b
5351,5351,doll_0.00717 b
5352,5352,doll_0.00534 b
5353,5353,doll_0.00176 b
5354,5354,doll_0.0085 b
5355,5355,doll_0.013949999999999999 b
5356,5356,doll_0.00398 b
5357,5357,doll_0.0030499999999999998 b
5358,5358,doll_0.0173 b
5359,5359,doll_0.00518 b
5360,5360,doll_0.02244 b
5361,5361,doll_0.012060000000000001 b
5362,5362,doll_0.00362 b
5363,5363,doll_0.0018 b
5364,5364,doll_0.0030800000000000003 b
5365,5365,doll_0.028140000000000002 b
5366,5366,doll_0.0108 b
5367,5367,doll_0.013800000000000002 b
5368,5368,doll_0.0174 b
5369,5369,doll_0.00365 b
5370,5370,doll_0.038 b
5371,5371,doll_0.00381 b
5372,5372,doll_0.00878 b
5373,5373,doll_0.5437000000000001 b
5374,5374,doll_0.00242 b
5375,5375,doll_0.00151 b
5376,5376,doll_0.024489999999999998 b
5377,5377,doll_0.0053 b
5378,5378,doll_0.0037 b
5379,5379,doll_0.007719999999999999 b
5380,5380,doll_0.05842 b
5381,5381,doll_0.0017 b
5382,5382,doll_0.009439999999999999 b
5383,5383,doll_0.0075 b
5384,5384,doll_0.00432 b
5385,5385,doll_0.00302 b
5386,5386,doll_0.0059299999999999995 b
5387,5387,doll_0.0095 b
5388,5388,doll_0.0021000000000000003 b
5389,5389,doll_0.0025800000000000003 b
5390,5390,doll_0.00528 b
5391,5391,doll_0.012199999999999999 b
5392,5392,doll_0.00478 b
5393,5393,doll_0.03185 b
5394,5394,doll_0.0030600000000000002 b
5395,5395,doll_0.1177 b
5396,5396,doll_0.01156 b
5397,5397,doll_0.009689999999999999 b
5398,5398,doll_0.03226 b
5399,5399,doll_0.0214 b
5400,5400,doll_0.00948 b
5401,5401,doll_0.00752 b
5402,5402,doll_0.00904 b
5403,5403,doll_0.0053 b
5404,5404,doll_0.01266 b
5405,5405,doll_0.00228 b
5406,5406,doll_0.0947 b
5407,5407,doll_0.0024 b
5408,5408,doll_0.0039 b
5409,5409,doll_0.01609 b
5410,5410,doll_0.00368 b
5411,5411,doll_0.0632 b
5412,5412,doll_0.00204 b
5413,5413,doll_0.0034300000000000003 b
5414,5414,doll_0.018179999999999998 b
5415,5415,doll_0.009 b
5416,5416,doll_0.02076 b
5417,5417,doll_0.019170000000000003 b
5418,5418,doll_0.01175 b
5419,5419,doll_0.0026 b
5420,5420,doll_0.07920999999999999 b
5421,5421,doll_0.00551 b
5422,5422,doll_0.00166 b
5423,5423,doll_0.0016 b
5424,5424,doll_0.00348 b
5425,5425,doll_0.006809999999999999 b
5426,5426,doll_0.01074 b
5427,5427,doll_0.0178 b
5428,5428,doll_0.0067599999999999995 b
5429,5429,doll_0.00331 b
5430,5430,doll_0.00304 b
5431,5431,doll_0.0655 b
5432,5432,doll_0.00805 b
5433,5433,doll_0.01467 b
5434,5434,doll_0.03006 b
5435,5435,doll_0.2779 b
5436,5436,doll_0.00263 b
5437,5437,doll_0.0070599999999999994 b
5438,5438,doll_0.01281 b
5439,5439,doll_0.00549 b
5440,5440,doll_0.0025 b
5441,5441,doll_0.03572 b
5442,5442,doll_0.01249 b
5443,5443,doll_0.00451 b
5444,5444,doll_0.0075 b
5445,5445,doll_0.00158 b
5446,5446,doll_0.00158 b
5447,5447,doll_0.0024100000000000002 b
5448,5448,doll_0.0058 b
5449,5449,doll_0.00158 b
5450,5450,doll_0.01017 b
5451,5451,doll_0.008119999999999999 b
5452,5452,doll_0.0018 b
5453,5453,doll_0.00282 b
5454,5454,doll_0.026449999999999998 b
5455,5455,doll_0.00329 b
5456,5456,doll_0.0018 b
5457,5457,doll_0.008150000000000001 b
5458,5458,doll_0.00694 b
5459,5459,doll_0.10471 b
5460,5460,doll_0.0054 b
5461,5461,doll_0.00322 b
5462,5462,doll_0.00195 b
5463,5463,doll_0.01063 b
5464,5464,doll_0.0039 b
5465,5465,doll_0.04672 b
5466,5466,doll_0.00521 b
5467,5467,doll_0.00898 b
5468,5468,doll_0.004900000000000001 b
5469,5469,doll_0.00474 b
5470,5470,doll_0.018359999999999998 b
5471,5471,doll_0.044719999999999996 b
5472,5472,doll_0.0035 b
5473,5473,doll_0.00604 b
5474,5474,doll_0.00902 b
5475,5475,doll_0.0018 b
5476,5476,doll_0.0040999999999999995 b
5477,5477,doll_0.01635 b
5478,5478,doll_0.00206 b
5479,5479,doll_0.00269 b
5480,5480,doll_0.0586 b
5481,5481,doll_0.012199999999999999 b
5482,5482,doll_0.0028 b
5483,5483,doll_0.02716 b
5484,5484,doll_0.0022 b
5485,5485,doll_0.00264 b
5486,5486,doll_0.0071600000000000006 b
5487,5487,doll_0.00785 b
5488,5488,doll_0.0065 b
5489,5489,doll_0.00893 b
5490,5490,doll_0.01946 b
5491,5491,doll_0.00461 b
5492,5492,doll_0.0062 b
5493,5493,doll_0.00196 b
5494,5494,doll_0.0035800000000000003 b
5495,5495,doll_0.02691 b
5496,5496,doll_0.0056 b
5497,5497,doll_0.00323 b
5498,5498,doll_0.017079999999999998 b
5499,5499,doll_0.00268 b
5500,5500,doll_0.0054 b
5501,5501,doll_0.00211 b
5502,5502,doll_0.0116 b
5503,5503,doll_0.02165 b
5504,5504,doll_0.0088 b
5505,5505,doll_0.030699999999999998 b
5506,5506,doll_0.00922 b
5507,5507,doll_0.0038900000000000002 b
5508,5508,doll_0.0173 b
5509,5509,doll_0.00217 b
5510,5510,doll_0.02534 b
5511,5511,doll_0.02568 b
5512,5512,doll_0.0062 b
5513,5513,doll_0.01031 b
5514,5514,doll_0.00206 b
5515,5515,doll_0.00333 b
5516,5516,doll_0.0018 b
5517,5517,doll_0.01576 b
5518,5518,doll_0.005 b
5519,5519,doll_0.74 b
5520,5520,doll_0.0023 b
5521,5521,doll_0.00304 b
5522,5522,doll_0.0023 b
5523,5523,doll_0.09466 b
5524,5524,doll_0.0023 b
5525,5525,doll_0.025589999999999998 b
5526,5526,doll_0.46826 b
5527,5527,doll_0.00571 b
5528,5528,doll_0.0047 b
5529,5529,doll_0.00234 b
5530,5530,doll_0.00264 b
5531,5531,doll_0.00221 b
5532,5532,doll_0.0036 b
5533,5533,doll_0.0025800000000000003 b
5534,5534,doll_0.00365 b
5535,5535,doll_0.00289 b
5536,5536,doll_0.0019 b
5537,5537,doll_0.00552 b
5538,5538,doll_0.10173 b
5539,5539,doll_0.032240000000000005 b
5540,5540,doll_0.0375 b
5541,5541,doll_0.00209 b
5542,5542,doll_0.056119999999999996 b
5543,5543,doll_0.03519 b
5544,5544,doll_0.0255 b
5545,5545,doll_0.00828 b
5546,5546,doll_0.00321 b
5547,5547,doll_0.00592 b
5548,5548,doll_0.00333 b
5549,5549,doll_0.0106 b
5550,5550,doll_0.01316 b
5551,5551,doll_0.00272 b
5552,5552,doll_0.00483 b
5553,5553,doll_0.08363 b
5554,5554,doll_0.00495 b
5555,5555,doll_0.0056 b
5556,5556,doll_0.00151 b
5557,5557,doll_0.00429 b
5558,5558,doll_0.00307 b
5559,5559,doll_0.0423 b
5560,5560,doll_0.00279 b
5561,5561,doll_0.00337 b
5562,5562,doll_0.02057 b
5563,5563,doll_0.014 b
5564,5564,doll_0.0057599999999999995 b
5565,5565,doll_0.00484 b
5566,5566,doll_0.00409 b
5567,5567,doll_0.0037 b
5568,5568,doll_0.01099 b
5569,5569,doll_0.00508 b
5570,5570,doll_0.00173 b
5571,5571,doll_0.0021000000000000003 b
5572,5572,doll_0.00605 b
5573,5573,doll_0.14851 b
5574,5574,doll_0.007019999999999999 b
5575,5575,doll_0.0263 b
5576,5576,doll_0.01704 b
5577,5577,doll_0.00182 b
5578,5578,doll_0.0025499999999999997 b
5579,5579,doll_0.0029 b
5580,5580,doll_0.00382 b
5581,5581,doll_0.1916 b
5582,5582,doll_0.03503 b
5583,5583,doll_0.0027 b
5584,5584,doll_0.018260000000000002 b
5585,5585,doll_0.015380000000000001 b
5586,5586,doll_0.00464 b
5587,5587,doll_0.006 b
5588,5588,doll_0.00164 b
5589,5589,doll_0.0159 b
5590,5590,doll_0.01456 b
5591,5591,doll_0.0029 b
5592,5592,doll_0.00311 b
5593,5593,doll_0.00701 b
5594,5594,doll_0.0038 b
5595,5595,doll_0.0065 b
5596,5596,doll_0.00228 b
5597,5597,doll_0.0029100000000000003 b
5598,5598,doll_0.00171 b
5599,5599,doll_0.009699999999999999 b
5600,5600,doll_0.01816 b
5601,5601,doll_0.00508 b
5602,5602,doll_0.0022 b
5603,5603,doll_0.023600000000000003 b
5604,5604,doll_0.00604 b
5605,5605,doll_0.00226 b
5606,5606,doll_0.0033900000000000002 b
5607,5607,doll_0.006 b
5608,5608,doll_0.026850000000000002 b
5609,5609,doll_0.00231 b
5610,5610,doll_0.04622 b
5611,5611,doll_0.0021000000000000003 b
