10-DeBiGa-market_cap,10-DeBiGa-revenue
doll_9.9 b,doll_10.0 b
doll_4.4 b,doll_10.0 b
doll_56.4 b,doll_10.0 b
doll_34.1 b,doll_10.0 b
doll_25.7 b,doll_10.0 b
doll_9.9 b,doll_10.1 b
doll_6.0 b,doll_10.1 b
doll_4.4 b,doll_10.1 b
doll_20.0 b,doll_10.1 b
doll_2.1 b,doll_10.1 b
doll_8.2 b,doll_10.1 b
doll_2.0 b,doll_10.1 b
doll_43.7 b,doll_10.1 b
doll_29.1 b,doll_10.1 b
doll_2.3 b,doll_10.2 b
doll_6.7 b,doll_10.2 b
doll_23.1 b,doll_10.2 b
doll_1.5 b,doll_10.2 b
0,doll_10.1 b
doll_3.9 b,doll_10.2 b
doll_13.8 b,doll_10.2 b
doll_17.6 b,doll_10.2 b
0,doll_10.3 b
0,doll_10.2 b
doll_3.7 b,doll_10.3 b
doll_118.0 b,doll_10.3 b
doll_18.3 b,doll_10.3 b
doll_7.1 b,doll_10.3 b
doll_10.0 b,doll_10.3 b
doll_6.4 b,doll_10.3 b
doll_11.0 b,doll_10.3 b
doll_4.4 b,doll_10.3 b
doll_13.7 b,doll_10.3 b
doll_6.7 b,doll_10.3 b
doll_9.8 b,doll_10.3 b
doll_4.9 b,doll_10.3 b
doll_4.4 b,doll_10.3 b
doll_19.5 b,doll_10.4 b
doll_15.9 b,doll_10.4 b
doll_6.9 b,doll_10.4 b
doll_10.9 b,doll_10.4 b
doll_25.0 b,doll_10.4 b
doll_4.6 b,doll_10.4 b
doll_8.4 b,doll_10.4 b
doll_2.9 b,doll_10.5 b
doll_10.6 b,doll_10.5 b
0,doll_10.5 b
doll_69.7 b,doll_10.5 b
doll_128.5 m,doll_10.5 b
0,doll_10.5 b
doll_4.7 b,doll_10.5 b
doll_5.9 b,doll_10.5 b
0,doll_10.5 b
doll_3.9 b,doll_10.6 b
doll_98.7 b,doll_10.6 b
doll_38.6 b,doll_10.6 b
doll_189.4 b,doll_10.6 b
doll_6.2 b,doll_10.6 b
doll_3.3 b,doll_10.6 b
doll_22.0 b,doll_10.6 b
doll_1.8 b,doll_10.6 b
doll_5.7 b,doll_10.7 b
doll_43.6 b,doll_10.7 b
doll_11.0 b,doll_10.7 b
doll_8.1 b,doll_10.7 b
doll_6.9 b,doll_10.7 b
doll_8.8 b,doll_10.7 b
doll_27.0 b,doll_10.7 b
doll_2.2 b,doll_10.7 b
doll_21.1 b,doll_10.8 b
doll_23.4 b,doll_10.7 b
0,doll_10.8 b
doll_4.5 b,doll_10.8 b
doll_16.5 b,doll_10.8 b
0,doll_10.8 b
doll_18.6 b,doll_10.8 b
doll_3.9 b,doll_10.8 b
doll_8.9 b,doll_10.9 b
doll_47.0 b,doll_10.9 b
doll_23.5 b,doll_10.9 b
doll_2.4 b,doll_10.9 b
doll_1.7 b,doll_10.9 b
doll_58.2 b,doll_10.9 b
doll_2.4 b,doll_10.9 b
doll_4.5 b,doll_10.9 b
doll_89.1 b,doll_11.0 b
0,doll_11.0 b
doll_1.3 b,doll_10.9 b
doll_40.8 b,doll_11.0 b
doll_8.7 b,doll_11.0 b
doll_6.9 b,doll_11.0 b
doll_1.2 b,doll_11.1 b
doll_44.2 b,doll_11.1 b
doll_15.6 b,doll_11.1 b
doll_25.1 b,doll_11.1 b
doll_6.8 b,doll_11.1 b
doll_24.1 b,doll_11.1 b
doll_24.4 b,doll_11.1 b
doll_17.9 b,doll_11.1 b
doll_10.4 b,doll_11.1 b
doll_18.0 b,doll_11.1 b
doll_59.0 b,doll_11.1 b
doll_6.7 b,doll_11.2 b
doll_21.2 b,doll_11.2 b
doll_6.5 b,doll_11.2 b
doll_7.2 b,doll_11.2 b
doll_11.7 b,doll_11.2 b
doll_16.1 b,doll_11.2 b
doll_7.6 b,doll_11.3 b
0,doll_11.3 b
doll_1.3 b,doll_11.3 b
doll_24.6 b,doll_11.3 b
doll_38.6 b,doll_11.3 b
doll_10.5 b,doll_11.3 b
doll_9.3 b,doll_11.3 b
doll_24.7 b,doll_11.3 b
doll_11.5 b,doll_11.3 b
doll_4.2 b,doll_11.3 b
doll_13.5 b,doll_11.3 b
doll_1.3 b,doll_11.3 b
doll_4.3 b,doll_11.4 b
doll_8.0 b,doll_11.4 b
doll_2.8 b,doll_11.4 b
doll_10.4 b,doll_11.4 b
doll_30.8 b,doll_11.4 b
doll_9.5 b,doll_11.5 b
doll_2.2 b,doll_11.4 b
doll_1.8 b,doll_11.4 b
doll_2.5 b,doll_11.4 b
doll_17.9 b,doll_11.4 b
doll_22.6 b,doll_11.5 b
doll_18.3 b,doll_11.5 b
doll_28.1 b,doll_11.5 b
doll_1.4 b,doll_11.5 b
doll_10.1 b,doll_11.6 b
doll_2.4 b,doll_11.5 b
doll_82.9 b,doll_11.5 b
doll_20.1 b,doll_11.6 b
doll_2.4 b,doll_11.6 b
doll_37.0 b,doll_11.6 b
doll_13.3 b,doll_11.6 b
doll_19.2 b,doll_11.6 b
doll_8.3 b,doll_11.7 b
doll_11.2 b,doll_11.6 b
doll_29.2 b,doll_11.7 b
doll_7.2 b,doll_11.6 b
doll_1.3 b,doll_11.7 b
doll_12.1 b,doll_11.7 b
doll_34.8 b,doll_11.7 b
doll_11.8 b,doll_11.7 b
doll_24.4 b,doll_11.7 b
doll_6.2 b,doll_11.7 b
doll_14.6 b,doll_11.7 b
0,doll_11.7 b
doll_21.9 b,doll_11.7 b
doll_9.9 b,doll_11.8 b
0,doll_11.8 b
doll_955.4 m,doll_11.8 b
doll_22.8 b,doll_11.8 b
doll_15.4 b,doll_11.8 b
doll_34.4 b,doll_11.8 b
doll_13.5 b,doll_11.9 b
doll_5.7 b,doll_11.9 b
doll_11.7 b,doll_11.8 b
doll_3.5 b,doll_11.9 b
0,doll_11.9 b
doll_11.3 b,doll_11.9 b
0,doll_11.9 b
doll_64.6 b,doll_11.9 b
doll_11.5 b,doll_11.9 b
doll_7.7 b,doll_11.9 b
doll_11.1 b,doll_12.0 b
doll_7.2 b,doll_12.0 b
doll_7.7 b,doll_12.0 b
doll_31.4 b,doll_12.0 b
doll_6.4 b,doll_12.0 b
doll_32.4 b,doll_12.0 b
doll_9.3 b,doll_12.0 b
doll_11.2 b,doll_12.0 b
doll_7.9 b,doll_12.0 b
0,doll_12.0 b
doll_84.5 b,doll_12.0 b
doll_17.3 b,doll_12.0 b
doll_12.2 b,doll_12.0 b
doll_8.5 b,doll_12.1 b
doll_29.9 b,doll_12.0 b
doll_8.6 b,doll_12.1 b
doll_4.0 b,doll_12.1 b
doll_9.3 b,doll_12.1 b
doll_902.0 m,doll_12.1 b
doll_10.5 b,doll_12.1 b
doll_2.8 b,doll_12.1 b
doll_5.4 b,doll_12.2 b
doll_7.2 b,doll_12.2 b
doll_9.5 b,doll_12.2 b
doll_19.2 b,doll_12.2 b
doll_13.0 b,doll_12.2 b
doll_4.9 b,doll_12.2 b
doll_5.0 b,doll_12.2 b
doll_30.6 b,doll_12.2 b
doll_40.9 b,doll_12.2 b
doll_65.0 b,doll_12.2 b
doll_19.4 b,doll_12.2 b
doll_30.0 b,doll_12.2 b
doll_40.9 b,doll_12.2 b
doll_12.2 b,doll_12.2 b
doll_1.3 b,doll_12.3 b
doll_10.4 b,doll_12.3 b
doll_22.3 b,doll_12.3 b
doll_15.0 b,doll_12.3 b
doll_4.8 b,doll_12.3 b
doll_3.7 b,doll_12.3 b
doll_42.0 b,doll_12.4 b
doll_16.0 b,doll_12.4 b
doll_45.5 b,doll_12.4 b
doll_596.8 m,doll_12.4 b
doll_7.2 b,doll_12.4 b
doll_14.3 b,doll_12.4 b
doll_1.8 b,doll_12.4 b
0,doll_12.4 b
doll_10.9 b,doll_12.4 b
doll_7.5 b,doll_12.4 b
doll_25.4 b,doll_12.4 b
doll_106.8 b,doll_12.4 b
doll_8.4 b,doll_12.5 b
doll_5.0 b,doll_12.4 b
doll_24.3 b,doll_12.5 b
doll_13.5 b,doll_12.5 b
0,doll_12.5 b
doll_4.4 b,doll_12.5 b
0,doll_12.5 b
doll_68.7 b,doll_12.5 b
doll_3.7 b,doll_12.5 b
doll_18.3 b,doll_12.5 b
doll_16.3 b,doll_12.5 b
doll_67.8 b,doll_12.5 b
doll_3.6 b,doll_12.5 b
doll_50.1 b,doll_12.5 b
doll_5.1 b,doll_12.6 b
doll_3.4 b,doll_12.6 b
doll_49.0 b,doll_12.6 b
doll_7.8 b,doll_12.6 b
doll_3.1 b,doll_12.6 b
doll_18.9 b,doll_12.6 b
doll_10.4 b,doll_12.6 b
doll_53.2 b,doll_12.7 b
doll_2.7 b,doll_12.7 b
doll_49.5 b,doll_12.7 b
doll_12.5 b,doll_12.7 b
doll_69.1 b,doll_12.7 b
doll_4.7 b,doll_12.7 b
doll_2.5 b,doll_12.7 b
doll_108.5 b,doll_12.7 b
doll_21.7 b,doll_12.7 b
doll_23.7 b,doll_12.7 b
doll_42.8 b,doll_12.7 b
doll_7.1 b,doll_12.8 b
doll_38.9 b,doll_12.8 b
doll_4.3 b,doll_12.8 b
doll_1.3 b,doll_12.8 b
doll_22.2 b,doll_12.8 b
doll_1.5 b,doll_12.8 b
doll_14.5 b,doll_12.8 b
doll_49.3 b,doll_12.9 b
doll_52.9 b,doll_12.9 b
doll_18.6 b,doll_12.8 b
doll_13.5 b,doll_13.0 b
doll_61.6 b,doll_12.9 b
doll_8.5 b,doll_13.0 b
doll_20.6 b,doll_13.0 b
doll_2.3 b,doll_13.0 b
doll_36.4 b,doll_13.0 b
doll_5.4 b,doll_13.1 b
doll_28.8 b,doll_13.0 b
doll_4.2 b,doll_13.1 b
doll_14.1 b,doll_13.1 b
0,doll_13.1 b
doll_11.9 b,doll_13.1 b
0,doll_13.2 b
doll_10.4 b,doll_13.2 b
doll_9.8 b,doll_13.1 b
doll_15.0 b,doll_13.1 b
doll_4.2 b,doll_13.2 b
doll_28.0 b,doll_13.2 b
doll_1.1 b,doll_13.2 b
0,doll_13.2 b
doll_50.4 b,doll_13.3 b
doll_1.6 b,doll_13.3 b
doll_24.5 b,doll_13.2 b
doll_4.0 b,doll_13.3 b
doll_2.0 b,doll_13.3 b
doll_18.2 b,doll_13.3 b
doll_6.3 b,doll_13.3 b
doll_3.8 b,doll_13.4 b
doll_9.1 b,doll_13.4 b
0,doll_13.4 b
doll_8.6 b,doll_13.4 b
doll_37.6 b,doll_13.4 b
doll_23.3 b,doll_13.4 b
doll_30.0 b,doll_13.4 b
doll_34.9 b,doll_13.4 b
doll_2.8 b,doll_13.5 b
0,doll_13.5 b
doll_1.6 b,doll_13.5 b
doll_4.1 b,doll_13.5 b
doll_41.8 b,doll_13.5 b
doll_11.9 b,doll_13.5 b
doll_4.3 b,doll_13.5 b
doll_7.1 b,doll_13.5 b
doll_3.4 b,doll_13.6 b
doll_58.1 b,doll_13.6 b
0,doll_13.6 b
doll_2.3 b,doll_13.6 b
doll_5.3 b,doll_13.6 b
doll_4.8 b,doll_13.7 b
doll_3.8 b,doll_13.7 b
doll_3.7 b,doll_13.7 b
doll_18.6 b,doll_13.7 b
doll_33.1 b,doll_13.7 b
doll_4.4 b,doll_13.7 b
doll_13.1 b,doll_13.7 b
doll_6.5 b,doll_13.7 b
doll_3.2 b,doll_13.7 b
0,doll_13.8 b
doll_5.2 b,doll_13.8 b
doll_6.5 b,doll_13.8 b
doll_7.6 b,doll_13.8 b
0,doll_13.8 b
doll_17.8 b,doll_13.8 b
doll_4.1 b,doll_13.8 b
0,doll_13.9 b
doll_50.6 b,doll_13.9 b
doll_41.0 b,doll_13.9 b
doll_41.3 b,doll_13.9 b
doll_17.1 b,doll_13.9 b
doll_7.8 b,doll_13.9 b
0,doll_13.9 b
doll_42.0 b,doll_13.9 b
doll_11.6 b,doll_13.9 b
doll_22.0 b,doll_14.0 b
doll_934.1 m,doll_13.9 b
doll_3.0 b,doll_14.0 b
doll_16.6 b,doll_14.0 b
doll_51.5 b,doll_14.0 b
doll_4.6 b,doll_14.0 b
doll_754.2 m,doll_14.0 b
doll_7.5 b,doll_14.1 b
0,doll_14.1 b
doll_30.4 b,doll_14.1 b
0,doll_14.1 b
doll_4.0 b,doll_14.1 b
doll_12.4 b,doll_14.1 b
doll_3.9 b,doll_14.1 b
doll_6.6 b,doll_14.1 b
doll_32.9 b,doll_14.1 b
doll_9.3 b,doll_14.1 b
doll_40.0 b,doll_14.1 b
doll_25.8 b,doll_14.1 b
doll_12.3 b,doll_14.1 b
doll_23.0 b,doll_14.2 b
doll_7.1 b,doll_14.2 b
doll_12.9 b,doll_14.2 b
doll_19.4 b,doll_14.2 b
doll_21.4 b,doll_14.3 b
doll_6.0 b,doll_14.3 b
doll_16.8 b,doll_14.3 b
doll_34.1 b,doll_14.3 b
0,doll_14.3 b
doll_4.7 b,doll_14.4 b
doll_3.5 b,doll_14.4 b
doll_43.1 b,doll_14.4 b
doll_18.1 b,doll_14.4 b
doll_70.0 b,doll_14.5 b
doll_4.7 b,doll_14.5 b
0,doll_14.5 b
doll_7.3 b,doll_14.5 b
doll_21.8 b,doll_14.5 b
doll_10.0 b,doll_14.5 b
doll_2.8 b,doll_14.5 b
doll_61.1 b,doll_14.5 b
doll_17.7 b,doll_14.5 b
doll_7.5 b,doll_14.5 b
doll_113.2 b,doll_14.6 b
doll_8.4 b,doll_14.6 b
doll_3.3 b,doll_14.6 b
doll_4.3 b,doll_14.6 b
doll_7.2 b,doll_14.7 b
doll_2.6 b,doll_14.7 b
doll_7.0 b,doll_14.7 b
doll_13.9 b,doll_14.7 b
0,doll_14.7 b
doll_19.7 b,doll_14.7 b
doll_33.4 b,doll_14.8 b
doll_6.0 b,doll_14.8 b
doll_2.8 b,doll_14.8 b
doll_30.9 b,doll_14.8 b
doll_6.6 b,doll_14.8 b
doll_49.0 b,doll_14.8 b
0,doll_14.9 b
doll_16.4 b,doll_14.9 b
doll_10.3 b,doll_14.8 b
doll_14.5 b,doll_14.9 b
doll_25.5 b,doll_14.9 b
0,doll_14.9 b
0,doll_14.9 b
doll_15.4 b,doll_14.9 b
doll_3.7 b,doll_15.0 b
doll_22.1 b,doll_15.0 b
doll_7.8 b,doll_15.0 b
doll_5.6 b,doll_15.0 b
doll_4.9 b,doll_15.0 b
doll_10.7 b,doll_15.1 b
doll_12.9 b,doll_15.1 b
doll_13.5 b,doll_15.1 b
doll_56.8 b,doll_15.1 b
doll_6.8 b,doll_15.2 b
doll_8.1 b,doll_15.1 b
doll_3.6 b,doll_15.2 b
doll_16.0 b,doll_15.2 b
doll_36.9 b,doll_15.3 b
0,doll_15.4 b
doll_13.4 b,doll_15.3 b
doll_9.0 b,doll_15.4 b
doll_6.6 b,doll_15.4 b
doll_11.2 b,doll_15.4 b
doll_2.3 b,doll_15.4 b
doll_1.9 b,doll_15.4 b
doll_4.6 b,doll_15.5 b
doll_11.2 b,doll_15.5 b
doll_2.6 b,doll_15.5 b
doll_3.8 b,doll_15.5 b
doll_13.0 b,doll_15.6 b
doll_27.8 b,doll_15.6 b
doll_266.1 m,doll_15.6 b
doll_4.1 b,doll_15.6 b
doll_11.2 b,doll_15.6 b
doll_43.9 b,doll_15.7 b
doll_4.7 b,doll_15.7 b
doll_7.4 b,doll_15.7 b
doll_46.0 b,doll_15.7 b
doll_15.0 b,doll_15.8 b
doll_15.0 b,doll_15.8 b
doll_18.7 b,doll_15.8 b
doll_54.9 b,doll_15.8 b
doll_21.6 b,doll_15.8 b
doll_3.3 b,doll_15.8 b
doll_1.0 b,doll_15.8 b
doll_39.5 b,doll_15.9 b
doll_38.9 b,doll_15.9 b
0,doll_15.9 b
doll_11.7 b,doll_15.9 b
doll_6.5 b,doll_15.9 b
doll_6.1 b,doll_16.0 b
doll_33.0 b,doll_16.0 b
doll_5.9 b,doll_16.0 b
doll_3.9 b,doll_16.1 b
doll_78.9 b,doll_16.1 b
doll_7.1 b,doll_16.1 b
doll_6.3 b,doll_16.1 b
doll_982.9 m,doll_16.1 b
doll_2.2 b,doll_16.1 b
doll_22.3 b,doll_16.1 b
doll_8.6 b,doll_16.1 b
doll_39.5 b,doll_16.1 b
doll_26.7 b,doll_16.2 b
doll_39.8 b,doll_16.2 b
0,doll_16.2 b
doll_15.1 b,doll_16.2 b
doll_9.8 b,doll_16.2 b
doll_13.9 b,doll_16.2 b
doll_65.6 b,doll_16.2 b
doll_4.7 b,doll_16.2 b
doll_2.7 b,doll_16.2 b
doll_44.0 b,doll_16.3 b
doll_6.7 b,doll_16.3 b
doll_1.9 b,doll_16.3 b
0,doll_16.3 b
doll_39.1 b,doll_16.3 b
0,doll_16.3 b
doll_17.0 b,doll_16.3 b
doll_4.5 b,doll_16.3 b
doll_11.6 b,doll_16.3 b
0,doll_16.3 b
doll_15.1 b,doll_16.3 b
0,doll_16.3 b
doll_11.5 b,doll_16.3 b
doll_8.9 b,doll_16.5 b
doll_19.4 b,doll_16.4 b
doll_113.7 b,doll_16.4 b
doll_9.4 b,doll_16.4 b
doll_1.2 b,doll_16.4 b
doll_79.0 b,doll_16.5 b
doll_17.1 b,doll_16.5 b
doll_97.2 b,doll_16.5 b
doll_3.2 b,doll_16.5 b
doll_23.3 b,doll_16.6 b
doll_30.7 b,doll_16.5 b
doll_21.4 b,doll_16.6 b
doll_12.9 b,doll_16.6 b
doll_41.3 b,doll_16.6 b
doll_11.8 b,doll_16.6 b
doll_2.3 b,doll_16.6 b
doll_17.0 b,doll_16.6 b
doll_4.7 b,doll_16.7 b
doll_5.4 b,doll_16.7 b
doll_36.4 b,doll_16.7 b
doll_45.6 b,doll_16.7 b
doll_1.5 b,doll_16.7 b
doll_7.1 b,doll_16.8 b
doll_16.3 b,doll_16.8 b
doll_47.5 b,doll_16.8 b
doll_45.7 b,doll_16.8 b
doll_11.4 b,doll_16.8 b
doll_30.0 b,doll_16.8 b
doll_22.4 b,doll_16.8 b
doll_4.4 b,doll_16.9 b
doll_49.6 b,doll_16.9 b
doll_13.7 b,doll_16.9 b
doll_16.6 b,doll_16.9 b
0,doll_16.9 b
doll_351.1 b,doll_17.0 b
0,doll_17.0 b
doll_12.8 b,doll_17.0 b
doll_166.5 b,doll_17.1 b
doll_8.6 b,doll_17.1 b
doll_11.3 b,doll_17.0 b
doll_34.5 b,doll_17.1 b
doll_95.4 b,doll_17.1 b
doll_5.4 b,doll_17.1 b
doll_4.0 b,doll_17.1 b
doll_30.5 b,doll_17.1 b
doll_63.7 b,doll_17.2 b
doll_21.6 b,doll_17.2 b
doll_13.8 b,doll_17.3 b
doll_12.6 b,doll_17.3 b
doll_7.3 b,doll_17.3 b
doll_5.9 b,doll_17.4 b
doll_3.7 b,doll_17.4 b
doll_6.7 b,doll_17.4 b
0,doll_17.4 b
doll_47.8 b,doll_17.4 b
doll_11.5 b,doll_17.4 b
doll_1.0 b,doll_17.4 b
doll_17.4 b,doll_17.4 b
doll_63.7 b,doll_17.4 b
doll_57.8 b,doll_17.5 b
doll_3.3 b,doll_17.5 b
doll_5.1 b,doll_17.5 b
0,doll_17.5 b
doll_2.6 b,doll_17.5 b
doll_10.7 b,doll_17.5 b
doll_3.8 b,doll_17.6 b
doll_158.7 b,doll_17.6 b
0,doll_17.6 b
doll_676.4 m,doll_17.6 b
doll_5.7 b,doll_17.6 b
doll_12.1 b,doll_17.6 b
doll_2.9 b,doll_17.7 b
doll_43.1 b,doll_17.7 b
doll_33.7 b,doll_17.7 b
doll_36.6 b,doll_17.7 b
doll_8.4 b,doll_17.7 b
doll_10.1 b,doll_17.7 b
doll_3.4 b,doll_17.7 b
doll_18.7 b,doll_17.7 b
0,doll_17.7 b
doll_20.3 b,doll_17.7 b
doll_93.9 b,doll_17.7 b
doll_10.6 b,doll_17.8 b
doll_17.6 b,doll_17.8 b
doll_36.7 b,doll_17.8 b
doll_55.6 b,doll_17.9 b
doll_56.0 b,doll_17.8 b
doll_34.4 b,doll_17.9 b
doll_111.9 b,doll_17.9 b
doll_7.4 b,doll_17.9 b
doll_13.9 b,doll_17.9 b
doll_38.2 b,doll_17.9 b
doll_35.7 b,doll_17.9 b
doll_59.6 b,doll_17.9 b
doll_61.9 b,doll_17.9 b
doll_20.1 b,doll_18.0 b
doll_14.7 b,doll_18.0 b
0,doll_18.0 b
0,doll_18.0 b
doll_4.3 b,doll_18.1 b
doll_5.9 b,doll_18.1 b
0,doll_18.1 b
doll_6.4 b,doll_18.1 b
doll_9.0 b,doll_18.1 b
doll_5.7 b,doll_18.2 b
doll_51.6 b,doll_18.2 b
doll_6.8 b,doll_18.2 b
doll_19.0 b,doll_18.4 b
0,doll_18.4 b
doll_157.7 b,doll_18.3 b
doll_10.7 b,doll_18.3 b
doll_30.9 b,doll_18.4 b
doll_60.1 b,doll_18.4 b
doll_3.9 b,doll_18.5 b
doll_53.6 b,doll_18.5 b
doll_75.7 b,doll_18.5 b
doll_5.1 b,doll_18.5 b
doll_25.5 b,doll_18.5 b
doll_31.3 b,doll_18.5 b
doll_3.0 b,doll_18.6 b
doll_2.0 b,doll_18.5 b
doll_6.1 b,doll_18.5 b
doll_75.6 b,doll_18.6 b
doll_11.0 b,doll_18.7 b
doll_42.3 b,doll_18.7 b
doll_4.9 b,doll_18.7 b
doll_17.5 b,doll_18.7 b
doll_2.6 b,doll_18.7 b
doll_11.9 b,doll_18.8 b
doll_8.8 b,doll_18.8 b
doll_71.9 b,doll_18.9 b
doll_23.4 b,doll_18.9 b
doll_354.7 b,doll_18.9 b
doll_2.4 b,doll_19.0 b
doll_40.4 b,doll_18.9 b
0,doll_19.0 b
0,doll_19.0 b
doll_3.8 b,doll_19.0 b
doll_151.9 b,doll_19.0 b
doll_5.4 b,doll_19.0 b
doll_46.2 b,doll_19.0 b
doll_25.1 b,doll_19.1 b
doll_8.5 b,doll_19.1 b
doll_576.0 m,doll_19.1 b
doll_4.2 b,doll_19.1 b
doll_26.8 b,doll_19.1 b
doll_3.3 b,doll_19.2 b
doll_5.1 b,doll_19.2 b
doll_6.6 b,doll_19.2 b
doll_16.5 b,doll_19.3 b
doll_21.3 b,doll_19.3 b
doll_8.0 b,doll_19.3 b
doll_3.7 b,doll_19.3 b
doll_13.1 b,doll_19.4 b
doll_2.0 b,doll_19.4 b
doll_8.3 b,doll_19.4 b
0,doll_19.4 b
0,doll_19.4 b
doll_3.3 b,doll_19.4 b
doll_44.8 b,doll_19.4 b
doll_10.6 b,doll_19.4 b
doll_23.6 b,doll_19.5 b
doll_5.8 b,doll_19.5 b
doll_58.4 b,doll_19.5 b
0,doll_19.5 b
doll_17.9 b,doll_19.6 b
doll_4.2 b,doll_19.6 b
doll_8.6 b,doll_19.6 b
doll_3.5 b,doll_19.6 b
doll_2.1 b,doll_19.6 b
doll_26.8 b,doll_19.6 b
doll_62.6 b,doll_19.6 b
doll_52.8 b,doll_19.6 b
doll_6.0 b,doll_19.7 b
doll_5.5 b,doll_19.7 b
doll_61.3 b,doll_19.7 b
doll_3.8 b,doll_19.7 b
doll_69.7 b,doll_19.7 b
doll_22.6 b,doll_19.8 b
doll_9.6 b,doll_19.8 b
doll_83.7 b,doll_19.8 b
doll_2.3 b,doll_19.9 b
doll_11.9 b,doll_19.9 b
doll_10.6 b,doll_19.9 b
doll_16.5 b,doll_19.9 b
doll_63.3 b,doll_19.9 b
doll_3.7 b,doll_20.0 b
doll_4.0 b,doll_20.0 b
doll_13.2 b,doll_20.1 b
0,doll_20.2 b
0,doll_20.2 b
doll_6.5 b,doll_20.3 b
doll_161.8 b,doll_20.2 b
doll_14.6 b,doll_20.3 b
doll_5.9 b,doll_20.3 b
doll_5.4 b,doll_20.3 b
doll_12.4 b,doll_20.3 b
doll_3.4 b,doll_20.3 b
doll_2.8 b,doll_20.3 b
0,doll_20.3 b
doll_8.2 b,doll_20.4 b
doll_5.2 b,doll_20.4 b
0,doll_20.4 b
doll_14.6 b,doll_20.4 b
doll_10.7 b,doll_20.4 b
doll_8.2 b,doll_20.6 b
doll_63.0 b,doll_20.5 b
doll_30.9 b,doll_20.5 b
doll_36.4 b,doll_20.6 b
doll_38.5 b,doll_20.6 b
doll_87.3 m,doll_20.6 b
doll_40.5 b,doll_20.7 b
doll_4.4 b,doll_20.7 b
doll_2.7 b,doll_20.8 b
doll_26.8 b,doll_20.8 b
0,doll_20.7 b
doll_10.6 b,doll_20.8 b
doll_72.8 b,doll_20.9 b
0,doll_21.0 b
0,doll_21.0 b
doll_4.6 b,doll_21.0 b
doll_3.6 b,doll_21.2 b
doll_30.6 b,doll_21.1 b
doll_39.0 b,doll_21.2 b
doll_102.2 b,doll_21.3 b
doll_9.3 b,doll_21.3 b
0,doll_21.3 b
doll_74.3 b,doll_21.3 b
doll_7.7 b,doll_21.4 b
doll_33.0 b,doll_21.5 b
doll_6.9 b,doll_21.5 b
doll_3.1 b,doll_21.5 b
doll_18.2 b,doll_21.6 b
doll_8.2 b,doll_21.7 b
doll_2.5 b,doll_21.7 b
doll_7.4 b,doll_21.8 b
doll_2.3 b,doll_21.8 b
doll_128.8 b,doll_21.8 b
doll_4.7 b,doll_21.9 b
doll_10.3 b,doll_21.9 b
doll_8.2 b,doll_22.0 b
doll_267.0 b,doll_22.0 b
doll_5.0 b,doll_22.0 b
0,doll_22.1 b
0,doll_22.1 b
doll_44.7 b,doll_22.1 b
doll_26.2 b,doll_22.2 b
doll_52.0 b,doll_22.1 b
doll_12.4 b,doll_22.1 b
0,doll_22.4 b
doll_5.1 b,doll_22.2 b
doll_9.4 b,doll_22.4 b
doll_23.9 b,doll_22.4 b
doll_243.1 b,doll_22.4 b
doll_22.0 b,doll_22.4 b
doll_9.1 b,doll_22.5 b
doll_127.0 b,doll_22.6 b
0,doll_22.5 b
doll_27.1 b,doll_22.5 b
doll_101.9 b,doll_22.6 b
doll_79.0 b,doll_22.7 b
doll_10.3 b,doll_22.7 b
doll_111.9 b,doll_22.7 b
doll_21.3 b,doll_22.7 b
doll_31.7 b,doll_22.8 b
doll_6.3 b,doll_22.8 b
doll_62.8 b,doll_22.8 b
0,doll_22.9 b
doll_81.0 b,doll_22.9 b
doll_12.9 b,doll_23.1 b
doll_60.7 b,doll_23.1 b
doll_4.3 b,doll_23.0 b
doll_11.0 b,doll_23.1 b
doll_3.5 b,doll_23.2 b
doll_73.7 b,doll_23.1 b
doll_194.9 b,doll_23.2 b
doll_26.9 b,doll_23.3 b
doll_17.6 b,doll_23.4 b
doll_84.9 b,doll_23.4 b
doll_34.7 b,doll_23.5 b
doll_17.7 b,doll_23.6 b
doll_1.7 b,doll_23.5 b
doll_43.4 b,doll_23.6 b
doll_17.1 b,doll_23.4 b
doll_28.4 b,doll_23.6 b
doll_3.2 b,doll_23.6 b
0,doll_23.6 b
doll_70.1 b,doll_23.7 b
doll_14.8 b,doll_23.8 b
doll_30.3 b,doll_23.7 b
doll_32.4 b,doll_23.9 b
0,doll_24.0 b
doll_63.4 b,doll_24.0 b
doll_7.8 b,doll_24.0 b
doll_34.0 b,doll_24.0 b
doll_7.0 b,doll_24.1 b
doll_2.5 b,doll_24.1 b
doll_19.7 b,doll_24.1 b
doll_7.6 b,doll_24.1 b
0,doll_24.2 b
doll_4.0 b,doll_24.3 b
doll_6.2 b,doll_24.4 b
0,doll_24.4 b
doll_5.4 b,doll_24.4 b
doll_12.3 b,doll_24.4 b
doll_2.5 b,doll_24.6 b
doll_24.6 b,doll_24.5 b
doll_3.8 b,doll_24.6 b
doll_6.2 b,doll_24.6 b
doll_8.4 b,doll_24.7 b
doll_16.0 b,doll_24.6 b
doll_17.6 b,doll_24.6 b
doll_21.2 b,doll_24.7 b
doll_13.9 b,doll_24.7 b
doll_184.3 m,doll_24.6 b
doll_6.1 b,doll_24.8 b
doll_14.5 b,doll_25.0 b
doll_22.9 b,doll_24.9 b
doll_9.8 b,doll_24.8 b
