,market_cap,revenue,net_income,gbp
4792,doll_2.2960000000000003 b,0,0,0
4793,doll_2.294 b,0,0,0
4794,doll_2.287 b,0,0,0
4795,doll_2.286 b,0,0,0
4796,doll_2.283 b,0,0,0
4797,doll_2.278 b,0,0,0
4798,doll_2.278 b,0,0,0
4799,doll_2.278 b,0,0,0
4800,doll_2.277 b,0,0,0
4801,doll_2.275 b,0,0,0
4802,doll_2.273 b,0,0,0
4803,doll_2.271 b,0,0,0
4804,doll_2.2649999999999997 b,0,0,0
4805,doll_2.2649999999999997 b,0,0,0
4806,doll_2.263 b,0,0,0
4807,doll_2.262 b,0,0,0
4808,doll_2.2600000000000002 b,0,0,0
4809,doll_2.256 b,0,0,0
4810,doll_2.254 b,0,0,0
4811,doll_2.253 b,0,0,0
4812,doll_2.2510000000000003 b,0,0,0
4813,doll_2.248 b,0,0,0
4814,doll_2.245 b,0,0,0
4815,doll_2.242 b,0,0,0
4816,doll_2.242 b,0,0,0
4817,doll_2.238 b,0,0,0
4818,doll_2.2359999999999998 b,0,0,0
4819,doll_2.2329999999999997 b,0,0,0
4820,doll_2.232 b,0,0,0
4821,doll_2.23 b,0,0,0
4822,doll_2.228 b,0,0,0
4823,doll_2.226 b,0,0,0
4824,doll_2.225 b,0,0,0
4825,doll_2.221 b,0,0,0
4826,doll_2.217 b,0,0,0
4827,doll_2.216 b,0,0,0
4828,doll_2.2079999999999997 b,0,0,0
4829,doll_2.205 b,0,0,0
4830,doll_2.2030000000000003 b,0,0,0
4831,doll_2.199 b,0,0,0
4832,doll_2.199 b,0,0,0
4833,doll_2.195 b,0,0,0
4834,doll_2.193 b,0,0,0
4835,doll_2.193 b,0,0,0
4836,doll_2.193 b,0,0,0
4837,doll_2.193 b,0,0,0
4838,doll_2.189 b,0,0,0
4839,doll_2.1870000000000003 b,0,0,0
4840,doll_2.1870000000000003 b,0,0,0
4841,doll_2.182 b,0,0,0
4842,doll_2.176 b,0,0,0
4843,doll_2.174 b,0,0,0
4844,doll_2.1710000000000003 b,0,0,0
4845,doll_2.165 b,0,0,0
4846,doll_2.158 b,0,0,0
4847,doll_2.157 b,0,0,0
4848,doll_2.1510000000000002 b,0,0,0
4849,doll_2.148 b,0,0,0
4850,doll_2.148 b,0,0,0
4851,doll_2.146 b,0,0,0
4852,doll_2.145 b,0,0,0
4853,doll_2.143 b,0,0,0
4854,doll_2.141 b,0,0,0
4855,doll_2.1399999999999997 b,0,0,0
4856,doll_2.136 b,0,0,0
4857,doll_2.1350000000000002 b,0,0,0
4858,doll_2.134 b,0,0,0
4859,doll_2.132 b,0,0,0
4860,doll_2.1260000000000003 b,0,0,0
4861,doll_2.123 b,0,0,0
4862,doll_2.122 b,0,0,0
4863,doll_2.121 b,0,0,0
4864,doll_2.121 b,0,0,0
4865,doll_2.117 b,0,0,0
4866,doll_2.113 b,0,0,0
4867,doll_2.1079999999999997 b,0,0,0
4868,doll_2.105 b,0,0,0
4869,doll_2.103 b,0,0,0
4870,doll_2.093 b,0,0,0
4871,doll_2.092 b,0,0,0
4872,doll_2.088 b,0,0,0
4873,doll_2.086 b,0,0,0
4874,doll_2.081 b,0,0,0
4875,doll_2.08 b,0,0,0
4876,doll_2.0780000000000003 b,0,0,0
4877,doll_2.0780000000000003 b,0,0,0
4878,doll_2.075 b,0,0,0
4879,doll_2.073 b,0,0,0
4880,doll_2.066 b,0,0,0
4881,doll_2.065 b,0,0,0
4882,doll_2.0620000000000003 b,0,0,0
4883,doll_2.061 b,0,0,0
4884,doll_2.058 b,0,0,0
4885,doll_2.055 b,0,0,0
4886,doll_2.054 b,0,0,0
4887,doll_2.043 b,0,0,0
4888,doll_2.041 b,0,0,0
4889,doll_2.039 b,0,0,0
4890,doll_2.039 b,0,0,0
4891,doll_2.039 b,0,0,0
4892,doll_2.038 b,0,0,0
4893,doll_2.033 b,0,0,0
4894,doll_2.0300000000000002 b,0,0,0
4895,doll_2.027 b,0,0,0
4896,doll_2.0260000000000002 b,0,0,0
4897,doll_2.022 b,0,0,0
4898,doll_2.021 b,0,0,0
4899,doll_2.019 b,0,0,0
4900,doll_2.016 b,0,0,0
4901,doll_2.0149999999999997 b,0,0,0
4902,doll_2.0149999999999997 b,0,0,0
4903,doll_2.0149999999999997 b,0,0,0
4904,doll_2.0140000000000002 b,0,0,0
4905,doll_2.013 b,0,0,0
4906,doll_2.0100000000000002 b,0,0,0
4907,doll_2.005 b,0,0,0
4908,doll_2.002 b,0,0,0
4909,doll_1.998 b,0,0,0
4910,doll_1.998 b,0,0,0
4911,doll_1.9940000000000002 b,0,0,0
4912,doll_1.9929999999999999 b,0,0,0
4913,doll_1.987 b,0,0,0
4914,doll_1.986 b,0,0,0
4915,doll_1.985 b,0,0,0
4916,doll_1.985 b,0,0,0
4917,doll_1.984 b,0,0,0
4918,doll_1.9829999999999999 b,0,0,0
4919,doll_1.982 b,0,0,0
4920,doll_1.982 b,0,0,0
4921,doll_1.9780000000000002 b,0,0,0
4922,doll_1.975 b,0,0,0
4923,doll_1.9739999999999998 b,0,0,0
4924,doll_1.973 b,0,0,0
4925,doll_1.97 b,0,0,0
4926,doll_1.969 b,0,0,0
4927,doll_1.967 b,0,0,0
4928,doll_1.967 b,0,0,0
4929,doll_1.9649999999999999 b,0,0,0
4930,doll_1.9629999999999999 b,0,0,0
4931,doll_1.959 b,0,0,0
4932,doll_1.955 b,0,0,0
4933,doll_1.955 b,0,0,0
4934,doll_1.954 b,0,0,0
4935,doll_1.954 b,0,0,0
4936,doll_1.953 b,0,0,0
4937,doll_1.953 b,0,0,0
4938,doll_1.95 b,0,0,0
4939,doll_1.948 b,0,0,0
4940,doll_1.9460000000000002 b,0,0,0
4941,doll_1.9440000000000002 b,0,0,0
4942,doll_1.943 b,0,0,0
4943,doll_1.9420000000000002 b,0,0,0
4944,doll_1.9420000000000002 b,0,0,0
4945,doll_1.939 b,0,0,0
4946,doll_1.936 b,0,0,0
4947,doll_1.927 b,0,0,0
4948,doll_1.925 b,0,0,0
4949,doll_1.922 b,0,0,0
4950,doll_1.921 b,0,0,0
4951,doll_1.92 b,0,0,0
4952,doll_1.9149999999999998 b,0,0,0
4953,doll_1.9120000000000001 b,0,0,0
4954,doll_1.9120000000000001 b,0,0,0
4955,doll_1.911 b,0,0,0
4956,doll_1.903 b,0,0,0
4957,doll_1.8980000000000001 b,0,0,0
4958,doll_1.895 b,0,0,0
4959,doll_1.8940000000000001 b,0,0,0
4960,doll_1.893 b,0,0,0
4961,doll_1.891 b,0,0,0
4962,doll_1.89 b,0,0,0
4963,doll_1.8800000000000001 b,0,0,0
4964,doll_1.879 b,0,0,0
4965,doll_1.8780000000000001 b,0,0,0
4966,doll_1.8780000000000001 b,0,0,0
4967,doll_1.877 b,0,0,0
4968,doll_1.8760000000000001 b,0,0,0
4969,doll_1.8760000000000001 b,0,0,0
4970,doll_1.875 b,0,0,0
4971,doll_1.8739999999999999 b,0,0,0
4972,doll_1.8719999999999999 b,0,0,0
4973,doll_1.8719999999999999 b,0,0,0
4974,doll_1.8690000000000002 b,0,0,0
4975,doll_1.8690000000000002 b,0,0,0
4976,doll_1.8670000000000002 b,0,0,0
4977,doll_1.857 b,0,0,0
4978,doll_1.8519999999999999 b,0,0,0
4979,doll_1.8489999999999998 b,0,0,0
4980,doll_1.844 b,0,0,0
4981,doll_1.841 b,0,0,0
4982,doll_1.841 b,0,0,0
4983,doll_1.8350000000000002 b,0,0,0
4984,doll_1.8350000000000002 b,0,0,0
4985,doll_1.8329999999999997 b,0,0,0
4986,doll_1.832 b,0,0,0
4987,doll_1.827 b,0,0,0
4988,doll_1.827 b,0,0,0
4989,doll_1.825 b,0,0,0
4990,doll_1.825 b,0,0,0
4991,doll_1.8239999999999998 b,0,0,0
4992,doll_1.823 b,0,0,0
4993,doll_1.8210000000000002 b,0,0,0
4994,doll_1.8210000000000002 b,0,0,0
4995,doll_1.8190000000000002 b,0,0,0
4996,doll_1.818 b,0,0,0
4997,doll_1.816 b,0,0,0
4998,doll_1.814 b,0,0,0
4999,doll_1.812 b,0,0,0
5000,doll_20.768 b,0,0,0
5001,doll_20.175 b,0,0,0
5002,doll_16.607 b,0,0,0
5003,doll_14.015 b,0,0,0
5004,doll_12.584 b,0,0,0
5005,doll_11.784 b,0,0,0
5006,doll_11.558 b,0,0,0
5007,doll_10.998000000000001 b,0,0,0
5008,doll_10.144 b,0,0,0
5009,doll_9.623999999999999 b,0,0,0
5010,doll_7.333 b,0,0,0
5011,doll_7.148000000000001 b,0,0,0
5012,0,0,0,0
5013,doll_5.853 b,0,0,0
5014,0,0,0,0
5015,doll_5.588 b,0,0,0
5016,doll_5.333 b,0,0,0
5017,doll_5.143 b,0,0,0
5018,doll_4.574 b,0,0,0
5019,doll_4.37 b,0,0,0
5020,doll_3.9 b,0,0,0
5021,doll_3.7729999999999997 b,0,0,0
5022,doll_3.272 b,0,0,0
5023,doll_3.219 b,0,0,0
5024,doll_3.052 b,0,0,0
5025,doll_3.051 b,0,0,0
5026,0,0,0,0
5027,doll_2.8280000000000003 b,0,0,0
5028,doll_2.811 b,0,0,0
5029,doll_2.409 b,0,0,0
5030,doll_2.373 b,0,0,0
5031,doll_2.253 b,0,0,0
5032,doll_2.193 b,0,0,0
5033,doll_2.134 b,0,0,0
5034,doll_2.1079999999999997 b,0,0,0
5035,doll_2.0780000000000003 b,0,0,0
5036,doll_2.0140000000000002 b,0,0,0
5037,doll_1.982 b,0,0,0
5038,0,0,0,0
5039,doll_1.8780000000000001 b,0,0,0
5040,0,0,0,0
5041,doll_1.7600000000000002 b,0,0,0
5042,doll_1.7489999999999999 b,0,0,0
5043,doll_1.576 b,0,0,0
5044,doll_1.409 b,0,0,0
5045,doll_1.361 b,0,0,0
5046,doll_1.307 b,0,0,0
5047,doll_1.278 b,0,0,0
5048,doll_1.22 b,0,0,0
5049,0,0,0,0
5050,doll_1.214 b,0,0,0
5051,doll_1.1800000000000002 b,0,0,0
5052,doll_1.154 b,0,0,0
5053,doll_1.103 b,0,0,0
5054,doll_1.097 b,0,0,0
5055,doll_1.048 b,0,0,0
5056,doll_1.044 b,0,0,0
5057,doll_1.03 b,0,0,0
5058,doll_1.0210000000000001 b,0,0,0
5059,doll_1.012 b,0,0,0
5060,doll_1.0 b,0,0,0
5061,doll_0.9960000000000001 b,0,0,0
5062,doll_0.983 b,0,0,0
5063,0,0,0,0
5064,doll_0.96 b,0,0,0
5065,doll_0.951 b,0,0,0
5066,0,0,0,0
5067,doll_0.932 b,0,0,0
5068,doll_0.907 b,0,0,0
5069,doll_0.89 b,0,0,0
5070,doll_0.8539999999999999 b,0,0,0
5071,doll_0.8099999999999999 b,0,0,0
5072,doll_0.8099999999999999 b,0,0,0
5073,doll_0.8029999999999999 b,0,0,0
5074,doll_0.794 b,0,0,0
5075,doll_0.7929999999999999 b,0,0,0
5076,doll_0.788 b,0,0,0
5077,doll_0.779 b,0,0,0
5078,doll_0.779 b,0,0,0
5079,doll_0.776 b,0,0,0
5080,doll_0.759 b,0,0,0
5081,doll_0.757 b,0,0,0
5082,doll_0.755 b,0,0,0
5083,doll_0.752 b,0,0,0
5084,doll_0.742 b,0,0,0
5085,doll_0.728 b,0,0,0
5086,doll_0.71 b,0,0,0
5087,doll_0.709 b,0,0,0
5088,doll_0.702 b,0,0,0
5089,doll_0.702 b,0,0,0
5090,doll_0.6769999999999999 b,0,0,0
5091,doll_0.6639999999999999 b,0,0,0
5092,doll_0.651 b,0,0,0
5093,doll_0.635 b,0,0,0
5094,doll_0.625 b,0,0,0
5095,doll_0.625 b,0,0,0
5096,doll_0.612 b,0,0,0
5097,doll_0.61 b,0,0,0
5098,doll_0.607 b,0,0,0
5099,doll_0.606 b,0,0,0
5100,doll_0.603 b,0,0,0
5101,doll_0.5980000000000001 b,0,0,0
5102,doll_0.597 b,0,0,0
5103,0,0,0,0
5104,doll_0.591 b,0,0,0
5105,doll_0.5780000000000001 b,0,0,0
5106,doll_0.5740000000000001 b,0,0,0
5107,doll_0.572 b,0,0,0
5108,doll_0.5599999999999999 b,0,0,0
5109,doll_0.549 b,0,0,0
5110,doll_0.548 b,0,0,0
5111,doll_0.529 b,0,0,0
5112,doll_0.528 b,0,0,0
5113,doll_0.512 b,0,0,0
5114,doll_0.506 b,0,0,0
5115,doll_0.492 b,0,0,0
5116,doll_0.48200000000000004 b,0,0,0
5117,doll_0.479 b,0,0,0
5118,doll_0.479 b,0,0,0
5119,doll_0.45899999999999996 b,0,0,0
5120,doll_0.45199999999999996 b,0,0,0
5121,doll_0.44800000000000006 b,0,0,0
5122,doll_0.44400000000000006 b,0,0,0
5123,doll_0.433 b,0,0,0
5124,doll_0.433 b,0,0,0
5125,doll_0.43099999999999994 b,0,0,0
5126,doll_0.43099999999999994 b,0,0,0
5127,doll_0.43 b,0,0,0
5128,doll_0.425 b,0,0,0
5129,0,0,0,0
5130,doll_0.421 b,0,0,0
5131,doll_0.42000000000000004 b,0,0,0
5132,doll_0.413 b,0,0,0
5133,doll_0.41100000000000003 b,0,0,0
5134,doll_0.41100000000000003 b,0,0,0
5135,doll_0.404 b,0,0,0
5136,doll_0.404 b,0,0,0
5137,doll_0.404 b,0,0,0
5138,doll_0.40099999999999997 b,0,0,0
5139,doll_0.399 b,0,0,0
5140,0,0,0,0
5141,doll_0.395 b,0,0,0
5142,doll_0.393 b,0,0,0
5143,doll_0.392 b,0,0,0
5144,doll_0.387 b,0,0,0
5145,doll_0.376 b,0,0,0
5146,doll_0.372 b,0,0,0
5147,doll_0.371 b,0,0,0
5148,doll_0.37 b,0,0,0
5149,doll_0.366 b,0,0,0
5150,doll_0.363 b,0,0,0
5151,doll_0.358 b,0,0,0
5152,doll_0.357 b,0,0,0
5153,doll_0.357 b,0,0,0
5154,doll_0.34500000000000003 b,0,0,0
5155,doll_0.343 b,0,0,0
5156,doll_0.34199999999999997 b,0,0,0
5157,doll_0.341 b,0,0,0
5158,doll_0.335 b,0,0,0
5159,doll_0.335 b,0,0,0
5160,doll_0.333 b,0,0,0
5161,doll_0.333 b,0,0,0
5162,doll_0.331 b,0,0,0
5163,doll_0.331 b,0,0,0
5164,doll_0.317 b,0,0,0
5165,doll_0.316 b,0,0,0
5166,doll_0.314 b,0,0,0
5167,doll_0.31 b,0,0,0
5168,doll_0.31 b,0,0,0
5169,doll_0.29300000000000004 b,0,0,0
5170,doll_0.29100000000000004 b,0,0,0
5171,doll_0.28300000000000003 b,0,0,0
5172,doll_0.277 b,0,0,0
5173,doll_0.277 b,0,0,0
5174,doll_0.27599999999999997 b,0,0,0
5175,doll_0.269 b,0,0,0
5176,doll_0.268 b,0,0,0
5177,doll_0.264 b,0,0,0
5178,doll_0.261 b,0,0,0
5179,doll_0.26 b,0,0,0
5180,doll_0.259 b,0,0,0
5181,0,0,0,0
5182,doll_0.255 b,0,0,0
5183,doll_0.252 b,0,0,0
5184,0,0,0,0
5185,doll_0.248 b,0,0,0
5186,doll_0.248 b,0,0,0
5187,doll_0.248 b,0,0,0
5188,doll_0.246 b,0,0,0
5189,doll_0.244 b,0,0,0
5190,doll_0.244 b,0,0,0
5191,doll_0.24300000000000002 b,0,0,0
5192,doll_0.23700000000000002 b,0,0,0
5193,doll_0.23500000000000001 b,0,0,0
5194,doll_0.23500000000000001 b,0,0,0
5195,doll_0.23500000000000001 b,0,0,0
5196,doll_0.23399999999999999 b,0,0,0
5197,doll_0.23399999999999999 b,0,0,0
5198,doll_0.233 b,0,0,0
5199,doll_0.23199999999999998 b,0,0,0
5200,doll_0.227 b,0,0,0
5201,doll_0.227 b,0,0,0
5202,doll_0.22599999999999998 b,0,0,0
5203,doll_0.22400000000000003 b,0,0,0
5204,doll_0.22400000000000003 b,0,0,0
5205,doll_0.22200000000000003 b,0,0,0
5206,0,0,0,0
5207,doll_0.21800000000000003 b,0,0,0
5208,doll_0.21600000000000003 b,0,0,0
5209,doll_0.21400000000000002 b,0,0,0
5210,doll_0.211 b,0,0,0
5211,doll_0.211 b,0,0,0
5212,0,0,0,0
5213,0,0,0,0
5214,0,0,0,0
5215,0,0,0,0
5216,doll_0.20600000000000002 b,0,0,0
5217,doll_0.205 b,0,0,0
5218,doll_0.20400000000000001 b,0,0,0
5219,doll_0.20299999999999999 b,0,0,0
5220,doll_0.20299999999999999 b,0,0,0
5221,0,0,0,0
5222,doll_0.198 b,0,0,0
5223,doll_0.197 b,0,0,0
5224,doll_0.196 b,0,0,0
5225,doll_0.195 b,0,0,0
5226,doll_0.194 b,0,0,0
5227,doll_0.194 b,0,0,0
5228,doll_0.192 b,0,0,0
5229,doll_0.19 b,0,0,0
5230,0,0,0,0
5231,doll_0.189 b,0,0,0
5232,doll_0.187 b,0,0,0
5233,doll_0.187 b,0,0,0
5234,doll_0.187 b,0,0,0
5235,doll_0.186 b,0,0,0
5236,doll_0.185 b,0,0,0
5237,doll_0.183 b,0,0,0
5238,doll_0.183 b,0,0,0
5239,doll_0.181 b,0,0,0
5240,doll_0.179 b,0,0,0
5241,doll_0.179 b,0,0,0
5242,doll_0.178 b,0,0,0
5243,doll_0.178 b,0,0,0
5244,doll_0.177 b,0,0,0
5245,doll_0.177 b,0,0,0
5246,doll_0.174 b,0,0,0
5247,0,0,0,0
5248,doll_0.17099999999999999 b,0,0,0
5249,doll_0.17099999999999999 b,0,0,0
5250,doll_0.16999999999999998 b,0,0,0
5251,doll_0.16999999999999998 b,0,0,0
5252,doll_0.16799999999999998 b,0,0,0
5253,doll_0.16799999999999998 b,0,0,0
5254,doll_0.16699999999999998 b,0,0,0
5255,doll_0.16599999999999998 b,0,0,0
5256,doll_0.16599999999999998 b,0,0,0
5257,doll_0.16499999999999998 b,0,0,0
5258,doll_0.16499999999999998 b,0,0,0
5259,doll_0.16499999999999998 b,0,0,0
5260,doll_0.16399999999999998 b,0,0,0
5261,0,0,0,0
5262,0,0,0,0
5263,doll_0.16299999999999998 b,0,0,0
5264,doll_0.161 b,0,0,0
5265,doll_0.161 b,0,0,0
5266,doll_0.161 b,0,0,0
5267,doll_0.16 b,0,0,0
5268,doll_0.16 b,0,0,0
5269,doll_0.16 b,0,0,0
5270,doll_0.159 b,0,0,0
5271,doll_0.159 b,0,0,0
5272,doll_0.158 b,0,0,0
5273,0,0,0,0
5274,doll_0.158 b,0,0,0
5275,doll_0.157 b,0,0,0
5276,doll_0.157 b,0,0,0
5277,doll_0.155 b,0,0,0
5278,doll_0.154 b,0,0,0
5279,0,0,0,0
5280,doll_0.154 b,0,0,0
5281,doll_0.153 b,0,0,0
5282,doll_0.152 b,0,0,0
5283,doll_0.152 b,0,0,0
5284,doll_0.15 b,0,0,0
5285,0,0,0,0
5286,doll_0.149 b,0,0,0
5287,doll_0.149 b,0,0,0
5288,doll_0.146 b,0,0,0
5289,doll_0.145 b,0,0,0
5290,doll_0.145 b,0,0,0
5291,doll_0.144 b,0,0,0
5292,doll_0.143 b,0,0,0
5293,doll_0.143 b,0,0,0
5294,doll_0.143 b,0,0,0
5295,doll_0.142 b,0,0,0
5296,doll_0.142 b,0,0,0
5297,doll_0.141 b,0,0,0
5298,doll_0.13999999999999999 b,0,0,0
5299,doll_0.13799999999999998 b,0,0,0
5300,doll_0.137 b,0,0,0
5301,doll_0.136 b,0,0,0
5302,doll_0.136 b,0,0,0
5303,doll_0.136 b,0,0,0
5304,0,0,0,0
5305,doll_0.135 b,0,0,0
5306,doll_0.135 b,0,0,0
5307,doll_0.134 b,0,0,0
5308,doll_0.134 b,0,0,0
5309,doll_0.133 b,0,0,0
5310,doll_0.133 b,0,0,0
5311,doll_0.133 b,0,0,0
5312,doll_0.132 b,0,0,0
5313,doll_0.131 b,0,0,0
5314,doll_0.129 b,0,0,0
5315,0,0,0,0
5316,doll_0.129 b,0,0,0
5317,doll_0.128 b,0,0,0
5318,doll_0.128 b,0,0,0
5319,doll_0.127 b,0,0,0
5320,doll_0.126 b,0,0,0
5321,doll_0.126 b,0,0,0
5322,doll_0.124 b,0,0,0
5323,doll_0.124 b,0,0,0
5324,doll_0.122 b,0,0,0
5325,0,0,0,0
5326,doll_0.122 b,0,0,0
5327,0,0,0,0
5328,doll_0.121 b,0,0,0
5329,doll_0.121 b,0,0,0
5330,doll_0.119 b,0,0,0
5331,doll_0.118 b,0,0,0
5332,doll_0.118 b,0,0,0
5333,0,0,0,0
5334,doll_0.118 b,0,0,0
5335,doll_0.118 b,0,0,0
5336,doll_0.11699999999999999 b,0,0,0
5337,doll_0.11599999999999999 b,0,0,0
5338,doll_0.11599999999999999 b,0,0,0
5339,doll_0.11399999999999999 b,0,0,0
5340,doll_0.11399999999999999 b,0,0,0
5341,0,0,0,0
5342,doll_0.11299999999999999 b,0,0,0
5343,doll_0.11299999999999999 b,0,0,0
5344,doll_0.11100000000000002 b,0,0,0
5345,doll_0.10900000000000001 b,0,0,0
5346,doll_0.10900000000000001 b,0,0,0
5347,doll_0.10800000000000001 b,0,0,0
5348,doll_0.10700000000000001 b,0,0,0
5349,doll_0.10600000000000001 b,0,0,0
5350,doll_0.10600000000000001 b,0,0,0
5351,doll_0.10600000000000001 b,0,0,0
5352,doll_0.10600000000000001 b,0,0,0
5353,doll_0.10500000000000001 b,0,0,0
5354,doll_0.10400000000000001 b,0,0,0
5355,doll_0.10400000000000001 b,0,0,0
5356,doll_0.10400000000000001 b,0,0,0
5357,doll_0.10400000000000001 b,0,0,0
5358,doll_0.10300000000000001 b,0,0,0
5359,doll_0.10300000000000001 b,0,0,0
5360,doll_0.10200000000000001 b,0,0,0
5361,doll_0.10200000000000001 b,0,0,0
5362,0,0,0,0
5363,doll_0.101 b,0,0,0
5364,doll_0.101 b,0,0,0
5365,doll_0.101 b,0,0,0
5366,doll_0.9987 b,0,0,0
5367,doll_0.997 b,0,0,0
5368,doll_0.9852000000000001 b,0,0,0
5369,doll_0.9835 b,0,0,0
5370,0,0,0,0
5371,doll_0.9606 b,0,0,0
5372,doll_0.9575 b,0,0,0
5373,doll_0.9554 b,0,0,0
5374,0,0,0,0
5375,doll_0.9469 b,0,0,0
5376,doll_0.9464 b,0,0,0
5377,doll_0.9456 b,0,0,0
5378,doll_0.9372 b,0,0,0
5379,doll_0.9316 b,0,0,0
5380,doll_0.9285 b,0,0,0
5381,doll_0.9255 b,0,0,0
5382,doll_0.9207000000000001 b,0,0,0
5383,doll_0.915 b,0,0,0
5384,doll_0.9063 b,0,0,0
5385,doll_0.9057999999999999 b,0,0,0
5386,doll_0.9045 b,0,0,0
5387,doll_0.904 b,0,0,0
5388,doll_0.9038999999999999 b,0,0,0
5389,doll_0.9034 b,0,0,0
5390,0,0,0,0
5391,0,0,0,0
5392,doll_0.8914 b,0,0,0
5393,0,0,0,0
5394,doll_0.8822000000000001 b,0,0,0
5395,doll_0.8702000000000001 b,0,0,0
5396,doll_0.8676 b,0,0,0
5397,doll_0.8538 b,0,0,0
5398,doll_0.8523 b,0,0,0
5399,doll_0.8366 b,0,0,0
5400,doll_0.8345 b,0,0,0
5401,doll_0.8302999999999999 b,0,0,0
5402,doll_0.8301000000000001 b,0,0,0
5403,doll_0.8292 b,0,0,0
5404,doll_0.8288 b,0,0,0
5405,doll_0.8278 b,0,0,0
5406,doll_0.8235 b,0,0,0
5407,doll_0.8178 b,0,0,0
5408,doll_0.8129 b,0,0,0
5409,0,0,0,0
5410,doll_0.8034 b,0,0,0
5411,doll_0.7992 b,0,0,0
5412,doll_0.7937000000000001 b,0,0,0
5413,doll_0.7918 b,0,0,0
5414,doll_0.7858999999999999 b,0,0,0
5415,doll_0.7781 b,0,0,0
5416,doll_0.7771 b,0,0,0
5417,doll_0.7771 b,0,0,0
5418,doll_0.7714 b,0,0,0
5419,doll_0.7696000000000001 b,0,0,0
5420,doll_0.7664 b,0,0,0
5421,doll_0.7582000000000001 b,0,0,0
5422,doll_0.7566 b,0,0,0
5423,doll_0.7511 b,0,0,0
5424,doll_0.744 b,0,0,0
5425,doll_0.7373999999999999 b,0,0,0
5426,doll_0.737 b,0,0,0
5427,doll_0.7347 b,0,0,0
5428,doll_0.733 b,0,0,0
5429,doll_0.7298 b,0,0,0
5430,doll_0.7283999999999999 b,0,0,0
5431,doll_0.7255 b,0,0,0
5432,doll_0.7236 b,0,0,0
5433,doll_0.7222000000000001 b,0,0,0
5434,doll_0.7212999999999999 b,0,0,0
5435,doll_0.7212000000000001 b,0,0,0
5436,0,0,0,0
5437,0,0,0,0
5438,doll_0.7189 b,0,0,0
5439,doll_0.718 b,0,0,0
5440,doll_0.7175 b,0,0,0
5441,doll_0.7171000000000001 b,0,0,0
5442,doll_0.7165 b,0,0,0
5443,doll_0.7149 b,0,0,0
5444,doll_0.7138 b,0,0,0
5445,doll_0.7129 b,0,0,0
5446,doll_0.7055 b,0,0,0
5447,doll_0.704 b,0,0,0
5448,doll_0.6952999999999999 b,0,0,0
5449,doll_0.6918 b,0,0,0
5450,doll_0.6905 b,0,0,0
5451,doll_0.6902 b,0,0,0
5452,doll_0.6884 b,0,0,0
5453,doll_0.6862999999999999 b,0,0,0
5454,0,0,0,0
5455,doll_0.6825 b,0,0,0
5456,doll_0.6807000000000001 b,0,0,0
5457,doll_0.6714 b,0,0,0
5458,doll_0.6698999999999999 b,0,0,0
5459,doll_0.6668 b,0,0,0
5460,doll_0.6626000000000001 b,0,0,0
5461,doll_0.6615 b,0,0,0
5462,doll_0.6602 b,0,0,0
5463,doll_0.6597999999999999 b,0,0,0
5464,doll_0.657 b,0,0,0
5465,0,0,0,0
5466,doll_0.6501 b,0,0,0
5467,0,0,0,0
5468,doll_0.644 b,0,0,0
5469,doll_0.6356 b,0,0,0
5470,doll_0.6347 b,0,0,0
5471,doll_0.6321 b,0,0,0
5472,doll_0.6319 b,0,0,0
5473,0,0,0,0
5474,doll_0.6297 b,0,0,0
5475,doll_0.6259 b,0,0,0
5476,doll_0.6223 b,0,0,0
5477,doll_0.6163 b,0,0,0
5478,doll_0.6121 b,0,0,0
5479,0,0,0,0
5480,doll_0.6047 b,0,0,0
5481,doll_0.5995 b,0,0,0
5482,doll_0.5923999999999999 b,0,0,0
5483,0,0,0,0
5484,doll_0.5842 b,0,0,0
5485,doll_0.5801000000000001 b,0,0,0
5486,doll_0.5759 b,0,0,0
5487,doll_0.5748 b,0,0,0
5488,doll_0.5747000000000001 b,0,0,0
5489,doll_0.5672999999999999 b,0,0,0
5490,0,0,0,0
5491,doll_0.5667000000000001 b,0,0,0
5492,doll_0.5642 b,0,0,0
5493,doll_0.5625 b,0,0,0
5494,0,0,0,0
5495,doll_0.5609 b,0,0,0
5496,doll_0.5606 b,0,0,0
5497,doll_0.559 b,0,0,0
5498,0,0,0,0
5499,doll_0.5561 b,0,0,0
5500,doll_0.5552999999999999 b,0,0,0
5501,doll_0.5518 b,0,0,0
5502,doll_0.5496 b,0,0,0
5503,doll_0.545 b,0,0,0
5504,doll_0.5428999999999999 b,0,0,0
5505,doll_0.5392 b,0,0,0
5506,doll_0.5378999999999999 b,0,0,0
5507,doll_0.5352 b,0,0,0
5508,doll_0.5324 b,0,0,0
5509,doll_0.5314 b,0,0,0
5510,doll_0.5286000000000001 b,0,0,0
5511,doll_0.5276000000000001 b,0,0,0
5512,doll_0.526 b,0,0,0
5513,doll_0.5237 b,0,0,0
5514,doll_0.5231 b,0,0,0
5515,doll_0.5157 b,0,0,0
5516,doll_0.5145 b,0,0,0
5517,0,0,0,0
5518,doll_0.5119 b,0,0,0
5519,doll_0.5101 b,0,0,0
5520,doll_0.5082 b,0,0,0
5521,doll_0.5039 b,0,0,0
5522,doll_0.4992 b,0,0,0
5523,0,0,0,0
5524,doll_0.4988 b,0,0,0
5525,doll_0.4988 b,0,0,0
5526,doll_0.49710000000000004 b,0,0,0
5527,doll_0.4967 b,0,0,0
