,market_cap,revenue
4142,doll_14.6 b,doll_11.7 b
4143,0,doll_11.7 b
4144,doll_21.9 b,doll_11.7 b
4145,doll_9.9 b,doll_11.8 b
4146,0,doll_11.8 b
4147,doll_955.4 m,doll_11.8 b
4148,doll_22.8 b,doll_11.8 b
4149,doll_15.4 b,doll_11.8 b
4150,doll_34.4 b,doll_11.8 b
4151,doll_13.5 b,doll_11.9 b
4152,doll_5.7 b,doll_11.9 b
4153,doll_11.7 b,doll_11.8 b
4154,doll_3.5 b,doll_11.9 b
4155,0,doll_11.9 b
4156,doll_11.3 b,doll_11.9 b
4157,0,doll_11.9 b
4158,doll_64.6 b,doll_11.9 b
4159,doll_11.5 b,doll_11.9 b
4160,doll_7.7 b,doll_11.9 b
4161,doll_11.1 b,doll_12.0 b
4162,doll_7.2 b,doll_12.0 b
4163,doll_7.7 b,doll_12.0 b
4164,doll_31.4 b,doll_12.0 b
4165,doll_6.4 b,doll_12.0 b
4166,doll_32.4 b,doll_12.0 b
4167,doll_9.3 b,doll_12.0 b
4168,doll_11.2 b,doll_12.0 b
4169,doll_7.9 b,doll_12.0 b
4170,0,doll_12.0 b
4171,doll_84.5 b,doll_12.0 b
4172,doll_17.3 b,doll_12.0 b
4173,doll_12.2 b,doll_12.0 b
4174,doll_8.5 b,doll_12.1 b
4175,doll_29.9 b,doll_12.0 b
4176,doll_8.6 b,doll_12.1 b
4177,doll_4.0 b,doll_12.1 b
4178,doll_9.3 b,doll_12.1 b
4179,doll_902.0 m,doll_12.1 b
4180,doll_10.5 b,doll_12.1 b
4181,doll_2.8 b,doll_12.1 b
4182,doll_5.4 b,doll_12.2 b
4183,doll_7.2 b,doll_12.2 b
4184,doll_9.5 b,doll_12.2 b
4185,doll_19.2 b,doll_12.2 b
4186,doll_13.0 b,doll_12.2 b
4187,doll_4.9 b,doll_12.2 b
4188,doll_5.0 b,doll_12.2 b
4189,doll_30.6 b,doll_12.2 b
4190,doll_40.9 b,doll_12.2 b
4191,doll_65.0 b,doll_12.2 b
4192,doll_19.4 b,doll_12.2 b
4193,doll_30.0 b,doll_12.2 b
4194,doll_40.9 b,doll_12.2 b
4195,doll_12.2 b,doll_12.2 b
4196,doll_1.3 b,doll_12.3 b
4197,doll_10.4 b,doll_12.3 b
4198,doll_22.3 b,doll_12.3 b
4199,doll_15.0 b,doll_12.3 b
4200,doll_4.8 b,doll_12.3 b
4201,doll_3.7 b,doll_12.3 b
4202,doll_42.0 b,doll_12.4 b
4203,doll_16.0 b,doll_12.4 b
4204,doll_45.5 b,doll_12.4 b
4205,doll_596.8 m,doll_12.4 b
4206,doll_7.2 b,doll_12.4 b
4207,doll_14.3 b,doll_12.4 b
4208,doll_1.8 b,doll_12.4 b
4209,0,doll_12.4 b
4210,doll_10.9 b,doll_12.4 b
4211,doll_7.5 b,doll_12.4 b
4212,doll_25.4 b,doll_12.4 b
4213,doll_106.8 b,doll_12.4 b
4214,doll_8.4 b,doll_12.5 b
4215,doll_5.0 b,doll_12.4 b
4216,doll_24.3 b,doll_12.5 b
4217,doll_13.5 b,doll_12.5 b
4218,0,doll_12.5 b
4219,doll_4.4 b,doll_12.5 b
4220,0,doll_12.5 b
4221,doll_68.7 b,doll_12.5 b
4222,doll_3.7 b,doll_12.5 b
4223,doll_18.3 b,doll_12.5 b
4224,doll_16.3 b,doll_12.5 b
4225,doll_67.8 b,doll_12.5 b
4226,doll_3.6 b,doll_12.5 b
4227,doll_50.1 b,doll_12.5 b
4228,doll_5.1 b,doll_12.6 b
4229,doll_3.4 b,doll_12.6 b
4230,doll_49.0 b,doll_12.6 b
4231,doll_7.8 b,doll_12.6 b
4232,doll_3.1 b,doll_12.6 b
4233,doll_18.9 b,doll_12.6 b
4234,doll_10.4 b,doll_12.6 b
4235,doll_53.2 b,doll_12.7 b
4236,doll_2.7 b,doll_12.7 b
4237,doll_49.5 b,doll_12.7 b
4238,doll_12.5 b,doll_12.7 b
4239,doll_69.1 b,doll_12.7 b
4240,doll_4.7 b,doll_12.7 b
4241,doll_2.5 b,doll_12.7 b
4242,doll_108.5 b,doll_12.7 b
4243,doll_21.7 b,doll_12.7 b
4244,doll_23.7 b,doll_12.7 b
4245,doll_42.8 b,doll_12.7 b
4246,doll_7.1 b,doll_12.8 b
4247,doll_38.9 b,doll_12.8 b
4248,doll_4.3 b,doll_12.8 b
4249,doll_1.3 b,doll_12.8 b
4250,doll_22.2 b,doll_12.8 b
4251,doll_1.5 b,doll_12.8 b
4252,doll_14.5 b,doll_12.8 b
4253,doll_49.3 b,doll_12.9 b
4254,doll_52.9 b,doll_12.9 b
4255,doll_18.6 b,doll_12.8 b
4256,doll_13.5 b,doll_13.0 b
4257,doll_61.6 b,doll_12.9 b
4258,doll_8.5 b,doll_13.0 b
4259,doll_20.6 b,doll_13.0 b
4260,doll_2.3 b,doll_13.0 b
4261,doll_36.4 b,doll_13.0 b
4262,doll_5.4 b,doll_13.1 b
4263,doll_28.8 b,doll_13.0 b
4264,doll_4.2 b,doll_13.1 b
4265,doll_14.1 b,doll_13.1 b
4266,0,doll_13.1 b
4267,doll_11.9 b,doll_13.1 b
4268,0,doll_13.2 b
4269,doll_10.4 b,doll_13.2 b
4270,doll_9.8 b,doll_13.1 b
4271,doll_15.0 b,doll_13.1 b
4272,doll_4.2 b,doll_13.2 b
4273,doll_28.0 b,doll_13.2 b
4274,doll_1.1 b,doll_13.2 b
4275,0,doll_13.2 b
4276,doll_50.4 b,doll_13.3 b
4277,doll_1.6 b,doll_13.3 b
4278,doll_24.5 b,doll_13.2 b
4279,doll_4.0 b,doll_13.3 b
4280,doll_2.0 b,doll_13.3 b
4281,doll_18.2 b,doll_13.3 b
4282,doll_6.3 b,doll_13.3 b
4283,doll_3.8 b,doll_13.4 b
4284,doll_9.1 b,doll_13.4 b
4285,0,doll_13.4 b
4286,doll_8.6 b,doll_13.4 b
4287,doll_37.6 b,doll_13.4 b
4288,doll_23.3 b,doll_13.4 b
4289,doll_30.0 b,doll_13.4 b
4290,doll_34.9 b,doll_13.4 b
4291,doll_2.8 b,doll_13.5 b
4292,0,doll_13.5 b
4293,doll_1.6 b,doll_13.5 b
4294,doll_4.1 b,doll_13.5 b
4295,doll_41.8 b,doll_13.5 b
4296,doll_11.9 b,doll_13.5 b
4297,doll_4.3 b,doll_13.5 b
4298,doll_7.1 b,doll_13.5 b
4299,doll_3.4 b,doll_13.6 b
4300,doll_58.1 b,doll_13.6 b
4301,0,doll_13.6 b
4302,doll_2.3 b,doll_13.6 b
4303,doll_5.3 b,doll_13.6 b
4304,doll_4.8 b,doll_13.7 b
4305,doll_3.8 b,doll_13.7 b
4306,doll_3.7 b,doll_13.7 b
4307,doll_18.6 b,doll_13.7 b
4308,doll_33.1 b,doll_13.7 b
4309,doll_4.4 b,doll_13.7 b
4310,doll_13.1 b,doll_13.7 b
4311,doll_6.5 b,doll_13.7 b
4312,doll_3.2 b,doll_13.7 b
4313,0,doll_13.8 b
4314,doll_5.2 b,doll_13.8 b
4315,doll_6.5 b,doll_13.8 b
4316,doll_7.6 b,doll_13.8 b
4317,0,doll_13.8 b
4318,doll_17.8 b,doll_13.8 b
4319,doll_4.1 b,doll_13.8 b
4320,0,doll_13.9 b
4321,doll_50.6 b,doll_13.9 b
4322,doll_41.0 b,doll_13.9 b
4323,doll_41.3 b,doll_13.9 b
4324,doll_17.1 b,doll_13.9 b
4325,doll_7.8 b,doll_13.9 b
4326,0,doll_13.9 b
4327,doll_42.0 b,doll_13.9 b
4328,doll_11.6 b,doll_13.9 b
4329,doll_22.0 b,doll_14.0 b
4330,doll_934.1 m,doll_13.9 b
4331,doll_3.0 b,doll_14.0 b
4332,doll_16.6 b,doll_14.0 b
4333,doll_51.5 b,doll_14.0 b
4334,doll_4.6 b,doll_14.0 b
4335,doll_754.2 m,doll_14.0 b
4336,doll_7.5 b,doll_14.1 b
4337,0,doll_14.1 b
4338,doll_30.4 b,doll_14.1 b
4339,0,doll_14.1 b
4340,doll_4.0 b,doll_14.1 b
4341,doll_12.4 b,doll_14.1 b
4342,doll_3.9 b,doll_14.1 b
4343,doll_6.6 b,doll_14.1 b
4344,doll_32.9 b,doll_14.1 b
4345,doll_9.3 b,doll_14.1 b
4346,doll_40.0 b,doll_14.1 b
4347,doll_25.8 b,doll_14.1 b
4348,doll_12.3 b,doll_14.1 b
4349,doll_23.0 b,doll_14.2 b
4350,doll_7.1 b,doll_14.2 b
4351,doll_12.9 b,doll_14.2 b
4352,doll_19.4 b,doll_14.2 b
4353,doll_21.4 b,doll_14.3 b
4354,doll_6.0 b,doll_14.3 b
4355,doll_16.8 b,doll_14.3 b
4356,doll_34.1 b,doll_14.3 b
4357,0,doll_14.3 b
4358,doll_4.7 b,doll_14.4 b
4359,doll_3.5 b,doll_14.4 b
4360,doll_43.1 b,doll_14.4 b
4361,doll_18.1 b,doll_14.4 b
4362,doll_70.0 b,doll_14.5 b
4363,doll_4.7 b,doll_14.5 b
4364,0,doll_14.5 b
4365,doll_7.3 b,doll_14.5 b
4366,doll_21.8 b,doll_14.5 b
4367,doll_10.0 b,doll_14.5 b
4368,doll_2.8 b,doll_14.5 b
4369,doll_61.1 b,doll_14.5 b
4370,doll_17.7 b,doll_14.5 b
4371,doll_7.5 b,doll_14.5 b
4372,doll_113.2 b,doll_14.6 b
4373,doll_8.4 b,doll_14.6 b
4374,doll_3.3 b,doll_14.6 b
4375,doll_4.3 b,doll_14.6 b
4376,doll_7.2 b,doll_14.7 b
4377,doll_2.6 b,doll_14.7 b
4378,doll_7.0 b,doll_14.7 b
4379,doll_13.9 b,doll_14.7 b
4380,0,doll_14.7 b
4381,doll_19.7 b,doll_14.7 b
4382,doll_33.4 b,doll_14.8 b
4383,doll_6.0 b,doll_14.8 b
4384,doll_2.8 b,doll_14.8 b
4385,doll_30.9 b,doll_14.8 b
4386,doll_6.6 b,doll_14.8 b
4387,doll_49.0 b,doll_14.8 b
4388,0,doll_14.9 b
4389,doll_16.4 b,doll_14.9 b
4390,doll_10.3 b,doll_14.8 b
4391,doll_14.5 b,doll_14.9 b
4392,doll_25.5 b,doll_14.9 b
4393,0,doll_14.9 b
4394,0,doll_14.9 b
4395,doll_15.4 b,doll_14.9 b
4396,doll_3.7 b,doll_15.0 b
4397,doll_22.1 b,doll_15.0 b
4398,doll_7.8 b,doll_15.0 b
4399,doll_5.6 b,doll_15.0 b
4400,doll_4.9 b,doll_15.0 b
4401,doll_10.7 b,doll_15.1 b
4402,doll_12.9 b,doll_15.1 b
4403,doll_13.5 b,doll_15.1 b
4404,doll_56.8 b,doll_15.1 b
4405,doll_6.8 b,doll_15.2 b
4406,doll_8.1 b,doll_15.1 b
4407,doll_3.6 b,doll_15.2 b
4408,doll_16.0 b,doll_15.2 b
4409,doll_36.9 b,doll_15.3 b
4410,0,doll_15.4 b
4411,doll_13.4 b,doll_15.3 b
4412,doll_9.0 b,doll_15.4 b
4413,doll_6.6 b,doll_15.4 b
4414,doll_11.2 b,doll_15.4 b
4415,doll_2.3 b,doll_15.4 b
4416,doll_1.9 b,doll_15.4 b
4417,doll_4.6 b,doll_15.5 b
4418,doll_11.2 b,doll_15.5 b
4419,doll_2.6 b,doll_15.5 b
4420,doll_3.8 b,doll_15.5 b
4421,doll_13.0 b,doll_15.6 b
4422,doll_27.8 b,doll_15.6 b
4423,doll_266.1 m,doll_15.6 b
4424,doll_4.1 b,doll_15.6 b
4425,doll_11.2 b,doll_15.6 b
4426,doll_43.9 b,doll_15.7 b
4427,doll_4.7 b,doll_15.7 b
4428,doll_7.4 b,doll_15.7 b
4429,doll_46.0 b,doll_15.7 b
4430,doll_15.0 b,doll_15.8 b
4431,doll_15.0 b,doll_15.8 b
4432,doll_18.7 b,doll_15.8 b
4433,doll_54.9 b,doll_15.8 b
4434,doll_21.6 b,doll_15.8 b
4435,doll_3.3 b,doll_15.8 b
4436,doll_1.0 b,doll_15.8 b
4437,doll_39.5 b,doll_15.9 b
4438,doll_38.9 b,doll_15.9 b
4439,0,doll_15.9 b
4440,doll_11.7 b,doll_15.9 b
4441,doll_6.5 b,doll_15.9 b
4442,doll_6.1 b,doll_16.0 b
4443,doll_33.0 b,doll_16.0 b
4444,doll_5.9 b,doll_16.0 b
4445,doll_3.9 b,doll_16.1 b
4446,doll_78.9 b,doll_16.1 b
4447,doll_7.1 b,doll_16.1 b
4448,doll_6.3 b,doll_16.1 b
4449,doll_982.9 m,doll_16.1 b
4450,doll_2.2 b,doll_16.1 b
4451,doll_22.3 b,doll_16.1 b
4452,doll_8.6 b,doll_16.1 b
4453,doll_39.5 b,doll_16.1 b
4454,doll_26.7 b,doll_16.2 b
4455,doll_39.8 b,doll_16.2 b
4456,0,doll_16.2 b
4457,doll_15.1 b,doll_16.2 b
4458,doll_9.8 b,doll_16.2 b
4459,doll_13.9 b,doll_16.2 b
4460,doll_65.6 b,doll_16.2 b
4461,doll_4.7 b,doll_16.2 b
4462,doll_2.7 b,doll_16.2 b
4463,doll_44.0 b,doll_16.3 b
4464,doll_6.7 b,doll_16.3 b
4465,doll_1.9 b,doll_16.3 b
4466,0,doll_16.3 b
4467,doll_39.1 b,doll_16.3 b
4468,0,doll_16.3 b
4469,doll_17.0 b,doll_16.3 b
4470,doll_4.5 b,doll_16.3 b
4471,doll_11.6 b,doll_16.3 b
4472,0,doll_16.3 b
4473,doll_15.1 b,doll_16.3 b
4474,0,doll_16.3 b
4475,doll_11.5 b,doll_16.3 b
4476,doll_8.9 b,doll_16.5 b
4477,doll_19.4 b,doll_16.4 b
4478,doll_113.7 b,doll_16.4 b
4479,doll_9.4 b,doll_16.4 b
4480,doll_1.2 b,doll_16.4 b
4481,doll_79.0 b,doll_16.5 b
4482,doll_17.1 b,doll_16.5 b
4483,doll_97.2 b,doll_16.5 b
4484,doll_3.2 b,doll_16.5 b
4485,doll_23.3 b,doll_16.6 b
4486,doll_30.7 b,doll_16.5 b
4487,doll_21.4 b,doll_16.6 b
4488,doll_12.9 b,doll_16.6 b
4489,doll_41.3 b,doll_16.6 b
4490,doll_11.8 b,doll_16.6 b
4491,doll_2.3 b,doll_16.6 b
4492,doll_17.0 b,doll_16.6 b
4493,doll_4.7 b,doll_16.7 b
4494,doll_5.4 b,doll_16.7 b
4495,doll_36.4 b,doll_16.7 b
4496,doll_45.6 b,doll_16.7 b
4497,doll_1.5 b,doll_16.7 b
4498,doll_7.1 b,doll_16.8 b
4499,doll_16.3 b,doll_16.8 b
4500,doll_47.5 b,doll_16.8 b
4501,doll_45.7 b,doll_16.8 b
4502,doll_11.4 b,doll_16.8 b
4503,doll_30.0 b,doll_16.8 b
4504,doll_22.4 b,doll_16.8 b
4505,doll_4.4 b,doll_16.9 b
4506,doll_49.6 b,doll_16.9 b
4507,doll_13.7 b,doll_16.9 b
4508,doll_16.6 b,doll_16.9 b
4509,0,doll_16.9 b
4510,doll_351.1 b,doll_17.0 b
4511,0,doll_17.0 b
4512,doll_12.8 b,doll_17.0 b
4513,doll_166.5 b,doll_17.1 b
4514,doll_8.6 b,doll_17.1 b
4515,doll_11.3 b,doll_17.0 b
4516,doll_34.5 b,doll_17.1 b
4517,doll_95.4 b,doll_17.1 b
4518,doll_5.4 b,doll_17.1 b
4519,doll_4.0 b,doll_17.1 b
4520,doll_30.5 b,doll_17.1 b
4521,doll_63.7 b,doll_17.2 b
4522,doll_21.6 b,doll_17.2 b
4523,doll_13.8 b,doll_17.3 b
4524,doll_12.6 b,doll_17.3 b
4525,doll_7.3 b,doll_17.3 b
4526,doll_5.9 b,doll_17.4 b
4527,doll_3.7 b,doll_17.4 b
4528,doll_6.7 b,doll_17.4 b
4529,0,doll_17.4 b
4530,doll_47.8 b,doll_17.4 b
4531,doll_11.5 b,doll_17.4 b
4532,doll_1.0 b,doll_17.4 b
4533,doll_17.4 b,doll_17.4 b
4534,doll_63.7 b,doll_17.4 b
4535,doll_57.8 b,doll_17.5 b
4536,doll_3.3 b,doll_17.5 b
4537,doll_5.1 b,doll_17.5 b
4538,0,doll_17.5 b
4539,doll_2.6 b,doll_17.5 b
4540,doll_10.7 b,doll_17.5 b
4541,doll_3.8 b,doll_17.6 b
4542,doll_158.7 b,doll_17.6 b
4543,0,doll_17.6 b
4544,doll_676.4 m,doll_17.6 b
4545,doll_5.7 b,doll_17.6 b
4546,doll_12.1 b,doll_17.6 b
4547,doll_2.9 b,doll_17.7 b
4548,doll_43.1 b,doll_17.7 b
4549,doll_33.7 b,doll_17.7 b
4550,doll_36.6 b,doll_17.7 b
4551,doll_8.4 b,doll_17.7 b
4552,doll_10.1 b,doll_17.7 b
4553,doll_3.4 b,doll_17.7 b
4554,doll_18.7 b,doll_17.7 b
4555,0,doll_17.7 b
4556,doll_20.3 b,doll_17.7 b
4557,doll_93.9 b,doll_17.7 b
4558,doll_10.6 b,doll_17.8 b
4559,doll_17.6 b,doll_17.8 b
4560,doll_36.7 b,doll_17.8 b
4561,doll_55.6 b,doll_17.9 b
4562,doll_56.0 b,doll_17.8 b
4563,doll_34.4 b,doll_17.9 b
4564,doll_111.9 b,doll_17.9 b
4565,doll_7.4 b,doll_17.9 b
4566,doll_13.9 b,doll_17.9 b
4567,doll_38.2 b,doll_17.9 b
4568,doll_35.7 b,doll_17.9 b
4569,doll_59.6 b,doll_17.9 b
4570,doll_61.9 b,doll_17.9 b
4571,doll_20.1 b,doll_18.0 b
4572,doll_14.7 b,doll_18.0 b
4573,0,doll_18.0 b
4574,0,doll_18.0 b
4575,doll_4.3 b,doll_18.1 b
4576,doll_5.9 b,doll_18.1 b
4577,0,doll_18.1 b
4578,doll_6.4 b,doll_18.1 b
4579,doll_9.0 b,doll_18.1 b
4580,doll_5.7 b,doll_18.2 b
4581,doll_51.6 b,doll_18.2 b
4582,doll_6.8 b,doll_18.2 b
4583,doll_19.0 b,doll_18.4 b
4584,0,doll_18.4 b
4585,doll_157.7 b,doll_18.3 b
4586,doll_10.7 b,doll_18.3 b
4587,doll_30.9 b,doll_18.4 b
4588,doll_60.1 b,doll_18.4 b
4589,doll_3.9 b,doll_18.5 b
4590,doll_53.6 b,doll_18.5 b
4591,doll_75.7 b,doll_18.5 b
4592,doll_5.1 b,doll_18.5 b
4593,doll_25.5 b,doll_18.5 b
4594,doll_31.3 b,doll_18.5 b
4595,doll_3.0 b,doll_18.6 b
4596,doll_2.0 b,doll_18.5 b
4597,doll_6.1 b,doll_18.5 b
4598,doll_75.6 b,doll_18.6 b
4599,doll_11.0 b,doll_18.7 b
4600,doll_42.3 b,doll_18.7 b
4601,doll_4.9 b,doll_18.7 b
4602,doll_17.5 b,doll_18.7 b
4603,doll_2.6 b,doll_18.7 b
4604,doll_11.9 b,doll_18.8 b
4605,doll_8.8 b,doll_18.8 b
4606,doll_71.9 b,doll_18.9 b
4607,doll_23.4 b,doll_18.9 b
4608,doll_354.7 b,doll_18.9 b
4609,doll_2.4 b,doll_19.0 b
4610,doll_40.4 b,doll_18.9 b
4611,0,doll_19.0 b
4612,0,doll_19.0 b
4613,doll_3.8 b,doll_19.0 b
4614,doll_151.9 b,doll_19.0 b
4615,doll_5.4 b,doll_19.0 b
4616,doll_46.2 b,doll_19.0 b
4617,doll_25.1 b,doll_19.1 b
4618,doll_8.5 b,doll_19.1 b
4619,doll_576.0 m,doll_19.1 b
4620,doll_4.2 b,doll_19.1 b
4621,doll_26.8 b,doll_19.1 b
4622,doll_3.3 b,doll_19.2 b
4623,doll_5.1 b,doll_19.2 b
4624,doll_6.6 b,doll_19.2 b
4625,doll_16.5 b,doll_19.3 b
4626,doll_21.3 b,doll_19.3 b
4627,doll_8.0 b,doll_19.3 b
4628,doll_3.7 b,doll_19.3 b
4629,doll_13.1 b,doll_19.4 b
4630,doll_2.0 b,doll_19.4 b
4631,doll_8.3 b,doll_19.4 b
4632,0,doll_19.4 b
4633,0,doll_19.4 b
4634,doll_3.3 b,doll_19.4 b
4635,doll_44.8 b,doll_19.4 b
4636,doll_10.6 b,doll_19.4 b
4637,doll_23.6 b,doll_19.5 b
4638,doll_5.8 b,doll_19.5 b
4639,doll_58.4 b,doll_19.5 b
4640,0,doll_19.5 b
4641,doll_17.9 b,doll_19.6 b
4642,doll_4.2 b,doll_19.6 b
4643,doll_8.6 b,doll_19.6 b
4644,doll_3.5 b,doll_19.6 b
4645,doll_2.1 b,doll_19.6 b
4646,doll_26.8 b,doll_19.6 b
4647,doll_62.6 b,doll_19.6 b
4648,doll_52.8 b,doll_19.6 b
4649,doll_6.0 b,doll_19.7 b
4650,doll_5.5 b,doll_19.7 b
4651,doll_61.3 b,doll_19.7 b
4652,doll_3.8 b,doll_19.7 b
4653,doll_69.7 b,doll_19.7 b
4654,doll_22.6 b,doll_19.8 b
4655,doll_9.6 b,doll_19.8 b
4656,doll_83.7 b,doll_19.8 b
4657,doll_2.3 b,doll_19.9 b
4658,doll_11.9 b,doll_19.9 b
4659,doll_10.6 b,doll_19.9 b
4660,doll_16.5 b,doll_19.9 b
4661,doll_63.3 b,doll_19.9 b
4662,doll_3.7 b,doll_20.0 b
4663,doll_4.0 b,doll_20.0 b
4664,doll_13.2 b,doll_20.1 b
4665,0,doll_20.2 b
4666,0,doll_20.2 b
4667,doll_6.5 b,doll_20.3 b
4668,doll_161.8 b,doll_20.2 b
4669,doll_14.6 b,doll_20.3 b
4670,doll_5.9 b,doll_20.3 b
4671,doll_5.4 b,doll_20.3 b
4672,doll_12.4 b,doll_20.3 b
4673,doll_3.4 b,doll_20.3 b
4674,doll_2.8 b,doll_20.3 b
4675,0,doll_20.3 b
4676,doll_8.2 b,doll_20.4 b
4677,doll_5.2 b,doll_20.4 b
4678,0,doll_20.4 b
4679,doll_14.6 b,doll_20.4 b
4680,doll_10.7 b,doll_20.4 b
4681,doll_8.2 b,doll_20.6 b
4682,doll_63.0 b,doll_20.5 b
4683,doll_30.9 b,doll_20.5 b
4684,doll_36.4 b,doll_20.6 b
4685,doll_38.5 b,doll_20.6 b
4686,doll_87.3 m,doll_20.6 b
4687,doll_40.5 b,doll_20.7 b
4688,doll_4.4 b,doll_20.7 b
4689,doll_2.7 b,doll_20.8 b
4690,doll_26.8 b,doll_20.8 b
4691,0,doll_20.7 b
4692,doll_10.6 b,doll_20.8 b
4693,doll_72.8 b,doll_20.9 b
4694,0,doll_21.0 b
4695,0,doll_21.0 b
4696,doll_4.6 b,doll_21.0 b
4697,doll_3.6 b,doll_21.2 b
4698,doll_30.6 b,doll_21.1 b
4699,doll_39.0 b,doll_21.2 b
4700,doll_102.2 b,doll_21.3 b
4701,doll_9.3 b,doll_21.3 b
4702,0,doll_21.3 b
4703,doll_74.3 b,doll_21.3 b
4704,doll_7.7 b,doll_21.4 b
4705,doll_33.0 b,doll_21.5 b
4706,doll_6.9 b,doll_21.5 b
4707,doll_3.1 b,doll_21.5 b
4708,doll_18.2 b,doll_21.6 b
4709,doll_8.2 b,doll_21.7 b
4710,doll_2.5 b,doll_21.7 b
4711,doll_7.4 b,doll_21.8 b
4712,doll_2.3 b,doll_21.8 b
4713,doll_128.8 b,doll_21.8 b
4714,doll_4.7 b,doll_21.9 b
4715,doll_10.3 b,doll_21.9 b
4716,doll_8.2 b,doll_22.0 b
4717,doll_267.0 b,doll_22.0 b
4718,doll_5.0 b,doll_22.0 b
4719,0,doll_22.1 b
4720,0,doll_22.1 b
4721,doll_44.7 b,doll_22.1 b
4722,doll_26.2 b,doll_22.2 b
4723,doll_52.0 b,doll_22.1 b
4724,doll_12.4 b,doll_22.1 b
4725,0,doll_22.4 b
4726,doll_5.1 b,doll_22.2 b
4727,doll_9.4 b,doll_22.4 b
4728,doll_23.9 b,doll_22.4 b
4729,doll_243.1 b,doll_22.4 b
4730,doll_22.0 b,doll_22.4 b
4731,doll_9.1 b,doll_22.5 b
4732,doll_127.0 b,doll_22.6 b
4733,0,doll_22.5 b
4734,doll_27.1 b,doll_22.5 b
4735,doll_101.9 b,doll_22.6 b
4736,doll_79.0 b,doll_22.7 b
4737,doll_10.3 b,doll_22.7 b
4738,doll_111.9 b,doll_22.7 b
4739,doll_21.3 b,doll_22.7 b
4740,doll_31.7 b,doll_22.8 b
4741,doll_6.3 b,doll_22.8 b
4742,doll_62.8 b,doll_22.8 b
4743,0,doll_22.9 b
4744,doll_81.0 b,doll_22.9 b
4745,doll_12.9 b,doll_23.1 b
4746,doll_60.7 b,doll_23.1 b
4747,doll_4.3 b,doll_23.0 b
4748,doll_11.0 b,doll_23.1 b
4749,doll_3.5 b,doll_23.2 b
4750,doll_73.7 b,doll_23.1 b
4751,doll_194.9 b,doll_23.2 b
4752,doll_26.9 b,doll_23.3 b
4753,doll_17.6 b,doll_23.4 b
4754,doll_84.9 b,doll_23.4 b
4755,doll_34.7 b,doll_23.5 b
4756,doll_17.7 b,doll_23.6 b
4757,doll_1.7 b,doll_23.5 b
4758,doll_43.4 b,doll_23.6 b
4759,doll_17.1 b,doll_23.4 b
4760,doll_28.4 b,doll_23.6 b
4761,doll_3.2 b,doll_23.6 b
4762,0,doll_23.6 b
4763,doll_70.1 b,doll_23.7 b
4764,doll_14.8 b,doll_23.8 b
4765,doll_30.3 b,doll_23.7 b
4766,doll_32.4 b,doll_23.9 b
4767,0,doll_24.0 b
4768,doll_63.4 b,doll_24.0 b
4769,doll_7.8 b,doll_24.0 b
4770,doll_34.0 b,doll_24.0 b
4771,doll_7.0 b,doll_24.1 b
4772,doll_2.5 b,doll_24.1 b
4773,doll_19.7 b,doll_24.1 b
4774,doll_7.6 b,doll_24.1 b
4775,0,doll_24.2 b
4776,doll_4.0 b,doll_24.3 b
4777,doll_6.2 b,doll_24.4 b
4778,0,doll_24.4 b
4779,doll_5.4 b,doll_24.4 b
4780,doll_12.3 b,doll_24.4 b
4781,doll_2.5 b,doll_24.6 b
4782,doll_24.6 b,doll_24.5 b
4783,doll_3.8 b,doll_24.6 b
4784,doll_6.2 b,doll_24.6 b
4785,doll_8.4 b,doll_24.7 b
4786,doll_16.0 b,doll_24.6 b
4787,doll_17.6 b,doll_24.6 b
4788,doll_21.2 b,doll_24.7 b
4789,doll_13.9 b,doll_24.7 b
4790,doll_184.3 m,doll_24.6 b
4791,doll_6.1 b,doll_24.8 b
4792,doll_14.5 b,doll_25.0 b
4793,doll_22.9 b,doll_24.9 b
4794,doll_9.8 b,doll_24.8 b
4795,doll_7.8 b,doll_25.0 b
4796,doll_17.5 b,doll_24.8 b
4797,doll_39.2 b,doll_25.0 b
4798,doll_78.7 b,doll_25.1 b
4799,doll_29.0 b,doll_25.1 b
4800,doll_46.9 b,doll_25.1 b
4801,doll_7.0 b,doll_25.2 b
4802,doll_4.9 b,doll_25.3 b
4803,doll_6.3 b,doll_25.3 b
4804,0,doll_25.2 b
4805,doll_45.4 b,doll_25.3 b
4806,doll_88.1 b,doll_25.4 b
4807,0,doll_25.2 b
4808,doll_10.2 b,doll_25.4 b
4809,doll_4.9 b,doll_25.4 b
4810,doll_8.9 b,doll_25.4 b
4811,doll_8.2 b,doll_25.6 b
4812,doll_55.6 b,doll_25.6 b
4813,doll_3.2 b,doll_25.7 b
4814,doll_60.0 b,doll_25.7 b
4815,doll_1.1 b,doll_25.7 b
4816,0,doll_25.7 b
4817,doll_92.8 b,doll_25.8 b
4818,doll_11.6 b,doll_25.8 b
4819,doll_55.7 b,doll_25.9 b
4820,doll_5.5 b,doll_25.8 b
4821,doll_152.0 b,doll_26.0 b
4822,doll_141.1 b,doll_26.0 b
4823,doll_78.9 b,doll_26.0 b
4824,doll_10.7 b,doll_26.0 b
4825,doll_48.6 b,doll_26.0 b
4826,doll_10.7 b,doll_26.1 b
4827,doll_1.2 b,doll_26.2 b
4828,doll_3.8 b,doll_26.1 b
4829,doll_58.6 b,doll_26.1 b
