04-iGMM-link,08-slytherin-link
"['https://www.aptiv.com', 'https://www.facebook.com/aptiv', 'https://twitter.com/aptiv', 'https://www.linkedin.com/company/aptiv/', 'https://en.wikipedia.org/wiki/aptiv']",https://disfold.com/company/the-trendlines-group-ltd/
"['https://www.rockwellautomation.com', 'https://www.facebook.com/rokautomationapac/', 'https://twitter.com/rokautomation', 'https://www.linkedin.com/company/rockwell-automation', 'https://en.wikipedia.org/wiki/rockwell_automation']",https://disfold.com/company/spring-ventures-ltd/
"['https://www.sunlife.com', 'https://www.facebook.com/slfcanada/', 'https://twitter.com/sunlife', 'https://www.linkedin.com/company/sun-life-financial']",https://disfold.com/company/china-suntien-green-energy-corp-ltd/
"['https://www.otis.com', 'https://en.wikipedia.org/wiki/otis_worldwide']",https://disfold.com/company/beijing-tiantan-biological-products-co-ltd/
"['https://www.zoom.us', 'https://www.facebook.com/zoomvideocommunications', 'https://twitter.com/zoom_us', 'https://www.linkedin.com/company/2532259', 'https://en.wikipedia.org/wiki/zoom_video_communications']",https://disfold.com/company/amplitude-surgical-sa/
['https://www.crland.com.hk'],https://disfold.com/company/china-conch-venture-holdings-ltd/
"['https://www.ericsson.com', 'https://www.facebook.com/ericsson/', 'https://twitter.com/ericsson', 'https://www.linkedin.com/company/1060', 'https://en.wikipedia.org/wiki/ericsson']",https://disfold.com/company/nicox-sa/
"['https://www.iff.com', 'https://www.facebook.com/internationalflavorsandfragrances', 'https://www.twitter.com/iff', 'https://www.linkedin.com/company/iff', 'https://en.wikipedia.org/wiki/international_flavors__perc26_fragrances']",https://disfold.com/company/actia-group/
['https://www.vanke.com'],https://disfold.com/company/gascogne/
['https://www.aholddelhaize.com'],https://disfold.com/company/quantum-genomics-societe-anonyme/
['https://www.pttplc.com'],https://disfold.com/company/catering-international-services-societe-anonyme/
['https://www.coupang.com'],https://disfold.com/company/fonciere-euris-sa/
['https://www.henkel.com'],https://disfold.com/company/paref-sa/
"['https://energytransfer.com', 'https://www.linkedin.com/company/68155', 'https://en.wikipedia.org/wiki/energy_transfer_equity']",https://disfold.com/company/fleury-michon-sa/
"['https://www.loblaw.ca', 'https://www.facebook.com/loblawcompanieslimited/', 'https://twitter.com/loblawco', 'https://www.linkedin.com/company/loblaw-companies-limited/', 'https://en.wikipedia.org/wiki/loblaw_companies']",https://disfold.com/company/credit-regionale-de-credit-agricole-mutuel-sud-rhone-alpes/
"['https://www.veeva.com', 'https://en.wikipedia.org/wiki/veeva_systems']",https://disfold.com/company/eurofins-cerep/
"['https://www.twitter.com', 'https://en.wikipedia.org/wiki/twitter']",https://disfold.com/company/verimatrix-societe-anonyme/
"['https://www.nokia.com', 'https://www.facebook.com/nokia', 'https://twitter.com/nokia', 'https://www.linkedin.com/company/nokia', 'https://en.wikipedia.org/wiki/nokia']",https://disfold.com/company/les-agences-de-papa-societe-anonyme/
['https://www.saicmotor.com'],https://disfold.com/company/cie-lebon-sa/
"['https://www.statestreet.com', 'https://www.facebook.com/statestreetcorp/', 'https://twitter.com/statestreet', 'https://www.linkedin.com/company/state-street', 'https://en.wikipedia.org/wiki/state_street_corp.']",https://disfold.com/company/europacorp/
['https://www.engie.com'],https://disfold.com/company/sequans-communications-sa/
"['https://www.franco-nevada.com', 'https://en.wikipedia.org/wiki/franco-nevada']",https://disfold.com/company/artea/
['https://www.conch.cn'],https://disfold.com/company/dont-nod-entertainment-sa/
"['https://www.zscaler.com', 'https://www.facebook.com/zscaler/', 'https://twitter.com/zscaler', 'https://www.linkedin.com/company/234625/', 'https://en.wikipedia.org/wiki/zscaler']",https://disfold.com/company/gea/
['https://www.cpic.com.cn'],https://disfold.com/company/fermentalg-sa/
['https://www.eon.com'],https://disfold.com/company/installux-sa/
"['https://www.ametek.com', 'https://www.facebook.com/ametek-inc-667821353256750/', 'https://twitter.com/ametekinc', 'https://www.linkedin.com/company/ametek/', 'https://en.wikipedia.org/wiki/ametek']",https://disfold.com/company/cie-du-mont-blanc/
"['https://www.expediagroup.com', 'https://www.facebook.com/expedia.co.in', 'https://twitter.com/expediagroup', 'https://www.linkedin.com/company/expedia/', 'https://en.wikipedia.org/wiki/expedia_group']",https://disfold.com/company/caisse-regionale-de-credit-agricole-du-morbihan/
['https://www.picc.com'],https://disfold.com/company/olympique-lyonnais-groupe-sa/
['https://www.ckh.com.hk'],https://disfold.com/company/societe-centrale-des-bois-et-scieries-de-la-manche-sa/
['https://www.airportthai.co.th'],https://disfold.com/company/alony-hetz-properties-investments-ltd/
"['https://www.siriusxm.com', 'https://www.facebook.com/siriusxm', 'https://twitter.com/siriusxm', 'https://en.wikipedia.org/wiki/sirius_xm']",https://disfold.com/company/adika-style-ltd/
"['https://www.tescoplc.com', 'https://en.wikipedia.org/wiki/tesco_international_operations']",https://disfold.com/company/wallix-group/
['https://www.porsche-se.com'],https://disfold.com/company/imco-industries-ltd/
['https://www.smics.com'],https://disfold.com/company/shapir-engineering-and-industry-ltd/
"['https://www.equifax.com', 'https://www.facebook.com/equifax', 'https://www.twitter.com/equifaxinsights', 'https://www.linkedin.com/company/equifax', 'https://en.wikipedia.org/wiki/equifax']",https://disfold.com/company/automax-motors-ltd/
"['https://www.ashtead-group.com', 'https://twitter.com/ashtead_group', 'https://en.wikipedia.org/wiki/ashtead_group']",https://disfold.com/company/eldav-investments-ltd/
"['https://www.cerner.com', 'https://www.facebook.com/cerner', 'https://twitter.com/cerner', 'https://www.linkedin.com/company/cerner-corporation', 'https://en.wikipedia.org/wiki/cerner']",https://disfold.com/company/can-fite-biopharma-ltd/
"['https://www.hormelfoods.com', 'https://www.facebook.com/hormelfoodscorp/', 'https://twitter.com/hormelfoods', 'https://www.linkedin.com/company/hormel-foods', 'https://en.wikipedia.org/wiki/hormel']",https://disfold.com/company/tedea-technological-development-and-automation-ltd/
"['https://www.apa.com.au', 'https://www.linkedin.com/company/apa-group', 'https://en.wikipedia.org/wiki/apa_group_(australia)']",https://disfold.com/company/carmit-candy-industries-ltd/
['https://www.naturgy.com'],https://disfold.com/company/quik-super-online-ltd/
['https://www.ttigroup.com'],https://disfold.com/company/shan-xi-huayang-group-new-energy-coltd/
"['https://www.csx.com', 'https://www.facebook.com/officialcsx', 'https://twitter.com/csx', 'https://www.linkedin.com/company/csx-transportation', 'https://en.wikipedia.org/wiki/csx_corp.']",https://disfold.com/company/huishang-bank-corp-ltd/
"['https://www.twilio.com', 'https://en.wikipedia.org/wiki/twilio']",https://disfold.com/company/fonciere-vindi-societe-anonyme/
['https://www.cebbank.com'],https://disfold.com/company/capelli/
"['https://www.realtyincome.com', 'https://twitter.com/realtyincome', 'https://www.linkedin.com/company/realty-income-corporation', 'https://en.wikipedia.org/wiki/realty_income']",https://disfold.com/company/tronics-microsystems-sa/
['https://www.sonova.com'],https://disfold.com/company/recylex-sa/
"['https://www.nbc.ca', 'https://www.facebook.com/nationalbanknetworks', 'https://twitter.com/nationalbank/', 'https://www.linkedin.com/company/national-bank-of-canada/', 'https://en.wikipedia.org/wiki/national_bank_of_canada']",https://disfold.com/company/the-blockchain-group/
['https://www.aschulman.com'],https://disfold.com/company/winfarm-societe-anonyme/
"['https://global.canon', 'https://en.wikipedia.org/wiki/canon_inc.']",https://disfold.com/company/tipiak-sa/
"['https://www.db.com', 'https://www.facebook.com/deutschebank', 'https://twitter.com/deutschebank', 'https://www.linkedin.com/company/deutsche-bank/', 'https://en.wikipedia.org/wiki/deutsche_bank']",https://disfold.com/company/ast-groupe/
"['https://www.intactfc.com', 'https://en.wikipedia.org/wiki/intact_financial']",https://disfold.com/company/crossject-societe-anonyme/
"['https://newlook.dteenergy.com', 'https://en.wikipedia.org/wiki/dte_energy']",https://disfold.com/company/atari-sa/
"['https://www.southwest.com', 'https://en.wikipedia.org/wiki/southwest_airlines']",https://disfold.com/company/erytech-pharma-sa/
['https://www.thalesgroup.com/en'],https://disfold.com/company/sensorion-sa/
"['https://unity.com', 'https://en.wikipedia.org/wiki/unity_technologies']",https://disfold.com/company/global-bioenergies-sa/
"['https://www.kcsouthern.com', 'https://www.linkedin.com/company/kansas-city-southern-railway', 'https://en.wikipedia.org/wiki/kansas_city_southern_(company)']",https://disfold.com/company/mrm/
"['https://www.pgecorp.com', 'https://www.facebook.com/pacificgasandelectric', 'https://twitter.com/pge4me', 'https://www.linkedin.com/company/3895', 'https://en.wikipedia.org/wiki/pacific_gas_and_electric_company']",https://disfold.com/company/cie-industrielle-et-financiere-dentreprises/
['https://cqpir.cheniere.com'],https://disfold.com/company/artpricecom/
['https://www.deltaww.com'],https://disfold.com/company/pierre-et-vacances-sa/
['https://www.epirocgroup.com'],https://disfold.com/company/abionyx-pharma-sa/
"['https://www.vulcanmaterials.com', 'https://www.linkedin.com/company/vulcan-materials-company', 'https://en.wikipedia.org/wiki/vulcan_materials']",https://disfold.com/company/fiducial-office-solutions/
"['https://www.bt.com', 'https://en.wikipedia.org/wiki/bt_group']",https://disfold.com/company/nse/
['https://holdings.fujifilm.com'],https://disfold.com/company/poxel-sa/
['https://www.fresenius.com'],https://disfold.com/company/paragon-id-sa/
"['https://www.maac.com', 'https://en.wikipedia.org/wiki/mid-america_apartment_communities']",https://disfold.com/company/2crsi-sa/
"['https://www.workpoint.co.th', 'https://en.wikipedia.org/wiki/slack_technologies']",https://disfold.com/company/oncodesign/
"['https://www.northerntrust.com', 'https://en.wikipedia.org/wiki/northern_trust']",https://disfold.com/company/hipay-group-sa/
"['https://www.xiaopeng.com', 'https://en.wikipedia.org/wiki/xpeng']",https://disfold.com/company/advicenne-sa/
['https://www.aena.es'],https://disfold.com/company/my-size-inc/
['https://www.evergreen-marine.com'],https://disfold.com/company/alrov-properties-and-lodgings-ltd/
"['https://www.woodside.com.au', 'https://www.facebook.com/woodsideenergy/', 'https://twitter.com/woodsideenergy', 'https://www.linkedin.com/company/woodside-energy/', 'https://en.wikipedia.org/wiki/woodside_petroleum']",https://disfold.com/company/hilan-ltd/
"['https://www.livenationentertainment.com', 'https://www.facebook.com/livenation', 'https://twitter.com/livenation', 'https://www.linkedin.com/company/live-nation/', 'https://en.wikipedia.org/wiki/live_nation_entertainment']",https://disfold.com/company/mer-telemanagement-solutions-ltd/
['https://www.cmbc.com.cn'],https://disfold.com/company/sano-brunos-enterprises-ltd/
"['https://www.ameren.com', 'https://www.facebook.com/amerencorp/', 'https://twitter.com/amerencorp', 'https://www.linkedin.com/company/ameren', 'https://en.wikipedia.org/wiki/ameren']",https://disfold.com/company/yh-dimri-construction-development-ltd/
['https://www.jreast.co.jp'],https://disfold.com/company/merchavia-holdings-and-investments-ltd/
['https://www.heinekenholding.com'],https://disfold.com/company/allmed-solutions-ltd/
['https://www.safco.com.sa'],https://disfold.com/company/bio-view-ltd/
['https://www.genmab.com'],https://disfold.com/company/xtl-biopharmaceuticals-ltd/
['https://www.henglipc.com/henglishihua.html'],https://disfold.com/company/icp-israel-citrus-plantations-ltd/
"['https://www.pplweb.com', 'https://en.wikipedia.org/wiki/ppl_corp.']",https://disfold.com/company/advenis-sa/
"['https://www.dovercorporation.com', 'https://en.wikipedia.org/wiki/dover_corporation']",https://disfold.com/company/intec-pharma-ltd/
"['https://www.vfc.com', 'https://www.facebook.com/vf-corporation-48767888006/', 'https://twitter.com/vfcorp', 'https://www.linkedin.com/company/vf-corporation', 'https://en.wikipedia.org/wiki/vf_corporation']",https://disfold.com/company/theraclion-sa/
['https://www.olympus-global.com'],https://disfold.com/company/media-6/
"['https://www.royaltypharma.com', 'https://www.linkedin.com/company/royalty-pharma/', 'https://en.wikipedia.org/wiki/royalty_pharma']",https://disfold.com/company/theradiag-sa/
"['https://www.invitationhomes.com', 'https://www.facebook.com/invitationhomesweb', 'https://twitter.com/invitationhomes', 'https://www.linkedin.com/company/invitation-homes', 'https://en.wikipedia.org/wiki/invitation_homes']",https://disfold.com/company/stradim-espace-finances-sa/
['https://www.cicc.com'],https://disfold.com/company/ucar/
['https://www.terumo.co.jp'],https://disfold.com/company/biophytis-sa/
['https://www.societegenerale.com'],https://disfold.com/company/eurasia-groupe-sa/
['https://www.wens.com.cn'],https://disfold.com/company/witbenet-sa/
"['https://www.foxcorporation.com', 'https://en.wikipedia.org/wiki/fox_corporation']",https://disfold.com/company/largo-sa/
"['https://www.powercorporation.com', 'https://www.linkedin.com/company/power-corporation-of-canada', 'https://en.wikipedia.org/wiki/power_corporation_of_canada']",https://disfold.com/company/spineguard-sa/
['https://www.shimano.com'],https://disfold.com/company/sapmer/
"['https://www.coterra.com', 'https://www.twitter.com/contura_energy', 'https://www.linkedin.com/company/contura-energy', 'https://en.wikipedia.org/wiki/contura_energy']",https://disfold.com/company/genoway-sa/
['https://www.b3.com.br'],https://disfold.com/company/dlsi/
"['https://www.teledyne.com', 'https://en.wikipedia.org/wiki/teledyne_technologies']",https://disfold.com/company/wedia-sa/
"['https://www.key.com', 'https://twitter.com/keybank/', 'https://www.linkedin.com/company/keycorp/', 'https://en.wikipedia.org/wiki/keybank']",https://disfold.com/company/kumulus-vape-sa/
"['https://www3.mtb.com', 'https://en.wikipedia.org/wiki/m_perc26t_bank']",https://disfold.com/company/pherecydes-pharma-societe-anonyme/
['https://www.dai-ichi-life-hd.com'],https://disfold.com/company/agripower-france-sa/
"['https://www.ulta.com', 'https://twitter.com/ultabeauty?', 'https://www.linkedin.com/company/ulta/', 'https://en.wikipedia.org/wiki/ulta_beauty']",https://disfold.com/company/pixium-vision-sa/
"['https://www.zebra.com', 'https://www.facebook.com/zebratechnologiesglobal', 'https://twitter.com/zebratechnology', 'https://www.linkedin.com/company/167024', 'https://en.wikipedia.org/wiki/zebra_technologies']",https://disfold.com/company/nextedia/
"['https://www.monolithicpower.com', 'https://www.facebook.com/monolithicpower', 'https://www.twitter.com/monolithicpower', 'https://www.linkedin.com/company/monolithic-power-systems', 'https://en.wikipedia.org/wiki/monolithic_power_systems']",https://disfold.com/company/altur-investissement-sca/
['https://www.rbi.com'],https://disfold.com/company/uniti-sa/
