00-avengers-market_cap,06-MarScoToc-master_cap,09-wissel-earnings,02-GioPonSpiz-pricecap,03-gren-market_capitalization_usd,09-wissel-revenue,01-DDD-marketcap,04-iGMM-marketcap,05-MalPatSaj-marketcap,09-wissel-marketcap
,doll_0.20 b,doll_0.33 b,doll_0.20 b,doll_170.0 m,doll_4.32 b,doll_0.31 b,doll_12.43 b,doll_0.17 b,doll_4.20 b
,doll_0.20 b,doll_0.36 b,doll_0.20 b,doll_170.0 m,doll_2.12 b,doll_0.31 b,doll_12.44 b,doll_0.17 b,doll_5.05 b
,doll_0.20 b,-doll_17.68 m,doll_0.19 b,doll_170.0 m,doll_0.37 b,doll_0.31 b,doll_12.45 b,doll_0.17 b,doll_0.16 b
,doll_0.20 b,doll_0.13 b,doll_0.19 b,doll_170.0 m,doll_55.10 b,doll_0.31 b,doll_12.51 b,doll_0.17 b,doll_1.76 b
,doll_0.20 b,doll_50.13 m,doll_0.19 b,doll_170.0 m,doll_1.11 b,doll_0.31 b,doll_12.48 b,doll_0.17 b,doll_2.18 b
,doll_0.19 b,doll_0.18 b,doll_0.19 b,doll_170.0 m,doll_2.60 b,doll_0.31 b,doll_12.47 b,doll_0.17 b,doll_0.89 b
,doll_0.19 b,doll_0.29 b,doll_0.19 b,doll_170.0 m,doll_2.03 b,doll_0.31 b,doll_12.49 b,doll_0.17 b,doll_2.53 b
,doll_0.19 b,doll_0.24 b,doll_0.19 b,doll_170.0 m,doll_1.22 b,doll_0.31 b,doll_12.52 b,doll_0.17 b,doll_2.49 b
,doll_0.19 b,-doll_2.91 b,doll_0.19 b,doll_170.0 m,doll_2.77 b,doll_0.31 b,doll_12.47 b,doll_0.17 b,doll_2.22 b
,doll_0.19 b,doll_0.13 b,doll_0.19 b,doll_170.0 m,doll_1.74 b,doll_0.31 b,doll_12.53 b,doll_0.17 b,doll_1.83 b
,doll_0.19 b,-doll_39.05 m,doll_0.19 b,doll_170.0 m,doll_0.55 b,doll_0.32 b,doll_12.53 b,doll_0.17 b,doll_1.56 b
,doll_0.19 b,doll_0.36 b,doll_0.19 b,doll_170.0 m,doll_5.36 b,doll_0.31 b,doll_12.53 b,doll_0.16 b,doll_5.24 b
,doll_0.19 b,doll_0.20 b,doll_0.19 b,doll_170.0 m,doll_1.30 b,doll_0.31 b,doll_12.55 b,doll_0.16 b,doll_1.90 b
,doll_0.19 b,-doll_55.9 m,doll_0.19 b,doll_170.0 m,doll_1.26 b,doll_0.32 b,doll_12.55 b,doll_0.16 b,doll_3.30 b
,doll_0.19 b,doll_0.64 b,doll_0.19 b,doll_160.0 m,doll_2.03 b,doll_0.32 b,doll_12.60 b,doll_0.16 b,doll_8.43 b
,doll_0.19 b,-doll_0.39 b,doll_0.19 b,doll_160.0 m,doll_0.66 b,doll_0.31 b,doll_12.58 b,doll_0.16 b,doll_0.10 b
,doll_0.19 b,-doll_9.89 b,doll_0.19 b,doll_160.0 m,doll_2.32 b,doll_0.31 b,doll_12.61 b,doll_0.16 b,doll_4.63 b
,doll_0.19 b,doll_0.70 b,doll_0.19 b,doll_160.0 m,doll_1.92 b,doll_0.32 b,doll_12.62 b,doll_0.16 b,doll_2.28 b
,doll_0.19 b,doll_1.19 b,doll_0.19 b,doll_160.0 m,doll_1.84 b,doll_0.32 b,doll_12.62 b,doll_0.16 b,doll_22.46 b
,doll_0.19 b,doll_1.19 b,doll_0.19 b,doll_160.0 m,doll_2.22 b,doll_0.32 b,doll_12.64 b,doll_0.16 b,doll_40.97 b
,doll_0.19 b,-doll_0.62 b,doll_0.19 b,doll_160.0 m,doll_3.54 b,doll_0.32 b,doll_12.67 b,doll_0.16 b,doll_2.00 b
,doll_0.19 b,-doll_96.63 m,doll_0.19 b,doll_160.0 m,doll_0.60 b,doll_0.32 b,doll_12.66 b,doll_0.16 b,doll_2.68 b
,doll_0.19 b,doll_66.17 m,doll_0.19 b,doll_160.0 m,doll_1.30 b,doll_0.32 b,doll_12.66 b,doll_0.16 b,doll_3.15 b
,doll_0.19 b,doll_0.13 b,doll_0.19 b,doll_160.0 m,doll_1.46 b,doll_0.32 b,doll_12.69 b,doll_0.16 b,doll_1.80 b
,doll_0.19 b,doll_70.8 m,doll_0.19 b,doll_160.0 m,doll_1.07 b,doll_0.32 b,doll_12.70 b,doll_0.16 b,doll_1.18 b
,doll_0.19 b,doll_1.72 b,doll_0.19 b,doll_160.0 m,doll_4.80 b,doll_0.32 b,doll_12.71 b,doll_0.16 b,doll_2.41 b
,doll_0.19 b,doll_98.71 m,doll_0.19 b,doll_160.0 m,doll_1.06 b,doll_0.32 b,doll_12.70 b,doll_0.16 b,doll_1.55 b
,doll_0.19 b,-doll_0.36 b,doll_0.19 b,doll_160.0 m,doll_1.08 b,doll_0.32 b,doll_12.74 b,doll_0.16 b,doll_10.89 b
,doll_0.19 b,doll_0.15 b,doll_0.19 b,doll_160.0 m,doll_0.84 b,doll_0.32 b,doll_12.74 b,doll_0.16 b,doll_0.71 b
,doll_0.19 b,doll_83.68 m,doll_0.19 b,doll_160.0 m,doll_0.68 b,doll_0.32 b,doll_12.76 b,doll_0.16 b,doll_2.65 b
,doll_0.19 b,doll_14.47 m,doll_0.19 b,doll_160.0 m,doll_0.71 b,doll_0.32 b,doll_12.75 b,doll_0.16 b,doll_0.10 b
,doll_0.19 b,doll_53.21 m,doll_0.19 b,doll_160.0 m,doll_1.48 b,doll_0.32 b,doll_13.07 b,doll_0.16 b,doll_1.69 b
,doll_0.19 b,doll_3.22 b,doll_0.19 b,doll_160.0 m,doll_34.68 b,doll_0.32 b,doll_12.77 b,doll_0.16 b,doll_12.45 b
,doll_0.19 b,doll_20 m,doll_0.19 b,doll_160.0 m,doll_1.20 b,doll_0.32 b,doll_12.80 b,doll_0.16 b,doll_0.33 b
,doll_0.19 b,doll_0.22 b,doll_0.19 b,doll_160.0 m,doll_1.53 b,doll_0.32 b,doll_13.11 b,doll_0.16 b,doll_4.56 b
,doll_0.19 b,doll_0.36 b,doll_0.19 b,doll_160.0 m,doll_0.36 b,doll_0.17 b,doll_13.11 b,doll_0.16 b,doll_4.05 b
,doll_0.19 b,doll_0.41 b,doll_0.18 b,doll_160.0 m,doll_1.15 b,doll_0.17 b,doll_13.13 b,doll_0.16 b,doll_3.69 b
,doll_0.18 b,doll_2.09 b,doll_0.18 b,doll_160.0 m,doll_57.37 b,doll_0.33 b,doll_13.15 b,doll_0.16 b,doll_8.68 b
,doll_0.18 b,doll_0.15 b,doll_0.18 b,doll_160.0 m,doll_1.00 b,doll_0.17 b,doll_13.21 b,doll_0.16 b,doll_3.17 b
,doll_0.18 b,doll_0.40 b,doll_0.18 b,doll_160.0 m,doll_1.38 b,doll_0.17 b,doll_13.23 b,doll_0.16 b,doll_13.13 b
,doll_0.18 b,doll_0.67 b,doll_0.18 b,doll_160.0 m,doll_6.11 b,doll_0.33 b,doll_13.17 b,doll_0.16 b,doll_5.27 b
,doll_0.18 b,doll_1.6 m,doll_0.18 b,doll_160.0 m,doll_1.97 b,doll_0.33 b,doll_13.20 b,doll_0.16 b,doll_1.98 b
,doll_0.18 b,doll_0.53 b,doll_0.18 b,doll_160.0 m,doll_4.52 b,doll_0.33 b,doll_13.20 b,doll_0.16 b,doll_2.85 b
,doll_0.18 b,doll_1.16 b,doll_0.18 b,doll_160.0 m,doll_2.48 b,doll_0.17 b,doll_13.25 b,doll_0.16 b,doll_6.02 b
,doll_0.18 b,-doll_9.4 m,doll_0.18 b,doll_160.0 m,doll_1.19 b,doll_0.17 b,doll_13.25 b,doll_0.16 b,doll_0.97 b
,doll_0.18 b,doll_0.14 b,doll_0.18 b,doll_160.0 m,doll_0.84 b,doll_0.17 b,doll_13.27 b,doll_0.16 b,doll_5.94 b
,doll_0.18 b,doll_0.25 b,doll_0.18 b,doll_160.0 m,doll_1.95 b,doll_0.33 b,doll_13.29 b,doll_0.16 b,doll_2.94 b
,doll_0.18 b,-doll_0.22 b,doll_0.18 b,doll_160.0 m,doll_0.83 b,doll_0.17 b,doll_13.30 b,doll_0.15 b,doll_11.16 b
,doll_0.18 b,-doll_0.41 b,doll_0.18 b,doll_150.0 m,doll_0.99 b,doll_0.17 b,doll_13.36 b,doll_0.15 b,doll_7.08 b
,doll_0.18 b,doll_0.35 b,doll_0.18 b,doll_150.0 m,doll_1.36 b,doll_0.17 b,doll_13.32 b,doll_0.15 b,doll_5.59 b
,doll_0.18 b,doll_0.12 b,doll_0.18 b,doll_150.0 m,doll_1.20 b,doll_0.33 b,doll_13.36 b,doll_0.15 b,doll_1.69 b
,doll_0.18 b,doll_0.11 b,doll_0.18 b,doll_150.0 m,doll_1.72 b,doll_0.18 b,doll_13.35 b,doll_0.15 b,doll_0.27 b
,doll_0.18 b,doll_0.56 b,doll_0.18 b,doll_150.0 m,doll_3.41 b,doll_0.18 b,doll_13.37 b,doll_0.15 b,doll_10.53 b
,doll_0.18 b,doll_47.62 m,doll_0.18 b,doll_150.0 m,doll_1.30 b,doll_0.18 b,doll_13.37 b,doll_0.15 b,doll_2.29 b
,doll_0.18 b,doll_69.23 m,doll_0.18 b,doll_150.0 m,doll_1.65 b,doll_0.17 b,doll_13.37 b,doll_0.15 b,doll_5.33 b
,doll_0.18 b,doll_0.45 b,doll_0.18 b,doll_150.0 m,doll_1.24 b,doll_0.18 b,doll_13.40 b,doll_0.15 b,doll_4.37 b
,doll_0.18 b,doll_0.69 b,doll_0.18 b,doll_150.0 m,doll_6.56 b,doll_0.17 b,doll_13.39 b,doll_0.15 b,doll_1.09 b
,doll_0.18 b,doll_0.33 b,doll_0.18 b,doll_150.0 m,doll_1.80 b,doll_0.18 b,doll_13.37 b,doll_0.15 b,doll_2.25 b
,doll_0.18 b,doll_0.21 b,doll_0.18 b,doll_150.0 m,doll_1.00 b,doll_0.17 b,doll_13.45 b,doll_0.15 b,doll_3.06 b
,doll_0.18 b,doll_49.5 m,doll_0.18 b,doll_150.0 m,doll_3.45 b,doll_0.18 b,doll_13.43 b,doll_0.15 b,doll_1.42 b
,doll_0.18 b,-doll_0.38 b,doll_0.18 b,doll_150.0 m,doll_0.97 b,doll_0.18 b,doll_13.47 b,doll_0.15 b,doll_0.66 b
,doll_0.18 b,doll_0.46 b,doll_0.18 b,doll_150.0 m,doll_2.05 b,doll_0.17 b,doll_13.48 b,doll_0.15 b,doll_4.05 b
,doll_0.18 b,doll_0.15 b,doll_0.18 b,doll_150.0 m,doll_2.09 b,doll_0.18 b,doll_13.49 b,doll_0.15 b,doll_1.42 b
,doll_0.18 b,doll_0.21 b,doll_0.18 b,doll_150.0 m,doll_2.09 b,doll_0.18 b,doll_13.49 b,doll_0.15 b,doll_1.97 b
,doll_0.18 b,doll_0.25 b,doll_0.18 b,doll_150.0 m,doll_1.80 b,doll_0.18 b,doll_13.49 b,doll_0.15 b,doll_1.63 b
,doll_0.18 b,-doll_0.58 b,doll_0.18 b,doll_150.0 m,doll_1.70 b,doll_0.18 b,doll_13.57 b,doll_0.15 b,doll_3.75 b
,doll_0.18 b,-doll_36.8 m,doll_0.18 b,doll_150.0 m,doll_1.62 b,doll_0.18 b,doll_13.59 b,doll_0.15 b,doll_97.16 m
,doll_0.18 b,doll_0.37 b,doll_0.18 b,doll_150.0 m,doll_4.48 b,doll_0.18 b,doll_13.56 b,doll_0.15 b,doll_4.58 b
,doll_0.18 b,-doll_1.86 b,doll_0.18 b,doll_150.0 m,doll_0.37 b,doll_0.18 b,doll_13.60 b,doll_0.15 b,doll_16.94 b
,doll_0.18 b,doll_4.08 b,doll_0.18 b,doll_150.0 m,doll_8.70 b,doll_0.18 b,doll_13.59 b,doll_0.15 b,doll_81.25 b
,doll_0.18 b,doll_0.13 b,doll_0.18 b,doll_150.0 m,doll_1.34 b,doll_0.18 b,doll_13.61 b,doll_0.15 b,doll_2.93 b
,doll_0.18 b,doll_85.7 m,doll_0.18 b,doll_150.0 m,doll_0.79 b,doll_0.18 b,doll_13.61 b,doll_0.15 b,doll_1.72 b
,doll_0.18 b,doll_0.12 b,doll_0.18 b,doll_150.0 m,doll_1.17 b,doll_0.18 b,doll_13.62 b,doll_0.15 b,doll_1.03 b
,doll_0.17 b,doll_0.50 b,doll_0.18 b,doll_150.0 m,doll_1.33 b,doll_0.18 b,doll_13.63 b,doll_0.15 b,doll_4.95 b
,doll_0.17 b,doll_0.10 b,doll_0.18 b,doll_150.0 m,doll_1.20 b,doll_0.18 b,doll_13.68 b,doll_0.15 b,doll_0.79 b
,doll_0.17 b,doll_0.18 b,doll_0.18 b,doll_150.0 m,doll_1.42 b,doll_0.18 b,doll_13.62 b,doll_0.15 b,doll_3.16 b
,doll_0.17 b,doll_76.74 m,doll_0.18 b,doll_150.0 m,doll_0.57 b,doll_0.18 b,doll_13.68 b,doll_0.15 b,doll_1.36 b
,doll_0.17 b,-doll_40.27 m,doll_0.18 b,doll_150.0 m,doll_0.72 b,doll_0.18 b,doll_13.69 b,doll_0.15 b,doll_18.58 m
,doll_0.17 b,-doll_3.65 m,doll_0.18 b,doll_150.0 m,doll_1.06 b,doll_0.18 b,doll_13.71 b,doll_0.14 b,doll_2.57 b
,doll_0.17 b,doll_0.26 b,doll_0.17 b,doll_150.0 m,doll_2.39 b,doll_0.18 b,doll_13.70 b,doll_0.14 b,doll_6.06 b
,doll_0.17 b,doll_0.25 b,doll_0.17 b,doll_150.0 m,doll_1.56 b,doll_0.18 b,doll_13.70 b,doll_0.14 b,doll_4.63 b
,doll_0.17 b,doll_0.66 b,doll_0.17 b,doll_150.0 m,doll_1.68 b,doll_0.18 b,doll_13.73 b,doll_0.14 b,doll_8.31 b
,doll_0.17 b,doll_0.69 b,doll_0.17 b,doll_150.0 m,doll_5.48 b,doll_0.18 b,doll_13.75 b,doll_0.14 b,doll_5.25 b
,doll_0.17 b,doll_0.55 b,doll_0.17 b,doll_150.0 m,doll_2.12 b,doll_0.18 b,doll_13.74 b,doll_0.14 b,doll_11.86 b
,doll_0.17 b,doll_21.61 m,doll_0.17 b,doll_150.0 m,doll_1.18 b,doll_0.18 b,doll_13.77 b,doll_0.14 b,doll_1.47 b
,doll_0.17 b,doll_84.28 m,doll_0.17 b,doll_150.0 m,doll_0.74 b,doll_0.18 b,doll_13.78 b,doll_0.14 b,doll_1.25 b
,doll_0.17 b,-doll_38.81 m,doll_0.17 b,doll_150.0 m,doll_0.82 b,doll_0.18 b,doll_13.83 b,doll_0.14 b,doll_7.98 b
,doll_0.17 b,doll_0.71 b,doll_0.17 b,doll_150.0 m,doll_3.45 b,doll_0.18 b,doll_13.74 b,doll_0.14 b,doll_6.80 b
,doll_0.17 b,doll_6.23 b,doll_0.17 b,doll_150.0 m,doll_9.84 b,doll_0.18 b,doll_13.93 b,doll_0.14 b,doll_61.15 b
,doll_0.17 b,-doll_16.93 m,doll_0.17 b,doll_150.0 m,doll_0.29 b,doll_0.18 b,doll_13.93 b,doll_0.14 b,doll_0.96 b
,doll_0.17 b,doll_84.25 m,doll_0.17 b,doll_150.0 m,doll_1.06 b,doll_0.18 b,doll_13.96 b,doll_0.14 b,doll_2.00 b
,doll_0.17 b,-doll_1.51 b,doll_0.17 b,doll_150.0 m,doll_5.03 b,doll_0.18 b,doll_13.97 b,doll_0.14 b,doll_12.16 b
,doll_0.17 b,doll_86.49 m,doll_0.17 b,doll_140.0 m,doll_2.77 b,doll_0.18 b,doll_14.03 b,doll_0.14 b,doll_17.07 b
,doll_0.17 b,doll_0.27 b,doll_0.17 b,doll_140.0 m,doll_2.17 b,doll_0.18 b,doll_14.04 b,doll_0.14 b,doll_3.86 b
,doll_0.17 b,doll_0.19 b,doll_0.17 b,doll_140.0 m,doll_1.49 b,doll_0.19 b,doll_14.09 b,doll_0.14 b,doll_2.61 b
,doll_0.17 b,doll_13.35 b,doll_0.17 b,doll_140.0 m,doll_20.67 b,doll_0.19 b,doll_14.06 b,doll_0.14 b,doll_68.67 b
,doll_0.17 b,doll_0.15 b,doll_0.17 b,doll_140.0 m,doll_0.84 b,doll_0.19 b,doll_14.08 b,doll_0.14 b,doll_15.29 b
,doll_0.17 b,doll_0.25 b,doll_0.17 b,doll_140.0 m,doll_1.66 b,doll_0.19 b,doll_14.11 b,doll_0.14 b,doll_10.43 b
,doll_0.17 b,-doll_40.24 m,doll_0.17 b,doll_140.0 m,doll_0.79 b,doll_0.19 b,doll_14.14 b,doll_0.14 b,doll_5.36 b
,doll_0.17 b,-doll_0.24 b,doll_0.17 b,doll_140.0 m,doll_0.81 b,doll_0.19 b,doll_14.15 b,doll_0.14 b,doll_0.43 b
,doll_0.17 b,-doll_0.53 b,doll_0.17 b,doll_140.0 m,doll_0.60 b,doll_0.18 b,doll_14.17 b,doll_0.14 b,doll_1.83 b
,doll_0.17 b,doll_0.25 b,doll_0.17 b,doll_140.0 m,doll_0.90 b,doll_0.19 b,doll_14.15 b,doll_0.14 b,doll_3.53 b
,doll_0.17 b,-doll_20.58 m,doll_0.17 b,doll_140.0 m,doll_1.22 b,doll_0.19 b,doll_14.17 b,doll_0.14 b,doll_0.61 b
,,doll_80.44 m,doll_0.17 b,doll_140.0 m,doll_0.97 b,doll_0.19 b,doll_14.15 b,doll_0.14 b,doll_2.09 b
,,-doll_0.19 b,doll_0.17 b,doll_140.0 m,doll_0.67 b,doll_0.18 b,doll_14.18 b,doll_0.14 b,doll_0.26 b
,,doll_0.14 b,doll_0.17 b,doll_140.0 m,doll_1.62 b,doll_0.19 b,doll_14.16 b,doll_0.14 b,doll_4.12 b
,,doll_0.12 b,doll_0.17 b,doll_140.0 m,doll_1.30 b,doll_0.19 b,doll_14.22 b,doll_0.14 b,doll_0.64 b
,,doll_0.48 b,doll_0.17 b,doll_140.0 m,doll_1.61 b,doll_0.19 b,doll_14.70 b,doll_0.13 b,doll_4.30 b
,,doll_0.22 b,doll_0.17 b,doll_140.0 m,doll_1.43 b,doll_0.19 b,doll_14.72 b,doll_0.13 b,doll_2.43 b
,,doll_0.64 b,doll_0.17 b,doll_140.0 m,doll_1.32 b,doll_0.19 b,doll_14.75 b,doll_0.13 b,doll_4.70 b
,,doll_0.19 b,doll_0.17 b,doll_140.0 m,doll_3.60 b,doll_0.19 b,doll_14.70 b,doll_0.13 b,doll_3.02 b
,,doll_0.13 b,doll_0.17 b,doll_140.0 m,doll_0.74 b,doll_0.19 b,doll_14.72 b,doll_0.13 b,doll_7.95 b
,,doll_31.08 m,doll_0.17 b,doll_140.0 m,doll_0.57 b,doll_0.19 b,doll_14.75 b,doll_0.13 b,doll_0.24 b
,,doll_0.17 b,doll_0.17 b,doll_140.0 m,doll_1.27 b,doll_0.19 b,doll_14.74 b,doll_0.13 b,doll_2.60 b
,,doll_0.14 b,doll_0.17 b,doll_140.0 m,doll_1.58 b,doll_0.19 b,doll_14.83 b,doll_0.13 b,doll_0.86 b
,,-doll_11.02 m,doll_0.16 b,doll_140.0 m,doll_1.03 b,doll_0.19 b,doll_14.77 b,doll_0.13 b,doll_3.18 b
,,doll_0.10 b,doll_0.16 b,doll_140.0 m,doll_1.81 b,doll_0.19 b,doll_14.85 b,doll_0.13 b,doll_0.82 b
,,doll_0.25 b,doll_0.16 b,doll_140.0 m,doll_2.34 b,doll_0.19 b,doll_14.87 b,doll_0.13 b,doll_4.06 b
,,doll_75.4 m,doll_0.16 b,doll_140.0 m,doll_1.03 b,doll_0.19 b,doll_14.85 b,doll_0.13 b,doll_11.47 b
,,doll_0.21 b,doll_0.16 b,doll_140.0 m,doll_34.04 b,doll_0.19 b,doll_15.00 b,doll_0.13 b,doll_4.50 b
,,doll_0.39 b,doll_0.16 b,doll_140.0 m,doll_3.48 b,doll_0.19 b,doll_14.87 b,doll_0.13 b,doll_4.52 b
,,doll_0.65 b,doll_0.16 b,doll_130.0 m,doll_1.10 b,doll_0.20 b,doll_15.06 b,doll_0.13 b,doll_6.85 b
,,-doll_0.17 b,doll_0.16 b,doll_130.0 m,doll_1.25 b,doll_0.19 b,doll_15.06 b,doll_0.13 b,doll_43.64 m
,,doll_1.60 b,doll_0.16 b,doll_130.0 m,doll_4.09 b,doll_0.19 b,doll_15.07 b,doll_0.13 b,doll_2.72 b
,,doll_0.50 b,doll_0.16 b,doll_130.0 m,doll_1.32 b,doll_0.20 b,doll_15.08 b,doll_0.13 b,doll_4.09 b
,,-doll_1.95 b,doll_0.16 b,doll_130.0 m,doll_1.47 b,doll_0.19 b,doll_15.10 b,doll_0.13 b,doll_1.07 b
,,doll_0.16 b,doll_0.16 b,doll_130.0 m,doll_1.80 b,doll_0.19 b,doll_15.12 b,doll_0.13 b,doll_0.46 b
,,-doll_33.66 m,doll_0.16 b,doll_130.0 m,doll_1.21 b,doll_0.19 b,doll_15.15 b,doll_0.13 b,doll_2.90 b
,,doll_0.61 b,doll_0.16 b,doll_130.0 m,doll_15.99 b,doll_0.19 b,doll_15.16 b,doll_0.13 b,doll_9.70 b
,,doll_43.73 m,doll_0.16 b,doll_130.0 m,doll_1.49 b,doll_0.19 b,doll_15.17 b,doll_0.13 b,doll_0.24 b
,,doll_91.07 m,doll_0.16 b,doll_130.0 m,doll_0.88 b,doll_0.19 b,doll_15.14 b,doll_0.13 b,doll_1.15 b
,,doll_0.54 b,doll_0.16 b,doll_130.0 m,doll_4.89 b,doll_0.19 b,doll_15.17 b,doll_0.13 b,doll_4.54 b
,,-doll_0.2 b,doll_0.16 b,doll_130.0 m,doll_0.86 b,doll_0.19 b,doll_15.26 b,doll_0.13 b,doll_0.99 b
,,doll_0.22 b,doll_0.16 b,doll_130.0 m,doll_61.50 b,doll_0.19 b,doll_15.27 b,doll_0.13 b,doll_2.07 b
,,doll_3.62 b,doll_0.16 b,doll_130.0 m,doll_4.71 b,doll_0.20 b,doll_15.28 b,doll_0.13 b,doll_63.88 b
,,doll_0.21 b,doll_0.16 b,doll_130.0 m,doll_3.48 b,doll_0.33 b,doll_15.33 b,doll_0.13 b,doll_0.91 b
,,-doll_7.62 m,doll_0.16 b,doll_130.0 m,doll_1.30 b,doll_0.33 b,doll_15.33 b,doll_0.13 b,doll_1.54 b
,,doll_1.60 b,doll_0.16 b,doll_130.0 m,doll_6.22 b,doll_0.33 b,doll_15.38 b,doll_0.13 b,doll_53.68 b
,,doll_84.12 m,doll_0.16 b,doll_130.0 m,doll_1.71 b,doll_0.33 b,doll_15.38 b,doll_0.13 b,doll_1.66 b
,,doll_2.81 b,doll_0.16 b,doll_130.0 m,doll_44.22 b,doll_0.33 b,doll_15.38 b,doll_0.13 b,doll_4.89 b
,,doll_1.18 b,doll_0.16 b,doll_130.0 m,doll_3.80 b,doll_0.33 b,doll_15.43 b,doll_0.13 b,doll_4.86 b
,,-doll_1.65 b,doll_0.16 b,doll_130.0 m,doll_1.85 b,doll_0.33 b,doll_15.43 b,doll_0.13 b,doll_6.93 b
,,doll_14.27 m,doll_0.16 b,doll_130.0 m,doll_0.20 b,doll_0.33 b,doll_15.48 b,doll_0.13 b,doll_0.10 b
,,-doll_1.28 b,doll_0.16 b,doll_130.0 m,doll_1.21 b,doll_0.33 b,doll_15.52 b,doll_0.13 b,doll_8.13 b
,,doll_0.72 b,doll_0.16 b,doll_130.0 m,doll_3.67 b,doll_0.20 b,doll_15.47 b,doll_0.12 b,doll_2.69 b
,,doll_0.63 b,doll_0.16 b,doll_130.0 m,doll_2.69 b,doll_0.33 b,doll_15.52 b,doll_0.12 b,doll_4.16 b
,,doll_98.6 m,doll_0.16 b,doll_130.0 m,doll_1.24 b,doll_0.33 b,doll_15.50 b,doll_0.12 b,doll_1.83 b
,,doll_0.10 b,doll_0.16 b,doll_130.0 m,doll_5.28 b,doll_0.33 b,doll_15.52 b,doll_0.12 b,doll_0.87 b
,,doll_24.55 m,doll_0.16 b,doll_130.0 m,doll_0.88 b,doll_0.20 b,doll_15.58 b,doll_0.12 b,doll_1.85 b
,,doll_0.33 b,doll_0.16 b,doll_130.0 m,doll_0.88 b,doll_0.33 b,doll_15.61 b,doll_0.12 b,doll_6.41 b
,,-doll_0.22 b,doll_0.16 b,doll_130.0 m,doll_0.81 b,doll_0.33 b,doll_15.60 b,doll_0.12 b,doll_5.00 b
,,doll_0.69 b,doll_0.16 b,doll_130.0 m,doll_1.69 b,doll_0.33 b,doll_15.76 b,doll_0.12 b,doll_6.39 b
,,-doll_44.95 m,doll_0.16 b,doll_130.0 m,doll_0.30 b,doll_0.34 b,doll_15.66 b,doll_0.12 b,doll_40.19 m
,,doll_1.26 b,doll_0.15 b,doll_130.0 m,doll_2.23 b,doll_0.34 b,doll_15.69 b,doll_0.12 b,doll_7.41 b
,,doll_0.47 b,doll_0.15 b,doll_130.0 m,doll_1.37 b,doll_0.34 b,doll_15.82 b,doll_0.12 b,doll_15.69 b
,,doll_22.42 m,doll_0.15 b,doll_130.0 m,doll_0.31 b,doll_0.34 b,doll_15.83 b,doll_0.12 b,doll_0.21 b
,,doll_0.30 b,doll_0.15 b,doll_130.0 m,doll_0.81 b,doll_0.34 b,doll_15.85 b,doll_0.12 b,doll_1.34 b
,,doll_0.18 b,doll_0.15 b,doll_130.0 m,doll_1.63 b,doll_0.34 b,doll_15.87 b,doll_0.12 b,doll_2.82 b
,,-doll_0.21 b,doll_0.15 b,doll_130.0 m,doll_0.58 b,doll_0.34 b,doll_15.88 b,doll_0.12 b,doll_0.15 b
,,doll_0.50 b,doll_0.15 b,doll_130.0 m,doll_1.99 b,doll_0.34 b,doll_15.93 b,doll_0.12 b,doll_10.24 b
,,doll_0.22 b,doll_0.15 b,doll_130.0 m,doll_2.88 b,doll_0.34 b,doll_15.89 b,doll_0.12 b,doll_2.52 b
,,doll_0.99 b,doll_0.15 b,doll_130.0 m,doll_3.98 b,doll_0.34 b,doll_15.99 b,doll_0.12 b,doll_14.31 b
,,doll_0.46 b,doll_0.15 b,doll_120.0 m,doll_18.87 b,doll_0.34 b,doll_15.89 b,doll_0.12 b,doll_2.19 b
,,doll_43 m,doll_0.15 b,doll_120.0 m,doll_1.00 b,doll_0.34 b,doll_15.94 b,doll_0.12 b,doll_0.85 b
,,doll_1.08 b,doll_0.15 b,doll_120.0 m,doll_3.67 b,doll_0.34 b,doll_15.94 b,doll_0.12 b,doll_2.73 b
,,doll_0.15 b,doll_0.15 b,doll_120.0 m,doll_0.44 b,doll_0.34 b,doll_15.96 b,doll_0.12 b,doll_0.73 b
,,doll_0.13 b,doll_0.15 b,doll_120.0 m,doll_1.47 b,doll_0.34 b,doll_16.06 b,doll_0.12 b,doll_0.37 b
,,-doll_11.5 m,doll_0.15 b,doll_120.0 m,doll_0.86 b,doll_0.34 b,doll_16.07 b,doll_0.12 b,doll_1.21 b
,,-doll_0.23 b,doll_0.15 b,doll_120.0 m,doll_0.65 b,doll_0.34 b,doll_16.08 b,doll_0.12 b,doll_4.22 b
,,,doll_0.15 b,doll_120.0 m,,doll_0.34 b,doll_16.10 b,doll_0.12 b,doll_0.69 b
,,-doll_0.53 b,doll_0.15 b,doll_120.0 m,doll_1.83 b,doll_0.34 b,doll_16.11 b,doll_0.12 b,doll_16.21 b
,,-doll_0.19 b,doll_0.15 b,doll_120.0 m,doll_1.45 b,doll_0.34 b,doll_16.12 b,doll_0.12 b,doll_0.16 b
,,-doll_92.27 m,doll_0.15 b,doll_120.0 m,doll_0.55 b,doll_0.34 b,doll_16.21 b,doll_0.12 b,doll_2.28 b
,,-doll_83.36 m,doll_0.15 b,doll_120.0 m,doll_7.24 b,doll_0.35 b,doll_16.11 b,doll_0.12 b,doll_58.71 b
,,-doll_92.18 m,doll_0.15 b,doll_120.0 m,doll_1.48 b,doll_0.34 b,doll_16.22 b,doll_0.12 b,doll_1.47 b
,,doll_0.44 b,doll_0.15 b,doll_120.0 m,doll_1.77 b,doll_0.34 b,doll_16.16 b,doll_0.12 b,doll_5.23 b
