link,name,industry,founded,country,ceo,employees,revenue
https://www.forbes.com/companies/dai-ichi-life-insurance,Dai-ichi Life Insurance,Insurance,1902,Japan,Seiji Inagaki,"64,823",$66.7B
https://www.forbes.com/companies/nike,Nike,"Clothing, Shoes, Sports Equipment",1964,United States,John J. Donahoe II,"73,300",$46.9B
https://www.forbes.com/companies/takeda-pharmaceutical,Takeda Pharmaceutical,Drugs & Biotechnology,1781,Japan,Christophe Weber,"47,099",$31.5B
https://www.forbes.com/companies/philip-morris-international,Philip Morris International,"Food, Drink & Tobacco",1847,United States,Jacek Olczak,"69,600",$31.5B
https://www.forbes.com/companies/paypal,PayPal,Banking and Financial Services,1998,United States,Dan Schulman,"30,900",$25.6B
https://www.forbes.com/companies/china-resources-land,China Resources Land,Construction,1994,Hong Kong,Yong Tang,"49,478",$33.6B
https://www.forbes.com/companies/oversea-chinese-banking,Oversea-Chinese Banking,Banking,1912,Singapore,Pik Kuen Wong,"30,809",$22.9B
https://www.forbes.com/companies/midea-group,Midea Group,"Engineering, Manufacturing",1968,China,Fang Hongbo,"166,000",$50.6B
https://www.forbes.com/companies/travelers,Travelers,Insurance,1864,United States,Alan D. Schnitzer,"30,000",$35.3B
https://www.forbes.com/companies/eli-lilly,Eli Lilly,Drugs & Biotechnology,1876,United States,David A. Ricks,"36,000",$28.3B
https://www.forbes.com/companies/mondelez-international,Mondelez International,"Food, Drink & Tobacco",2012,United States,Dirk van de Put,"79,000",$28.7B
https://www.forbes.com/companies/mcdonalds,McDonald's,"Hotels, Restaurants & Leisure",1955,United States,Christopher J. Kempczinski,"200,000",$23.2B
https://www.forbes.com/companies/general-electric,General Electric,"Engineering, Manufacturing",1892,Canada,H. Lawrence Culp Jr.,"168,000",$74.1B
https://www.forbes.com/companies/societe-generale,Société Générale,Banking and Financial Services,1864,France,Frédéric Oudéa,"117,000",$35.6B
https://www.forbes.com/companies/schneider-electric,Schneider Electric,"Engineering, Manufacturing",1836,France,Jean-Pascal Tricoire,"128,000",$34.2B
https://www.forbes.com/companies/3m,3M,Packaged Goods,1902,United States,Michael F. Roman,"38,000",$35.4B
https://www.forbes.com/companies/aflac,Aflac,Insurance,1955,United States,Daniel P. Amos,"12,447",$22.1B
https://www.forbes.com/companies/oil-natural-gas,Oil & Natural Gas,Oil & Gas Operations,1956,India,Alka Mittal,"51,280",$66.3B
https://www.forbes.com/companies/southern-company,Southern Company,Utilities,1945,United States,Tom Fanning,"27,300",$23.2B
https://www.forbes.com/companies/deutsche-bank,Deutsche Bank,Banking,1870,Germany,Christian Sewing,"82,969",$36.7B
https://www.forbes.com/companies/ptt,PTT ,Oil & Gas Operations,1978,Thailand,Auttapol Rerkpiboon,Not found,$70.6B
https://www.forbes.com/companies/ck-hutchison,CK Hutchison,Conglomerates,2014,Hong Kong,Tzar Kuoi Li,"300,000",$36.1B
https://www.forbes.com/companies/canadian-natural-resources,Canadian Natural Resources,Oil & Gas Operations,1973,Canada,Murray Edwards,"9,735",$24B
https://www.forbes.com/companies/sun-life-financial,Sun Life Financial,Banking and Financial Services,1865,Canada,Kevin D. Strain,"50,000",$29.8B
https://www.forbes.com/companies/northrop-grumman,Northrop Grumman,Aerospace & Defense,1939,United States,Kathy Warden,"90,000",$35.7B
https://www.forbes.com/companies/archer-daniels-midland,Archer Daniels Midland,"Food, Drink & Tobacco",1902,United States,Juan Ricardo Luciano,"41,000",$85.3B
https://www.forbes.com/companies/marathon-petroleum,Marathon Petroleum,Oil & Gas Operations,2009,United States,Michael J. Hennigan,"17,700",$119.8B
https://www.forbes.com/companies/china-minsheng-bank,China Minsheng Bank,Banking,1996,China,Wan Chun Zheng,"60,232",$50.1B
https://www.forbes.com/companies/legal-general-group,Legal & General Group,Insurance,1836,United Kingdom,Nigel David Wilson,"15,104",$62.5B
https://www.forbes.com/companies/netflix,Netflix,Media & Advertising,1997,United States,Reed Hastings Ted Sarandos,"11,300",$30.4B
https://www.forbes.com/companies/progressive,Progressive,Insurance,1937,United States,Tricia Griffith,"49,000",$48.1B
https://www.forbes.com/companies/longfor-group-holdings,Longfor Group Holdings,Construction,1993,China,Xu Ping Chen,"44,065",$34.8B
https://www.forbes.com/companies/dbs,DBS,Banking,1968,Singapore,Piyush Gupta,"33,000",$12.4B
https://www.forbes.com/companies/cosco-shipping,Cosco Shipping,Transportation,2005,China,Zhi Jian Yang,"26,852",$51.8B
https://www.forbes.com/companies/china-communications-construction,China Communications Construction,Construction,2006,China,Qi Tao Liu,"135,813",$108.4B
https://www.forbes.com/companies/natwest-group,NatWest Group,Banking,1968,United Kingdom,Alison Marie Rose-Slade,"57,800",$17.9B
https://www.forbes.com/companies/exelon,Exelon,Utilities,2000,United States,Chris M. Crane,"31,518",$39.3B
https://www.forbes.com/companies/humana,Humana,Drugs & Biotechnology,1961,United States,Bruce D. Broussard,"96,900",$84.1B
https://www.forbes.com/companies/general-dynamics,General Dynamics,Aerospace & Defense,1952,United States,Phebe N. Novakovic,"89,775",$38.5B
https://www.forbes.com/companies/power-corp-of-canada,Power Corp of Canada,Diversified Financials,1925,Canada,Robert Jeffrey Orr,"33,700",$57.9B
https://www.forbes.com/companies/qatar-national-bank,Qatar National Bank,Banking,1964,Qatar,Abdulla Mubarak Nasser Al-Khalifa,Not found,$14.2B
https://www.forbes.com/companies/bayer,Bayer ,Drugs & Biotechnology,1863,Germany,Werner Baumann,"99,637",$52.1B
https://www.forbes.com/companies/kkr,KKR,Diversified Financials,1976,United States,Scott Nuttall Joseph Bae,"3,238",$19B
https://www.forbes.com/companies/country-garden-holdings,Country Garden Holdings,Construction,1992,China,Tzar Kuoi Li,"131,387",$81.1B
https://www.forbes.com/companies/nextera-energy,NextEra Energy,Utilities,1984,United States,James L. Robo,"15,000",$23.7B
https://www.forbes.com/companies/kb-financial-group,KB Financial Group,Banking,1963,South Korea,Jong-Kyoo Yoon,164,$33.9B
https://www.forbes.com/companies/china-railway-group,China Railway Group,Construction,1989,China,Chen Wenjian,"294,013",$166.5B
https://www.forbes.com/companies/hp,HP,"Semiconductors, Electronics, Electrical Engineering, Technology Hardware & Equipment",1939,United States,Enrique Lores,"51,000",$65B
https://www.forbes.com/companies/nordea-bank,Nordea Bank,Banking,1974,Finland,Frank Vang-Jensen,"26,894",$13.6B
https://www.forbes.com/companies/seven-i-holdings,Seven & I Holdings,Food Markets,2005,Japan,Dong Ning Zhang,Not found,$78.5B
https://www.forbes.com/companies/suncor-energy,Suncor Energy,Oil & Gas Operations,1919,Canada,Mark S. Little,"16,922",$31.2B
https://www.forbes.com/companies/salesforce,Salesforce.com,"IT, Internet, Software & Services",1999,United States,Marc Benioff,"40,447",$26.5B
https://www.forbes.com/companies/air-liquide,Air Liquide,Chemicals,1902,France,Benoît Potier,"66,436",$27.6B
https://www.forbes.com/companies/denso,Denso,Consumer Durables,1949,Japan,Koji Arima,"168,391",$49.5B
https://www.forbes.com/companies/bank-of-ny-mellon,Bank of New York Mellon,Banking,1965,United States,Thomas P. Gibbons,"49,100",$16.1B
https://www.forbes.com/companies/mastercard,Mastercard,Business Services & Supplies,1966,United States,Michael Miebach,"24,000",$18.9B
https://www.forbes.com/companies/banco-do-brasil,Banco do Brasil,Banking,1808,Brazil,Fausto de Andrade Ribeiro,"84,597",$29.5B
https://www.forbes.com/companies/centene,Centene,Drugs & Biotechnology,1984,United States,Sarah London,"72,500",$126B
https://www.forbes.com/companies/hdfc,HDFC,Business Services & Supplies,1977,India,Keki M. Mistry,"5,490",$18.5B
https://www.forbes.com/companies/freeport-mcmoran,Freeport-McMoRan,Materials,1897,United States,Richard Adkerson,"24,700",$24.3B
https://www.forbes.com/companies/merck-kgaa-germany,"Merck KGaA, Darmstadt, Germany and its affiliates",Drugs & Biotechnology,1668,Germany,Belén Garijo López,"60,334",$23.3B
https://www.forbes.com/companies/caixabank,CaixaBank,Banking,1980,Spain,Gonzalo Gortázar Rotaeche,"49,762",$14.6B
https://www.forbes.com/companies/abb,ABB,Conglomerates,1883,Switzerland,Björn Klas Otto Rosengren,"105,000",$28.9B
https://www.forbes.com/companies/volvo-group,Volvo Group,Consumer Durables,1927,Sweden,Martin Lundstedt,"95,850",$43.4B
https://www.forbes.com/companies/occidental-petroleum,Occidental Petroleum,Oil & Gas Operations,1920,United States,Vicki A. Hollub,"11,678",$26B
https://www.forbes.com/companies/national-grid,National Grid,Utilities,1990,United Kingdom,John Mark Pettigrew,"23,683",$20.8B
https://www.forbes.com/companies/mckesson,McKesson,Drugs & Biotechnology,1833,United States,Brian S. Tyler,"76,000",$257B
https://www.forbes.com/companies/shinhan-financial-group,Shinhan Financial Group,Diversified Financials,2001,South Korea,Yong-Byoung Cho,"20,000",$29.3B
https://www.forbes.com/companies/asml-holding,ASML Holding,Semiconductors,1984,Netherlands,Peter T. F. M Wennink,"29,861",$20.7B
https://www.forbes.com/companies/nutrien,Nutrien,Chemicals,2017,Canada,Kenneth A. Seitz,"23,500",$27.6B
https://www.forbes.com/companies/investor-ab,Investor AB,Diversified Financials,1916,Sweden,Johan Patrik Lennart Forssell,"20,054",$12.8B
https://www.forbes.com/companies/kia,KIA,Consumer Durables,1944,South Korea,Ho-Sung Song,"35,501",$61B
https://www.forbes.com/companies/saint-gobain,Saint-Gobain,Construction,1665,France,Benoît Bazin,"167,816",$52.2B
https://www.forbes.com/companies/novo-nordisk,Novo Nordisk,Drugs & Biotechnology,1989,Denmark,Lars Fruergaard Jørgensen,"47,792",$22.4B
https://www.forbes.com/companies/posco,Posco,Materials,1968,South Korea,"In-Hwa Chang, Jeong-Woo Choi","18,247",$66.7B
https://www.forbes.com/companies/diageo,Diageo,"Food, Soft Beverages, Alcohol & Tobacco",1997,United Kingdom,Ivan M. Menezes,"27,987",$19B
https://www.forbes.com/companies/royal-ahold-delhaize,Royal Ahold Delhaize N.V.,Food Markets,2016,Netherlands,Frans Willem Henri Muller,"259,000",$89.4B
https://www.forbes.com/companies/picc,PICC,Insurance,1949,China,Luo Xi,"184,364",$90.1B
https://www.forbes.com/companies/dominion-energy,Dominion Energy,Utilities,1983,United States,Robert M. Blue,"17,100",$14B
https://www.forbes.com/companies/kroger,Kroger,Food Markets,1883,United States,W. Rodney McMullen,"420,000",$137.9B
https://www.forbes.com/companies/baoshan-iron-steel,Baoshan Iron & Steel,Materials,2000,China,Angui Hou,"47,710",$55.5B
https://www.forbes.com/companies/kweichow-moutai,Kweichow Moutai,"Food, Drink & Tobacco",1999,China,Jing Ren Li,"29,971",$14.6B
https://www.forbes.com/companies/xiaomi,Xiaomi  ,Technology Hardware & Equipment,2010,China,Jun Lei,"33,427",$50.9B
https://www.forbes.com/companies/bank-of-ningbo,Bank of Ningbo,Banking,1997,China,Meng Bo Luo,"24,177",$13.7B
https://www.forbes.com/companies/ecopetrol,Ecopetrol,Oil & Gas Operations,1948,Colombia,Jaime Eduardo Caballero Uribe,"15,000",$23.4B
https://www.forbes.com/companies/lyondellbasell-industries,LyondellBasell Industries,Chemicals,2007,United Kingdom,Kenneth T. Lane,"19,100",$46.2B
https://www.forbes.com/companies/contemporary-amperex-technology,Contemporary Amperex Technology,Capital Goods,2011,China,Jia Zhou,"49,295",$20.1B
https://www.forbes.com/companies/unicredit,UniCredit,Banking,1998,Italy,Andrea Orcel,"87,165",$27.8B
https://www.forbes.com/companies/amerisourcebergen,AmerisourceBergen,Drugs & Biotechnology,1969,United States,Steven H. Collis,"42,000",$221.1B
https://www.forbes.com/companies/essilorluxottica,EssilorLuxottica,Health Care Equipment & Services,2018,France,Francesco Milleri,"182,684",$23.4B
https://www.forbes.com/companies/inditex,Inditex,Retail and Wholesale,1985,Spain,Oscar García Maceiras,"165,042",$32.6B
https://www.forbes.com/companies/starbucks,Starbucks,Restaurants,1971,United States,Howard Schultz,"383,000",$30.4B
https://www.forbes.com/companies/nucor,Nucor,Materials,1905,United States,Leon J. Topalian,"28,800",$40B
https://www.forbes.com/companies/intercontinentalexchange,IntercontinentalExchange,Diversified Financials,2000,United States,Jeffrey Craig Sprecher,"8,858",$10.1B
https://www.forbes.com/companies/tjx-cos,TJX Cos,Retailing,1976,United States,Ernie L. Herrman,"340,000",$48.6B
https://www.forbes.com/companies/kbc-group,KBC Group,Banking,1935,Belgium,Johan Thijs,"37,194",$14.8B
https://www.forbes.com/companies/tesco,Tesco,Retail and Wholesale,1919,United Kingdom,Ken Murphy,"345,000",$84.2B
https://www.forbes.com/companies/boe-technology-group,BOE Technology Group,Technology Hardware & Equipment,1993,China,Yan Shun Chen,"79,461",$33.8B
https://www.forbes.com/companies/blackstone,Blackstone,Diversified Financials,1985,United States,Stephen Allen Schwarzman,"3,795",$15.5B
https://www.forbes.com/companies/american-electric,American Electric,Utilities,1906,United States,Nicholas K. Akins,"16,688",$16.6B
https://www.forbes.com/companies/macquarie-group,Macquarie Group,Diversified Financials,1985,Australia,Shemara Wikramanayake,"16,459",$11.2B
https://www.forbes.com/companies/marubeni,Marubeni,Trading Companies,1858,Japan,Masumi Kakinoki,"45,470",$72.3B
https://www.forbes.com/companies/swiss-re,Swiss Re ,Insurance,1863,Switzerland,Christian Mumenthaler,"14,000",$46B
https://www.forbes.com/companies/eog-resources,EOG Resources,Oil & Gas Operations,1985,United States,Ezra Y. Yacob,"2,800",$19.8B
https://www.forbes.com/companies/cnp-assurances,CNP Assurances,Insurance,1959,France,Stéphane Dedeyan,"5,591",$51.8B
https://www.forbes.com/companies/automatic-data-processing,Automatic Data Processing,Business Services & Supplies,1949,United States,Carlos Rodriguez,"56,000",$15.7B
https://www.forbes.com/companies/phillips-66,Phillips 66,Oil & Gas Operations,2012,United States,Greg C. Garland,"14,000",$111.7B
https://www.forbes.com/companies/tyson-foods,Tyson Foods,"Food, Drink & Tobacco",1935,United States,Donnie King,"137,000",$49.5B
https://www.forbes.com/companies/repsol,Repsol ,Oil & Gas Operations,1987,Spain,Josu Jon Imaz San Miguel,"23,900",$58.8B
https://www.forbes.com/companies/sumitomo,Sumitomo,Trading Companies,1952,Japan,Masayuki Hyodo,"74,920",$48.2B
https://www.forbes.com/companies/holcim,Holcim,Construction,1912,Switzerland,Jan Philipp Jenisch,"69,672",$29.4B
https://www.forbes.com/companies/altria-group,Altria Group,"Food, Drink & Tobacco",1919,United States,Not found,"6,000",$21.1B
https://www.forbes.com/companies/applied-materials,Applied Materials,Semiconductors,1967,United States,Gary E. Dickerson,"27,000",$24.2B
https://www.forbes.com/companies/daimler-truck-holding,Daimler Truck Holding,Transportation,Not found,Germany,Martin Daum,Not found,$47B
https://www.forbes.com/companies/zijin-mining-group,Zijin Mining Group,Materials,1986,China,Jing He Chen,"43,876",$37.2B
https://www.forbes.com/companies/saudi-national-bank,The Saudi National Bank,Banking,1953,Saudi Arabia,Saeed bin Mohammed Al-Ghamdi,"16,113",$8.6B
https://www.forbes.com/companies/richemont,Richemont,"Clothing, Shoes, Sports Equipment",1988,Switzerland,Jérôme Lambert,"35,000",$19.8B
https://www.forbes.com/companies/kering,Kering,"Clothing, Shoes, Sports Equipment",1963,France,François Jean Henri Pinault,"42,800",$20.9B
https://www.forbes.com/companies/saudi-electricity,Saudi Electricity,Utilities,2000,Saudi Arabia,Fahad bin Hussein Al-Sudairi,Not found,$18.5B
https://www.forbes.com/companies/danone,Danone,"Food, Soft Beverages, Alcohol & Tobacco",1919,France,Antoine Bernard de Saint-Affrique,"98,105",$28.7B
https://www.forbes.com/companies/nippon-steel,Nippon Steel ,Materials,1950,Japan,Shoji Muneoka,"106,226",$57.5B
https://www.forbes.com/companies/lg-chem,LG Chem,Chemicals,1947,South Korea,Hak Cheol Shin,"12,561",$37.3B
https://www.forbes.com/companies/discover-financial-services,Discover Financial Services,Banking and Financial Services,1985,United States,Roger C. Hochschild,"16,700",$12.8B
https://www.forbes.com/companies/couche-tard,Couche Tard,Food Markets,1980,Canada,Brian P. Hannasch,"124,000",$58.7B
https://www.forbes.com/companies/huaxia-bank,Huaxia Bank,Banking,1992,China,Jian Hua Zhang,"39,748",$26.4B
https://www.forbes.com/companies/nn-group,NN Group,Insurance,1845,Netherlands,David Knibbe,"15,417",$22.4B
https://www.forbes.com/companies/fannie-mae,Fannie Mae,Business Services & Supplies,1938,United States,David C. Benson,"7,400",$100.3B
https://www.forbes.com/companies/fresenius,Fresenius,Health Care Equipment & Services,1912,Germany,Stephan Sturm,"316,078",$44.3B
https://www.forbes.com/companies/marsh-mclennan,Marsh & McLennan,Insurance,1905,United States,Daniel S. Glaser,"83,000",$20.3B
https://www.forbes.com/companies/ameriprise-financial,Ameriprise Financial,Diversified Financials,1894,United States,James Michael Cracchiolo,"12,000",$13.9B
https://www.forbes.com/companies/becton-dickinson,Becton Dickinson,Health Care Equipment & Services,1897,United States,Tom Polen,"72,000",$19.9B
https://www.forbes.com/companies/panasonic,Panasonic,Consumer Durables,1918,Japan,Yuki Kusumi,"243,540",$66B
https://www.forbes.com/companies/msad-insurance,MS&AD Insurance,Insurance,2008,Japan,Noriyuki Hara,"41,501",$41.9B
https://www.forbes.com/companies/orix,Orix,Business Services & Supplies,1964,Japan,Makoto Inoue,"33,153",$22.7B
