,employees,team
5548,18.146,09-wissel
5549,18.100,09-wissel
5550,18.100,09-wissel
5551,18.029,09-wissel
5552,18.000,09-wissel
5553,18.000,09-wissel
5554,18.000,09-wissel
5555,18.000,09-wissel
5556,18.000,09-wissel
5557,18.000,09-wissel
5558,18.000,09-wissel
5559,18.000,09-wissel
5560,18.000,09-wissel
5561,17.800,09-wissel
5562,17.700,09-wissel
5563,17.700,09-wissel
5564,17.500,09-wissel
5565,17.500,09-wissel
5566,17.477,09-wissel
5567,17.300,09-wissel
5568,17.300,09-wissel
5569,17.115,09-wissel
5570,17.100,09-wissel
5571,17.000,09-wissel
5572,17.000,09-wissel
5573,17.000,09-wissel
5574,16.918,09-wissel
5575,16.881,09-wissel
5576,16.800,09-wissel
5577,16.751,09-wissel
5578,16.700,09-wissel
5579,16.688,09-wissel
5580,16.620,09-wissel
5581,16.600,09-wissel
5582,16.600,09-wissel
5583,16.555,09-wissel
5584,16.500,09-wissel
5585,16.500,09-wissel
5586,16.500,09-wissel
5587,16.482,09-wissel
5588,16.368,09-wissel
5589,16.361,09-wissel
5590,16.300,09-wissel
5591,16.300,09-wissel
5592,16.300,09-wissel
5593,16.275,09-wissel
5594,16.200,09-wissel
5595,16.100,09-wissel
5596,16.100,09-wissel
5597,16.100,09-wissel
5598,16.050,09-wissel
5599,16.000,09-wissel
5600,16.000,09-wissel
5601,16.000,09-wissel
5602,16.000,09-wissel
5603,16.000,09-wissel
5604,16.000,09-wissel
5605,16.000,09-wissel
5606,15.900,09-wissel
5607,15.720,09-wissel
5608,15.700,09-wissel
5609,15.600,09-wissel
5610,15.600,09-wissel
5611,15.500,09-wissel
5612,15.500,09-wissel
5613,15.390,09-wissel
5614,15.300,09-wissel
5615,15.300,09-wissel
5616,15.205,09-wissel
5617,15.200,09-wissel
5618,15.114,09-wissel
5619,15.074,09-wissel
5620,15.050,09-wissel
5621,15.000,09-wissel
5622,15.000,09-wissel
5623,15.000,09-wissel
5624,15.000,09-wissel
5625,15.000,09-wissel
5626,15.000,09-wissel
5627,14.834,09-wissel
5628,14.803,09-wissel
5629,14.800,09-wissel
5630,14.700,09-wissel
5631,14.700,09-wissel
5632,14.700,09-wissel
5633,14.674,09-wissel
5634,14.600,09-wissel
5635,14.600,09-wissel
5636,14.571,09-wissel
5637,14.550,09-wissel
5638,14.550,09-wissel
5639,14.500,09-wissel
5640,14.500,09-wissel
5641,14.400,09-wissel
5642,14.400,09-wissel
5643,14.300,09-wissel
5644,14.290,09-wissel
5645,14.200,09-wissel
5646,14.137,09-wissel
5647,14.100,09-wissel
5648,14.000,09-wissel
5649,14.000,09-wissel
5650,14.000,09-wissel
5651,14.000,09-wissel
5652,14.000,09-wissel
5653,14.000,09-wissel
5654,14.000,09-wissel
5655,14.000,09-wissel
5656,14.000,09-wissel
5657,14.000,09-wissel
5658,14.000,09-wissel
5659,14.000,09-wissel
5660,14.000,09-wissel
5661,14.000,09-wissel
5662,13.900,09-wissel
5663,13.900,09-wissel
5664,13.871,09-wissel
5665,13.783,09-wissel
5666,13.735,09-wissel
5667,13.711,09-wissel
5668,13.700,09-wissel
5669,13.700,09-wissel
5670,13.500,09-wissel
5671,13.500,09-wissel
5672,13.500,09-wissel
5673,13.500,09-wissel
5674,13.300,09-wissel
5675,13.300,09-wissel
5676,13.200,09-wissel
5677,13.200,09-wissel
5678,13.200,09-wissel
5679,13.006,09-wissel
5680,13.003,09-wissel
5681,13.000,09-wissel
5682,13.000,09-wissel
5683,13.000,09-wissel
5684,13.000,09-wissel
5685,12.965,09-wissel
5686,12.938,09-wissel
5687,12.900,09-wissel
5688,12.850,09-wissel
5689,12.800,09-wissel
5690,12.800,09-wissel
5691,12.720,09-wissel
5692,12.700,09-wissel
5693,12.700,09-wissel
5694,12.684,09-wissel
5695,12.600,09-wissel
5696,12.600,09-wissel
5697,12.584,09-wissel
5698,12.561,09-wissel
5699,12.558,09-wissel
5700,12.525,09-wissel
5701,12.500,09-wissel
5702,12.483,09-wissel
5703,12.447,09-wissel
5704,12.395,09-wissel
5705,12.300,09-wissel
5706,12.200,09-wissel
5707,12.200,09-wissel
5708,12.102,09-wissel
5709,12.100,09-wissel
5710,12.023,09-wissel
5711,12.000,09-wissel
5712,12.000,09-wissel
5713,12.000,09-wissel
5714,12.000,09-wissel
5715,12.000,09-wissel
5716,12.000,09-wissel
5717,12.000,09-wissel
5718,12.000,09-wissel
5719,12.000,09-wissel
5720,12.000,09-wissel
5721,11.931,09-wissel
5722,11.912,09-wissel
5723,11.900,09-wissel
5724,11.800,09-wissel
5725,11.788,09-wissel
5726,11.696,09-wissel
5727,11.678,09-wissel
5728,11.624,09-wissel
5729,11.600,09-wissel
5730,11.600,09-wissel
5731,11.508,09-wissel
5732,11.500,09-wissel
5733,11.500,09-wissel
5734,11.400,09-wissel
5735,11.383,09-wissel
5736,11.321,09-wissel
5737,11.300,09-wissel
5738,11.300,09-wissel
5739,11.300,09-wissel
5740,11.250,09-wissel
5741,11.236,09-wissel
5742,11.203,09-wissel
5743,11.200,09-wissel
5744,11.160,09-wissel
5745,11.100,09-wissel
5746,11.041,09-wissel
5747,11.012,09-wissel
5748,11.000,09-wissel
5749,11.000,09-wissel
5750,11.000,09-wissel
5751,11.000,09-wissel
5752,11.000,09-wissel
5753,11.000,09-wissel
5754,11.000,09-wissel
5755,11.000,09-wissel
5756,11.000,09-wissel
5757,10.982,09-wissel
5758,10.920,09-wissel
5759,10.900,09-wissel
5760,10.848,09-wissel
5761,10.810,09-wissel
5762,10.800,09-wissel
5763,10.800,09-wissel
5764,10.800,09-wissel
5765,10.779,09-wissel
5766,10.753,09-wissel
5767,10.735,09-wissel
5768,10.715,09-wissel
5769,10.705,09-wissel
5770,10.700,09-wissel
5771,10.640,09-wissel
5772,10.624,09-wissel
5773,10.600,09-wissel
5774,10.529,09-wissel
5775,10.500,09-wissel
5776,10.500,09-wissel
5777,10.500,09-wissel
5778,10.500,09-wissel
5779,10.422,09-wissel
5780,10.400,09-wissel
5781,10.350,09-wissel
5782,10.340,09-wissel
5783,10.300,09-wissel
5784,10.300,09-wissel
5785,10.300,09-wissel
5786,10.300,09-wissel
5787,10.200,09-wissel
5788,10.200,09-wissel
5789,10.200,09-wissel
5790,10.100,09-wissel
5791,10.065,09-wissel
5792,10.030,09-wissel
5793,10.000,09-wissel
5794,10.000,09-wissel
5795,10.000,09-wissel
5796,10.000,09-wissel
5797,10.000,09-wissel
5798,10.000,09-wissel
5799,10.000,09-wissel
5800,10.000,09-wissel
5801,10.000,09-wissel
5802,10.000,09-wissel
5803,10.000,09-wissel
5804,9.920,09-wissel
5805,9.900,09-wissel
5806,9.900,09-wissel
5807,9.900,09-wissel
5808,9.862,09-wissel
5809,9.823,09-wissel
5810,9.800,09-wissel
5811,9.800,09-wissel
5812,9.800,09-wissel
5813,9.800,09-wissel
5814,9.794,09-wissel
5815,9.793,09-wissel
5816,9.700,09-wissel
5817,9.695,09-wissel
5818,9.665,09-wissel
5819,9.660,09-wissel
5820,9.610,09-wissel
5821,9.600,09-wissel
5822,9.556,09-wissel
5823,9.500,09-wissel
5824,9.500,09-wissel
5825,9.500,09-wissel
5826,9.500,09-wissel
5827,9.450,09-wissel
5828,9.418,09-wissel
5829,9.400,09-wissel
5830,9.367,09-wissel
5831,9.300,09-wissel
5832,9.300,09-wissel
5833,9.275,09-wissel
5834,9.270,09-wissel
5835,9.230,09-wissel
5836,9.227,09-wissel
5837,9.200,09-wissel
5838,9.180,09-wissel
5839,9.170,09-wissel
5840,9.119,09-wissel
5841,9.116,09-wissel
5842,9.100,09-wissel
5843,9.100,09-wissel
5844,9.000,09-wissel
5845,9.000,09-wissel
5846,9.000,09-wissel
5847,9.000,09-wissel
5848,9.000,09-wissel
5849,9.000,09-wissel
5850,9.000,09-wissel
5851,8.955,09-wissel
5852,8.935,09-wissel
5853,8.900,09-wissel
5854,8.900,09-wissel
5855,8.900,09-wissel
5856,8.800,09-wissel
5857,8.800,09-wissel
5858,8.800,09-wissel
5859,8.800,09-wissel
5860,8.800,09-wissel
5861,8.750,09-wissel
5862,8.700,09-wissel
5863,8.689,09-wissel
5864,8.621,09-wissel
5865,8.608,09-wissel
5866,8.600,09-wissel
5867,8.600,09-wissel
5868,8.600,09-wissel
5869,8.540,09-wissel
5870,8.521,09-wissel
5871,8.510,09-wissel
5872,8.509,09-wissel
5873,8.504,09-wissel
5874,8.500,09-wissel
5875,8.500,09-wissel
5876,8.500,09-wissel
5877,8.450,09-wissel
5878,8.429,09-wissel
5879,8.351,09-wissel
5880,8.325,09-wissel
5881,8.300,09-wissel
5882,8.256,09-wissel
5883,8.200,09-wissel
5884,8.200,09-wissel
5885,8.160,09-wissel
5886,8.100,09-wissel
5887,8.044,09-wissel
5888,8.013,09-wissel
5889,8.004,09-wissel
5890,8.000,09-wissel
5891,8.000,09-wissel
5892,8.000,09-wissel
5893,8.000,09-wissel
5894,8.000,09-wissel
5895,8.000,09-wissel
5896,7.988,09-wissel
5897,7.937,09-wissel
5898,7.920,09-wissel
5899,7.900,09-wissel
5900,7.900,09-wissel
5901,7.851,09-wissel
5902,7.800,09-wissel
5903,7.800,09-wissel
5904,7.800,09-wissel
5905,7.800,09-wissel
5906,7.799,09-wissel
5907,7.771,09-wissel
5908,7.765,09-wissel
5909,7.750,09-wissel
5910,7.700,09-wissel
5911,7.700,09-wissel
5912,7.700,09-wissel
5913,7.681,09-wissel
5914,7.600,09-wissel
5915,7.583,09-wissel
5916,7.569,09-wissel
5917,7.536,09-wissel
5918,7.500,09-wissel
5919,7.500,09-wissel
5920,7.500,09-wissel
5921,7.500,09-wissel
5922,7.480,09-wissel
5923,7.462,09-wissel
5924,7.461,09-wissel
5925,7.445,09-wissel
5926,7.432,09-wissel
5927,7.400,09-wissel
5928,7.400,09-wissel
5929,7.400,09-wissel
5930,7.300,09-wissel
5931,7.300,09-wissel
5932,7.300,09-wissel
5933,7.300,09-wissel
5934,7.284,09-wissel
5935,7.272,09-wissel
5936,7.200,09-wissel
5937,7.200,09-wissel
5938,7.200,09-wissel
5939,7.200,09-wissel
5940,7.200,09-wissel
5941,7.200,09-wissel
5942,7.116,09-wissel
5943,7.100,09-wissel
5944,7.048,09-wissel
5945,7.045,09-wissel
5946,7.000,09-wissel
5947,7.000,09-wissel
5948,7.000,09-wissel
5949,7.000,09-wissel
5950,7.000,09-wissel
5951,7.000,09-wissel
5952,7.000,09-wissel
5953,7.000,09-wissel
5954,7.000,09-wissel
5955,7.000,09-wissel
5956,7.000,09-wissel
5957,6.900,09-wissel
5958,6.900,09-wissel
5959,6.900,09-wissel
5960,6.900,09-wissel
5961,6.850,09-wissel
5962,6.847,09-wissel
5963,6.815,09-wissel
5964,6.800,09-wissel
5965,6.800,09-wissel
5966,6.781,09-wissel
5967,6.765,09-wissel
5968,6.756,09-wissel
5969,6.750,09-wissel
5970,6.705,09-wissel
5971,6.700,09-wissel
5972,6.700,09-wissel
5973,6.700,09-wissel
5974,6.695,09-wissel
5975,6.674,09-wissel
5976,6.640,09-wissel
5977,6.635,09-wissel
5978,6.629,09-wissel
5979,6.611,09-wissel
5980,6.604,09-wissel
5981,6.600,09-wissel
5982,6.600,09-wissel
5983,6.600,09-wissel
5984,6.600,09-wissel
5985,6.600,09-wissel
5986,6.580,09-wissel
5987,6.578,09-wissel
5988,6.540,09-wissel
5989,6.500,09-wissel
5990,6.500,09-wissel
5991,6.500,09-wissel
5992,6.500,09-wissel
5993,6.500,09-wissel
5994,6.485,09-wissel
5995,6.455,09-wissel
5996,6.450,09-wissel
5997,6.446,09-wissel
5998,6.441,09-wissel
5999,6.420,09-wissel
6000,6.400,09-wissel
6001,6.400,09-wissel
6002,6.400,09-wissel
6003,6.400,09-wissel
6004,6.400,09-wissel
6005,6.400,09-wissel
6006,6.400,09-wissel
6007,6.378,09-wissel
6008,6.375,09-wissel
6009,6.300,09-wissel
6010,6.300,09-wissel
6011,6.300,09-wissel
6012,6.300,09-wissel
6013,6.300,09-wissel
6014,6.298,09-wissel
6015,6.296,09-wissel
6016,6.295,09-wissel
6017,6.250,09-wissel
6018,6.245,09-wissel
6019,6.210,09-wissel
6020,6.200,09-wissel
6021,6.200,09-wissel
6022,6.200,09-wissel
6023,6.182,09-wissel
6024,6.170,09-wissel
6025,6.169,09-wissel
6026,6.133,09-wissel
6027,6.132,09-wissel
6028,6.100,09-wissel
6029,6.100,09-wissel
6030,6.100,09-wissel
6031,6.100,09-wissel
6032,6.079,09-wissel
6033,6.048,09-wissel
6034,6.000,09-wissel
6035,6.000,09-wissel
6036,6.000,09-wissel
6037,6.000,09-wissel
6038,6.000,09-wissel
6039,6.000,09-wissel
6040,6.000,09-wissel
6041,6.000,09-wissel
6042,6.000,09-wissel
6043,5.932,09-wissel
6044,5.900,09-wissel
6045,5.900,09-wissel
6046,5.872,09-wissel
6047,5.860,09-wissel
6048,5.845,09-wissel
6049,5.814,09-wissel
6050,5.805,09-wissel
6051,5.800,09-wissel
6052,5.800,09-wissel
6053,5.800,09-wissel
6054,5.800,09-wissel
6055,5.791,09-wissel
6056,5.776,09-wissel
6057,5.770,09-wissel
6058,5.767,09-wissel
6059,5.712,09-wissel
6060,5.700,09-wissel
6061,5.700,09-wissel
6062,5.661,09-wissel
6063,5.635,09-wissel
6064,5.635,09-wissel
6065,5.607,09-wissel
6066,5.600,09-wissel
6067,5.600,09-wissel
6068,5.600,09-wissel
6069,5.600,09-wissel
6070,5.600,09-wissel
6071,5.600,09-wissel
6072,5.600,09-wissel
6073,5.600,09-wissel
6074,5.600,09-wissel
6075,5.600,09-wissel
6076,5.600,09-wissel
6077,5.590,09-wissel
6078,5.586,09-wissel
6079,5.581,09-wissel
6080,5.526,09-wissel
6081,5.500,09-wissel
6082,5.500,09-wissel
6083,5.500,09-wissel
6084,5.500,09-wissel
6085,5.500,09-wissel
6086,5.500,09-wissel
6087,5.482,09-wissel
6088,5.475,09-wissel
6089,5.448,09-wissel
6090,5.430,09-wissel
6091,5.416,09-wissel
6092,5.400,09-wissel
6093,5.400,09-wissel
6094,5.395,09-wissel
6095,5.385,09-wissel
6096,5.347,09-wissel
6097,5.340,09-wissel
6098,5.337,09-wissel
6099,5.300,09-wissel
6100,5.300,09-wissel
6101,5.300,09-wissel
6102,5.300,09-wissel
6103,5.300,09-wissel
6104,5.280,09-wissel
6105,5.260,09-wissel
6106,5.250,09-wissel
6107,5.245,09-wissel
6108,5.239,09-wissel
6109,5.226,09-wissel
6110,5.226,09-wissel
6111,5.200,09-wissel
6112,5.200,09-wissel
6113,5.200,09-wissel
6114,5.200,09-wissel
6115,5.200,09-wissel
6116,5.200,09-wissel
6117,5.166,09-wissel
6118,5.160,09-wissel
6119,5.125,09-wissel
6120,5.100,09-wissel
6121,5.100,09-wissel
6122,5.100,09-wissel
6123,5.100,09-wissel
6124,5.088,09-wissel
6125,5.085,09-wissel
6126,5.060,09-wissel
6127,5.060,09-wissel
6128,5.000,09-wissel
6129,5.000,09-wissel
6130,5.000,09-wissel
6131,5.000,09-wissel
6132,5.000,09-wissel
6133,5.000,09-wissel
6134,5.000,09-wissel
6135,5.000,09-wissel
6136,5.000,09-wissel
6137,5.000,09-wissel
6138,5.000,09-wissel
6139,4.998,09-wissel
6140,4.991,09-wissel
6141,4.975,09-wissel
6142,4.948,09-wissel
6143,4.930,09-wissel
6144,4.929,09-wissel
6145,4.900,09-wissel
6146,4.900,09-wissel
6147,4.900,09-wissel
6148,4.892,09-wissel
6149,4.887,09-wissel
6150,4.863,09-wissel
6151,4.833,09-wissel
6152,4.808,09-wissel
6153,4.800,09-wissel
6154,4.800,09-wissel
6155,4.800,09-wissel
6156,4.783,09-wissel
6157,4.775,09-wissel
6158,4.771,09-wissel
6159,4.742,09-wissel
6160,4.711,09-wissel
6161,4.700,09-wissel
6162,4.700,09-wissel
6163,4.700,09-wissel
6164,4.700,09-wissel
6165,4.700,09-wissel
6166,4.700,09-wissel
6167,4.700,09-wissel
6168,4.684,09-wissel
6169,4.682,09-wissel
6170,4.626,09-wissel
6171,4.607,09-wissel
6172,4.600,09-wissel
6173,4.600,09-wissel
6174,4.600,09-wissel
6175,4.600,09-wissel
6176,4.600,09-wissel
6177,4.597,09-wissel
6178,4.595,09-wissel
6179,4.555,09-wissel
6180,4.553,09-wissel
6181,4.527,09-wissel
6182,4.500,09-wissel
6183,4.500,09-wissel
6184,4.500,09-wissel
6185,4.500,09-wissel
6186,4.500,09-wissel
6187,4.500,09-wissel
6188,4.500,09-wissel
6189,4.480,09-wissel
6190,4.414,09-wissel
6191,4.400,09-wissel
6192,4.400,09-wissel
6193,4.400,09-wissel
6194,4.400,09-wissel
6195,4.400,09-wissel
6196,4.400,09-wissel
6197,4.400,09-wissel
6198,4.400,09-wissel
6199,4.385,09-wissel
6200,4.375,09-wissel
6201,4.371,09-wissel
6202,4.367,09-wissel
6203,4.335,09-wissel
6204,4.330,09-wissel
6205,4.309,09-wissel
6206,4.303,09-wissel
6207,4.300,09-wissel
6208,4.300,09-wissel
6209,4.300,09-wissel
6210,4.275,09-wissel
6211,4.263,09-wissel
6212,4.259,09-wissel
6213,4.243,09-wissel
6214,4.240,09-wissel
6215,4.239,09-wissel
6216,4.233,09-wissel
6217,4.215,09-wissel
6218,4.212,09-wissel
6219,4.208,09-wissel
6220,4.200,09-wissel
6221,4.200,09-wissel
6222,4.118,09-wissel
6223,4.101,09-wissel
6224,4.100,09-wissel
6225,4.100,09-wissel
6226,4.100,09-wissel
6227,4.100,09-wissel
6228,4.100,09-wissel
6229,4.056,09-wissel
6230,4.050,09-wissel
6231,4.041,09-wissel
6232,4.036,09-wissel
6233,4.035,09-wissel
6234,4.017,09-wissel
6235,4.013,09-wissel
6236,4.008,09-wissel
6237,4.007,09-wissel
6238,4.006,09-wissel
6239,4.000,09-wissel
6240,4.000,09-wissel
6241,4.000,09-wissel
6242,4.000,09-wissel
6243,4.000,09-wissel
6244,4.000,09-wissel
6245,4.000,09-wissel
6246,4.000,09-wissel
6247,3.982,09-wissel
6248,3.971,09-wissel
6249,3.968,09-wissel
6250,3.961,09-wissel
6251,3.920,09-wissel
6252,3.919,09-wissel
6253,3.902,09-wissel
6254,3.900,09-wissel
6255,3.900,09-wissel
6256,3.900,09-wissel
6257,3.900,09-wissel
6258,3.888,09-wissel
6259,3.885,09-wissel
6260,3.884,09-wissel
6261,3.860,09-wissel
6262,3.844,09-wissel
6263,3.820,09-wissel
6264,3.800,09-wissel
6265,3.800,09-wissel
6266,3.800,09-wissel
6267,3.800,09-wissel
6268,3.800,09-wissel
6269,3.800,09-wissel
6270,3.800,09-wissel
6271,3.800,09-wissel
6272,3.800,09-wissel
6273,3.800,09-wissel
6274,3.800,09-wissel
6275,3.795,09-wissel
6276,3.763,09-wissel
6277,3.742,09-wissel
6278,3.730,09-wissel
6279,3.728,09-wissel
6280,3.710,09-wissel
6281,3.700,09-wissel
6282,3.700,09-wissel
6283,3.700,09-wissel
6284,3.690,09-wissel
6285,3.688,09-wissel
6286,3.685,09-wissel
6287,3.682,09-wissel
6288,3.680,09-wissel
6289,3.676,09-wissel
6290,3.675,09-wissel
6291,3.675,09-wissel
6292,3.660,09-wissel
6293,3.646,09-wissel
6294,3.628,09-wissel
6295,3.610,09-wissel
6296,3.607,09-wissel
6297,3.601,09-wissel
6298,3.600,09-wissel
6299,3.600,09-wissel
6300,3.600,09-wissel
6301,3.600,09-wissel
6302,3.600,09-wissel
6303,3.600,09-wissel
6304,3.600,09-wissel
6305,3.600,09-wissel
6306,3.600,09-wissel
6307,3.597,09-wissel
6308,3.592,09-wissel
6309,3.586,09-wissel
6310,3.560,09-wissel
6311,3.529,09-wissel
6312,3.500,09-wissel
6313,3.500,09-wissel
6314,3.500,09-wissel
6315,3.500,09-wissel
6316,3.500,09-wissel
6317,3.500,09-wissel
6318,3.500,09-wissel
6319,3.500,09-wissel
6320,3.484,09-wissel
6321,3.480,09-wissel
6322,3.471,09-wissel
6323,3.469,09-wissel
6324,3.458,09-wissel
6325,3.443,09-wissel
6326,3.418,09-wissel
6327,3.400,09-wissel
6328,3.400,09-wissel
6329,3.400,09-wissel
6330,3.400,09-wissel
6331,3.400,09-wissel
6332,3.400,09-wissel
6333,3.400,09-wissel
6334,3.400,09-wissel
6335,3.400,09-wissel
6336,3.396,09-wissel
6337,3.376,09-wissel
6338,3.370,09-wissel
6339,3.370,09-wissel
6340,3.368,09-wissel
6341,3.367,09-wissel
6342,3.364,09-wissel
6343,3.361,09-wissel
6344,3.360,09-wissel
6345,3.355,09-wissel
6346,3.350,09-wissel
6347,3.340,09-wissel
6348,3.313,09-wissel
6349,3.312,09-wissel
6350,3.306,09-wissel
6351,3.303,09-wissel
6352,3.300,09-wissel
6353,3.300,09-wissel
6354,3.300,09-wissel
6355,3.290,09-wissel
6356,3.279,09-wissel
6357,3.269,09-wissel
6358,3.250,09-wissel
6359,3.245,09-wissel
6360,3.238,09-wissel
6361,3.225,09-wissel
6362,3.224,09-wissel
6363,3.224,09-wissel
6364,3.222,09-wissel
6365,3.211,09-wissel
6366,3.206,09-wissel
6367,3.203,09-wissel
6368,3.200,09-wissel
6369,3.200,09-wissel
6370,3.200,09-wissel
6371,3.200,09-wissel
6372,3.200,09-wissel
6373,3.200,09-wissel
6374,3.184,09-wissel
6375,3.180,09-wissel
6376,3.172,09-wissel
6377,3.172,09-wissel
6378,3.158,09-wissel
6379,3.139,09-wissel
6380,3.131,09-wissel
6381,3.121,09-wissel
6382,3.100,09-wissel
6383,3.100,09-wissel
6384,3.100,09-wissel
6385,3.100,09-wissel
6386,3.100,09-wissel
6387,3.099,09-wissel
6388,3.096,09-wissel
6389,3.090,09-wissel
6390,3.078,09-wissel
6391,3.076,09-wissel
6392,3.075,09-wissel
6393,3.072,09-wissel
6394,3.063,09-wissel
6395,3.056,09-wissel
6396,3.050,09-wissel
6397,3.046,09-wissel
6398,3.045,09-wissel
6399,3.030,09-wissel
6400,3.015,09-wissel
6401,3.000,09-wissel
6402,3.000,09-wissel
6403,3.000,09-wissel
6404,3.000,09-wissel
6405,3.000,09-wissel
6406,3.000,09-wissel
6407,3.000,09-wissel
6408,3.000,09-wissel
6409,3.000,09-wissel
6410,3.000,09-wissel
6411,3.000,09-wissel
6412,3.000,09-wissel
6413,3.000,09-wissel
6414,2.993,09-wissel
6415,2.988,09-wissel
6416,2.970,09-wissel
6417,2.965,09-wissel
6418,2.960,09-wissel
6419,2.943,09-wissel
6420,2.927,09-wissel
6421,2.925,09-wissel
6422,2.916,09-wissel
6423,2.900,09-wissel
6424,2.900,09-wissel
6425,2.900,09-wissel
6426,2.900,09-wissel
6427,2.900,09-wissel
6428,2.900,09-wissel
6429,2.894,09-wissel
6430,2.892,09-wissel
6431,2.891,09-wissel
6432,2.885,09-wissel
6433,2.884,09-wissel
6434,2.881,09-wissel
6435,2.866,09-wissel
6436,2.865,09-wissel
6437,2.852,09-wissel
6438,2.847,09-wissel
6439,2.847,09-wissel
6440,2.846,09-wissel
6441,2.845,09-wissel
6442,2.845,09-wissel
6443,2.839,09-wissel
6444,2.835,09-wissel
6445,2.821,09-wissel
6446,2.818,09-wissel
6447,2.816,09-wissel
6448,2.815,09-wissel
6449,2.810,09-wissel
6450,2.800,09-wissel
6451,2.800,09-wissel
6452,2.800,09-wissel
6453,2.800,09-wissel
6454,2.800,09-wissel
6455,2.800,09-wissel
6456,2.800,09-wissel
6457,2.773,09-wissel
6458,2.760,09-wissel
6459,2.742,09-wissel
6460,2.728,09-wissel
6461,2.725,09-wissel
6462,2.722,09-wissel
6463,2.717,09-wissel
6464,2.712,09-wissel
6465,2.700,09-wissel
6466,2.700,09-wissel
6467,2.700,09-wissel
6468,2.700,09-wissel
6469,2.700,09-wissel
6470,2.691,09-wissel
6471,2.675,09-wissel
6472,2.670,09-wissel
6473,2.667,09-wissel
6474,2.666,09-wissel
6475,2.663,09-wissel
6476,2.655,09-wissel
6477,2.650,09-wissel
6478,2.643,09-wissel
6479,2.633,09-wissel
6480,2.621,09-wissel
6481,2.608,09-wissel
6482,2.605,09-wissel
6483,2.604,09-wissel
6484,2.600,09-wissel
6485,2.600,09-wissel
6486,2.600,09-wissel
6487,2.600,09-wissel
6488,2.600,09-wissel
6489,2.600,09-wissel
6490,2.600,09-wissel
6491,2.595,09-wissel
6492,2.590,09-wissel
6493,2.586,09-wissel
6494,2.578,09-wissel
6495,2.571,09-wissel
6496,2.553,09-wissel
6497,2.552,09-wissel
6498,2.543,09-wissel
6499,2.542,09-wissel
6500,2.542,09-wissel
6501,2.534,09-wissel
6502,2.529,09-wissel
6503,2.512,09-wissel
6504,2.500,09-wissel
6505,2.500,09-wissel
6506,2.500,09-wissel
6507,2.500,09-wissel
6508,2.500,09-wissel
6509,2.500,09-wissel
6510,2.500,09-wissel
6511,2.500,09-wissel
6512,2.500,09-wissel
6513,2.500,09-wissel
6514,2.490,09-wissel
6515,2.490,09-wissel
6516,2.490,09-wissel
6517,2.487,09-wissel
6518,2.480,09-wissel
6519,2.480,09-wissel
6520,2.464,09-wissel
6521,2.451,09-wissel
6522,2.447,09-wissel
6523,2.440,09-wissel
6524,2.439,09-wissel
6525,2.430,09-wissel
6526,2.430,09-wissel
6527,2.429,09-wissel
6528,2.424,09-wissel
6529,2.416,09-wissel
6530,2.410,09-wissel
6531,2.409,09-wissel
6532,2.408,09-wissel
6533,2.400,09-wissel
6534,2.400,09-wissel
6535,2.400,09-wissel
6536,2.400,09-wissel
6537,2.400,09-wissel
6538,2.400,09-wissel
6539,2.400,09-wissel
6540,2.400,09-wissel
6541,2.400,09-wissel
6542,2.400,09-wissel
6543,2.400,09-wissel
6544,2.386,09-wissel
6545,2.379,09-wissel
6546,2.375,09-wissel
6547,2.375,09-wissel
6548,2.373,09-wissel
6549,2.371,09-wissel
6550,2.368,09-wissel
6551,2.358,09-wissel
6552,2.353,09-wissel
6553,2.351,09-wissel
6554,2.350,09-wissel
6555,2.350,09-wissel
6556,2.340,09-wissel
6557,2.308,09-wissel
6558,2.300,09-wissel
6559,2.300,09-wissel
