,id,name,official_name,headquarters_country,headquarters_continent,founded,employees,ceo,market_cap,categories,gbp
293,42d85feb77944407bfaae6c3ce5a9ec8,Enterprise Products Partners L.p.,,Houston,TX,1968,"7,000",Mr. A. James Teague,$57.43 Billion,"['UnitedStates', 'Energy', 'Oil&GasMidstream', 'UnitedStatesEnergy', 'UnitedStatesOil&GasMidstream']",
294,6710128d56a54a489f03087071b311ec,Itaú Unibanco Holding Sa,,SÃ£oPaulo,SP,,"99,600",Mr. Milton Maluhy Filho,$57.45 Billion,"['Brazil', 'Financials', 'Banks', 'BrazilFinancials', 'BrazilBanks']",
295,1d9d049457f942f689bd0ed8235376fb,"Marvell Technology, Inc.",,Wilmington,DE,,"6,695",Mr. Matthew J. Murphy,€52.15 Billion,"['UnitedStates', 'Technology', 'Semiconductors', 'UnitedStatesTechnology', 'UnitedStatesSemiconductors']",$57.62 Billion
296,e6293d6944dc4fc4a0e3192e76d82863,Schlumberger Limited,,Houston,TX,1926,"92,000",Mr. Olivier  Le Peuch,$57.63 Billion,"['UnitedStates', 'Energy', 'Oil&GasEquipment&Services', 'UnitedStatesEnergy', 'UnitedStatesOil&GasEquipment&Services']",
297,25e690fe760c40589fffe67017941481,Pernod Ricard Sa,,Paris,France,,"18,500",Mr. Alexandre  Ricard,€52.27 Billion,"['France', 'ConsumerStaples', 'Beverages—Wineries&Distilleries', 'FranceConsumerStaples', 'FranceBeverages—Wineries&Distilleries']",$57.75 Billion
298,7ed091e1cdb44b158507056f0491914f,"Air Products And Chemicals, Inc.",,Allentown,PA,1940,"20,000",Mr. Seifollah  Ghasemi,$57.82 Billion,"['UnitedStates', 'BasicMaterials', 'Chemicals', 'UnitedStatesBasicMaterials', 'UnitedStatesChemicals']",
299,ad5d6caa3c414df6af741e655b8c141e,Marvell Technology Group Ltd.,,Hamilton,Bermuda,1995,"6,695",Mr. Matthew J. Murphy,$58.36 Billion,"['Technology', 'Semiconductors']",
300,aaff69dcdfd94626b689da7fcd65b290,"Honda Motor Co., Ltd.",,Tokyo,Japan,"Hamamatsu, Japan October 1946, incorporated 24 September 1948","211,374",Mr. Toshihiro  Mibe,¥6.017 Trillion,"['Japan', 'ConsumerDiscretionary', 'AutoManufacturers', 'JapanConsumerDiscretionary', 'JapanAutoManufacturers']",$49.11 Billion
301,b4c3b42967604136977affe6b5c8ce6a,"Paychex, Inc.",,Rochester,NY,1971,"15,000",Mr. Martin  Mucci,$49.23 Billion,"['UnitedStates', 'Industrials', 'Staffing&EmploymentServices', 'UnitedStatesIndustrials', 'UnitedStatesStaffing&EmploymentServices']",
302,4ff84926d16d40fe8266dd2c2098f284,Centene Corporation,,St.Louis,MO,1984,"72,500",Ms. Sarah M. London,$49.32 Billion,"['UnitedStates', 'Healthcare', 'HealthcarePlans', 'UnitedStatesHealthcare', 'UnitedStatesHealthcarePlans']",
303,28d40cebfabe4b8fa1f980bf9eb0e7ae,The Kraft Heinz Company,,Pittsburgh,PA,"July 2, 2015","36,000",Mr. Miguel  Patricio,$49.42 Billion,"['UnitedStates', 'ConsumerStaples', 'PackagedFoods', 'UnitedStatesConsumerStaples', 'UnitedStatesPackagedFoods']",
304,e3d6bb97b59d44119304b4b5faa914c3,"Roper Technologies, Inc.",,Sarasota,FL,1890,"19,300",Mr. Laurence Neil Hunn,$49.66 Billion,"['UnitedStates', 'Industrials', 'SpecialtyIndustrialMachinery', 'UnitedStatesIndustrials', 'UnitedStatesSpecialtyIndustrialMachinery']",
305,4a88b34ac0d14c5e95a664ff90132fd3,"Mercadolibre, Inc.",,BuenosAires,Argentina,"August 2, 1999","29,957",Mr. Marcos  Eduardo GalperÃ­n,AR$5.541 Trillion,"['Argentina', 'ConsumerDiscretionary', 'InternetRetail', 'ArgentinaConsumerDiscretionary', 'ArgentinaInternetRetail']",$49.83 Billion
306,ed488ec4a6d049bea510be0e3c33841e,"Illumina, Inc.",,SanDiego,CA,1998,"9,800",Mr. Francis A. deSouza,$49.91 Billion,"['UnitedStates', 'Healthcare', 'Diagnostics&Research', 'UnitedStatesHealthcare', 'UnitedStatesDiagnostics&Research']",
307,4e08ddd272c34b3e9563e985bfadec8b,Safran Sa,,Paris,France,,"77,008",Mr. Olivier  Andries,€45.27 Billion,"['France', 'Industrials', 'Aerospace&Defense', 'FranceIndustrials', 'FranceAerospace&Defense']",$50.02 Billion
308,449c91689bdb45b6b7ff3b9d60e6bc27,"Synopsys, Inc.",,MountainView,CA,"1986 in Research Triangle Park, North Carolina.","16,361",Dr. Aart J. de Geus,$50.18 Billion,"['UnitedStates', 'Technology', 'Software—Infrastructure', 'UnitedStatesTechnology', 'UnitedStatesSoftware—Infrastructure']",
309,922742854f5d4087963e4beba5f040ac,Novatek Pjsc,,Tarko-Sale,Russia,,,Mr. Leonid Viktorovich Mikhelson,₽4.304 Trillion,"['Russia', 'Energy', 'Oil&GasE&P', 'RussiaEnergy', 'RussiaOil&GasE&P']",$50.19 Billion
310,6b066b6b79a347d6b7b6716ebaf4ef82,Ecolab Inc.,,SaintPaul,MN,1923 ,"47,000",Mr. Christophe  Beck,$50.29 Billion,"['UnitedStates', 'BasicMaterials', 'SpecialtyChemicals', 'UnitedStatesBasicMaterials', 'UnitedStatesSpecialtyChemicals']",
311,9249741910974c0c9598948ccf4fae12,China Tourism Group Duty Free Corp Ltd,,Beijing,China,,"14,217",,CN¥321.08 Billion,"['China', 'ConsumerDiscretionary', 'TravelServices', 'ChinaConsumerDiscretionary', 'ChinaTravelServices']",$50.46 Billion
312,e223c8d2d29549749d77e3b6f982647b,Hon Hai Precision Industry Co. Ltd,,NewTaipeiCity,Taiwan,,,,TW$1.455 Trillion,"['Taiwan', 'Technology', 'ElectronicComponents', 'TaiwanTechnology', 'TaiwanElectronicComponents']",$50.75 Billion
313,6ff84049e495496fa06a39edfbcf5a88,Fortescue Metals Group Limited,,EastPerth,WA,2003,"10,232",Ms. Elizabeth Anne Gaines CA,A$67.68 Billion,"['Australia', 'BasicMaterials', 'OtherIndustrialMetals&Mining', 'AustraliaBasicMaterials', 'AustraliaOtherIndustrialMetals&Mining']",$50.76 Billion
314,2b7ac62df3024eeb87982b6fec3426d3,"American Electric Power Company, Inc.",,Columbus,OH,1906,"16,688",Mr. Nicholas K. Akins,$50.95 Billion,"['UnitedStates', 'Utilities', 'Utilities—RegulatedElectric', 'UnitedStatesUtilities', 'UnitedStatesUtilities—RegulatedElectric']",
315,ffe2542faf7040fab7f97641c0b5f32a,Archer-daniels-midland Company,,Chicago,IL,"Minneapolis, Minnesota, U.S.1902","39,218",Mr. Juan Ricardo Luciano,$51.03 Billion,"['UnitedStates', 'ConsumerStaples', 'FarmProducts', 'UnitedStatesConsumerStaples', 'UnitedStatesFarmProducts']",
316,6ddb786089744961b10e45b8994623fa,General Accident Plc,,,,,,,£39.22 Billion,"['UnitedKingdom', 'Financials', 'Insurance—Property&Casualty', 'UnitedKingdomFinancials', 'UnitedKingdomInsurance—Property&Casualty']",$51.43 Billion
317,0cd4730bd6514d7ea1a06f3dfbdde7b9,"Agribank, Fcb",,SaintPaul,MN,,,,$51.49 Billion,"['UnitedStates', 'Financials', 'CreditServices', 'UnitedStatesFinancials', 'UnitedStatesCreditServices']",
318,dd5532e457244e99b2490e53b37df13e,"L3harris Technologies, Inc.",,Melbourne,FL,"June 29, 2019","47,000","Mr. Christopher E. Kubasik CPA, CPA",$51.51 Billion,"['UnitedStates', 'Industrials', 'Aerospace&Defense', 'UnitedStatesIndustrials', 'UnitedStatesAerospace&Defense']",
319,9c8f2422edb845688181e31c283f5d73,Toyota,Toyota Motor Corporation,Toyota,Japan,"August 28, 1937","371,365",Mr. Akio  Toyoda,¥6.316 Trillion,"['Japan', 'ConsumerDiscretionary', 'AutoManufacturers', 'JapanConsumerDiscretionary', 'JapanAutoManufacturers']",$51.55 Billion
320,ac2a8b2612ac450fad382ebac674ccea,Denso Corp,,Kariya,Japan,,"168,391",Mr. Koji  Arima,¥6.319 Trillion,"['Japan', 'ConsumerDiscretionary', 'AutoParts', 'JapanConsumerDiscretionary', 'JapanAutoParts']",$51.58 Billion
321,8b0c506aea9042cb85bcea87f0aec415,Bce Inc.,,Verdun,QC,1983,"49,781",Mr. Mirko  Bibic,C$64.73 Billion,"['Canada', 'CommunicationServices', 'TelecomServices', 'CanadaCommunicationServices', 'CanadaTelecomServices']",$51.71 Billion
322,970f273130354f16b8e0777271821760,Stellantis N.v.,,,,,,,€46.88 Billion,"['Netherlands', 'ConsumerDiscretionary', 'AutoManufacturers', 'NetherlandsConsumerDiscretionary', 'NetherlandsAutoManufacturers']",$51.80 Billion
323,661ca4b836bd4daf897b380190460336,Eni S.p.a.,,Rome,RM,10 February 1953,"31,495",Mr. Claudio  Descalzi,€47.06 Billion,"['Italy', 'Energy', 'Oil&GasIntegrated', 'ItalyEnergy', 'ItalyOil&GasIntegrated']",$52.00 Billion
324,148331e9306a43dc95f79f4d887d6509,Itochu Corp,,Tokyo,Japan,,"125,944",Mr. Masahiro  Okafuji,¥6.394 Trillion,"['Japan', 'Industrials', 'Conglomerates', 'JapanIndustrials', 'JapanConglomerates']",$52.19 Billion
325,0ae47ec9cb68455ea1a528f76e00ddfd,"Xilinx, Inc.",,SanJose,CA,1984,"4,890",Mr. Victor  Peng,$52.19 Billion,"['UnitedStates', 'Technology', 'Semiconductors', 'UnitedStatesTechnology', 'UnitedStatesSemiconductors']",
326,170d5dffef8649de8e5f8efc98456d79,Nxp Semiconductors N.v.,,Eindhoven,Netherlands,Established in 2006,"31,000",Mr. Kurt  Sievers,$52.28 Billion,"['Netherlands', 'Technology', 'Semiconductors', 'NetherlandsTechnology', 'NetherlandsSemiconductors']",
327,e1847014aa6a4395bf21a6a34f8e8fea,Fast Retailing Co. Ltd,,Yamaguchi,Japan,,"55,589",Mr. Tadashi  Yanai,¥6.406 Trillion,"['Japan', 'ConsumerDiscretionary', 'ApparelRetail', 'JapanConsumerDiscretionary', 'JapanApparelRetail']",$52.29 Billion
328,341a9b8a397e45208b5ca3a6c7bd794d,"Liberty Bancshares, Inc. (oh)",,Ada,OH,,,Mr. Ronald L. Zimmerly Jr.,$52.30 Billion,"['UnitedStates', 'Financials', 'Banks', 'UnitedStatesFinancials', 'UnitedStatesBanks']",
329,0ebed4b713be410c9a3c2c2734f90fca,Occidental Petroleum Corporation,,Houston,TX,June 1909,"11,678",Ms. Vicki A. Hollub,$52.30 Billion,"['UnitedStates', 'Energy', 'Oil&GasE&P', 'UnitedStatesEnergy', 'UnitedStatesOil&GasE&P']",
330,7afda6b0ffef4cb5b28a02fcc76d373b,Sempra Energy,,SanDiego,CA,1998,"15,390",Mr. Jeffrey Walker Martin,$52.47 Billion,"['UnitedStates', 'Utilities', 'Utilities—Diversified', 'UnitedStatesUtilities', 'UnitedStatesUtilities—Diversified']",
331,23f33e3f223f4ef1b3da0ea681b9b62a,Basf Se,,LudwigshafenamRhein,Germany,,"108,718",Dr. Martin  Brudermuller,€47.76 Billion,"['Germany', 'BasicMaterials', 'Chemicals', 'GermanyBasicMaterials', 'GermanyChemicals']",$52.76 Billion
332,3d59878d7a4d49709ad3422ee900e3a2,Thomson Reuters Corporation,,Toronto,ON,,"24,400","Mr. Stephen John Hasker B.Com., M.B.A.",C$66.72 Billion,"['Canada', 'Industrials', 'ConsultingServices', 'CanadaIndustrials', 'CanadaConsultingServices']",$53.30 Billion
333,fc94364eda364f2bacb8498635e32598,London Stock Exchange Group Plc,,London,UnitedKingdom,23 June 2007,"24,158",Mr. David A. Schwimmer,£40.67 Billion,"['UnitedKingdom', 'Financials', 'FinancialData&StockExchanges', 'UnitedKingdomFinancials', 'UnitedKingdomFinancialData&StockExchanges']",$53.33 Billion
334,ba990406c43c4ca987e9c38d60e10c12,Lonza Group Ltd,,Basel,Switzerland,,"16,218",,CHF49.76 Billion,"['Switzerland', 'Healthcare', 'Diagnostics&Research', 'SwitzerlandHealthcare', 'SwitzerlandDiagnostics&Research']",$53.76 Billion
335,1feb8a44edba4fd6bc7560768edb13cd,Ferrari N.v.,,Maranello,MO,13 September 1939,"4,609",Mr. Benedetto  Vigna,€48.68 Billion,"['Italy', 'ConsumerDiscretionary', 'AutoManufacturers', 'ItalyConsumerDiscretionary', 'ItalyAutoManufacturers']",$53.78 Billion
336,5e9dee44bc3749e3a4e512ddb2a45ffb,Snap Inc.,,SantaMonica,CA,"September 16, 2011","5,661",Mr. Evan  Spiegel,$53.86 Billion,"['UnitedStates', 'CommunicationServices', 'InternetContent&Information', 'UnitedStatesCommunicationServices', 'UnitedStatesInternetContent&Information']",
337,a26ec94217a642e39bed0db4a3005e3c,"Fortinet, Inc.",,Sunnyvale,CA,2000,"10,195",Mr. Ken  Xie,$53.86 Billion,"['UnitedStates', 'Technology', 'Software—Infrastructure', 'UnitedStatesTechnology', 'UnitedStatesSoftware—Infrastructure']",
338,f684ee65094e4bb3b0ee0c12432642cc,Dollar General Corporation,,Goodlettsville,TN,October 1939,"163,000",Mr. Todd J. Vasos,$54.30 Billion,"['UnitedStates', 'ConsumerStaples', 'DiscountStores', 'UnitedStatesConsumerStaples', 'UnitedStatesDiscountStores']",
339,51e79b78a3f54b7a924807a74b407f11,"American International Group, Inc.",,NewYork,NY,"December 19, 1919","36,600",Mr. Peter Salvatore Zaffino,$54.31 Billion,"['UnitedStates', 'Financials', 'Insurance—Diversified', 'UnitedStatesFinancials', 'UnitedStatesInsurance—Diversified']",
340,ea049e92fab54ab9a1c349d04d3b761f,Marathon Petroleum Corporation,,Findlay,OH,"November 9, 2009","17,700",Mr. Michael J. Hennigan,$54.54 Billion,"['UnitedStates', 'Energy', 'Oil&GasRefining&Marketing', 'UnitedStatesEnergy', 'UnitedStatesOil&GasRefining&Marketing']",
341,83ac9aabdf9a4a1aaba38b629321dda5,Canadian Pacific Railway Limited,,Calgary,AB,16 February 1881,"11,834",Mr. Keith E. Creel,C$68.34 Billion,"['Canada', 'Industrials', 'Railroads', 'CanadaIndustrials', 'CanadaRailroads']",$54.59 Billion
342,eef6e5b7723941cea905faf73ad066d0,Ambev Sa,,SÃ£oPaulo,SP,,"53,000",Mr. Jean Jereissati Neto,R$254.79 Billion,"['Brazil', 'ConsumerStaples', 'Beverages—Brewers', 'BrazilConsumerStaples', 'BrazilBeverages—Brewers']",$54.69 Billion
343,e339d478cadc4f5eac8743a680a612d2,Heineken N.v.,,Amsterdam,Netherlands,,"81,070",Mr. Rudolf Gijsbert Servaas van den Brink,€49.66 Billion,"['Netherlands', 'ConsumerStaples', 'Beverages—Brewers', 'NetherlandsConsumerStaples', 'NetherlandsBeverages—Brewers']",$54.87 Billion
344,c0740dc774564d40859d8fa2234518d4,Softbank Group Corp.,,Tokyo,Japan,,"58,786",Mr. Masayoshi  Son,¥6.730 Trillion,"['Japan', 'CommunicationServices', 'TelecomServices', 'JapanCommunicationServices', 'JapanTelecomServices']",$54.93 Billion
345,aa1e670cf0dd41cabd69a3f5ca32ff71,Ergo Science Corp,,NorthAndover,MA,,,,$55.23 Billion,"['UnitedStates', 'Industrials', 'Staffing&EmploymentServices', 'UnitedStatesIndustrials', 'UnitedStatesStaffing&EmploymentServices']",
346,ec5ed53509684e25a12246a1b1526073,Keurig Dr Pepper Inc.,,Burlington,MA,1981,"27,500",Mr. Robert J. Gamgort,$55.28 Billion,"['UnitedStates', 'ConsumerStaples', 'Beverages—Non-Alcoholic', 'UnitedStatesConsumerStaples', 'UnitedStatesBeverages—Non-Alcoholic']",
347,fa111cbb83ce4557b99de8d97f428201,Chugai Pharmaceutical Co. Ltd,,Tokyo,Japan,,"7,664",Dr. Osamu  Okuda,¥6.776 Trillion,"['Japan', 'Healthcare', 'DrugManufacturers—General', 'JapanHealthcare', 'JapanDrugManufacturers—General']",$55.31 Billion
348,2ad688e1cbc9475da87a474333076e85,"Daikin Industries,ltd.",,Osaka,Japan,,"84,870",Mr. Masanori  Togawa,¥6.809 Trillion,"['Japan', 'Industrials', 'BuildingProducts&Equipment', 'JapanIndustrials', 'JapanBuildingProducts&Equipment']",$55.58 Billion
349,fed5a0e1952142c7b7004eaf37f9f906,National Grid Plc,,London,UnitedKingdom,1990,"23,683",,£42.61 Billion,"['UnitedKingdom', 'Utilities', 'Utilities—Diversified', 'UnitedKingdomUtilities', 'UnitedKingdomUtilities—Diversified']",$55.88 Billion
350,ecf6b1fdf19a4ecb935623e3d57454e3,Pjsc Lukoil,,Moscow,Russia,,"101,374",Mr. Vagit Yusufovich Alekperov,₽3.855 Trillion,"['Russia', 'Energy', 'Oil&GasIntegrated', 'RussiaEnergy', 'RussiaOil&GasIntegrated']",$44.96 Billion
351,e33713b84fe34db9abf8263436f7d31c,Saudi Arabian Mining Company,,Riyadh,SaudiArabia,,,Mr. Robert G. Wilt,SR168.80 Billion,"['SaudiArabia', 'BasicMaterials', 'OtherIndustrialMetals&Mining', 'SaudiArabiaBasicMaterials', 'SaudiArabiaOtherIndustrialMetals&Mining']",$45.00 Billion
352,9db9bbe285f34e86b40d9c6e6ff8a410,Mitsui & Co. Ltd,,Tokyo,Japan,,"44,509",Mr. Kenichi  Hori,¥5.524 Trillion,"['Japan', 'Energy', 'Oil&GasE&P', 'JapanEnergy', 'JapanOil&GasE&P']",$45.09 Billion
353,da2391a40d264641ba51b1269a140676,"Datadog, Inc.",,NewYork,NY,2010,"3,200",Mr. Olivier  Pomel,$45.13 Billion,"['UnitedStates', 'Technology', 'Software—Application', 'UnitedStatesTechnology', 'UnitedStatesSoftware—Application']",
354,cad0def18fa843199d2b6bed8857792d,"Constellation Brands, Inc.",,Victor,NY,1945,"9,300",Mr. William A. Newlands,$45.21 Billion,"['UnitedStates', 'ConsumerStaples', 'Beverages—Wineries&Distilleries', 'UnitedStatesConsumerStaples', 'UnitedStatesBeverages—Wineries&Distilleries']",
355,470c4384700b4e47b1b2a6b8fa8cf554,Infineon Technologies Ag,,Munich,Germany,,"50,280",Dr. Reinhard  Ploss,€41.04 Billion,"['Germany', 'Technology', 'Semiconductors', 'GermanyTechnology', 'GermanySemiconductors']",$45.35 Billion
356,68f904fdcd4b4b8191a4878a3da3ec28,"The Travelers Companies, Inc.",,NewYork,NY,1853,"30,184",Mr. Alan David Schnitzer,$45.56 Billion,"['UnitedStates', 'Financials', 'Insurance—Property&Casualty', 'UnitedStatesFinancials', 'UnitedStatesInsurance—Property&Casualty']",
357,cae6d66aaa39454ebef65e7e8af4ad85,"Idexx Laboratories, Inc.",,Westbrook,ME,1983,"10,350",Mr. Jonathan J. Mazelsky,$45.64 Billion,"['UnitedStates', 'Healthcare', 'Diagnostics&Research', 'UnitedStatesHealthcare', 'UnitedStatesDiagnostics&Research']",
358,1bcb6f8315df4314958ff538290a7a2f,Vodafone Group Plc,,Newbury,UnitedKingdom,16 September 1991,"105,000",Mr. Nicholas Jonathan Read,£34.88 Billion,"['UnitedKingdom', 'CommunicationServices', 'TelecomServices', 'UnitedKingdomCommunicationServices', 'UnitedKingdomTelecomServices']",$45.74 Billion
359,fed3b8b7302d48b381e91005ec45c0c4,Vanjia Corp,,,,,,,$45.74 Billion,"['UnitedStates', 'ConsumerDiscretionary', 'ResidentialConstruction', 'UnitedStatesConsumerDiscretionary', 'UnitedStatesResidentialConstruction']",
360,e3c68e47211b42739875ff1ae47062d5,Amphenol Corporation,,Wallingford,CT,1932,"90,000",Mr. Richard Adam Norwitt,$45.77 Billion,"['UnitedStates', 'Technology', 'ElectronicComponents', 'UnitedStatesTechnology', 'UnitedStatesElectronicComponents']",
361,a40f767bbedb499e9010a271780abb33,The Hershey Company,,Hershey,PA,"February 8, 1894","16,620",Ms. Michele Gross Buck,$45.83 Billion,"['UnitedStates', 'ConsumerStaples', 'Confectioners', 'UnitedStatesConsumerStaples', 'UnitedStatesConfectioners']",
362,d8c5a7297a764803a49b90ebd440606f,Takeda Pharmaceutical Company Limited,,Tokyo,Japan,"Doshomachi, Osaka, Japan June 12, 1781","47,099",Mr. Christophe  Weber,¥5.621 Trillion,"['Japan', 'Healthcare', 'DrugManufacturers—Specialty&Generic', 'JapanHealthcare', 'JapanDrugManufacturers—Specialty&Generic']",$45.89 Billion
363,a247c44aa260416da094e6abfedce903,"Baidu, Inc.",,Beijing,China,"January 1, 2000","45,500",Mr. Yanhong  Li,HK$360.16 Billion,"['China', 'CommunicationServices', 'InternetContent&Information', 'ChinaCommunicationServices', 'ChinaInternetContent&Information']",$45.98 Billion
364,a242be289fb540a8839dcd13ee425b53,Sika Ag,,Baar,Switzerland,,"26,272",,CHF42.59 Billion,"['Switzerland', 'BasicMaterials', 'SpecialtyChemicals', 'SwitzerlandBasicMaterials', 'SwitzerlandSpecialtyChemicals']",$46.01 Billion
365,fc51f15e66bc420ab1ac259797dacf92,Adidas Ag,,Herzogenaurach,Germany,,"53,870",Mr. Kasper Bo Rorsted,€41.75 Billion,"['Germany', 'ConsumerDiscretionary', 'Footwear&Accessories', 'GermanyConsumerDiscretionary', 'GermanyFootwear&Accessories']",$46.13 Billion
366,f7cc715e663b447288bd729d27460e92,Nidec Corp,,Kyoto,Japan,,758,Mr. Jun  Seki,¥5.676 Trillion,"['Japan', 'Industrials', 'SpecialtyIndustrialMachinery', 'JapanIndustrials', 'JapanSpecialtyIndustrialMachinery']",$46.33 Billion
367,23e33f31121b4de4ac6c3d882712ea27,Banco Bradesco Sa,,Osasco,SP,"March 10, 1943","85,264","Mr. Octavio  de Lazari Jr., Junior",R$217.62 Billion,"['Brazil', 'Financials', 'Banks', 'BrazilFinancials', 'BrazilBanks']",$46.71 Billion
368,aba0d79f7fcc42ab8d2d2052d645ba0b,"Dexcom, Inc.",,SanDiego,CA,1999,"6,300",Mr. Kevin Ronald Sayer,$46.86 Billion,"['UnitedStates', 'Healthcare', 'Diagnostics&Research', 'UnitedStatesHealthcare', 'UnitedStatesDiagnostics&Research']",
369,fe0f4e84d9ad473891975fa5572cf9df,Nucor Corporation,,Charlotte,NC,,"28,800",Mr. Leon J. Topalian,$46.86 Billion,"['UnitedStates', 'BasicMaterials', 'Steel', 'UnitedStatesBasicMaterials', 'UnitedStatesSteel']",
370,a62ca258876b42eea0142b41bd10b959,Cognizant Technology Solutions Corporation,,Teaneck,NJ,26 January 1994,"330,600",Mr. Brian  Humphries,$47.07 Billion,"['UnitedStates', 'Technology', 'InformationTechnologyServices', 'UnitedStatesTechnology', 'UnitedStatesInformationTechnologyServices']",
371,124aa7de32a04c92a0e949b906419215,Open Joint Stock Company Omz,,Moscow,Russia,,,Igor Y. Zhilkin,₽4.043 Trillion,"['Russia', 'Industrials', 'SpecialtyIndustrialMachinery', 'RussiaIndustrials', 'RussiaSpecialtyIndustrialMachinery']",$47.15 Billion
372,6b41e2f37eeb4b14bebccc3002c03402,"Prudential Financial, Inc.",,,,,,,$47.17 Billion,"['UnitedStates', 'Financials', 'Insurance—Life', 'UnitedStatesFinancials', 'UnitedStatesInsurance—Life']",
373,efca6012e70b45c988856c953f4422c0,"Autodesk, Inc.",,SanRafael,CA,"January 30, 1982","12,600",Dr. Andrew  Anagnost,$47.69 Billion,"['UnitedStates', 'Technology', 'Software—Application', 'UnitedStatesTechnology', 'UnitedStatesSoftware—Application']",
374,72eaedee590b4ff09ef1fc2e76388c9d,Naspers Ltd,,CapeTown,SouthAfrica,,"28,445",Mr. Bob  van Dijk,R696.34 Billion,"['SouthAfrica', 'CommunicationServices', 'InternetContent&Information', 'SouthAfricaCommunicationServices', 'SouthAfricaInternetContent&Information']",$47.73 Billion
375,67ac7fbe14d344e391d24cc06339cf61,"Crowdstrike Holdings, Inc.",,Sunnyvale,CA,2011,"4,965",Mr. George R. Kurtz,$47.89 Billion,"['UnitedStates', 'Technology', 'Software—Infrastructure', 'UnitedStatesTechnology', 'UnitedStatesSoftware—Infrastructure']",
376,af3d2e336d5540a982bfc84db9d6a819,Grupo Mexico Sab De Cv,,MexicoCity,DF,,"29,707",,MX$953.25 Billion,"['Mexico', 'BasicMaterials', 'OtherIndustrialMetals&Mining', 'MexicoBasicMaterials', 'MexicoOtherIndustrialMetals&Mining']",$48.00 Billion
377,9a8d97e88b654029a721492ca647f368,"O'reilly Automotive, Inc.",,Springfield,MO,"December 2, 1957","82,852",Mr. Gregory D. Johnson,$48.14 Billion,"['UnitedStates', 'ConsumerDiscretionary', 'SpecialtyRetail', 'UnitedStatesConsumerDiscretionary', 'UnitedStatesSpecialtyRetail']",
