ID,name,country,headquarters,address,founded,employees,market_cap,revenue,profit,industry,sector,categories,ceo;
22885,westpac banking,australia,,,,,doll_58.02 b,,,,,banks financial-services ,;
22926,waste management,united states,,,,,doll_63.17 b,,,,,waste-recycling ,;
22934,walmex,mexico,,,,,doll_66.71 b,,,,,retail supermarkets ,;
22994,wolters kluwer,netherlands,,,,,doll_27.08 b,,,,,software tech ,;
23003,willis towers watson ,united-kingdom,,,,,doll_27.53 b,,,,,insurance ,;
23006,wipro,india,,,,,doll_27.24 b,,,,,professional-services it-services ,;
23038,w. w. grainger,united states,,,,,doll_29.08 b,,,,,none,;
23051,wec energy group,united states,,,,,doll_29.79 b,,,,,none,;
23053,woolworths group,australia,,,,,doll_29.49 b,,,,,supermarkets retail ,;
23073,wells fargo,united states,,,,,doll_168.84 b,,,,,banks financial-services ,;
23100,walt disney,united states,,,,,doll_183.67 b,,,,,entertainment dow-jones ,;
23121,walmart,united states,,,,,doll_387.82 b,,,,,retail dow-jones supermarkets ,;
23216,w&t offshore,united states,,,,,doll_0.91 b,,,,,oil-gas energy ,;
23244,wallbox,spain,,,,,doll_0.76 b,,,,,ev-charging electricity energy ,;
23259,wisdomtree investments,united states,,,,,doll_0.77 b,,,,,financial-services investment asset-management ,;
23291,walkme,israel,,,,,doll_0.79 b,,,,,software tech ,;
23315,washington trust bancorp,united states,,,,,doll_0.81 b,,,,,banks financial-services ,;
23399,winmark,united states,,,,,doll_0.89 b,,,,,retail ,;
23409,westlake chemical partners,united states,,,,,doll_0.89 b,,,,,chemicals ,;
23448,wolverine world wide,united states,,,,,doll_1.09 b,,,,,footwear manufacturing ,;
