valuetoday-annual_net_income_usd,forbes-assets,companiesmarketcap-revenue,disfold-revenue,globaldata-revenue,valuetoday-revenue,companiesmarketcap-pricecap,forbes-sales,disfold-market_cap,globaldata-market_cap,cbinsights-valuation,forbes-market_value,companiesmarketcap-share_price,ft-revenue_2020_eu,valuetoday-annual_revenue_usd,forbes-profit,ft-revenue_2017_eu,companiesmarketcap-earnings
doll_0.257 b,,0,,,0,doll_2.09 b,,,,,,doll_0.85,,doll_3.465 b,,,0
doll_0.095 b,,0,,,0,doll_2.09 b,,,,,,doll_37.52,,doll_2.597 b,,,0
doll_0.048 b,,0,,,0,doll_2.09 b,,,,,,doll_4.95,,doll_0.095 b,,,0
0,,0,,,0,doll_2.09 b,,,,,,doll_11.44,,0,,,0
0,,0,,,0,doll_2.09 b,,,,,,doll_118.11,,0,,,0
0,,0,,,0,doll_2.09 b,,,,,,doll_34.99,,0,,,0
doll_0.182 b,,0,,,0,doll_2.09 b,,,,,,doll_29.13,,doll_3.832 b,,,0
doll_0.248 b,,0,,,0,doll_2.08 b,,,,,,doll_66.52,,doll_2.369 b,,,0
doll_0.173 b,,0,,,0,doll_2.08 b,,,,,,doll_41.29,,doll_2.649 b,,,0
doll_-0.092 b,,0,,,0,doll_2.08 b,,,,,,doll_45.56,,doll_0.0 b,,,0
0,,0,,,0,doll_2.08 b,,,,,,doll_11.17,,0,,,0
doll_0.204 b,,0,,,0,doll_2.08 b,,,,,,doll_49.39,,doll_0.41 b,,,0
doll_0.44 b,,0,,,0,doll_2.07 b,,,,,,doll_20.25,,doll_4.827 b,,,0
doll_0.1 b,,0,,,0,doll_2.07 b,,,,,,doll_3.20,,doll_1.033 b,,,0
doll_0.203 b,,0,,,0,doll_2.07 b,,,,,,doll_3.39,,doll_3.551 b,,,0
doll_0.201 b,,0,,,0,doll_2.07 b,,,,,,doll_8.77,,0,,,0
doll_0.082 b,,0,,,0,doll_2.07 b,,,,,,doll_31.78,,doll_0.275 b,,,0
doll_0.19 b,,0,,,0,doll_2.07 b,,,,,,doll_44.27,,0,,,0
doll_0.034 b,,0,,,0,doll_2.06 b,,,,,,doll_538.28,,doll_0.305 b,,,0
0,,0,,,0,doll_2.06 b,,,,,,doll_8.30,,0,,,0
doll_0.003 b,,0,,,0,doll_2.06 b,,,,,,doll_15.64,,doll_0.709 b,,,0
0,,0,,,0,doll_2.05 b,,,,,,doll_2.89,,0,,,0
0,,0,,,0,doll_2.05 b,,,,,,doll_14.27,,0,,,0
doll_0.002 b,,0,,,0,doll_2.05 b,,,,,,doll_34.67,,doll_0.773 b,,,0
0,,0,,,0,doll_2.05 b,,,,,,doll_39.93,,0,,,0
doll_-1.136 b,,0,,,0,doll_2.05 b,,,,,,doll_94.68,,doll_4.39 b,,,0
doll_-0.206 b,,0,,,0,doll_2.05 b,,,,,,doll_35.99,,doll_0.066 b,,,0
doll_0.212 b,,0,,,0,doll_2.05 b,,,,,,doll_9.15,,doll_13.425 b,,,0
doll_0.324 b,,0,,,0,doll_2.04 b,,,,,,doll_41.48,,doll_5.995 b,,,0
doll_0.083 b,,0,,,0,doll_2.04 b,,,,,,doll_13.49,,doll_0.294 b,,,0
0,,0,,,0,doll_2.04 b,,,,,,doll_13.92,,0,,,0
doll_-0.715 b,,0,,,0,doll_2.04 b,,,,,,doll_21.29,,doll_9.119 b,,,0
doll_0.051 b,,0,,,0,doll_2.04 b,,,,,,doll_7.60,,doll_0.908 b,,,0
doll_0.02 b,,0,,,0,doll_2.04 b,,,,,,doll_38.19,,doll_0.256 b,,,0
0,,0,,,0,doll_2.04 b,,,,,,doll_39.83,,0,,,0
doll_0.205 b,,0,,,0,doll_2.04 b,,,,,,doll_19.39,,doll_0.791 b,,,0
doll_0.177 b,,0,,,0,doll_2.04 b,,,,,,doll_0.69,,doll_0.613 b,,,0
0,,0,,,0,doll_2.04 b,,,,,,doll_43.92,,0,,,0
0,,0,,,0,doll_2.04 b,,,,,,doll_33.78,,0,,,0
doll_0.08 b,,0,,,0,doll_2.04 b,,,,,,doll_3.34,,doll_0.683 b,,,0
doll_0.192 b,,0,,,0,doll_2.04 b,,,,,,doll_3.99,,doll_1.086 b,,,0
0,,0,,,0,doll_2.03 b,,,,,,doll_33.43,,0,,,0
0,,0,,,0,doll_2.03 b,,,,,,doll_25.27,,0,,,0
doll_0.118 b,,0,,,0,doll_2.03 b,,,,,,doll_3.10,,doll_5.383 b,,,0
doll_0.112 b,,0,,,0,doll_2.03 b,,,,,,doll_7.96,,doll_0.365 b,,,0
0,,0,,,0,doll_2.03 b,,,,,,doll_19.25,,0,,,0
doll_0.208 b,,0,,,0,doll_2.03 b,,,,,,doll_19.35,,doll_0.979 b,,,0
0,,0,,,0,doll_2.03 b,,,,,,doll_35.14,,0,,,0
0,,0,,,0,doll_2.02 b,,,,,,"doll_2,473",,0,,,0
doll_0.31 b,,0,,,0,doll_2.02 b,,,,,,doll_8.69,,doll_8.405 b,,,0
0,,0,,,0,doll_2.02 b,,,,,,doll_10.65,,0,,,0
doll_0.104 b,,0,,,0,doll_2.02 b,,,,,,doll_65.44,,doll_0.982 b,,,0
doll_-2.466 b,,0,,,0,doll_2.01 b,,,,,,doll_6.15,,doll_6.873 b,,,0
0,,0,,,0,doll_2.01 b,,,,,,doll_11.09,,0,,,0
doll_0.105 b,,0,,,0,doll_2.01 b,,,,,,doll_18.42,,doll_5.941 b,,,0
doll_0.106 b,,0,,,0,doll_2.01 b,,,,,,doll_23.56,,doll_1.555 b,,,0
doll_0.085 b,,0,,,0,doll_2.01 b,,,,,,doll_12.90,,doll_0.199 b,,,0
0,,0,,,0,doll_2.0 b,,,,,,doll_27.63,,0,,,0
doll_0.076 b,,0,,,0,doll_2.0 b,,,,,,doll_7.66,,doll_0.553 b,,,0
doll_0.501 b,,0,,,0,doll_2.0 b,,,,,,doll_30.44,,doll_0.246 b,,,0
0,,0,,,0,doll_2.0 b,,,,,,doll_9.08,,0,,,0
doll_0.343 b,,0,,,0,doll_2.0 b,,,,,,doll_37.64,,doll_0.361 b,,,0
0,,0,,,0,doll_2.0 b,,,,,,doll_37.54,,0,,,0
doll_0.262 b,,0,,,0,doll_2.0 b,,,,,,doll_723.71,,doll_14.8 b,,,0
doll_0.304 b,,0,,,0,doll_2.0 b,,,,,,doll_11.07,,doll_4.398 b,,,0
doll_0.676 b,,0,,,0,doll_1.99 b,,,,,,doll_77.65,,doll_0.147 b,,,0
doll_0.335 b,,0,,,0,doll_1.99 b,,,,,,doll_30.74,,doll_0.125 b,,,0
doll_0.1 b,,0,,,0,doll_1.99 b,,,,,,doll_7.12,,doll_0.239 b,,,0
doll_-0.026 b,,0,,,0,doll_1.99 b,,,,,,doll_16.20,,doll_-0.02 b,,,0
doll_0.127 b,,0,,,0,doll_1.99 b,,,,,,doll_4.14,,doll_2.833 b,,,0
doll_0.03 b,,0,,,0,doll_1.98 b,,,,,,doll_7.83,,doll_0.181 b,,,0
doll_0.088 b,,0,,,0,doll_1.98 b,,,,,,doll_39.87,,doll_0.956 b,,,0
doll_0.081 b,,0,,,0,doll_1.98 b,,,,,,doll_15.58,,doll_0.566 b,,,0
doll_0.147 b,,0,,,0,doll_1.98 b,,,,,,doll_81.07,,0,,,0
0,,0,,,0,doll_1.98 b,,,,,,doll_35.47,,0,,,0
doll_0.067 b,,0,,,0,doll_1.97 b,,,,,,doll_9.36,,doll_2.056 b,,,0
0,,0,,,0,doll_1.97 b,,,,,,doll_18.95,,0,,,0
0,,0,,,0,doll_1.97 b,,,,,,doll_37.80,,0,,,0
doll_0.241 b,,0,,,0,doll_1.97 b,,,,,,doll_2.32,,doll_1.65 b,,,0
doll_0.077 b,,0,,,0,doll_1.97 b,,,,,,doll_5.92,,doll_0.39 b,,,0
doll_0.055 b,,0,,,0,doll_1.97 b,,,,,,doll_60.75,,doll_2.831 b,,,0
doll_0.137 b,,0,,,0,doll_1.97 b,,,,,,doll_0.91,,doll_0.945 b,,,0
doll_0.07 b,,0,,,0,doll_1.96 b,,,,,,doll_22.11,,doll_1.111 b,,,0
doll_0.662 b,,0,,,0,doll_1.96 b,,,,,,doll_15.77,,doll_3.351 b,,,0
0,,0,,,0,doll_1.96 b,,,,,,doll_104.21,,0,,,0
0,,0,,,0,doll_1.96 b,,,,,,doll_67.01,,0,,,0
doll_-0.063 b,,0,,,0,doll_1.95 b,,,,,,doll_5.21,,doll_2.538 b,,,0
doll_0.039 b,,0,,,0,doll_1.95 b,,,,,,doll_61.16,,doll_0.595 b,,,0
doll_0.079 b,,0,,,0,doll_1.95 b,,,,,,doll_15.10,,doll_1.972 b,,,0
doll_-0.414 b,,0,,,0,doll_1.94 b,,,,,,doll_4.12,,doll_6.134 b,,,0
doll_-0.074 b,,0,,,0,doll_1.94 b,,,,,,doll_6.32,,doll_4.116 b,,,0
0,,0,,,0,doll_1.94 b,,,,,,doll_16.21,,0,,,0
0,,0,,,0,doll_1.94 b,,,,,,doll_27.94,,0,,,0
0,,0,,,0,doll_1.94 b,,,,,,doll_13.24,,0,,,0
doll_0.518 b,,0,,,0,doll_1.93 b,,,,,,doll_6.13,,doll_3.021 b,,,0
0,,0,,,0,doll_1.93 b,,,,,,doll_9.18,,0,,,0
0,,0,,,0,doll_1.93 b,,,,,,doll_5.00,,0,,,0
0,,0,,,0,doll_1.93 b,,,,,,doll_10.97,,0,,,0
doll_0.128 b,,0,,,0,doll_1.93 b,,,,,,doll_26.38,,doll_0.582 b,,,0
doll_0.477 b,,0,,,0,doll_1.93 b,,,,,,doll_12.85,,doll_3.407 b,,,0
doll_-0.887 b,,0,,,0,doll_1.93 b,,,,,,doll_10.53,,doll_-0.882 b,,,0
0,,0,,,0,doll_1.93 b,,,,,,doll_19.72,,0,,,0
0,,0,,,0,doll_1.92 b,,,,,,doll_8.41,,0,,,0
0,,0,,,0,doll_1.92 b,,,,,,doll_39.78,,0,,,0
0,,0,,,0,doll_1.92 b,,,,,,doll_45.39,,0,,,0
doll_0.078 b,,0,,,0,doll_1.92 b,,,,,,doll_78.87,,doll_0.228 b,,,0
doll_0.084 b,,0,,,0,doll_1.92 b,,,,,,doll_10.72,,doll_0.762 b,,,0
doll_0.274 b,,0,,,0,doll_1.92 b,,,,,,doll_3.85,,doll_7.467 b,,,0
0,,0,,,0,doll_1.92 b,,,,,,doll_41.92,,0,,,0
doll_0.361 b,,0,,,0,doll_1.92 b,,,,,,doll_35.57,,doll_1.011 b,,,0
0,,0,,,0,doll_1.92 b,,,,,,doll_19.05,,0,,,0
doll_0.039 b,,0,,,0,doll_1.91 b,,,,,,doll_15.49,,doll_0.069 b,,,0
0,,0,,,0,doll_1.91 b,,,,,,doll_34.54,,0,,,0
0,,0,,,0,doll_1.9 b,,,,,,doll_1.42,,0,,,0
doll_0.122 b,,0,,,0,doll_1.9 b,,,,,,doll_12.48,,doll_0.698 b,,,0
doll_-0.562 b,,0,,,0,doll_1.9 b,,,,,,doll_43.75,,doll_0.069 b,,,0
0,,0,,,0,doll_1.9 b,,,,,,doll_12.40,,0,,,0
doll_0.576 b,,0,,,0,doll_1.9 b,,,,,,doll_19.59,,doll_6.43 b,,,0
0,,0,,,0,doll_1.89 b,,,,,,doll_33.46,,0,,,0
doll_0.264 b,,0,,,0,doll_1.89 b,,,,,,doll_93.03,,doll_1.15 b,,,0
0,,0,,,0,doll_1.89 b,,,,,,doll_40.25,,0,,,0
doll_0.092 b,,0,,,0,doll_1.89 b,,,,,,doll_38.60,,doll_1.451 b,,,0
doll_0.144 b,,0,,,0,doll_1.89 b,,,,,,doll_10.31,,doll_0.287 b,,,0
doll_0.039 b,,0,,,0,doll_1.89 b,,,,,,doll_9.00,,doll_3.249 b,,,0
0,,0,,,0,doll_1.89 b,,,,,,doll_23.93,,0,,,0
doll_0.046 b,,0,,,0,doll_1.88 b,,,,,,doll_29.57,,doll_1.77 b,,,0
doll_0.134 b,,0,,,0,doll_1.88 b,,,,,,doll_12.95,,doll_2.254 b,,,0
0,,0,,,0,doll_1.88 b,,,,,,doll_30.69,,0,,,0
doll_-0.019 b,,0,,,0,doll_1.88 b,,,,,,doll_42.18,,doll_0.088 b,,,0
doll_0.055 b,,0,,,0,doll_1.88 b,,,,,,doll_8.60,,doll_1.652 b,,,0
doll_0.134 b,,0,,,0,doll_1.88 b,,,,,,doll_99.12,,doll_1.503 b,,,0
doll_0.904 b,,0,,,0,doll_1.88 b,,,,,,doll_1.58,,doll_7.833 b,,,0
doll_0.013 b,,0,,,0,doll_1.88 b,,,,,,doll_25.42,,doll_0.245 b,,,0
doll_0.136 b,,0,,,0,doll_1.87 b,,,,,,doll_17.06,,doll_1.326 b,,,0
0,,0,,,0,doll_1.87 b,,,,,,doll_0.01000,,0,,,0
doll_0.08 b,,0,,,0,doll_1.87 b,,,,,,doll_8.71,,doll_0.872 b,,,0
doll_-0.04 b,,0,,,0,doll_1.87 b,,,,,,doll_21.37,,doll_0.136 b,,,0
0,,0,,,0,doll_1.87 b,,,,,,doll_24.34,,0,,,0
0,,0,,,0,doll_1.87 b,,,,,,doll_12.43,,0,,,0
doll_-0.074 b,,0,,,0,doll_1.87 b,,,,,,doll_9.43,,doll_1.06 b,,,0
0,,0,,,0,doll_1.87 b,,,,,,doll_5.73,,0,,,0
doll_0.104 b,,0,,,0,doll_1.87 b,,,,,,doll_5.64,,doll_1.518 b,,,0
doll_0.193 b,,0,,,0,doll_1.87 b,,,,,,doll_62.76,,doll_5.046 b,,,0
doll_0.484 b,,0,,,0,doll_1.86 b,,,,,,doll_1.58,,doll_2.427 b,,,0
doll_0.291 b,,0,,,0,doll_1.86 b,,,,,,doll_13.36,,doll_1.095 b,,,0
0,,0,,,0,doll_1.86 b,,,,,,doll_18.37,,0,,,0
doll_0.228 b,,0,,,0,doll_1.86 b,,,,,,doll_9.03,,doll_3.415 b,,,0
doll_0.063 b,,0,,,0,doll_1.86 b,,,,,,doll_35.01,,doll_3.091 b,,,0
0,,0,,,0,doll_1.86 b,,,,,,doll_15.23,,0,,,0
doll_0.036 b,,0,,,0,doll_1.86 b,,,,,,doll_37.14,,doll_0.126 b,,,0
0,,0,,,0,doll_1.86 b,,,,,,doll_35.34,,0,,,0
doll_0.27 b,,0,,,0,doll_1.86 b,,,,,,doll_1.39,,doll_1.463 b,,,0
0,,0,,,0,doll_1.85 b,,,,,,doll_8.21,,0,,,0
doll_0.035 b,,0,,,0,doll_1.85 b,,,,,,doll_27.14,,doll_0.153 b,,,0
doll_0.69 b,,0,,,0,doll_1.85 b,,,,,,doll_97.94,,doll_0.691 b,,,0
doll_0.053 b,,0,,,0,doll_1.85 b,,,,,,doll_11.40,,doll_0.101 b,,,0
0,,0,,,0,doll_1.85 b,,,,,,doll_168.31,,0,,,0
doll_0.15 b,,0,,,0,doll_1.85 b,,,,,,doll_5.63,,doll_0.868 b,,,0
doll_-0.067 b,,0,,,0,doll_1.84 b,,,,,,doll_0.02000,,doll_0.482 b,,,0
doll_0.099 b,,0,,,0,doll_1.84 b,,,,,,doll_46.19,,doll_0.205 b,,,0
doll_0.027 b,,0,,,0,doll_1.84 b,,,,,,doll_12.98,,doll_0.373 b,,,0
doll_0.058 b,,0,,,0,doll_1.84 b,,,,,,doll_28.59,,doll_0.517 b,,,0
doll_0.872 b,,0,,,0,doll_1.84 b,,,,,,doll_6.94,,doll_5.807 b,,,0
0,,0,,,0,doll_1.84 b,,,,,,doll_12.93,,0,,,0
doll_0.188 b,,0,,,0,doll_1.84 b,,,,,,doll_5.27,,doll_0.635 b,,,0
doll_0.191 b,,0,,,0,doll_1.84 b,,,,,,doll_72.76,,doll_2.748 b,,,0
doll_0.089 b,,0,,,0,doll_1.84 b,,,,,,doll_17.71,,doll_0.576 b,,,0
doll_0.104 b,,0,,,0,doll_1.84 b,,,,,,doll_44.12,,doll_1.6 b,,,0
doll_0.089 b,,0,,,0,doll_1.84 b,,,,,,doll_8.50,,doll_3.753 b,,,0
doll_0.134 b,,0,,,0,doll_1.83 b,,,,,,doll_69.28,,doll_0.206 b,,,0
doll_0.024 b,,0,,,0,doll_1.83 b,,,,,,doll_50.21,,doll_0.246 b,,,0
doll_0.103 b,,0,,,0,doll_1.83 b,,,,,,doll_22.53,,doll_2.202 b,,,0
doll_0.31 b,,0,,,0,doll_1.82 b,,,,,,doll_27.20,,doll_0.718 b,,,0
doll_0.331 b,,0,,,0,doll_1.82 b,,,,,,doll_30.86,,doll_0.338 b,,,0
doll_0.167 b,,0,,,0,doll_1.82 b,,,,,,doll_4.44,,doll_0.512 b,,,0
doll_-0.505 b,,0,,,0,doll_1.82 b,,,,,,doll_32.35,,doll_0.15 b,,,0
doll_0.225 b,,0,,,0,doll_1.82 b,,,,,,doll_21.95,,doll_2.426 b,,,0
doll_0.041 b,,0,,,0,doll_1.82 b,,,,,,doll_2.86,,doll_0.836 b,,,0
doll_0.136 b,,0,,,0,doll_1.81 b,,,,,,doll_50.76,,doll_1.293 b,,,0
doll_0.436 b,,0,,,0,doll_1.81 b,,,,,,doll_3.31,,doll_1.547 b,,,0
doll_0.581 b,,0,,,0,doll_1.81 b,,,,,,doll_26.00,,doll_9.764 b,,,0
0,,0,,,0,doll_1.81 b,,,,,,doll_12.86,,0,,,0
doll_0.189 b,,0,,,0,doll_1.81 b,,,,,,doll_8.50,,doll_2.001 b,,,0
doll_0.048 b,,0,,,0,doll_1.81 b,,,,,,doll_35.06,,doll_0.552 b,,,0
doll_0.019 b,,0,,,0,doll_1.8 b,,,,,,doll_1.29,,doll_0.112 b,,,0
0,,0,,,0,doll_1.8 b,,,,,,doll_3.57,,0,,,0
0,,0,,,0,doll_1.8 b,,,,,,doll_11.05,,0,,,0
doll_0.355 b,,0,,,0,doll_1.8 b,,,,,,doll_24.40,,doll_3.255 b,,,0
doll_-0.003 b,,0,,,0,doll_1.8 b,,,,,,doll_19.65,,doll_0.0 b,,,0
doll_-0.236 b,,0,,,0,doll_1.79 b,,,,,,doll_1.48,,doll_0.03 b,,,0
doll_0.084 b,,0,,,0,doll_1.79 b,,,,,,doll_41.97,,doll_0.162 b,,,0
0,,0,,,0,doll_1.79 b,,,,,,doll_2.43,,0,,,0
0,,0,,,0,doll_1.79 b,,,,,,doll_56.51,,0,,,0
doll_0.009 b,,0,,,0,doll_1.79 b,,,,,,doll_15.54,,doll_0.099 b,,,0
doll_0.054 b,,0,,,0,doll_1.79 b,,,,,,doll_11.63,,doll_2.263 b,,,0
doll_0.996 b,,0,,,0,doll_1.79 b,,,,,,doll_0.46,,doll_15.413 b,,,0
0,,0,,,0,doll_1.79 b,,,,,,doll_116.06,,0,,,0
doll_0.029 b,,0,,,0,doll_1.79 b,,,,,,doll_3.95,,doll_1.472 b,,,0
0,,0,,,0,doll_1.79 b,,,,,,doll_21.79,,0,,,0
doll_0.098 b,,0,,,0,doll_1.79 b,,,,,,doll_24.04,,doll_2.934 b,,,0
doll_0.33 b,,0,,,0,doll_1.79 b,,,,,,doll_56.89,,doll_0.331 b,,,0
doll_0.039 b,,0,,,0,doll_1.79 b,,,,,,doll_3.22,,doll_0.376 b,,,0
0,,0,,,0,doll_1.79 b,,,,,,doll_22.76,,0,,,0
doll_0.068 b,,0,,,0,doll_1.79 b,,,,,,doll_11.49,,doll_0.664 b,,,0
doll_0.183 b,,0,,,0,doll_1.78 b,,,,,,doll_17.95,,doll_1.095 b,,,0
0,,0,,,0,doll_1.78 b,,,,,,doll_33.19,,0,,,0
doll_0.041 b,,0,,,0,doll_1.78 b,,,,,,doll_11.60,,doll_8.485 b,,,0
0,,0,,,0,doll_1.78 b,,,,,,doll_11.85,,0,,,0
0,,0,,,0,doll_1.78 b,,,,,,doll_0.18,,0,,,0
doll_0.102 b,,0,,,0,doll_1.78 b,,,,,,doll_43.50,,doll_0.103 b,,,0
0,,0,,,0,doll_1.78 b,,,,,,doll_11.35,,doll_0.775 b,,,0
0,,0,,,0,doll_1.78 b,,,,,,doll_28.66,,0,,,0
0,,0,,,0,doll_1.78 b,,,,,,doll_180.50,,0,,,0
doll_0.249 b,,0,,,0,doll_1.78 b,,,,,,doll_10.35,,doll_2.126 b,,,0
doll_0.625 b,,0,,,0,doll_1.77 b,,,,,,doll_4.92,,doll_0.638 b,,,0
doll_0.055 b,,0,,,0,doll_1.77 b,,,,,,doll_4.66,,doll_0.425 b,,,0
doll_-0.12 b,,0,,,0,doll_1.77 b,,,,,,doll_32.22,,doll_2.556 b,,,0
doll_0.217 b,,0,,,0,doll_1.77 b,,,,,,doll_13.98,,doll_7.794 b,,,0
doll_0.066 b,,0,,,0,doll_1.77 b,,,,,,doll_12.80,,doll_6.022 b,,,0
doll_-0.204 b,,0,,,0,doll_1.77 b,,,,,,doll_17.49,,doll_0.567 b,,,0
doll_0.06 b,,0,,,0,doll_1.77 b,,,,,,doll_10.40,,doll_42.078 b,,,0
0,,0,,,0,doll_1.77 b,,,,,,doll_86.32,,0,,,0
doll_0.395 b,,0,,,0,doll_1.76 b,,,,,,doll_4.68,,doll_0.422 b,,,0
doll_0.151 b,,0,,,0,doll_1.76 b,,,,,,doll_1.67,,doll_1.291 b,,,0
0,,0,,,0,doll_1.76 b,,,,,,doll_11.42,,0,,,0
doll_0.075 b,,0,,,0,doll_1.76 b,,,,,,doll_131.10,,doll_0.771 b,,,0
0,,0,,,0,doll_1.76 b,,,,,,doll_34.37,,0,,,0
doll_0.034 b,,0,,,0,doll_1.76 b,,,,,,doll_12.22,,doll_0.18 b,,,0
doll_0.057 b,,0,,,0,doll_1.76 b,,,,,,doll_5.91,,doll_0.352 b,,,0
doll_-0.02 b,,0,,,0,doll_1.76 b,,,,,,doll_63.81,,doll_0.829 b,,,0
doll_-1.012 b,,0,,,0,doll_1.76 b,,,,,,doll_7.53,,doll_6.188 b,,,0
doll_0.363 b,,0,,,0,doll_1.76 b,,,,,,doll_47.33,,doll_6.497 b,,,0
0,,0,,,0,doll_1.76 b,,,,,,doll_2.25,,0,,,0
doll_0.162 b,,0,,,0,doll_1.76 b,,,,,,doll_13.53,,doll_2.69 b,,,0
doll_-0.031 b,,0,,,0,doll_1.75 b,,,,,,doll_8.77,,doll_0.0 b,,,0
doll_0.188 b,,0,,,0,doll_1.75 b,,,,,,doll_54.04,,doll_2.691 b,,,0
0,,0,,,0,doll_1.75 b,,,,,,doll_7.27,,0,,,0
doll_0.076 b,,0,,,0,doll_1.75 b,,,,,,doll_14.94,,doll_0.158 b,,,0
doll_0.168 b,,0,,,0,doll_1.74 b,,,,,,doll_13.08,,doll_5.858 b,,,0
doll_0.189 b,,0,,,0,doll_1.74 b,,,,,,doll_3.64,,doll_4.798 b,,,0
0,,0,,,0,doll_1.74 b,,,,,,doll_39.03,,0,,,0
0,,0,,,0,doll_1.74 b,,,,,,doll_9.61,,0,,,0
0,,0,,,0,doll_1.74 b,,,,,,doll_0.20,,0,,,0
doll_0.045 b,,0,,,0,doll_1.74 b,,,,,,doll_57.11,,doll_0.369 b,,,0
doll_0.039 b,,0,,,0,doll_1.74 b,,,,,,doll_145.50,,doll_0.204 b,,,0
0,,0,,,0,doll_1.73 b,,,,,,doll_24.57,,0,,,0
doll_-0.02 b,,0,,,0,doll_1.73 b,,,,,,"doll_1,814",,doll_0.726 b,,,0
0,,0,,,0,doll_1.73 b,,,,,,doll_20.35,,0,,,0
doll_0.095 b,,0,,,0,doll_1.73 b,,,,,,doll_0.94,,doll_0.21 b,,,0
doll_-0.007 b,,0,,,0,doll_1.73 b,,,,,,doll_19.92,,doll_0.211 b,,,0
0,,0,,,0,doll_1.73 b,,,,,,doll_14.65,,0,,,0
doll_0.172 b,,0,,,0,doll_1.73 b,,,,,,doll_36.52,,doll_1.365 b,,,0
0,,0,,,0,doll_1.73 b,,,,,,doll_9.13,,0,,,0
doll_0.099 b,,0,,,0,doll_1.73 b,,,,,,doll_125.59,,doll_1.589 b,,,0
doll_-0.018 b,,0,,,0,doll_1.72 b,,,,,,doll_32.58,,doll_5.734 b,,,0
doll_-0.208 b,,0,,,0,doll_1.72 b,,,,,,doll_5.72,,doll_8.465 b,,,0
doll_0.099 b,,0,,,0,doll_1.72 b,,,,,,doll_5.91,,doll_2.471 b,,,0
doll_0.042 b,,0,,,0,doll_1.72 b,,,,,,doll_22.16,,doll_0.135 b,,,0
doll_0.136 b,,0,,,0,doll_1.72 b,,,,,,doll_70.72,,doll_1.743 b,,,0
doll_0.436 b,,0,,,0,doll_1.72 b,,,,,,doll_1.13,,doll_1.44 b,,,0
doll_-0.073 b,,0,,,0,doll_1.72 b,,,,,,doll_28.01,,doll_0.348 b,,,0
doll_0.06 b,,0,,,0,doll_1.71 b,,,,,,doll_8.90,,doll_0.573 b,,,0
doll_0.154 b,,0,,,0,doll_1.71 b,,,,,,doll_4.46,,doll_0.359 b,,,0
doll_0.15 b,,0,,,0,doll_1.71 b,,,,,,doll_35.49,,doll_0.858 b,,,0
doll_-0.143 b,,0,,,0,doll_1.71 b,,,,,,doll_5.70,,doll_0.616 b,,,0
doll_0.187 b,,0,,,0,doll_1.71 b,,,,,,doll_106.19,,doll_1.6 b,,,0
doll_-0.027 b,,0,,,0,doll_1.71 b,,,,,,doll_11.91,,doll_0.16 b,,,0
0,,0,,,0,doll_1.7 b,,,,,,doll_28.52,,0,,,0
doll_0.039 b,,0,,,0,doll_1.7 b,,,,,,doll_53.76,,doll_0.058 b,,,0
0,,0,,,0,doll_1.7 b,,,,,,doll_0.50,,0,,,0
0,,0,,,0,doll_1.7 b,,,,,,doll_31.02,,0,,,0
doll_0.0 b,,0,,,0,doll_1.7 b,,,,,,doll_21.00,,doll_0.127 b,,,0
doll_0.106 b,,0,,,0,doll_1.7 b,,,,,,doll_27.49,,doll_1.555 b,,,0
0,,0,,,0,doll_1.7 b,,,,,,doll_72.51,,0,,,0
doll_0.14 b,,0,,,0,doll_1.7 b,,,,,,doll_36.23,,doll_3.258 b,,,0
0,,0,,,0,doll_1.7 b,,,,,,doll_12.03,,0,,,0
0,,0,,,0,doll_1.69 b,,,,,,doll_21.78,,0,,,0
doll_0.056 b,,0,,,0,doll_1.69 b,,,,,,doll_17.36,,doll_0.514 b,,,0
doll_-0.077 b,,0,,,0,doll_1.69 b,,,,,,doll_35.55,,doll_1.254 b,,,0
doll_0.047 b,,0,,,0,doll_1.69 b,,,,,,doll_15.56,,doll_0.318 b,,,0
doll_0.254 b,,0,,,0,doll_1.68 b,,,,,,doll_8.69,,doll_4.101 b,,,0
doll_-0.483 b,,0,,,0,doll_1.68 b,,,,,,doll_0.74,,doll_4.617 b,,,0
doll_-0.099 b,,0,,,0,doll_1.68 b,,,,,,doll_8.52,,doll_0.346 b,,,0
0,,0,,,0,doll_1.68 b,,,,,,doll_8.07,,0,,,0
0,,0,,,0,doll_1.68 b,,,,,,doll_36.95,,0,,,0
doll_0.267 b,,0,,,0,doll_1.68 b,,,,,,doll_14.13,,doll_1.122 b,,,0
doll_0.045 b,,0,,,0,doll_1.68 b,,,,,,doll_1.02,,doll_1.305 b,,,0
0,,0,,,0,doll_1.67 b,,,,,,doll_6.91,,0,,,0
0,,0,,,0,doll_1.67 b,,,,,,doll_46.19,,0,,,0
doll_0.075 b,,0,,,0,doll_1.67 b,,,,,,doll_75.26,,doll_1.045 b,,,0
doll_0.041 b,,0,,,0,doll_1.67 b,,,,,,doll_20.03,,doll_0.273 b,,,0
doll_0.323 b,,0,,,0,doll_1.67 b,,,,,,doll_46.38,,doll_3.305 b,,,0
doll_0.292 b,,0,,,0,doll_1.67 b,,,,,,doll_36.82,,doll_0.895 b,,,0
doll_0.039 b,,0,,,0,doll_1.66 b,,,,,,doll_19.08,,doll_0.437 b,,,0
0,,0,,,0,doll_1.66 b,,,,,,doll_13.46,,0,,,0
