,name,type,industry,founded,founders,headquarters,key_people,services,revenue,operating_income,total_assets,number_of_employees,website
55,s pictures,['film production'],"['entertainment', 'motion picture']",['1999'],['s.shankar'],"['chennai', 'india']",[],[],[],[],[],[],[]
56,cape of good films,['private'],"['entertainment', 'motion picture']",['march\xa02008'],['akshay kumar'],"['mumbai, maharashtra']",[],[],[],[],[],[],[]
57,red chillies entertainment,['private limited company'],['motion picture'],"['2002 (formerly called ', ' in 1999)']","['shah rukh khan', 'gauri khan']","['mumbai', 'india']",[],"['production', 'distribution']",['est. ₹800 crore'],[],[],[],['redchillies.com']
58,sun pictures pvt. ltd,['sun network'],['film'],['2000'],[],"['chennai', 'tamil nadu', 'india']",[],[],[],[],[],[],"['sunpictures', '.in']"
59,zee entertainment enterprises limited,['public'],"['mass media', 'entertainment']",['15\xa0december 1991'],"['subhash chandra', 'jeon boram']","['mumbai', 'maharashtra']",[],[],"[' ', ' (usdoll_1.0\xa0billion) (2022)']","[' ', '₹', '1,460 crore', ' (usdoll_180\xa0million) (2022)', '[2]']","[' ', '₹', '13,239 crore', ' (usdoll_1.7\xa0billion) (2022)', '[2]']","['3,429 (2021)', '[2]']",['zee.com']
60,sudha productions,[],[],"['mumbai', 'maharashtra', 'india']","['anuya mhaiskar, sachin awasthee']","['mumbai', 'maharashtra', 'india']",[],[],[],[],[],[],[]
61,ynot studios,['private'],"['entertainment', 'motion picture']","['january\xa029, 2010']",[],"['chennai', 'tamil nadu']",[],[],[],[],[],[],['ynot studios']
62,reliance entertainment pvt ltd,['division'],"['entertainment', 'mass media']",['15\xa0february 2005'],[],"['mumbai, maharashtra']",[],[],[],[],[],[],['reliance entertainment']
63,qube cinema technologies,[],"['film, tv technology']",['1986\xa0'],"['senthil kumar, jayendra panchapakesan']",['india'],[],[],[],[],[],['650'],['\xa0']
64,r. k. films,['private'],['bollywood'],['1948'],['raj kapoor'],"['chembur', 'mumbai', 'maharashtra']",[],[],[],[],[],[],[]
65,fuuse,[],"['film', 'media', 'music']","['october, 2010']",['deeyah khan'],['oslo'],[],[],[],[],[],[],[]
66,studio ghibli inc.,['private'],"['motion pictures', 'video games', 'tv commercials']",['tokyo'],"['hayao miyazaki', 'toshio suzuki', 'isao takahata']","['koganei, tokyo']",[],[],[],[],"['¥15.77 billion', ' (2011)']",['182\xa0(2021)'],"['www', '.ghibli', '.jp']"
67,"regal entertainment, inc.",['private'],['film production'],"['new manila', 'quezon city', 'philippines']",[],"['pasig', 'philippines']",[],[],[],[],[],[],"['regalfilms', '.com']"
68,silverbird group,['private'],['mass media'],['1980'],['ben murray-bruce'],['victoria island'],[],"['real estate', 'entertainment']",[],[],[],[],"['www', '.silverbirdgroup', '.com']"
69,sverdlovsk film studio,['corporation'],['motion pictures'],"['february 4, 1943']",[],"['ekaterinburg', 'russia']",[],[],[],[],[],[],['http://stranamedia.com/']
70,lesta studio,[],['video games'],['22\xa0december 1991'],[],['saint petersburg'],[],[],[],[],[],['150\xa0(2012)'],['lesta.ru']
71,reyna films,[],['motion pictures'],"['manila', 'philippines']",[],"['manila', 'philippines']",[],[],[],[],[],[],[]
72,kinostudiya lenfilm,['corporation'],['film industry'],['1914'],[],"['st. petersburg, russia']",[],[],[],[],[],[],"['www', '.lenfilm', '.ru']"
73,gorky film studio,['corporation'],['motion pictures'],['1915'],[],['moscow'],[],[],[],[],[],[],"['www', '.gorkyfilm', '.ru']"
74,art pictures studio,[],['motion pictures'],"['1992, reorganized in 2006']",[],"['moscow', 'russia']",[],[],[],[],[],[],['art-pictures.ru']
75,proline film,[],['cinema'],['2004'],['andrey sigle'],['saint-petersburg'],[],[],[],[],[],[],[]
76,cape town film studios,['independent'],['film'],['2010'],[],"['cape town', 'south africa']",[],[],[],[],[],[],"['www', '.capetownfilmstudios', '.co', '.za']"
77,soyuzmultfilm,['jsc'],['animated films.'],['10\xa0june 1936'],[],"['akademika korolyova str.', 'moscow', 'russia']",[],[],"['doll_2.76\xa0million', '\xa0(2017)']","['-doll_8.58\xa0million', '[1]', '\xa0(2017)']","['doll_15.4\xa0million', '[1]', '\xa0(2017)']",['\xa0(february 2020)'],[]
78,sidus corporation,['private'],['film'],['september\xa01995'],['james hyung soon kim'],"['nonhyeon-dong', 'gangnam district', 'seoul', 'south korea']",[],"['distribution', 'film production']",[],[],[],[],[]
79,pink international company d.o.o.,['d.o.o.'],['media'],['25\xa0june 1998'],[],['belgrade'],[],[],['€'],[],"[' €164.78 million ', '(2018)', '[2]']","['924 ', '(2018)']","['www', '.rtvpink', '.com']"
80,soho media,['production company'],"['production', 'tv-production', 'entertainment', 'sketch shows', 'tv shows', 'sitcoms']",['1993'],[],['moscow'],[],[],[],[],[],[],[]
81,svarog films (сварог фильм),['corporation'],['motion pictures'],['1998'],[],"['saint petersburg', 'russia']",[],[],[],[],[],[],['http://www.svarog-film.com/']
82,showbox entertainment,['joint-stock'],"['entertainment, media']","['seoul', 'south korea']",['yoo jung-hoon'],"['nambusunhwan', 'gangnam']",[],['film distribution'],"['12,327,000,000 won\xa0(2014)']","['2,086,000,000 won']",[],[],"['www', '.showbox', '.co', '.kr']"
83,star tv,[],[],[],[],"['istanbul', 'turkey']",[],[],[],[],[],[],['www.startv.com.tr']
84,dna films,[],['film'],['1997'],"['andrew macdonald', 'duncan kenworthy']","['london, england']",[],[],[],[],[],[],['dnafilms.com']
85,bbc film,[],['film'],['18 june 1990'],['david m. thompson'],['broadcasting house'],[],['film'],[],[],[],[],"['www', '.bbc', '.co', '.uk', '/bbcfilm']"
86,itc entertainment,[],['media'],['1954'],"['lord grade', 'prince littler', 'val parnell']","['london, united kingdom']",[],['distribution'],[],[],[],[],[]
87,shepperton studios,['subsidiary'],"['film, television']","['1931', ' (as sound film producing & recording studios)']",[],['shepperton'],[],[],[],[],[],[],[]
88,40 acres and a mule filmworks,['production company'],"['film', 'television']",['1979'],"['spike lee', 'monty ross']","['brooklyn, new york']",[],"['film production', 'television production']",[],[],[],[],"['40acres', '.com']"
89,dragon studios wales,[],['film and television production'],['2006'],[],"['bridgend', 'wales']",[],[],[],[],[],[],[]
90,sahamongkol film international co. ltd.,['private'],['motion pictures'],['1970'],[],"['bangkok', 'thailand']",[],[],[],[],[],[],['www.sahamongkolfilm.com']
91,working title films limited,['subsidiary'],['film production'],['1983'],"['tim bevan', 'sarah radclyffe']","['london', 'england']",[],[],[],[],[],[],['official website']
92,warp films,[],['feature films and tv drama'],['1999'],"['rob mitchell', 'steve beckett']",['sheffield'],[],[],[],[],[],[],"['warpfilms', '.com']"
93,vertigo films,['private'],"['film, television']","['london, united kingdom ', ' (july 2002)']",[],['london'],[],[],[],[],[],[],"['vertigofilms', '.com']"
94,cinemation industries,[],['exploitation film studio'],['1965'],[],"['new york city', 'united states']",[],[],[],[],[],[],[]
95,"blue sky studios, inc.",['subsidiary'],"['computer animation', 'motion pictures']","['february\xa022, 1987']","['carl ludwig', 'eugene troubetzkoy', 'alison brown', 'david brown', 'michael ferraro']","['greenwich, connecticut']",[],[],[],[],[],"['450', '[6]', '\xa0(2021)']","['blueskystudios.com', 'wayback machine']"
96,twickenham studios limited,['limited company'],['film and tv'],['1913'],[],"['st margarets, london']",[],[],[],[],[],[],"['www', '.twickenhamstudios', '.com']"
97,cedar grove productions,['entertainment'],[],['1996'],"['tim toyama', 'chris tashima', 'chris donahue']",['united states'],[],[],[],[],[],[],['www.cedargroveproductions.com']
98,first national pictures,[],"['motion picture exhibition, distribution and production']",['1917'],"['thomas l. tally', 'j. d. williams']",['united states'],[],[],[],[],[],[],[]
99,famous players-lasky corporation,[],['film'],"['june\xa028, 1916']","['adolph zukor', 'jesse l. lasky', 'frohman brothers']","['hollywood, california', 'united states']",[],[],[],[],[],[],[]
100,the famous players film company,[],['motion pictures'],"['may\xa08, 1912']",['adolph zukor'],"['hollywood, california']",[],[],[],[],[],[],[]
101,first look studios,['private'],"['film production', 'home video']",['1980'],"['robert little', 'ellen little']","['century city, california']",[],[],[],[],['doll_25 million'],[],[]
102,fine line features,['division'],['film production'],['1991'],['ira deutchman'],['4000 warner blvd'],[],[],[],[],[],[],[]
103,entertainment one ltd.,"['subsidiary', 'division', 'division']","['entertainment', 'film production', 'television production']","['1970', '2007', '1980']","['laszlo barna', 'laura alper']","['toronto', 'ontario', 'toronto', 'ontario', 'toronto', 'ontario']",[],[],['£941.2 million (2019)'],[],[],[],"['\xa0', '\xa0']"
104,dreamworks animation llc,"['division', 'subsidiary']","['animated', 'films']","['october 12, 1994', ' (as a division of ', ')', 'october 27, 2004', ' (as dreamworks animation skg)']","['steven spielberg', 'jeffrey katzenberg', 'david geffen']","['glendale, california']",[],[],[],[],[],"['1,400 (2022)', '[2]']","['dreamworks', '.com']"
105,film booking offices of america,['corporation'],['motion pictures'],['1922'],[],"['723 seventh avenue, new york, ny']",[],[],[],[],[],[],[]
106,goldwyn pictures,[],['film studio'],"['november\xa019, 1916']","['samuel goldwyn', 'edgar selwyn', 'archibald selwyn']","['fort lee, new jersey']",[],[],[],[],[],[],[]
107,"the cannon group, inc.",['private'],['film production'],"['october\xa023, 1967']","['dennis friedland ', 'christopher c. dewey']","['united states', '(also owned studios and cinema chains throughout the uk, israel and europe)']",[],[],[],[],[],[],[]
108,gnome motion picture company,['private'],['film studio'],['1910'],[],"['the bronx', 'new york city', 'new york']",[],[],[],[],[],[],[]
109,"gener8xion entertainment, inc.",['inc'],['entertainment'],['1993'],['matthew crouch'],"['hollywood, california', 'united states']",[],[],[],[],[],[],['www.8x.com']
110,"searchlight pictures, inc.",['subsidiary'],['film'],['1994'],['tom rothman'],"['century city, los angeles, california', 'united states']",[],[],[],[],[],['100+'],"['searchlightpictures.com', '[a]']"
111,samuel goldwyn productions,['independent'],['film'],['1923'],['samuel goldwyn'],['united states'],[],['film production'],[],[],[],[],[]
112,magnolia pictures,['subsidiary'],['motion pictures'],['2001'],"['bill banowsky ', ' eamonn bowles']","['new york city', 'new york', 'united states']",[],[],[],[],[],[],"['magpictures', '.com']"
113,lions gate entertainment corporation,['public'],"['entertainment', 'home video']","['vancouver', 'british columbia']","['frank giustra', 'stephen shellen']","['santa monica, california', 'santa monica, california']",[],"['film production', 'video on demand', 'television broadcasting', 'broadcast programming', 'digital distribution']",[' usdoll_3.597 billion\xa0(2022)'],[' usdoll_79 million\xa0(2022)'],[' usdoll_9.088 billion\xa0(2022)'],"['3,500\xa0(2018)']","['lionsgate.com', 'www', '.lionsgate', '.com']"
114,lightstorm entertainment,['private'],['film'],['1990'],"['james cameron', 'lawrence kasanoff']","['santa monica', 'california', 'u.s.']",[],[],[],[],[],[],[]
115,lubin manufacturing company,[],['motion pictures'],['1896'],['siegmund lubin'],"['philadelphia, pennsylvania', 'united states']",[],[],[],[],[],[],[]
116,lightyear entertainment,"['film distributor', 'music distributor']",['entertainment'],[],[],"['studio city', 'california']",[],[],[],[],[],[],"['lightyear', '.com']"
117,"marvel studios, llc",['subsidiary'],"['film', 'television', 'animation']","['december\xa07, 1993']","['avi arad', 'toy biz']",['500 south buena vista street'],[],[],[],[],[],[],"['www', '.marvel', '.com', '/movies']"
118,lucasfilm ltd. llc,['subsidiary'],"['film', 'television']","['december\xa010, 1971', ' in san francisco, california, united states']",['george lucas'],['letterman digital arts center'],[],[],[],[],[],"['2,000 (2015)', '[2]']",[' ']
119,pacific international enterprises,['private'],"['production company', 'film distributor']",['1974'],[],"['medford, oregon', 'united states']",[],[],[],[],[],[],[]
120,"overture films, llc","['private', 'subsidiary company']",['motion pictures'],['november\xa02006'],"['chris mcgurk', 'danny rosett']","['beverly hills, california']",[],[],[],[],[],[],[]
121,limelight department,['subsidiary'],['motion pictures'],"['melbourne', 'australia']",[],"['melbourne', 'australia']",[],[],[],[],[],[],[]
122,"newmarket films, llc",['subsidiary'],['motion pictures'],['1994'],[],"['los angeles, california']",[],[],[],[],[],[],"['newmarketfilms', '.com']"
123,original film,['private'],"['film industry', 'entertainment']",['1990'],['neal h. moritz'],"['los angeles, california']",[],"['film production', 'television production']",[],[],[],[],"['www', '.originalfilm', '.com']"
124,"new line productions, inc.",['subsidiary'],['film production'],"['new york city', 'united states']",['robert shaye'],['4000 warner blvd'],[],[],[],[],[],[],['\xa0']
125,"orion releasing, llc",['subsidiary'],"['film', 'television']","['january\xa01978', ' (original)', '2014', ' (relaunch)']",['william bernstein'],"['los angeles, california']",[],[],[],[],[],[],[]
126,nestor studios,[],"['motion picture', 'production company']",['1909'],[],"['bayonne, new jersey', 'hollywood, california']",[],[],[],[],[],[],[]
127,scott free productions,['private'],['entertainment'],['1970 '],"['ridley scott', 'tony scott']","['london', 'united kingdom', 'los angeles', 'united states']",[],[],[],[],[],[],['www.scottfree.com']
128,mutual film corporation,[],['film studio'],['march 1912'],[],"['edendale, california']",[],[],[],[],[],[],[]
129,samuel goldwyn films,['private'],['motion pictures'],"['april\xa06, 2000']",['samuel goldwyn jr.'],"['culver city, california', 'united states']",[],[],[],[],[],[],"['www', '.samuelgoldwynfilms', '.com']"
130,silver pictures,['production company'],['motion pictures'],"['june\xa024, 1980']",['joel silver'],"['los angeles, california']",[],[],[],[],[],[],[]
131,sherwood pictures,"['ministry', 'sherwood baptist church']",['film'],['2003'],[],"['albany, georgia']",[],[],[],[],[],[],['sherwoodpictures.com']
132,screen gems,['division'],"['television production', 'television syndication']","['1921', 'november\xa01948', 'december\xa08, 1998']",['margaret j. winkler'],['10202 west washington boulevard'],[],[],[],[],[],[],[]
133,selig polyscope company,[],['entertainment'],['1896'],[],"['chicago', 'los angeles']",[],[],[],[],[],[],[]
134,"spyglass media group, llc",['private'],['film'],"['1998 (original)', '2019 (relaunch)']","['gary barber', 'roger birnbaum']",['century city'],[],[],[],[],[],[],['spyglassmediagroup.com']
135,sony pictures entertainment motion picture group,"['division', 'division', 'division']","['entertainment', 'motion pictures', 'motion pictures']","['hollywood, los angeles, california', 'u.s.']",[],"['10202 west washington boulevard', 'culver city', 'california', 'u.s.']",[],"['film production', 'distribution', 'film distribution', 'marketing', 'film distribution', 'marketing']",[],[],[],[],"['sonypictures.com/movies', 'sonypictures.com', 'sonypictures.com']"
136,"sony pictures classics, inc.",['division'],['entertainment'],"['hollywood', 'california']",['tom bernard'],['new york city'],[],[],[],[],[],"['25', '[1]']",['sonyclassics.com']
137,thanhouser company,[],[],"['new rochelle, new york']","['edwin thanhouser', 'gertrude thanhouser', 'lloyd lonergan']",[],[],[],[],[],[],[],"['thanhouser', '.org']"
138,temple hill entertainment,[],"['film', 'television']",['february\xa02006'],['wyck godfrey'],"['los angeles', 'california', 'united states']",[],[],[],[],[],[],['https://www.templehillent.com/']
139,"summit entertainment, llc",['subsidiary'],['motion pictures'],"['july\xa026, 1991']","['bernd eichinger', 'arnon milchan', 'andrew g. vajna']","['santa monica, california']",[],"['film distribution', 'film production']",[],[],[],[],[]
140,troma inc.,['private'],['films'],['1974'],[],"['new york, new york']",[],[],[],[],[],[],"['www', '.troma', '.com']"
141,"tristar pictures, inc.",['division'],['film'],"['burbank', 'california', 'u.s.']",['victor kaufman'],"['10202 west washington boulevard', 'culver city', 'california', 'u.s.']",[],[],[],[],[],[],['sonypictures.com']
142,trimark pictures,['subsidiary'],['film'],"['august\xa01984', ' ', 'june\xa023, 1989', ' ']",['mark amin'],"['santa monica', 'california']",[],[],[],[],[],[],[]
143,"walden media, llc","['film financing ', ' publishing company']",['film'],['2000'],"['micheal flaherty', 'cary granat']","['los angeles, california']",[],[],[],[],[],[],"['walden', '.com']"
144,gaiam vivendi entertainment,['division'],['entertainment'],['2004'],[],"['universal city, california']",[],[],[],[],[],[],"['cinedigm', '.com']"
145,united artists corporation,['subsidiary'],"['film', 'television', 'motion pictures']","['hollywood, california']","['mary pickford', 'charlie chaplin', 'douglas fairbanks', 'd. w. griffith']","['beverly hills, california', 'west hollywood, california']",[],['film distribution'],[],[],[],[],[' ']
146,"20th century studios, inc.",['subsidiary'],['film'],"['may\xa031, 1935']","['joseph m. schenck', 'darryl f. zanuck', 'william fox', 'spyros skouras']",['pico boulevard'],[],[],[],[],[],"['2,300\xa0(2018)']","['www', '.20thcenturystudios', '.com']"
147,world wide pictures,"['film production', 'distribution']",[],['1951'],['billy graham'],"['minneapolis', 'united states']",[],[],[],[],[],[],['world wide pictures']
148,tyler perry studios,['private'],['production studio'],['2006'],['tyler perry'],"['atlanta, georgia']",[],[],[' usdoll_907 million'],[],[],[],"['tylerperrystudios', '.com']"
149,"the weinstein company, llc",['private'],['film'],['march 2005'],"['bob', 'harvey weinstein']",['hudson street'],[],[],[],[],[],['150\xa0(2018)'],[]
150,wwe studios inc.,['subsidiary'],['film'],['2002'],[],"['los angeles', 'california', 'united states']",[],[],[],[],[],[],['wwe studios']
151,"20th century animation, inc.",['division'],"['motion pictures', 'animation']",['february\xa01994'],[],"['century city', 'los angeles', 'california', 'u.s.']",[],[],[],[],[],[],[]
152,welling films,[],[],"['april 1, 2006']",['shawn sterling welling'],[],[],[],[],[],[],[],[]
153,worldview entertainment,['privately held llc'],['motion pictures'],['2007'],['christopher woodrow'],"['1384 broadway', 'new york', 'ny']",[],[],[],[],[],['15'],['\xa0']
154,warner independent pictures,['division'],['film'],"['august 7, 2003']",['polly cohen johnsen'],"['burbank, california', 'united states']",[],[],[],[],[],[],"['wip.warnerbros.com', 'wayback machine']"
155,walt disney pictures,['subsidiary'],['film'],"['october\xa016, 1923', ' (as walt disney productions)', 'april\xa01, 1983', ' (as walt disney pictures)']",[],['500 south buena vista street'],[],[],[],[],[],[],"['movies', '.disney', '.com']"
156,vitagraph studios,[],"['motion picture exhibition, distribution and production']",['1897'],[],['united states'],[],[],[],[],[],[],[]
