02-GioPonSpiz-price,03-gren-price,05-MalPatSaj-price,00-avengers-share_price,01-DDD-share_price,06-MarScoToc-share_price,09-wissel-share_price,04-iGMM-shareprice
doll_0.46,22.0,doll_4.79,,doll_7.48,doll_3.27,doll_15.93,
doll_8.60,1.0,doll_2.28,,doll_7.57,doll_3.42,doll_23.05,
doll_0.96,19.0,doll_1.36,,doll_3.76,doll_2.70,doll_237.40,doll_36.75
doll_5.57,21.0,doll_4.19,,doll_2.66,doll_8.71,doll_95.99,
doll_6.04,8.0,doll_1.30,,doll_4.24,doll_4.83,doll_51.96,
doll_39.61,3.0,doll_20.02,,doll_1.45,doll_4.24,doll_8.87,doll_11.40
doll_3.07,9.0,doll_1.42,,doll_9.85,doll_47.70,doll_172.43,
doll_13.80,13.0,doll_2.60,,doll_24.40,doll_15.24,doll_308.48,doll_24.11
doll_1.08,4.0,doll_1.05,,doll_0.83,doll_8.98,doll_4.45,
doll_13.81,28.0,doll_3.90,,doll_7.27,doll_10.38,doll_23.88,
doll_10.81,6.0,doll_2.25,,doll_13.45,doll_10.05,doll_2.59,
doll_1.38,32.0,doll_1.59,,doll_6.39,doll_5.51,doll_31.46,doll_3.53
doll_3.60,34.0,doll_0.74,,doll_2.58,doll_14.12,doll_15.86,doll_74.98
doll_6.29,4.0,doll_1.06,,doll_1.48,doll_3.80,doll_46.67,doll_56.01
doll_18.37,18.0,doll_10.44,,doll_2.56,doll_10.80,doll_41.66,doll_60.86
doll_15.44,4.0,doll_14.40,,doll_5.52,doll_13.69,doll_41.12,doll_104.97
doll_13.24,32.0,doll_13.58,,doll_10.50,doll_4.17,doll_86.07,
doll_47.28,2.0,doll_0.60,,doll_39.68,doll_18.38,doll_35.35,doll_2.35
doll_3.64,12.0,doll_1.64,,doll_17.37,doll_2.00,doll_100.49,doll_59.27
doll_2.88,27.0,doll_0.83,,doll_1.92,doll_36.30,doll_262.42,doll_32.00
doll_7.26,10.0,doll_13.45,,doll_3.95,doll_0.89,doll_43.12,doll_9.76
doll_5.24,7.0,doll_3.45,,doll_31.84,doll_1.87,doll_28.35,
doll_3.76,10.0,doll_1.07,,doll_11.06,doll_5.57,doll_90.59,
doll_3.70,4.0,doll_5.66,,doll_4.18,doll_9.20,doll_269.93,
doll_35.12,2.0,doll_3.52,,doll_5.89,doll_0.93,doll_189.77,
doll_13.09,18.0,doll_0.73,,doll_12.50,doll_12.87,doll_54.98,doll_2.03
doll_1.15,0.0,doll_1.82,,doll_2.24,doll_1.21,doll_347.50,doll_35.94
doll_0.05000,3.0,doll_7.68,,doll_13.29,doll_23.12,doll_13.93,doll_128.12
doll_16.07,5.0,doll_1.00,,doll_11.00,doll_3.10,doll_34.10,doll_4.13
doll_1.85,1.0,doll_1.29,,doll_6.38,doll_6.68,doll_85.06,doll_258.29
doll_6.19,1.0,doll_4.08,,doll_10.01,doll_7.22,doll_19.98,doll_246.95
doll_2.63,1.0,doll_0.42,,doll_9.87,doll_2.93,doll_10.47,
doll_20.49,28.0,doll_0.41,,doll_14.18,doll_1.21,doll_77.06,
doll_4.13,3.0,doll_6.24,,doll_2.17,doll_6.96,doll_34.98,
doll_5.48,4.0,doll_0.63,,doll_8.74,doll_1.05,doll_31.39,doll_59.08
doll_8.57,5.0,doll_2.18,,doll_36.30,doll_5.42,doll_155.18,doll_96.60
doll_5.68,5.0,doll_9.91,,doll_10.86,doll_6.65,doll_46.25,
doll_1.95,2.0,doll_1.23,,doll_0.01000,doll_7.93,doll_14.06,doll_14.72
doll_6.35,7.0,doll_19.09,,doll_15.56,doll_1.71,doll_63.34,doll_1.10
doll_3.13,3.0,doll_17.75,,doll_7.60,doll_5.92,doll_42.98,doll_140.40
doll_0.51,2.0,doll_8.18,,doll_8.63,doll_2.82,doll_28.84,doll_19.65
doll_19.75,21.0,doll_0.71,,doll_3.33,doll_0.05000,doll_80.29,doll_1.22
doll_1.09,6.0,doll_1.76,,doll_27.36,doll_3.34,doll_50.77,
doll_12.42,5.0,doll_9.90,,doll_64.68,doll_3.14,doll_5.16,
doll_8.69,4.0,doll_1.41,,doll_0.03000,doll_1.21,doll_92.92,doll_16.58
doll_8.76,6.0,doll_4.36,,doll_15.09,doll_4.27,doll_61.34,
doll_24.24,6.0,doll_1.69,,doll_78.80,doll_13.38,doll_142.15,
doll_9.69,0.0,doll_1.55,,doll_4.48,doll_5.32,,doll_69.41
doll_10.15,7.0,doll_0.83,,doll_2.66,doll_1.09,doll_91.60,
doll_1.69,4.0,doll_3.88,,doll_7.51,doll_8.76,doll_820.48,doll_9.89
doll_1.30,9.0,doll_0.20,,doll_15.65,doll_6.33,doll_77.48,doll_21.53
doll_1.52,3.0,doll_17.03,,doll_1.72,doll_6.19,doll_45.56,
doll_0.20,1.0,doll_2.51,,doll_29.95,doll_2.51,doll_80.79,doll_60.05
doll_3.78,12.0,doll_5.26,,doll_0.72,doll_19.66,doll_14.37,
doll_2.50,5.0,doll_0.51,,doll_0.68,doll_27.21,doll_10.06,doll_234.32
doll_21.97,2.0,doll_23.34,,doll_36.91,doll_0.51,doll_93.34,doll_0.36
doll_27.15,34.0,doll_1.32,,doll_15.07,doll_23.46,doll_5.47,doll_14.90
doll_3.96,0.0,doll_0.62,,doll_8.98,doll_7.03,doll_127.19,
doll_22.47,25.0,doll_1.67,,doll_4.54,doll_3.80,doll_29.06,
doll_33.89,2.0,doll_0.75,,doll_2.71,doll_2.09,doll_72.15,doll_170.33
doll_2.06,25.0,doll_1.95,,doll_30.75,doll_2.42,doll_10.50,doll_36.03
doll_19.32,5.0,doll_6.63,,doll_24.01,doll_26.64,doll_46.34,doll_93.44
doll_4.00,6.0,doll_4.83,,doll_5.96,doll_21.84,doll_62.56,
doll_6.30,4.0,doll_4.89,,doll_81.32,doll_35.64,doll_0.72,
doll_2.89,1.0,doll_0.32,,doll_10.24,doll_8.06,doll_21.51,
doll_6.24,24.0,doll_4.40,,doll_7.10,doll_3.07,doll_31.52,
doll_7.82,14.0,doll_1.08,,doll_5.43,doll_10.59,doll_85.57,
doll_4.30,2.0,doll_1.81,,doll_10.77,doll_37.32,doll_130.96,doll_9.98
doll_19.61,2.0,doll_3.15,,doll_24.14,doll_3.74,doll_154.24,doll_18.76
doll_2.02,2.0,doll_4.64,,doll_4.40,doll_28.00,doll_225.31,
doll_2.55,4.0,doll_7.16,,doll_28.57,doll_23.82,doll_1.50,doll_145.21
doll_2.66,1.0,doll_25.05,,doll_10.89,doll_7.44,doll_30.57,
doll_18.79,15.0,doll_1.96,,doll_15.00,doll_4.28,doll_34.64,
doll_5.26,6.0,doll_3.22,,doll_0.31,doll_2.72,doll_44.45,
doll_4.08,23.0,doll_1.78,,doll_4.40,doll_24.95,doll_231.74,doll_66.19
doll_3.88,1.0,doll_9.49,,doll_14.80,doll_1.49,doll_118.32,doll_4.84
doll_2.72,6.0,doll_4.59,,doll_10.25,doll_4.96,doll_89.18,
doll_23.65,30.0,doll_7.21,,doll_4.00,doll_35.37,doll_13.54,doll_46.64
doll_10.48,16.0,doll_2.65,,doll_6.37,doll_2.49,doll_129.05,
doll_3.17,39.0,doll_3.28,,doll_2.10,doll_18.66,doll_123.65,
doll_1.86,18.0,doll_26.00,,doll_72.55,doll_5.78,doll_299.73,doll_73.25
doll_24.85,2.0,doll_0.98,,doll_54.11,doll_2.50,doll_74.42,doll_31.73
doll_35.21,49.0,doll_2.52,,doll_3.31,doll_0.23,doll_43.25,
doll_19.10,23.0,doll_3.42,,doll_46.66,doll_2.52,doll_19.73,doll_20.48
doll_0.23,3.0,doll_9.53,,doll_32.87,doll_30.67,doll_25.18,doll_43.01
doll_4.96,1.0,doll_9.57,,doll_2.93,doll_14.49,doll_45.49,doll_46.98
doll_5.14,7.0,doll_8.48,,doll_10.92,doll_1.26,doll_60.92,
doll_2.32,4.0,doll_0.69,,doll_4.62,doll_1.15,doll_19.66,
doll_0.57,2.0,doll_0.23,,doll_36.13,doll_0.19,doll_37.58,doll_118.50
doll_22.81,1.0,doll_4.53,,doll_7.72,doll_8.99,doll_102.75,doll_33.96
doll_26.06,29.0,doll_2.53,,doll_3.94,doll_5.92,doll_25.03,
doll_5.20,5.0,doll_0.18,,doll_6.82,doll_6.12,doll_132.02,
doll_20.91,2.0,doll_0.99,,doll_6.83,doll_12.35,doll_135.04,doll_55.19
doll_3.72,1.0,doll_0.52,,doll_1.83,doll_3.72,doll_177.26,
doll_1.11,12.0,doll_1.31,,doll_3.08,doll_5.08,doll_72.40,
doll_0.94,2.0,doll_0.80,,doll_13.79,doll_2.69,doll_11.65,doll_178.56
doll_1.10,19.0,doll_2.80,,doll_9.42,doll_19.14,doll_40.63,
doll_2.91,28.0,doll_1.16,,doll_4.34,doll_1.95,doll_14.66,doll_25.43
doll_5.89,1.0,doll_1.52,,doll_24.29,doll_0.53,doll_5.67,
doll_7.40,12.0,doll_2.26,,doll_15.79,doll_19.26,doll_49.57,doll_25.86
doll_6.82,5.0,doll_7.41,,doll_4.56,doll_5.14,doll_34.28,doll_246.92
doll_33.73,2.0,doll_1.40,,doll_3.92,doll_32.68,doll_65.53,doll_21.31
doll_2.24,6.0,doll_1.53,,doll_7.92,doll_0.94,doll_84.21,
doll_9.98,7.0,doll_2.81,,doll_14.21,doll_3.96,doll_46.84,
doll_5.72,3.0,doll_10.75,,doll_1.34,doll_9.96,doll_275.28,doll_64.00
doll_27.00,1.0,doll_0.21,,doll_3.10,doll_7.55,doll_51.04,
doll_2.97,1.0,doll_7.50,,doll_5.23,doll_4.86,doll_229.07,
doll_7.60,9.0,doll_2.98,,doll_6.98,doll_3.78,doll_34.39,
doll_28.19,21.0,doll_0.44,,doll_27.80,doll_22.93,doll_78.87,doll_50.41
doll_6.80,37.0,doll_1.76,,doll_3.16,doll_1.09,doll_35.30,
doll_4.94,22.0,doll_4.60,,doll_3.37,doll_20.59,doll_30.97,
doll_6.23,2.0,doll_1.73,,doll_30.45,doll_28.19,doll_68.63,doll_134.68
doll_3.43,24.0,doll_0.93,,doll_0.43,doll_2.23,doll_280.55,
doll_0.25,5.0,doll_2.49,,doll_7.74,doll_28.36,doll_11.32,
doll_3.77,22.0,doll_7.43,,doll_3.16,doll_3.76,doll_1.01,doll_7.28
doll_1.17,1.0,doll_0.61,,doll_9.16,doll_3.64,doll_299.37,
doll_2.40,9.0,doll_17.51,,doll_6.17,doll_3.77,doll_46.78,doll_256.66
doll_1.87,9.0,doll_6.30,,doll_9.61,doll_4.37,doll_37.62,doll_63.04
doll_3.60,7.0,doll_0.70,,doll_46.25,doll_8.01,doll_64.91,
doll_10.29,2.0,doll_1.63,,doll_24.49,doll_18.97,doll_103.37,doll_238.38
doll_3.23,15.0,doll_2.21,,doll_3.67,doll_0.94,doll_1.54,
doll_10.12,10.0,doll_2.31,,doll_26.26,doll_18.46,doll_13.02,doll_1.26
doll_6.42,1.0,doll_0.30,,doll_4.99,doll_1.08,doll_48.41,doll_44.60
doll_7.10,38.0,doll_6.71,,doll_42.79,doll_10.14,doll_286.75,doll_16.26
doll_2.22,12.0,doll_2.04,,doll_0.25,doll_6.65,doll_10.99,
doll_27.94,5.0,doll_0.47,,doll_3.66,doll_7.22,doll_99.41,doll_65.00
doll_12.78,4.0,doll_5.06,,doll_36.60,doll_2.05,doll_54.38,doll_37.39
doll_2.40,16.0,doll_0.52,,doll_14.48,doll_14.72,doll_29.75,doll_1.96
doll_18.74,8.0,doll_2.91,,doll_173.76,doll_4.56,doll_40.09,doll_84.75
doll_1.94,2.0,doll_3.04,,doll_1.76,doll_2.16,doll_65.11,
doll_3.56,0.0,doll_1.05,,doll_9.02,doll_1.33,doll_0.44,
doll_1.01,4.0,doll_9.02,,doll_5.68,doll_5.48,doll_6.62,
doll_1.21,6.0,doll_0.01000,,doll_8.48,doll_2.09,doll_42.43,
doll_1.33,5.0,doll_0.71,,doll_3.33,doll_10.08,doll_161.40,doll_187.16
doll_7.40,2.0,doll_3.36,,doll_25.63,doll_1.83,doll_127.24,
doll_1.72,2.0,doll_1.97,,doll_9.75,doll_3.20,doll_14.94,doll_53.96
doll_7.97,8.0,doll_0.30,,doll_2.60,doll_2.78,doll_33.75,
doll_3.40,2.0,doll_6.86,,doll_20.69,doll_3.40,doll_32.14,doll_8.69
doll_9.08,28.0,doll_0.66,,doll_16.74,doll_7.95,doll_170.45,
doll_20.83,5.0,doll_0.03000,,doll_4.94,doll_6.02,doll_6.48,doll_40.66
doll_9.84,8.0,doll_1.09,,doll_2.46,doll_0.53,doll_21.59,
doll_32.82,28.0,doll_162.35,,doll_6.38,doll_3.15,doll_6.46,doll_68.93
doll_7.93,6.0,doll_3.29,,doll_1.08,doll_3.75,doll_14.04,doll_42.39
doll_25.48,8.0,doll_0.72,,doll_22.35,doll_1.71,doll_13.18,doll_39.90
doll_0.91,5.0,doll_0.57,,doll_3.55,doll_7.29,doll_17.46,doll_58.62
doll_0.73,10.0,doll_7.44,,doll_20.00,doll_13.29,doll_30.19,doll_297.18
doll_5.92,5.0,doll_10.22,,doll_5.08,doll_12.42,doll_48.88,doll_17.76
doll_13.24,59.0,doll_1.64,,doll_6.00,doll_5.72,doll_332.11,
doll_2.11,18.0,doll_0.70,,doll_0.47,,doll_5.64,
doll_1.07,1.0,doll_1.82,,doll_18.05,doll_39.92,doll_192.42,doll_81.48
doll_30.19,3.0,doll_10.64,,doll_8.59,doll_30.16,doll_49.87,doll_24.51
doll_51.92,9.0,doll_1.09,,doll_9.69,doll_2.62,doll_13.44,doll_16.59
doll_1.08,3.0,doll_3.91,,doll_28.58,doll_7.78,doll_30.55,doll_12.85
doll_1.25,10.0,doll_2.99,,doll_26.05,doll_0.72,doll_111.10,doll_3.58
doll_20.40,27.0,doll_4.47,,doll_2.99,doll_25.07,doll_51.43,doll_2.70
doll_0.90,1.0,doll_7.35,,doll_13.21,doll_17.07,doll_3.94,
doll_5.93,6.0,doll_0.52,,doll_11.09,doll_12.85,doll_37.54,doll_0.69
doll_23.42,2.0,doll_2.35,,doll_12.11,doll_17.38,doll_343.85,doll_7.58
doll_0.56,4.0,doll_1.46,,doll_20.98,doll_7.77,doll_37.74,
doll_14.69,10.0,doll_1.51,,doll_35.42,doll_40.75,doll_11.43,doll_212.99
doll_5.28,1.0,doll_1.91,,doll_18.16,doll_12.00,doll_68.45,doll_34.14
doll_16.95,10.0,doll_2.23,,doll_12.99,doll_30.73,doll_22.02,doll_6.85
doll_4.36,5.0,doll_2.35,,doll_3.38,doll_7.11,doll_19.99,
doll_6.17,1.0,doll_23.50,,doll_8.10,doll_1.11,doll_19.70,
doll_12.70,4.0,doll_9.65,,doll_11.84,doll_23.87,doll_223.50,doll_0.58
doll_5.08,2.0,doll_3.00,,doll_6.79,doll_19.46,doll_257.76,doll_8.13
doll_31.19,3.0,doll_1.16,,doll_8.25,doll_23.16,doll_28.02,doll_42.68
doll_4.57,2.0,doll_0.87,,doll_46.65,doll_0.86,doll_30.13,
doll_25.06,1.0,doll_3.03,,doll_3.50,doll_1.82,doll_126.88,
doll_23.85,1.0,doll_1.10,,doll_46.46,doll_2.40,doll_40.05,doll_40.32
doll_40.26,3.0,doll_10.38,,doll_8.95,doll_13.97,doll_91.02,
doll_18.45,11.0,doll_1.99,,doll_20.00,doll_50.26,doll_5.13,doll_48.92
doll_10.20,,doll_1.22,,doll_31.89,doll_2.22,doll_83.89,doll_81.40
doll_13.94,1.0,doll_0.84,,doll_0.22,doll_0.95,doll_73.01,doll_101.91
doll_1.86,0.0,doll_5.52,,doll_295.00,doll_4.19,doll_23.73,doll_20.20
doll_0.85,27.0,doll_2.69,,doll_7.46,doll_0.88,doll_0.70,doll_30.63
doll_6.49,5.0,doll_2.33,,doll_9.39,doll_18.25,doll_18.72,
doll_1.21,8.0,doll_2.03,,doll_2.18,doll_24.64,doll_2.32,doll_7.96
doll_55.82,6.0,doll_0.50,,doll_8.27,doll_17.46,doll_630.51,
doll_2.38,2.0,doll_1.94,,doll_0.03000,doll_5.75,doll_110.97,
doll_0.87,5.0,doll_2.20,,doll_6.26,doll_19.70,doll_40.17,
doll_1.80,25.0,doll_3.97,,doll_6.22,doll_2.38,doll_69.54,
doll_4.14,36.0,doll_3.04,,doll_4.58,doll_4.80,doll_20.92,
doll_0.78,20.0,doll_13.85,,doll_10.48,doll_1.10,doll_42.38,doll_10.94
doll_2.34,5.0,doll_3.27,,doll_0.54,doll_14.17,doll_48.99,
doll_8.17,1.0,doll_2.42,,doll_10.18,doll_0.78,doll_83.32,
doll_1.00,16.0,doll_3.16,,doll_17.75,doll_4.42,doll_60.11,
doll_0.69,5.0,doll_1.87,,doll_6.20,doll_8.46,doll_37.60,
doll_25.38,3.0,doll_6.30,,doll_34.64,doll_0.69,doll_5.05,
doll_24.34,2.0,doll_3.89,,doll_9.43,doll_1.78,doll_24.40,
doll_22.77,8.0,doll_0.95,,doll_1.81,doll_55.04,doll_52.16,doll_51.34
doll_37.28,9.0,doll_1.85,,doll_0.12,doll_8.28,doll_16.06,doll_3.50
doll_2.15,3.0,doll_4.38,,doll_28.52,doll_6.09,doll_23.95,doll_17.09
doll_1.65,20.0,doll_2.85,,doll_14.85,doll_0.85,doll_62.09,doll_240.32
doll_11.36,1.0,doll_13.25,,doll_6.24,doll_1.66,doll_38.62,doll_785.01
doll_39.34,0.0,doll_2.19,,doll_2.03,doll_29.94,doll_36.73,
doll_0.28,1.0,doll_4.95,,doll_4.71,doll_27.51,doll_11.47,
doll_27.21,0.0,doll_0.28,,doll_3.46,doll_39.48,doll_209.99,doll_96.11
doll_9.74,47.0,doll_16.09,,doll_35.28,doll_24.18,doll_8.61,doll_58.76
doll_6.34,1.0,doll_1.12,,doll_157.76,doll_22.50,doll_18.03,
doll_5.52,8.0,doll_12.80,,doll_6.98,doll_1.76,doll_144.16,
doll_2.90,,doll_9.31,,doll_51.36,doll_8.63,doll_29.14,
doll_28.78,5.0,doll_0.34,,doll_1.83,doll_6.34,doll_149.15,
doll_3.70,0.0,doll_0.66,,doll_3.09,doll_1.16,doll_141.63,
doll_10.28,11.0,doll_3.17,,doll_4.88,doll_7.47,doll_148.43,
doll_0.69,1.0,doll_1.23,,doll_8.60,doll_20.69,doll_59.82,doll_12.51
doll_20.62,6.0,doll_0.16,,doll_11.17,doll_6.04,doll_87.10,
doll_6.39,1.0,doll_4.12,,doll_4.30,doll_6.23,doll_93.83,
doll_12.24,7.0,doll_1.06,,doll_4.18,doll_8.26,doll_16.56,
doll_21.55,8.0,doll_7.17,,doll_4.61,doll_4.01,doll_32.00,
doll_3.37,2.0,doll_7.71,,doll_1.92,doll_12.50,doll_237.70,
doll_7.98,1.0,doll_14.16,,doll_0.95,doll_10.23,doll_42.05,doll_137.77
doll_5.83,1.0,doll_0.89,,doll_1.24,doll_1.76,doll_60.29,doll_1.33
doll_16.38,22.0,doll_2.88,,doll_1.00,doll_16.61,doll_22.54,
doll_12.30,2.0,doll_2.53,,doll_18.12,doll_6.43,doll_10.65,
doll_1.77,2.0,doll_0.65,,doll_1.55,doll_8.89,doll_142.89,doll_26.87
doll_8.05,32.0,doll_0.36,,doll_2.89,doll_12.24,doll_65.30,doll_16.03
doll_1.83,24.0,doll_0.44,,doll_54.13,doll_3.07,doll_171.18,
doll_4.77,6.0,doll_5.05,,doll_2.82,doll_4.51,doll_35.01,doll_26.19
doll_27.98,2.0,doll_1.35,,doll_8.02,doll_3.82,doll_3.05,
doll_18.46,1.0,doll_0.47,,doll_8.56,doll_7.85,doll_139.59,
doll_8.12,2.0,doll_0.89,,doll_130.81,doll_21.45,doll_82.20,
doll_3.73,15.0,doll_0.44,,doll_3.67,doll_1.14,doll_103.71,
doll_3.40,2.0,doll_3.68,,doll_19.23,doll_9.45,doll_83.53,doll_25.20
doll_7.62,1.0,doll_0.51,,doll_30.83,doll_9.45,doll_59.31,
doll_1.91,8.0,doll_10.91,,doll_9.72,doll_7.68,doll_196.44,doll_154.65
doll_10.66,6.0,doll_0.39,,doll_0.79,doll_28.08,doll_21.52,
doll_7.14,89.0,doll_0.45,,doll_6.13,doll_6.05,doll_112.51,doll_2.12
doll_7.04,14.0,doll_2.52,,doll_0.32,doll_0.54,doll_8.73,doll_403.88
doll_6.87,2.0,doll_0.56,,doll_9.41,doll_1.16,doll_48.42,
doll_2.45,3.0,doll_12.32,,doll_4.95,doll_3.40,doll_120.55,
doll_2.60,3.0,doll_2.82,,doll_6.01,doll_6.19,doll_41.36,doll_18.23
doll_2.93,17.0,doll_2.06,,doll_13.30,doll_1.33,doll_10.87,
doll_21.72,9.0,doll_1.73,,doll_6.67,doll_102.67,doll_90.45,doll_42.90
doll_1.35,2.0,doll_0.53,,doll_9.03,doll_1.90,doll_42.33,doll_170.16
doll_4.56,4.0,doll_0.95,,doll_1.80,doll_58.85,doll_1.13,doll_29.30
doll_4.20,2.0,doll_0.25,,doll_1.96,doll_21.00,doll_29.84,doll_4.92
doll_1.55,27.0,doll_2.93,,doll_1.00,doll_1.56,doll_15.17,doll_114.28
doll_4.19,4.0,doll_4.11,,doll_1.12,doll_1.41,doll_9.91,
doll_3.28,1.0,doll_10.43,,doll_2.66,doll_3.76,doll_159.61,
doll_2.14,2.0,doll_8.00,,doll_29.19,doll_2.59,doll_71.27,doll_24.99
doll_10.52,1.0,doll_4.02,,doll_32.83,doll_4.20,doll_27.08,
doll_1.87,2.0,doll_3.00,,doll_3.06,doll_6.77,doll_142.75,
doll_57.95,3.0,doll_0.49,,doll_12.30,doll_5.36,doll_17.70,
doll_20.68,11.0,doll_0.16,,doll_0.80,doll_0.32,doll_40.41,
doll_3.13,10.0,doll_0.79,,doll_16.44,doll_6.70,doll_46.68,doll_208.28
doll_5.64,3.0,doll_0.12,,doll_30.66,doll_2.72,doll_43.00,
doll_1.80,5.0,doll_1.05,,doll_42.41,doll_1.38,doll_39.92,doll_7.32
doll_6.63,1.0,doll_0.45,,doll_0.77,doll_6.12,doll_11.54,
doll_9.69,1.0,doll_2.35,,doll_9.96,doll_2.41,doll_74.62,
doll_1.31,18.0,doll_9.84,,doll_24.88,doll_17.84,doll_37.80,
doll_6.18,3.0,doll_1.02,,doll_6.24,doll_2.81,doll_6.52,
doll_1.11,6.0,doll_0.22,,doll_4.52,doll_0.91,doll_28.44,
doll_4.85,12.0,doll_1.82,,doll_6.74,doll_8.75,doll_31.30,
doll_6.00,4.0,doll_7.31,,doll_21.18,doll_9.92,doll_11.42,doll_7.34
doll_9.83,3.0,doll_3.76,,doll_13.76,doll_21.36,doll_38.49,doll_36.37
doll_8.17,7.0,doll_1.30,,doll_13.12,doll_10.42,doll_120.10,doll_135.20
doll_5.20,1.0,doll_0.68,,doll_3.58,doll_3.10,doll_2.81,doll_44.13
doll_8.56,1.0,doll_0.92,,doll_23.68,doll_8.20,doll_24.63,doll_32.10
doll_16.09,5.0,doll_0.72,,doll_11.03,doll_1.40,doll_30.98,
doll_3.69,2.0,doll_2.51,,doll_51.21,doll_1.81,doll_147.43,doll_87.07
doll_11.53,0.0,doll_0.55,,doll_5.30,doll_5.22,doll_29.44,doll_5.53
doll_4.92,4.0,doll_2.59,,doll_2.23,doll_16.24,doll_59.78,
doll_0.31,7.0,doll_1.08,,doll_27.11,doll_0.25,doll_62.57,
doll_8.58,9.0,doll_9.12,,doll_2.53,doll_23.53,doll_0.66,doll_321.08
doll_3.47,7.0,doll_1.76,,doll_9.87,doll_27.77,doll_28.64,
doll_23.50,2.0,doll_10.10,,doll_9.49,doll_0.96,doll_16.89,doll_3.06
doll_1.94,1.0,doll_0.62,,doll_4.16,doll_1.25,doll_159.90,doll_16.43
doll_6.33,8.0,doll_0.38,,doll_0.82,doll_7.85,doll_512.47,
doll_5.15,7.0,doll_1.99,,doll_1.28,doll_1.30,doll_36.28,doll_48.09
doll_16.03,4.0,doll_1.43,,doll_29.42,doll_4.47,doll_5.55,
doll_3.40,3.0,doll_0.92,,doll_3.84,doll_4.86,doll_163.95,
doll_27.50,0.0,doll_1.13,,doll_49.06,doll_6.31,doll_150.73,
doll_0.93,1.0,doll_0.61,,doll_2.28,doll_36.46,doll_63.55,
doll_1.23,2.0,doll_2.28,,doll_6.23,doll_3.40,doll_64.01,doll_2.77
doll_36.07,0.0,doll_0.72,,doll_0.78,doll_6.64,doll_78.11,doll_80.67
doll_0.80,20.0,doll_2.10,,doll_18.81,doll_10.00,doll_158.63,doll_13.04
doll_9.99,3.0,doll_1.36,,doll_2.67,doll_8.40,doll_28.35,doll_9.71
doll_8.50,17.0,doll_4.84,,doll_5.79,doll_4.01,doll_153.49,
doll_2.50,4.0,doll_5.46,,doll_4.69,doll_11.84,doll_18.39,
doll_7.67,10.0,doll_0.85,,doll_12.01,doll_9.30,doll_8.74,doll_35.76
doll_2.88,0.0,doll_1.44,,doll_0.36,doll_25.13,doll_62.03,doll_68.24
doll_25.14,17.0,doll_1.13,,doll_9.37,doll_0.07000,doll_4.21,doll_14.29
doll_5.52,8.0,doll_1.39,,doll_38.07,doll_7.00,doll_108.12,
doll_0.22,1.0,doll_0.66,,doll_0.54,doll_1.48,doll_40.36,doll_38.95
doll_3.40,7.0,,,doll_18.21,doll_1.71,doll_24.59,doll_5.72
doll_1.79,3.0,doll_2.37,,doll_3.83,doll_1.40,doll_12.43,
doll_1.34,3.0,doll_0.90,,doll_4.38,doll_4.58,doll_102.21,doll_116.17
doll_2.86,1.0,doll_14.32,,doll_0.04000,doll_0.61,doll_67.22,
doll_4.34,1.0,doll_2.99,,doll_7.92,doll_1.20,doll_21.08,
doll_7.52,8.0,doll_3.70,,doll_10.05,doll_2.64,doll_40.89,
doll_3.48,15.0,doll_1.08,,doll_11.18,doll_22.19,doll_100.68,
doll_1.83,7.0,doll_2.11,,doll_0.66,doll_4.50,doll_160.02,doll_10.11
doll_1.68,4.0,doll_1.00,,doll_3.60,doll_8.27,doll_42.80,
doll_11.46,4.0,doll_1.77,,doll_5.38,doll_3.06,doll_31.07,doll_24.60
doll_6.74,12.0,doll_1.93,,doll_40.10,doll_2.84,doll_110.88,
doll_1.45,11.0,doll_12.05,,doll_10.08,doll_11.00,doll_89.87,doll_246.78
doll_4.03,6.0,doll_0.41,,doll_7.75,doll_4.65,doll_12.90,
doll_18.29,4.0,doll_3.30,,doll_4.42,doll_1.99,doll_19.09,doll_7.62
doll_1.65,0.0,doll_1.37,,doll_23.51,doll_3.32,doll_20.96,
doll_8.12,1.0,doll_10.40,,doll_3.74,doll_9.56,doll_6.02,doll_14.20
doll_5.01,17.0,doll_0.99,,doll_1.13,doll_6.57,doll_397.93,
doll_92.60,5.0,doll_0.04000,,doll_2.72,doll_4.53,doll_51.43,doll_63.53
doll_0.25,9.0,doll_9.28,,doll_0.70,doll_2.61,doll_43.81,doll_1.34
doll_2.58,5.0,doll_0.55,,doll_3.90,doll_32.98,doll_20.17,doll_56.24
doll_4.40,5.0,doll_0.91,,doll_2.00,doll_4.18,doll_29.70,
doll_0.07000,0.0,doll_1.87,,doll_0.06000,doll_1.80,doll_41.51,
doll_31.83,3.0,doll_1.04,,doll_2.86,doll_1.55,doll_12.96,doll_268.23
doll_0.01000,11.0,doll_2.05,,doll_17.75,doll_4.23,doll_89.28,
doll_0.90,19.0,doll_1.83,,doll_5.86,doll_15.00,doll_8.47,doll_151.02
doll_32.60,5.0,doll_8.09,,doll_1.23,doll_3.24,doll_93.94,doll_26.78
doll_4.43,16.0,doll_3.36,,doll_31.43,doll_1.82,doll_19.74,doll_235.14
doll_6.75,3.0,doll_1.17,,doll_1.20,doll_2.43,doll_60.87,
doll_6.26,11.0,doll_0.70,,doll_3.04,doll_27.80,doll_4.41,
doll_4.53,2.0,doll_7.17,,doll_4.19,doll_2.39,doll_39.14,doll_36.73
doll_21.55,4.0,doll_1.90,,doll_1.31,doll_1.22,doll_1.24,
