00-avengers-market_cap,03-gren-market_capitalization_usd,01-DDD-marketcap,04-iGMM-marketcap,05-MalPatSaj-marketcap,09-wissel-marketcap,06-MarScoToc-master_cap,02-GioPonSpiz-pricecap
doll_2.89 b,450000000.0,doll_46.3 m,doll_4.86 B,doll_0.31 b,doll_7.05 b,doll_0.49 b,doll_0.50 b
doll_2.89 b,450000000.0,doll_46.82 m,,doll_0.31 b,doll_4.51 b,doll_0.49 b,doll_0.50 b
doll_2.89 b,450000000.0,doll_47.12 m,,doll_0.31 b,doll_9.53 b,doll_0.49 b,doll_0.50 b
doll_2.89 b,450000000.0,doll_46.44 m,doll_4.87 B,doll_0.31 b,doll_1.86 b,doll_0.49 b,doll_0.50 b
doll_2.89 b,450000000.0,doll_46.8 m,doll_4.87 B,doll_0.31 b,doll_32.17 b,doll_0.49 b,doll_0.50 b
doll_2.90 b,450000000.0,doll_46.37 m,,doll_0.31 b,doll_10.92 b,doll_0.49 b,doll_0.50 b
doll_2.90 b,450000000.0,doll_47.26 m,,doll_0.31 b,doll_0.46 b,doll_0.49 b,doll_0.50 b
doll_2.90 b,450000000.0,doll_47.93 m,,doll_0.31 b,doll_14.13 b,doll_0.49 b,doll_0.50 b
doll_2.90 b,450000000.0,doll_48.01 m,,doll_0.31 b,doll_1.26 b,doll_0.49 b,doll_0.50 b
doll_2.90 b,450000000.0,doll_45.74 m,doll_4.88 B,doll_0.31 b,doll_5.06 b,doll_0.49 b,doll_0.49 b
doll_2.90 b,450000000.0,doll_47.02 m,,doll_0.31 b,doll_38.36 b,doll_0.49 b,doll_0.49 b
doll_2.91 b,450000000.0,doll_45.71 m,,doll_0.31 b,doll_36.99 b,doll_0.49 b,doll_0.49 b
doll_2.91 b,450000000.0,doll_47.45 m,doll_4.89 B,doll_0.31 b,doll_2.86 b,doll_0.49 b,doll_0.49 b
doll_2.92 b,450000000.0,doll_48.11 m,,doll_0.31 b,doll_10.49 b,doll_0.49 b,doll_0.49 b
doll_2.92 b,450000000.0,doll_48.33 m,,doll_0.31 b,doll_8.21 b,doll_0.49 b,doll_0.49 b
doll_2.92 b,450000000.0,doll_48.39 m,,doll_0.31 b,doll_7.09 b,doll_0.49 b,doll_0.49 b
doll_2.92 b,450000000.0,doll_48.57 m,doll_4.90 B,doll_0.31 b,doll_34.67 b,doll_0.49 b,doll_0.49 b
doll_2.92 b,450000000.0,doll_49.38 m,,,doll_8.44 b,doll_0.49 b,doll_0.49 b
doll_2.92 b,450000000.0,doll_50.48 m,doll_4.91 B,doll_0.30 b,doll_77.99 b,doll_0.49 b,doll_0.49 b
doll_2.93 b,450000000.0,doll_51.49 m,doll_4.91 B,doll_0.30 b,doll_8.85 b,doll_0.49 b,doll_0.49 b
doll_2.93 b,440000000.0,doll_49.77 m,,doll_0.30 b,doll_8.92 b,doll_0.49 b,doll_0.49 b
doll_2.93 b,440000000.0,doll_48.99 m,doll_4.92 B,doll_0.30 b,doll_74.34 b,doll_0.49 b,doll_0.49 b
doll_2.93 b,440000000.0,doll_49.26 m,,doll_0.30 b,doll_8.06 b,doll_0.49 b,doll_0.49 b
doll_2.93 b,440000000.0,doll_49.49 m,doll_4.92 B,doll_0.30 b,doll_54.84 b,doll_0.49 b,doll_0.49 b
doll_2.93 b,440000000.0,doll_50.47 m,,doll_0.30 b,doll_9.55 b,doll_0.49 b,doll_0.49 b
doll_2.93 b,440000000.0,doll_51.81 m,doll_4.92 B,doll_0.30 b,doll_3.69 b,doll_0.49 b,doll_0.49 b
doll_2.93 b,440000000.0,doll_48.7 m,doll_4.93 B,doll_0.30 b,doll_0.93 b,doll_0.49 b,doll_0.49 b
doll_2.93 b,440000000.0,doll_51.18 m,doll_4.94 B,doll_0.30 b,doll_16.50 b,doll_0.49 b,doll_0.49 b
doll_2.94 b,440000000.0,doll_51.08 m,doll_4.94 B,doll_0.30 b,doll_9.92 b,doll_0.49 b,doll_0.49 b
doll_2.94 b,440000000.0,doll_48.46 m,doll_4.94 B,doll_0.30 b,doll_31.47 b,doll_0.49 b,doll_0.49 b
doll_2.94 b,440000000.0,doll_49.46 m,,doll_0.30 b,doll_6.09 b,doll_0.48 b,doll_0.49 b
doll_2.94 b,440000000.0,doll_49.41 m,doll_4.95 B,doll_0.30 b,doll_2.20 b,doll_0.48 b,doll_0.49 b
doll_2.94 b,440000000.0,doll_52.22 m,,doll_0.30 b,doll_160.98 b,doll_0.48 b,doll_0.49 b
doll_2.94 b,440000000.0,doll_53.39 m,doll_4.96 B,doll_0.30 b,doll_5.31 b,doll_0.48 b,doll_0.49 b
doll_2.94 b,440000000.0,doll_52.97 m,,doll_0.30 b,doll_4.29 b,doll_0.48 b,doll_0.49 b
doll_2.94 b,440000000.0,doll_51.87 m,doll_4.96 B,doll_0.30 b,doll_30.33 b,doll_0.48 b,doll_0.49 b
doll_2.95 b,440000000.0,doll_54.16 m,,doll_0.30 b,doll_11.10 b,doll_0.48 b,doll_0.49 b
doll_2.95 b,430000000.0,doll_54.23 m,doll_4.96 B,doll_0.29 b,doll_8.66 b,doll_0.48 b,doll_0.49 b
doll_2.98 b,430000000.0,doll_53.96 m,,doll_0.29 b,doll_7.05 b,doll_0.48 b,doll_0.49 b
doll_2.98 b,430000000.0,doll_52.94 m,doll_4.97 B,doll_0.29 b,doll_9.06 b,doll_0.48 b,doll_0.49 b
doll_2.99 b,430000000.0,doll_52.68 m,,doll_0.29 b,doll_18.36 b,doll_0.48 b,doll_0.49 b
doll_2.99 b,430000000.0,doll_52.83 m,doll_4.97 B,doll_0.29 b,doll_15.93 b,doll_0.48 b,doll_0.49 b
doll_2.99 b,430000000.0,doll_53.76 m,,doll_0.29 b,doll_28.34 b,doll_0.48 b,doll_0.49 b
doll_3.00 b,430000000.0,doll_53.89 m,,doll_0.29 b,doll_20.00 b,doll_0.48 b,doll_0.48 b
doll_3.00 b,430000000.0,doll_52.46 m,,doll_0.29 b,doll_13.64 b,doll_0.48 b,doll_0.48 b
doll_3.00 b,430000000.0,doll_53.59 m,,doll_0.29 b,doll_3.85 b,doll_0.48 b,doll_0.48 b
doll_3.00 b,430000000.0,doll_54.21 m,doll_5.01 B,doll_0.29 b,doll_0.92 b,doll_0.48 b,doll_0.48 b
doll_3.00 b,430000000.0,doll_54.24 m,doll_5.00 B,doll_0.29 b,doll_55.92 b,doll_0.48 b,doll_0.48 b
doll_3.00 b,430000000.0,doll_54.32 m,,doll_0.29 b,doll_87.25 b,doll_0.47 b,doll_0.48 b
doll_3.00 b,430000000.0,doll_54.8 m,,doll_0.29 b,doll_32.68 b,doll_0.47 b,doll_0.48 b
doll_3.00 b,430000000.0,doll_54.42 m,doll_5.01 B,doll_0.29 b,doll_6.17 b,doll_0.47 b,doll_0.48 b
doll_3.01 b,430000000.0,doll_54.39 m,,doll_0.29 b,doll_17.72 b,doll_0.47 b,doll_0.48 b
doll_3.01 b,430000000.0,doll_54.81 m,,doll_0.29 b,doll_152.99 b,doll_0.47 b,doll_0.48 b
doll_3.01 b,430000000.0,doll_54.88 m,doll_5.05 B,doll_0.29 b,doll_0.58 b,doll_0.47 b,doll_0.48 b
doll_3.01 b,430000000.0,doll_54.97 m,,doll_0.29 b,doll_2.55 b,doll_0.47 b,doll_0.48 b
doll_3.01 b,430000000.0,doll_54.82 m,,doll_0.29 b,doll_10.97 b,doll_0.47 b,doll_0.48 b
doll_3.01 b,430000000.0,doll_55.5 m,,doll_0.29 b,doll_2.34 b,doll_0.47 b,doll_0.48 b
doll_3.02 b,430000000.0,doll_56.63 m,,doll_0.29 b,doll_5.38 b,doll_0.47 b,doll_0.48 b
doll_3.02 b,430000000.0,doll_57.27 m,,doll_0.29 b,doll_27.34 b,doll_0.47 b,doll_0.48 b
doll_3.02 b,430000000.0,doll_58.68 m,doll_5.06 B,doll_0.29 b,doll_342.92 b,doll_0.47 b,doll_0.48 b
doll_3.02 b,430000000.0,doll_56.75 m,doll_5.07 B,doll_0.29 b,doll_9.96 b,doll_0.47 b,doll_0.48 b
doll_3.02 b,430000000.0,doll_56.53 m,,doll_0.29 b,doll_2.57 b,doll_0.47 b,doll_0.47 b
doll_3.03 b,430000000.0,doll_55.7 m,,doll_0.29 b,doll_19.48 b,doll_0.47 b,doll_0.47 b
doll_3.03 b,430000000.0,doll_58.85 m,doll_5.17 B,doll_0.29 b,doll_5.76 b,doll_0.47 b,doll_0.47 b
doll_3.03 b,420000000.0,doll_57.83 m,doll_5.18 B,doll_0.29 b,doll_15.04 b,doll_0.47 b,doll_0.47 b
doll_3.03 b,420000000.0,doll_58.86 m,doll_5.19 B,doll_0.29 b,doll_13.14 b,doll_0.47 b,doll_0.47 b
doll_3.03 b,420000000.0,doll_57 m,,doll_0.28 b,doll_117.12 b,doll_0.47 b,doll_0.47 b
doll_3.03 b,420000000.0,doll_58.69 m,,doll_0.28 b,doll_3.27 b,doll_0.46 b,doll_0.47 b
doll_3.03 b,420000000.0,doll_58.37 m,doll_5.20 B,doll_0.28 b,doll_30.16 b,doll_0.46 b,doll_0.47 b
doll_3.04 b,420000000.0,doll_57.5 m,doll_5.20 B,doll_0.28 b,doll_15.36 b,doll_0.46 b,doll_0.47 b
doll_3.04 b,420000000.0,doll_55.86 m,,doll_0.28 b,doll_8.02 b,doll_0.46 b,doll_0.47 b
doll_3.04 b,420000000.0,doll_57.18 m,,doll_0.28 b,doll_0.13 b,doll_0.46 b,doll_0.47 b
doll_3.04 b,420000000.0,doll_59.66 m,,doll_0.28 b,doll_420.42 b,doll_0.46 b,doll_0.47 b
doll_3.04 b,420000000.0,doll_58.93 m,doll_5.25 B,doll_0.28 b,doll_6.04 b,doll_0.46 b,doll_0.47 b
doll_3.04 b,410000000.0,doll_60.48 m,doll_5.24 B,doll_0.28 b,doll_5.68 b,doll_0.46 b,doll_0.47 b
doll_3.05 b,410000000.0,doll_59.54 m,doll_5.25 B,doll_0.28 b,doll_6.12 b,doll_0.46 b,doll_0.47 b
doll_3.05 b,410000000.0,doll_59.01 m,,doll_0.28 b,doll_4.02 b,doll_0.46 b,doll_0.47 b
doll_3.05 b,410000000.0,doll_59.51 m,,doll_0.28 b,doll_0.17 b,doll_0.46 b,doll_0.46 b
doll_3.05 b,410000000.0,doll_60.3 m,,doll_0.28 b,doll_5.94 b,doll_0.46 b,doll_0.46 b
doll_3.05 b,410000000.0,doll_59.04 m,doll_5.25 B,doll_0.28 b,doll_9.78 b,doll_0.46 b,doll_0.46 b
doll_3.06 b,410000000.0,doll_60.38 m,doll_5.26 B,doll_0.28 b,doll_7.34 b,doll_0.46 b,doll_0.46 b
doll_3.06 b,410000000.0,doll_60.62 m,doll_5.26 B,doll_0.28 b,doll_10.97 b,doll_0.46 b,doll_0.46 b
doll_3.06 b,410000000.0,doll_60.18 m,doll_5.28 B,doll_0.28 b,doll_5.47 b,doll_0.46 b,doll_0.46 b
doll_3.06 b,410000000.0,doll_60.4 m,doll_5.27 B,doll_0.28 b,doll_68.61 b,doll_0.46 b,doll_0.46 b
doll_3.07 b,410000000.0,doll_59.76 m,,doll_0.28 b,doll_2.54 b,doll_0.46 b,doll_0.46 b
doll_3.07 b,410000000.0,doll_60.72 m,doll_5.28 B,doll_0.28 b,doll_18.43 b,doll_0.45 b,doll_0.46 b
doll_3.07 b,410000000.0,doll_62.6 m,doll_5.29 B,doll_0.28 b,doll_0.75 b,doll_0.45 b,doll_0.46 b
doll_3.07 b,410000000.0,doll_65.17 m,doll_5.29 B,doll_0.28 b,doll_6.56 b,doll_0.45 b,doll_0.46 b
doll_3.08 b,410000000.0,doll_62.38 m,,doll_0.28 b,doll_1.39 b,doll_0.45 b,doll_0.45 b
doll_3.08 b,410000000.0,doll_60.89 m,,doll_0.28 b,doll_6.92 b,doll_0.45 b,doll_0.45 b
doll_3.08 b,410000000.0,doll_62.62 m,doll_5.31 B,doll_0.28 b,doll_2.97 b,doll_0.45 b,doll_0.45 b
doll_3.09 b,410000000.0,doll_62.68 m,doll_5.31 B,doll_0.28 b,doll_8.28 b,doll_0.45 b,doll_0.45 b
doll_3.09 b,410000000.0,doll_63.4 m,doll_5.31 B,doll_0.28 b,doll_43.62 b,doll_0.45 b,doll_0.45 b
doll_3.09 b,410000000.0,doll_62.65 m,doll_5.31 B,doll_0.28 b,doll_47.63 b,doll_0.45 b,doll_0.45 b
doll_3.09 b,410000000.0,doll_64.87 m,,doll_0.28 b,doll_68.84 b,doll_0.45 b,doll_0.45 b
doll_3.09 b,400000000.0,doll_65.03 m,doll_5.32 B,doll_0.27 b,doll_3.79 b,doll_0.45 b,doll_0.45 b
doll_3.10 b,400000000.0,doll_63.11 m,doll_5.33 B,doll_0.27 b,doll_6.78 b,doll_0.45 b,doll_0.45 b
doll_3.10 b,400000000.0,doll_65.37 m,doll_5.33 B,doll_0.27 b,doll_8.99 b,doll_0.45 b,doll_0.45 b
doll_3.10 b,400000000.0,doll_62.67 m,,doll_0.27 b,doll_24.35 b,doll_0.44 b,doll_0.45 b
doll_3.10 b,400000000.0,doll_64.08 m,doll_5.35 B,doll_0.27 b,doll_5.76 b,doll_0.44 b,doll_0.45 b
doll_3.10 b,400000000.0,doll_61.67 m,doll_5.35 B,doll_0.27 b,,doll_0.44 b,doll_0.45 b
doll_3.10 b,400000000.0,doll_61.3 m,doll_5.37 B,doll_0.27 b,doll_13.20 b,doll_0.44 b,doll_0.45 b
doll_3.11 b,400000000.0,doll_67.88 m,doll_5.36 B,doll_0.27 b,doll_2.59 b,doll_0.44 b,doll_0.45 b
doll_3.11 b,400000000.0,doll_66.79 m,doll_5.36 B,doll_0.27 b,doll_1.07 b,doll_0.44 b,doll_0.45 b
doll_3.11 b,400000000.0,doll_67.07 m,doll_5.38 B,doll_0.27 b,doll_0.80 b,doll_0.44 b,doll_0.45 b
doll_3.11 b,400000000.0,doll_65.59 m,doll_5.38 B,doll_0.27 b,doll_0.12 b,doll_0.44 b,doll_0.44 b
doll_3.12 b,400000000.0,doll_65.82 m,doll_5.36 B,doll_0.27 b,doll_8.56 b,doll_0.44 b,doll_0.44 b
doll_3.12 b,400000000.0,doll_67.24 m,doll_5.37 B,doll_0.27 b,doll_3.06 b,doll_0.44 b,doll_0.44 b
doll_3.12 b,400000000.0,doll_65.55 m,,doll_0.27 b,doll_11.55 b,doll_0.44 b,doll_0.44 b
doll_3.12 b,400000000.0,doll_69.77 m,doll_5.39 B,doll_0.27 b,doll_4.76 b,doll_0.44 b,doll_0.44 b
doll_3.12 b,400000000.0,doll_68.34 m,doll_5.39 B,doll_0.27 b,doll_25.53 b,doll_0.44 b,doll_0.44 b
doll_3.13 b,400000000.0,doll_67.76 m,,doll_0.27 b,doll_222.36 b,doll_0.44 b,doll_0.44 b
doll_3.13 b,400000000.0,doll_69.43 m,,doll_0.27 b,doll_37.41 b,doll_0.44 b,doll_0.44 b
doll_3.13 b,400000000.0,doll_67.71 m,doll_5.40 B,doll_0.27 b,doll_22.42 b,doll_0.44 b,doll_0.44 b
doll_3.13 b,400000000.0,doll_67.52 m,,doll_0.27 b,doll_21.62 b,doll_0.44 b,doll_0.44 b
doll_3.13 b,400000000.0,doll_67.41 m,,doll_0.27 b,doll_15.59 b,doll_0.44 b,doll_0.44 b
doll_3.14 b,400000000.0,doll_70.37 m,doll_5.40 B,doll_0.27 b,doll_0.64 b,doll_0.44 b,doll_0.44 b
doll_3.14 b,400000000.0,doll_71.19 m,,doll_0.27 b,doll_17.17 b,doll_0.44 b,doll_0.44 b
doll_3.14 b,400000000.0,doll_71.2 m,doll_5.41 B,doll_0.27 b,doll_29.50 b,doll_0.44 b,doll_0.44 b
doll_3.14 b,400000000.0,doll_71.69 m,doll_5.41 B,doll_0.27 b,doll_25.50 b,doll_0.43 b,doll_0.44 b
doll_3.14 b,390000000.0,doll_72.73 m,doll_5.42 B,doll_0.27 b,,doll_0.43 b,doll_0.43 b
doll_3.14 b,390000000.0,doll_71.44 m,doll_5.42 B,doll_0.27 b,doll_46.54 b,doll_0.43 b,doll_0.43 b
doll_3.16 b,390000000.0,doll_71.52 m,doll_5.42 B,doll_0.27 b,doll_20.82 b,doll_0.43 b,doll_0.43 b
doll_3.17 b,390000000.0,doll_72.87 m,doll_5.42 B,doll_0.27 b,doll_24.78 b,doll_0.43 b,doll_0.43 b
doll_3.17 b,390000000.0,doll_71.57 m,,doll_0.27 b,doll_27.86 b,doll_0.43 b,doll_0.43 b
doll_3.17 b,390000000.0,doll_73.15 m,,doll_0.27 b,doll_18.38 b,doll_0.43 b,doll_0.43 b
doll_3.17 b,390000000.0,doll_73.15 m,,doll_0.27 b,doll_9.08 b,doll_0.43 b,doll_0.43 b
doll_3.17 b,390000000.0,doll_73.33 m,doll_5.58 B,doll_0.27 b,doll_4.78 b,doll_0.43 b,doll_0.43 b
doll_3.18 b,390000000.0,doll_73.67 m,doll_5.56 B,doll_0.27 b,doll_45.73 b,doll_0.43 b,doll_0.43 b
doll_3.18 b,390000000.0,doll_72.74 m,doll_5.58 B,doll_0.26 b,doll_64.40 b,doll_0.43 b,doll_0.43 b
doll_3.18 b,390000000.0,doll_71.49 m,,doll_0.26 b,doll_11.43 b,doll_0.43 b,doll_0.43 b
doll_3.18 b,390000000.0,doll_73.13 m,,doll_0.26 b,doll_22.05 b,doll_0.43 b,doll_0.43 b
doll_3.19 b,390000000.0,doll_73.34 m,doll_5.59 B,doll_0.26 b,doll_5.39 b,doll_0.43 b,doll_0.43 b
doll_3.19 b,390000000.0,doll_76.22 m,doll_5.60 B,doll_0.26 b,doll_32.66 b,doll_0.43 b,doll_0.43 b
doll_3.20 b,390000000.0,doll_74.53 m,doll_5.61 B,doll_0.26 b,doll_107.45 b,doll_0.43 b,doll_0.43 b
doll_3.20 b,390000000.0,doll_75.75 m,,doll_0.26 b,doll_6.52 b,doll_0.43 b,doll_0.43 b
doll_3.20 b,390000000.0,doll_76.56 m,doll_5.61 B,doll_0.26 b,doll_13.44 b,doll_0.43 b,doll_0.43 b
doll_3.20 b,390000000.0,doll_74.83 m,doll_5.62 B,doll_0.26 b,doll_11.76 b,doll_0.43 b,doll_0.43 b
doll_3.21 b,390000000.0,doll_74.66 m,doll_5.62 B,doll_0.26 b,doll_59.04 b,doll_0.43 b,doll_0.42 b
doll_3.21 b,390000000.0,doll_74.32 m,,doll_0.26 b,doll_24.32 b,doll_0.43 b,doll_0.42 b
doll_3.21 b,390000000.0,doll_74.35 m,,doll_0.26 b,doll_5.52 b,doll_0.43 b,doll_0.42 b
doll_3.21 b,390000000.0,doll_74.34 m,,doll_0.26 b,doll_1.51 b,doll_0.43 b,doll_0.42 b
doll_3.22 b,390000000.0,doll_75.76 m,doll_5.64 B,doll_0.26 b,doll_1.38 b,doll_0.43 b,doll_0.42 b
doll_3.22 b,390000000.0,doll_77.86 m,,doll_0.26 b,doll_4.03 b,doll_0.43 b,doll_0.42 b
doll_3.22 b,390000000.0,doll_77.34 m,,doll_0.26 b,doll_6.56 b,doll_0.43 b,doll_0.42 b
doll_3.22 b,390000000.0,doll_74.93 m,,doll_0.26 b,doll_1.21 b,doll_0.43 b,doll_0.42 b
doll_3.22 b,390000000.0,doll_73.68 m,doll_5.66 B,doll_0.26 b,doll_0.76 b,doll_0.43 b,doll_0.42 b
doll_3.23 b,390000000.0,doll_75.26 m,doll_5.67 B,doll_0.25 b,doll_16.39 b,doll_0.43 b,doll_0.42 b
doll_3.23 b,390000000.0,doll_75.99 m,,doll_0.25 b,doll_23.97 b,doll_0.43 b,doll_0.42 b
doll_3.23 b,390000000.0,doll_81.5 m,doll_5.68 B,doll_0.25 b,doll_18.25 b,doll_0.43 b,doll_0.42 b
doll_3.23 b,380000000.0,doll_78.01 m,doll_5.67 B,doll_0.25 b,doll_9.88 b,doll_0.42 b,doll_0.42 b
doll_3.23 b,380000000.0,doll_81.63 m,doll_5.68 B,doll_0.25 b,doll_57.27 b,doll_0.42 b,doll_0.42 b
doll_3.24 b,380000000.0,doll_79.46 m,doll_5.68 B,doll_0.25 b,doll_45.79 b,doll_0.42 b,doll_0.42 b
doll_3.24 b,380000000.0,doll_82.75 m,,doll_0.25 b,doll_3.05 b,doll_0.42 b,doll_0.42 b
doll_3.24 b,380000000.0,doll_81.81 m,doll_5.69 B,doll_0.25 b,doll_1.22 b,doll_0.42 b,doll_0.42 b
doll_3.24 b,380000000.0,doll_82.32 m,,doll_0.25 b,doll_17.52 b,doll_0.42 b,doll_0.42 b
doll_3.24 b,380000000.0,doll_80.62 m,,doll_0.25 b,doll_1.59 b,doll_0.42 b,doll_0.42 b
doll_3.24 b,380000000.0,doll_78.93 m,doll_5.69 B,doll_0.25 b,doll_114.17 b,doll_0.42 b,doll_0.42 b
doll_3.24 b,380000000.0,doll_81.02 m,doll_5.70 B,doll_0.25 b,doll_29.25 b,doll_0.42 b,doll_0.42 b
doll_3.24 b,380000000.0,doll_80.85 m,,doll_0.25 b,doll_50.75 b,doll_0.42 b,doll_0.42 b
doll_3.24 b,380000000.0,doll_78.23 m,,doll_0.25 b,doll_22.13 m,doll_0.42 b,doll_0.42 b
doll_3.24 b,380000000.0,doll_81.95 m,,doll_0.25 b,doll_4.33 b,doll_0.42 b,doll_0.42 b
doll_3.25 b,380000000.0,doll_80.44 m,doll_5.70 B,doll_0.25 b,doll_6.10 b,doll_0.42 b,doll_0.41 b
doll_3.25 b,380000000.0,doll_82.89 m,doll_5.71 B,doll_0.25 b,doll_42.80 b,doll_0.42 b,doll_0.41 b
doll_3.26 b,380000000.0,doll_80.17 m,,doll_0.25 b,doll_84.61 b,doll_0.42 b,doll_0.41 b
doll_3.26 b,380000000.0,doll_83.32 m,doll_5.73 B,doll_0.25 b,doll_3.21 b,doll_0.42 b,doll_0.41 b
doll_3.26 b,370000000.0,doll_83.07 m,doll_5.73 B,doll_0.25 b,doll_13.47 b,doll_0.42 b,doll_0.41 b
doll_3.26 b,370000000.0,doll_83.47 m,doll_5.74 B,doll_0.25 b,doll_29.27 b,doll_0.42 b,doll_0.41 b
doll_3.27 b,370000000.0,doll_83.51 m,doll_5.75 B,doll_0.25 b,doll_50.31 b,doll_0.42 b,doll_0.41 b
doll_3.27 b,370000000.0,doll_83.61 m,doll_5.75 B,doll_0.25 b,doll_47.98 b,doll_0.42 b,doll_0.41 b
doll_3.27 b,370000000.0,doll_83.21 m,doll_5.75 B,doll_0.25 b,doll_6.56 b,doll_0.41 b,doll_0.41 b
doll_3.27 b,370000000.0,doll_84.63 m,doll_5.75 B,doll_0.25 b,doll_27.84 b,doll_0.41 b,doll_0.41 b
doll_3.27 b,370000000.0,doll_84.28 m,,doll_0.25 b,doll_3.70 b,doll_0.41 b,doll_0.41 b
doll_3.28 b,370000000.0,doll_87.39 m,,,doll_2.08 b,doll_0.41 b,doll_0.41 b
doll_3.28 b,370000000.0,doll_84.86 m,,doll_0.25 b,doll_7.70 b,doll_0.41 b,doll_0.41 b
doll_3.28 b,370000000.0,doll_86.92 m,,doll_0.25 b,doll_23.80 b,doll_0.41 b,doll_0.41 b
doll_3.29 b,370000000.0,doll_86.97 m,doll_5.76 B,doll_0.25 b,doll_19.94 b,doll_0.41 b,doll_0.41 b
doll_3.29 b,370000000.0,doll_87.85 m,,doll_0.25 b,doll_12.76 b,doll_0.41 b,doll_0.41 b
doll_3.30 b,370000000.0,doll_88.45 m,doll_5.78 B,doll_0.25 b,doll_54.22 b,doll_0.41 b,doll_0.41 b
doll_3.30 b,370000000.0,doll_88.8 m,,doll_0.25 b,doll_0.36 b,doll_0.41 b,doll_0.41 b
doll_3.30 b,370000000.0,doll_86.42 m,doll_5.80 B,doll_0.24 b,doll_0.29 b,doll_0.41 b,doll_0.41 b
doll_3.30 b,370000000.0,doll_87.19 m,doll_5.80 B,doll_0.24 b,doll_11.95 b,doll_0.41 b,doll_0.41 b
doll_3.30 b,370000000.0,doll_85.57 m,doll_5.81 B,doll_0.24 b,doll_8.12 b,doll_0.41 b,doll_0.41 b
doll_3.31 b,370000000.0,doll_85.05 m,doll_5.78 B,doll_0.24 b,doll_2.97 b,doll_0.41 b,doll_0.41 b
doll_3.31 b,370000000.0,doll_85.33 m,doll_5.80 B,doll_0.24 b,doll_2.81 b,doll_0.41 b,doll_0.41 b
doll_3.31 b,370000000.0,doll_88.68 m,,doll_0.24 b,doll_1.65 b,doll_0.41 b,doll_0.40 b
doll_3.31 b,370000000.0,doll_87.05 m,doll_5.82 B,doll_0.24 b,doll_20.28 b,doll_0.41 b,doll_0.40 b
doll_3.31 b,370000000.0,doll_85.81 m,doll_5.81 B,doll_0.24 b,doll_4.56 b,doll_0.40 b,doll_0.40 b
doll_3.32 b,370000000.0,doll_89.19 m,,doll_0.24 b,doll_4.87 b,doll_0.40 b,doll_0.40 b
doll_3.32 b,370000000.0,doll_90.69 m,doll_5.83 B,doll_0.24 b,doll_3.49 b,doll_0.40 b,doll_0.40 b
doll_3.32 b,370000000.0,doll_90.56 m,doll_5.83 B,doll_0.24 b,doll_9.20 b,doll_0.40 b,doll_0.40 b
doll_3.32 b,370000000.0,doll_89.95 m,,doll_0.24 b,doll_6.64 b,doll_0.40 b,doll_0.40 b
doll_3.32 b,370000000.0,doll_89.69 m,,doll_0.24 b,doll_6.43 b,doll_0.40 b,doll_0.40 b
doll_3.32 b,370000000.0,doll_90.58 m,doll_6.04 B,doll_0.24 b,doll_17.76 b,doll_0.40 b,doll_0.40 b
doll_3.32 b,370000000.0,doll_92.35 m,,doll_0.24 b,doll_45.04 b,doll_0.40 b,doll_0.40 b
doll_3.33 b,370000000.0,doll_90.86 m,doll_6.05 B,doll_0.24 b,doll_2.80 b,doll_0.40 b,doll_0.40 b
doll_3.33 b,370000000.0,doll_91.57 m,doll_6.04 B,doll_0.24 b,doll_5.80 b,doll_0.40 b,doll_0.40 b
doll_3.34 b,370000000.0,doll_92.02 m,,doll_0.24 b,doll_48.16 b,doll_0.40 b,doll_0.40 b
doll_3.34 b,370000000.0,doll_90.96 m,,doll_0.24 b,,doll_0.40 b,doll_0.40 b
doll_3.34 b,370000000.0,doll_92.2 m,,doll_0.24 b,doll_6.79 b,doll_0.40 b,doll_0.40 b
doll_3.34 b,360000000.0,doll_92.36 m,doll_6.07 B,doll_0.24 b,doll_5.10 b,doll_0.40 b,doll_0.40 b
doll_3.34 b,360000000.0,doll_89.54 m,doll_6.05 B,doll_0.24 b,doll_125.18 b,doll_0.40 b,doll_0.40 b
doll_3.34 b,360000000.0,doll_90.57 m,,doll_0.23 b,doll_52.55 b,doll_0.40 b,doll_0.40 b
doll_3.35 b,360000000.0,doll_91.73 m,doll_6.07 B,doll_0.23 b,doll_4.16 b,doll_0.40 b,doll_0.40 b
doll_3.35 b,360000000.0,doll_93.22 m,,doll_0.23 b,doll_3.81 b,doll_0.40 b,doll_0.40 b
doll_3.35 b,360000000.0,doll_95.84 m,,doll_0.23 b,doll_0.94 b,doll_0.40 b,doll_0.40 b
doll_3.39 b,360000000.0,doll_95.77 m,doll_6.08 B,doll_0.23 b,doll_12.54 b,doll_0.40 b,doll_0.40 b
doll_3.39 b,360000000.0,doll_93.39 m,doll_6.09 B,doll_0.23 b,doll_6.42 b,doll_0.40 b,doll_0.40 b
doll_3.40 b,360000000.0,doll_92.89 m,doll_6.11 B,doll_0.23 b,doll_6.34 b,doll_0.40 b,doll_0.40 b
doll_3.40 b,360000000.0,doll_95.53 m,doll_6.11 B,doll_0.23 b,doll_3.31 b,doll_0.40 b,doll_0.40 b
doll_3.40 b,360000000.0,doll_95.31 m,,doll_0.23 b,doll_0.19 b,doll_0.39 b,doll_0.40 b
doll_3.40 b,360000000.0,doll_93.59 m,,doll_0.23 b,doll_1.96 b,doll_0.39 b,doll_0.40 b
