,id,name,address,nation,hhid,industry,sic_code,type,est_of_ownership
409,1af139c669eb4f268a73f07320ddd1d0,ferretti spa,"via giovanni ansaldo 7, forli', 47122, forli'-cesena, italy",it04485970968,h-it0007919220,manufacturing,boat building/repairing (3732),corporation,2004
410,26ec8a0fab8549fd98d289b9392b0d35,ferretti international holding spa,"via alessandro manzoni 41, milano, 20121, milano, italy",it07739200967,h-it0018463061,"finance, insurance, and real estate",holding company (6719),corporation,2012
411,eb5a1d3f4ed442b9ba2e946a7034ba3c,dalmine spa,"piazza caduti 6 luglio 1944 1, dalmine, 24044, bergamo, italy",it02149710168,h-it0008507155,manufacturing,mfg steel pipe/tubes (3317),corporation,1920
412,db48e819ffc24a22a3acb3f50778933b,banca popolare di sondrio spa,"piazza giuseppe garibaldi 16, sondrio, 23100, sondrio, italy",it00053810149,h-it0049413783,"finance, insurance, and real estate",national commercial bank (6021),corporation,1871
413,a4504fb3679c48e6b1bdc8f526986770,general cavi spa,"via dell'industria 22, conselice, 48017, ravenna, italy",it01208310399,h-it0070462135,manufacturing,mfg conductive wiring devices (3643),corporation,1992
414,9ba7a9f4ba1e48009371ea68f913fcb3,solvay specialty polymers italy spa,"viale lombardia 20, bollate, 20021, milano, italy",it03521920961,h-it0003962121,manufacturing,mfg industrial inorganic chemicals (2819),corporation,1971
415,1de6f6fbec91403babac6fde16d6a9d2,arcese holding sapa di eleuterio arcese e c.,"via aldo moro 95, arco, 38062, trento, italy",it01725840225,h-it0007815514,"finance, insurance, and real estate",holding company (6719),corporation,2001
416,4b2ed9cf67214dc4a7eb51c520a5494c,infineum italia srl,"strada di scorrimento 2, vado ligure, 17047, savona, italy",it12640380155,h-it0001742299,manufacturing,mfg chemical preparations (2899),corporation,1998
417,e2cb9a51ce064893803be634788a3dc2,smeg spa,"via leonardo da vinci 4, guastalla, 42016, reggio emilia, italy",it01555030350,h-it0002513277,manufacturing,mfg electric housewares/fans (3634),corporation,1985
418,f1e8aa2dcfa2439d8fd8c8e6db19a4ce,sasol italy spa,"viale enrico forlanini 23, milano, 20134, milano, italy",it04758570826,h-it0032307985,manufacturing,mfg industrial organic chemicals (2869),corporation,1957
419,22242eee664f41ab84f365fd45702f6f,nordea investment funds s.a.,"via tortona 9, milano, 20144, milano, italy",97615180151,h-it0018764584,"finance, insurance, and real estate",investment advisory service (6282),foreign company,2012
420,c05508a2b22a4287bbf01dcc4b8ab88c,sanpellegrino spa,"via del mulino 6, assago, 20057, milano, italy",it00753740158,h-it0008587930,services,misc personal services (7299),corporation,1899
421,f4422857e9944bd09c3cd45aadcd8e7c,retitalia spa,"via gaspare gozzi 1/a, milano, 20129, milano, italy",it04784780969,h-it0002368692,wholesale trade,whol petroleum products (5172),corporation,2005
422,f3453b2571134a84b1276fe51426ec74,unoenergy spa,"corso felice cavallotti 30, sanremo, 18038, imperia, italy",it01368720080,h-it0007913850,"transportation, communications, electric, gas, and sanitary services",natural gas distribution (4924),corporation,2004
423,4c023ae77ae345aa952122621b59a902,united parcel service italia srl,"via gaudenzio fantoli 15/2 15/8, milano, 20138, milano, italy",it08537690151,h-it0054498589,"transportation, communications, electric, gas, and sanitary services",courier service (4215),corporation,1986
424,cfabc70151d44fceb538a58eec081465,alstom ferroviaria spa,"via ottavio moreno 23, savigliano, 12038, cuneo, italy",it02791070044,h-it0075690152,manufacturing,mfg railroad equipment (3743),corporation,1950
425,2b4509b8ae0f41adb8da895a95aed742,elfin srl,"corso felice cavallotti 30, sanremo, 18038, imperia, italy",it01702610088,h-it0067882900,"finance, insurance, and real estate",holding company (6719),corporation,2019
426,3b67f6d35fc5446bb535b82392b8bc8c,uno holding srl,"via caldera 21, milano, 20153, milano, italy",it09142880963,h-it0046926836,"finance, insurance, and real estate",holding company (6719),corporation,2015
427,93e14fdb722e4449925924a2208574b8,bticino spa,"viale luigi borri 231, varese, 21100, varese, italy",it10991860155,h-it0070586640,manufacturing,mfg switchgear/switchboards (3613),corporation,1945
428,54b5423819b544ad8a52381904d10bff,prysmian powerlink srl,"via chiese 6, milano, 20126, milano, italy",it05931070964,h-it0002115379,manufacturing,mfg conductive wiring devices (3643),corporation,2007
429,c9c55420bcbc4564b220ae7e777c8839,compass banca spa,"foro buonaparte 10, milano, 20121, milano, italy",it00864530159,h-it0009567917,"finance, insurance, and real estate",misc business credit institutions (6159),corporation,1951
430,6fb7fc621ad7417b84377cd592462d0b,carlo colombo spa,"via regona 3, pizzighettone, 26026, cremona, italy",it05055530157,h-it0040846679,manufacturing,copper rolling/drawing (3351),corporation,1982
431,e37165cf58324d999ce71e311f249a32,lb holding spa,"via colombara 113, venezia, 30176, venezia, italy",it04455700270,h-it0058540547,"finance, insurance, and real estate",holding company (6719),corporation,2017
432,4a4970d147504029a1915bc132908e14,verofin srl,"piazza giovine italia 3, milano, 20123, milano, italy",it06827090967,h-it0023945680,"finance, insurance, and real estate",misc business credit institutions (6159),corporation,2009
433,f1175e9dc1624e1db496bc5618fe4c29,umana spa,"via colombara 113, venezia, 30176, venezia, italy",it03171510278,h-it0073452858,services,help supply services (7363),corporation,1997
434,7f75e5cc2b554acab694d9c073491885,gruppo ltc spa,"via orna 35, brendola, 36040, vicenza, italy",it02796960249,h-it0070986819,"finance, insurance, and real estate",holding company (6719),corporation,1999
435,a9f64d21310544509f6be9fd5bb0538a,alliance healthcare italia distribuzione spa,"via moggia 75/a, lavagna, 16033, genova, italy",it00890881006,h-it0008848904,wholesale trade,whol drugs/sundries (5122),corporation,1949
436,0466db73a9c34ca088fd1b156ea3c5c1,montanwerke brixlegg aktiengesellschaft,"via bolzano 63, appiano sulla strada del vino, 39057, bolzano, italy",it03004230219,h-it0062581627,wholesale trade,metals service center (5051),foreign company,2018
437,8feceb3463f34dde8af1574c3fa5243b,societa' italiana per condotte d'acqua spa,"via salaria 1039, roma, 00138, roma, italy",it00904561008,h-it0023002832,construction,heavy construction (1629),corporation,1880
438,26a1d004869e48aa8f0cb00adb4037a1,sacyr construccion s.a.,"via invorio 24/a, torino, 10146, torino, italy",it09177470011,h-it0007977557,construction,highway/street construction (1611),foreign company,2005
439,8bc38d3c907f400980e21cfea14cfe5f,arneg spa,"via venezia 58, campo san martino, 35010, padova, italy",it00220200281,h-it0009445447,manufacturing,mfg refrigeration/heating equipment (3585),corporation,1963
440,c6ca3b150c9b4a0fa57321dafc4b80cb,general logistics systems italy spa,"via basento 19, san giuliano milanese, 20098, milano, italy",it12144660151,h-it0070207895,services,business services (7389),corporation,1993
441,79e79bd37ef449608b91856807e9e282,rizzoli corriere della sera mediagroup spa,"via angelo rizzoli 8, milano, 20132, milano, italy",it12086540155,h-it0072908513,manufacturing,misc publishing (2741),corporation,1997
442,b202aede267640488e1de3daffd30f8d,metinvest trametal spa,"via xii ottobre 1, genova, 16121, genova, italy",it05956630965,h-it0002492334,manufacturing,blast furnace-steel works (3312),corporation,2007
443,da1c840876244d6cabde8cda10469b62,sarlux srl,"galleria passarella 2, milano, 20122, milano, italy",it02093140925,h-it0072362200,manufacturing,petroleum refiner (2911),corporation,1992
444,9ed484f6ca424252a0d2fe7ce9ef4299,seetech global industries spa,"via antonio pacinotti 3, bolzano, 39100, bolzano, italy",it02703600219,h-it0004673077,"finance, insurance, and real estate",holding company (6719),corporation,2011
445,5676dc5a404745a9bce86d19c8899bbb,henkel italia srl,"via carlo amoretti 78, milano, 20157, milano, italy",it09299750969,h-it0048467219,wholesale trade,whol home furnishings (5023),corporation,2015
446,ba7b6f75ea614d3582130a7544d0dc8c,unicoop tirreno soc coop,"strada statale s.s. aurelia km. 237 snc, piombino, 57025, livorno, italy",it00103530499,h-it0035238232,retail trade,ret groceries (5411),cooperative,1945
447,858f00a71b0e491eb7c2928e67c2b175,banco bpm vita spa,"via massaua 6, milano, 20146, milano, italy",it10769290155,h-it0008916993,"finance, insurance, and real estate",life insurance carrier (6311),corporation,1992
448,c50b2d22b6b5476f924f8d5ead779b62,tod's spa,"via filippo della valle 1, sant'elpidio a mare, 63811, fermo, italy",it01113570442,h-it0042141826,manufacturing,mfg footwear-except rubber (3149),corporation,1900
449,6dd3535eec36419686c80963e097f9ad,di.vi. finanziaria di diego della valle & c. srl,"via settecamini 116, sant'elpidio a mare, 63811, fermo, italy",it01732500440,h-it0024746916,"finance, insurance, and real estate",holding company (6719),corporation,2002
450,44df9131bb6b4f9386e192887dc47e40,tigros spa,"via del lavoro 45, solbiate arno, 21048, varese, italy",it12790620152,h-it0067919634,retail trade,ret groceries (5411),corporation,1979
451,6741953de65342d9a85b1b9d1450a1ff,unigra' srl,"via gardizza 9/b, conselice, 48017, ravenna, italy",it02403240399,h-it0019525346,manufacturing,mfg edible fats/oils (2079),corporation,1970
452,bdb60c9da4bd425eb84f256d449b2c54,amissima vita spa,"mura di santa chiara 1, genova, 16128, genova, italy",it03723300103,h-it0031275737,"finance, insurance, and real estate",life insurance carrier (6311),corporation,1971
453,d0f7125675bc491eb67d11f18ad3131d,eli lilly italia spa,"via antonio gramsci 731/733, sesto fiorentino, 50019, firenze, italy",it00426150488,h-it0008953503,manufacturing,mfg pharmaceutical preparations (2834),corporation,1959
454,b9fae075000f49d8a64b3f40e583b907,intesa sanpaolo assicura spa,"corso inghilterra 3, torino, 10138, torino, italy",it06995220016,h-it0072773529,"finance, insurance, and real estate",insurance carrier (6399),corporation,1995
455,3791d4ed10954fc3b27bbff7c203c1d4,ferriera valsider spa,"via antonio salieri 36, oppeano, 37050, verona, italy",it03067420236,h-it0075644894,manufacturing,mfg cold-rolled steel shapes (3316),corporation,2000
456,996acf00748c4468846511f7e96885f6,friul intagli industries spa,"via oderzo 68, prata di pordenone, 33080, pordenone, italy",it01586110262,h-it0069538484,manufacturing,mfg furniture/fixtures (2599),corporation,1968
457,534d5b8bdf7442858d056ce2badce335,costantin spa,"via canareggio 1823/1, borgo veneto, 35046, padova, italy",it02098230283,h-it0071269770,retail trade,gasoline service station (5541),corporation,1986
458,e7c4e3aa1cf24f8d8d00734adc2f7915,eurovo srl,"via mensa 3, lugo, 48022, ravenna, italy",it00727070393,h-it0034973583,manufacturing,mfg food preparations (2099),corporation,1981
459,dfafe2360e71467da803927aee38fbd4,prima sole components spa,"via casilina sud snc km90,200, torrice, 03020, frosinone, italy",it00152970935,h-it0012418706,manufacturing,mfg plastic products (3089),corporation,1968
460,53ad605319a94fe2afc38fcb4c75ef2b,biesse spa,"via della meccanica 16, pesaro, 61122, pesaro e urbino, italy",it00113220412,h-it0011465840,manufacturing,mfg metalworking machinery (3549),corporation,1968
461,85c3ade0ca764224b3a7f095c35985e3,scm group spa,"via emilia 69/71/77, rimini, 47921, rimini, italy",it00126480409,h-it0012085162,manufacturing,mfg metalworking machinery (3549),corporation,1958
462,193439becf7d4799b68f134c975adedc,agfa,"via massimo gorki 69, cinisello balsamo, 20092, milano, italy",it08271110960,h-it0038266865,wholesale trade,whol industrial equipment (5084),foreign company,2013
463,242afa79dfda4f528f38924a01972456,bi.fin. srl,"viale fratelli rosselli 46, pesaro, 61121, pesaro e urbino, italy",it01235440417,h-it0070351872,"finance, insurance, and real estate",holding company (6719),corporation,1992
464,e90d5e0e1c4c485abe39a02118277e97,dolce & gabbana srl,"via carlo goldoni 10, milano, 20129, milano, italy",it09297890155,h-it0051804646,manufacturing,mfg apparel/accessories (2389),corporation,1988
465,f5000f7f6b6248dfae917d1e27dd628b,dana italia srl,"localita' linfano, arco, 38062, trento, italy",it01638270221,h-it0049590383,manufacturing,mfg power transmission equipment (3568),corporation,1988
466,22381549dbd643fba12fdcdafe162685,f.lli martini & c. spa,"via emilia 2614, longiano, 47020, forli'-cesena, italy",it00124030404,h-it0010756361,"finance, insurance, and real estate",holding company (6719),corporation,1961
467,2eabe23904bd4458932b33f7d6315e45,dow italia divisione commerciale srl,"via francesco albani 65, milano, 20148, milano, italy",it13351750156,h-it0055693393,manufacturing,mfg chemical preparations (2899),corporation,2001
468,ff28f0e57035482191a0f695ef304feb,magna powertrain italia srl,"via dei ciclamini 4, modugno, 70026, bari, italy",it01167870623,h-it0067796354,"finance, insurance, and real estate",holding company (6719),corporation,1999
469,23ebb4f19cdd4a26b63c21e22a60da05,sicim spa,"via consolatico superiore 96/98, busseto, 43011, parma, italy",it00143470342,h-it0010808701,construction,operative builders (1531),corporation,1962
470,4994294bdeb9497895fcf428f7392922,jaguar land rover italia spa,"viale alessandro marchetti 105, roma, 00148, roma, italy",it06070621005,h-it0075640449,retail trade,ret new/used automobiles (5511),corporation,2000
471,50d435c64729430ba6b59d2bd3ddd647,nova aeg spa,"via nelson mandela 4, vercelli, 13100, vercelli, italy",it02616630022,h-it0050822500,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,2016
472,90cc64bc9ba74d70aafff9d0d988591b,j.a.s. jet air service spa,"viuzzo di porto 4/b, scandicci, 50018, firenze, italy",it01921910152,h-it0009995455,"transportation, communications, electric, gas, and sanitary services",transportation services (4789),corporation,1974
473,1c6160d445ea43bb8089b426787d60b8,acegasapsamga spa,"via del teatro 5, trieste, 34121, trieste, italy",it00930530324,h-it0004648218,"transportation, communications, electric, gas, and sanitary services",water supply service (4941),corporation,1997
474,ffcc51ed5c9f4e8a94d3644f69e85f32,siram spa,"via anna maria mozzoni 12, milano, 20152, milano, italy",it08786190150,h-it0047975709,construction,plumbing/heating/air conditioning contrac (1711),corporation,1987
475,40aa51dbaaf24f4692f52fd7fa2936ae,lenovo italy srl,"via san bovio 3, segrate, 20054, milano, italy",it04771300961,h-it0073894281,manufacturing,mfg electronic computers (3571),corporation,2005
476,77f8ec91bee74ba8af89fb6409aa6f66,urbaser s.a.,"via consortile, avellino, 83100, avellino, italy",it13379651006,h-it0045887942,services,business services (7389),foreign company,2015
477,1b849720846e4d4fa17e54cc71f6dfda,huawei technologies italia srl,"via lorenteggio 240, milano, 20147, milano, italy",it04501190963,h-it0007698003,wholesale trade,whol electronic parts/equipment (5065),corporation,2004
478,24adc32f70cb410c853c564b75b3c924,sace spa,"piazza poli 37/42, roma, 00187, roma, italy",it05804521002,h-it0072934069,"finance, insurance, and real estate",insurance carrier (6399),corporation,1977
479,a42efebc362a497cac6715eb82f75565,ducati motor holding spa,"via antonio cavalieri ducati 3, bologna, 40132, bologna, italy",it05113870967,h-it0002492660,manufacturing,mfg motorcycles/bicycles (3751),corporation,1926
480,004e158c18ab499c89af168cee29720b,equensworldline se,"via enrico cialdini 16, milano, 20161, milano, italy",it08453720966,h-it0040267229,services,data processing/preparation (7374),foreign company,2013
481,4627ded135474a8ba7db82fe78db1313,itas istituto trentino alto adige per assicurazioni societa' mutua di assicurazioni,"piazza delle donne lavoratrici 2, trento, 38121, trento, italy",it00110750221,h-it0052080684,"finance, insurance, and real estate",insurance carrier (6399),cooperative,1821
482,c11696fc3c704cea8100c73aa8f913f5,lvmh italia spa,"largo augusto 8, milano, 20122, milano, italy",it13310290153,h-it0070531358,"finance, insurance, and real estate",holding company (6719),corporation,1991
483,bb0713bf994049f6be9dd755fc2f6808,farvima medicinali spa,"via napoli 220, casandrino, 80025, napoli, italy",it01239791211,h-it0012414328,wholesale trade,whol drugs/sundries (5122),corporation,1963
484,9478ff5460454bc98c44fad06149c825,smurfit kappa italia spa,"strada serravalle 65, novi ligure, 15067, alessandria, italy",it02124341203,h-it0052087123,manufacturing,mfg corrugated/solid fiber boxes (2653),corporation,2000
485,e809a8c463044517a1085f35d36abaa5,blackrock (netherlands) bv,"piazza san fedele 2, milano, 20121, milano, italy",it10577660961,h-it0064239411,"finance, insurance, and real estate",misc business credit institutions (6159),foreign company,2018
486,7d9576ccd7074176bfd278ff32595cbc,schneider electric spa,"via circonvallazione est 1, stezzano, 24040, bergamo, italy",it02424870166,h-it0009032622,manufacturing,mfg switchgear/switchboards (3613),corporation,1960
487,dfe094510e8b4f2e9634eaed0d8fc06d,omnicom media group srl,"via giovanni spadolini 5, milano, 20141, milano, italy",it09898830154,h-it0075083647,services,advertising agency (7311),corporation,1989
488,6a78f49e972b4111ba7af2d7eff60e57,volvo group italia spa,"corso europa 2, boltiere, 24040, bergamo, italy",it02665600165,h-it0020242972,wholesale trade,whol autos/motor vehicles (5012),corporation,1982
489,1f757cc718f741178b2f32c9b497bdaa,msd italia srl,"via vitorchiano 151, roma, 00189, roma, italy",it00887261006,h-it0008053081,manufacturing,mfg medicinal/botanical products (2833),corporation,1956
490,a9e9c7a2d52945eea3bed00f04add7ca,gnutti carlo spa,"via artigiani 2, maclodio, 25030, brescia, italy",it03402160174,h-it0049311190,manufacturing,mfg power transmission equipment (3568),corporation,1981
491,21f534a29e7d4725822e6e0dd932fe8c,l'oreal italia spa,"via francesco primaticcio 155, milano, 20147, milano, italy",it00471270017,h-it0008021260,retail trade,ret misc merchandise (5999),corporation,1936
492,2d8b7b1bf0fe40179edd97ba39b25ef4,italia marittima spa,"passeggio sant'andrea 4, trieste, 34123, trieste, italy",it00047820329,h-it0008021686,"transportation, communications, electric, gas, and sanitary services",water freight transportation (4449),corporation,1936
493,4824602831214ca986307c5f8041b274,c.u.ra. consorzio utilities ravenna soc cons arl,"via granarolo 175/3, faenza, 48018, ravenna, italy",it02019950399,h-it0072415665,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,2000
494,8cf20cae0da542f0a5d980e5a96b0273,progefin spa,"via bartolomeo zucchi 1, monza, 20900, monza e brianza, italy",it00804740967,h-it0072998423,construction,operative builders (1531),corporation,1985
495,d399d82390d048d28648b66e991a1c6f,glaxosmithkline spa,"viale dell'agricoltura 7, verona, 37135, verona, italy",it00212840235,h-it0009237461,wholesale trade,whol drugs/sundries (5122),corporation,1932
496,e4ac8c25609f433ead68c02235461da9,compagnia generale trattori spa,"via padana superiore 19, vimodrone, 20055, milano, italy",it01674190028,h-it0074717448,wholesale trade,whol construction/mining equipment (5082),corporation,1990
497,5823896fcec14ca6ace3dc209832bc5b,stabilo international gmbh,"via messina 38, milano, 20154, milano, italy",it07310360966,h-it0038148110,wholesale trade,whol stationery/office supplies (5112),foreign company,2010
498,645afe980ac44692b1930ccf2d4bc0c7,ariston spa,"viale aristide merloni 45, fabriano, 60044, ancona, italy",it02853230429,h-it0366850320,manufacturing,mfg electrical equipment/supplies (3699),corporation,2020
499,b22b658b287942f08beadc000aa8c717,saviola holding srl,"viale lombardia 29, viadana, 46019, mantova, italy",it02317890206,h-it0020622082,"finance, insurance, and real estate",holding company (6719),corporation,2002
500,a8cffb8aacf741248ab44a8b249fa364,google italy srl,"via federico confalonieri 4, milano, 20124, milano, italy",it03660670963,h-it0007745206,"transportation, communications, electric, gas, and sanitary services",telephone communications (4813),corporation,2002
501,32b1d97faf3340a395b056e79ee47889,sacchi giuseppe spa,"via filippo da desio 60, desio, 20832, monza e brianza, italy",it00689730133,h-it0010133712,wholesale trade,whol furniture (5021),corporation,1957
502,1d2b398515bc4273ba9222ad2e2a469a,polynt spa,"via enrico fermi 51, scanzorosciate, 24020, bergamo, italy",it04902660960,h-it0002558041,manufacturing,mfg chemical preparations (2899),corporation,1962
503,3476c903d6ce45b7ae79118a180736f2,brunello cucinelli spa,"viale parco dell'industria 5, corciano, 06073, perugia, italy",it01886120540,h-it0035217197,manufacturing,knitting mill (2259),corporation,1991
504,1b8d7b9fd3d4471789efeaa0072dd31f,foro delle arti srl,"piazzetta dei sapienti 1, corciano, 06073, perugia, italy",it02826440543,h-it0028057635,"finance, insurance, and real estate",holding company (6719),corporation,2005
505,8f66a1c306b146f58679b45218548370,pro-gest spa,"via castellana 90, istrana, 31036, treviso, italy",it01222730267,h-it0061868256,manufacturing,mfg corrugated/solid fiber boxes (2653),corporation,1981
506,8db1ef46629c4e2d8218300c743d73f4,zignago holding spa,"viale ita marzotto 8, fossalta di portogruaro, 30025, venezia, italy",it03781170281,h-it0002215101,"finance, insurance, and real estate",holding company (6719),corporation,2002
507,a51f5ef36e064e3ca09a60ad4aaaa204,maiora srl,"via san magno 31, corato, 70033, bari, italy",it07390770720,h-it0007363818,wholesale trade,whol non durable goods (5199),corporation,1971
508,b0aafe1360aa43d7919c383dbc998e38,loro piana spa,"corso pietro rolandi 10, quarona, 13017, vercelli, italy",it01611400027,h-it0050583999,manufacturing,knit outerwear mill (2253),corporation,1924
509,0369581418c74de08486a9efe278dc88,grandi salumifici italiani spa,"strada gherbella 320, modena, 41126, modena, italy",it02654810361,h-it0066645190,manufacturing,mfg prepared meats (2013),corporation,2000
510,340144e11e24474b96794ed68632c7e6,openjobmetis spa agenzia per il lavoro,"via bernardino telesio 18, milano, 20145, milano, italy",it13343690155,h-it0054295661,services,help supply services (7363),corporation,2001
511,77d1e5b4d1ba48c592ad20caa1e67342,2i rete gas spa,"via alberico albricci 10, milano, 20122, milano, italy",it06724610966,h-it0026173360,"transportation, communications, electric, gas, and sanitary services",gas transmission/distribution (4923),corporation,2009
512,88e31e62c59a4d90830cd60b763171b1,toshiba electronics europe gmbh,"via torri bianche 3, vimercate, 20871, monza e brianza, italy",it04036590968,h-it0072814640,wholesale trade,whol industrial equipment (5084),foreign company,2003
513,f187961dcd844c85b1e7bc60eef0cafc,sogei societa' generale d'informatica spa e in forma abbreviato sogei spa,"via mario carucci 131, roma, 00143, roma, italy",it01043931003,h-it0030784107,services,computer related services (7379),corporation,1976
514,934bf1df1b064d399db47a8417e089b3,bayer spa,"via delle groane 126, garbagnate milanese, 20024, milano, italy",it05849130157,h-it0011955988,wholesale trade,whol drugs/sundries (5122),corporation,1980
515,4b1438490f614690ab9ed5943a00d6ba,comarco compagnia generale di commercio arbitraggio e coperture spa,"piazza della vittoria 10, genova, 16121, genova, italy",it03278440106,h-it0070126070,wholesale trade,metals service center (5051),corporation,1991
516,e1a36b820cf54f62b3e43d980127dab8,vera vita spa,"via carlo ederle 45, verona, 37126, verona, italy",it03035950231,h-it0070965382,"finance, insurance, and real estate",life insurance carrier (6311),corporation,2000
517,7aab2402713749d5af3e13386ea2afb4,bcc vita spa compagnia di assicurazioni vita in forma abbreviato bcc vita spa,"via benigno crespi 19, milano, 20159, milano, italy",it06868981009,h-it0068332807,"finance, insurance, and real estate",life insurance carrier (6311),corporation,2001
518,2f31cfe0fd0f49dd82774e194d48c602,wuerth srl,"via stazione 51, egna, 39044, bolzano, italy",it00125230219,h-it0033690464,wholesale trade,whol plumbing equipment/supplies (5074),corporation,1963
519,05dc2b232f81406ea60b39eebc1e40a3,abbvie srl,"strada regionale 148 pontina 0snc, aprilia, 04011, latina, italy",it02645920592,h-it0018360106,manufacturing,mfg pharmaceutical preparations (2834),corporation,2012
520,87287ec214614ef1803c9a3356ca5564,coop centro italia soc coop,"via andrea doria 7, castiglione del lago, 06061, perugia, italy",it02241550546,h-it0020302304,retail trade,ret groceries (5411),cooperative,1947
521,ff8ebc428f334ff9af736f1b9fda8849,colorobbia holding spa,"via pietramarina 53, vinci, 50059, firenze, italy",it01847510482,h-it0029458269,"finance, insurance, and real estate",holding company (6719),corporation,1981
522,249555bb6df140be8befe61cb2c6463b,heineken italia spa,"localita' autoporto 11, pollein, 11020, aosta, italy",it00610140071,h-it0008973717,manufacturing,mfg malt beverages (2082),corporation,1865
523,b9c85284436e440484ed019689de4027,dedalus healthcare systems group spa,"via collodi 6/c, firenze, 50141, firenze, italy",it06405660488,h-it0040208036,"finance, insurance, and real estate",holding company (6719),corporation,2013
524,92d164d9e0b94d90bf1c4c052c15effd,sisal spa,"via ugo bassi 6, milano, 20159, milano, italy",it05425630968,h-it0073228494,services,business services (7389),corporation,2006
525,2eaeb31fc82247afbeafa257939e57a2,medtronic italia spa,"via varesina 162, milano, 20156, milano, italy",it09238800156,h-it0059526548,wholesale trade,whol medical/hospital equipment (5047),corporation,1988
526,8059ba9e24be446ab14d0b68e6f38a41,riva acciaio spa,"viale certosa 249, milano, 20151, milano, italy",it08521290158,h-it0008816700,manufacturing,blast furnace-steel works (3312),corporation,1986
527,98df756add0948a09585f29f08749c7b,uvet viaggi turismo spa,"bastioni di porta volta 10, milano, 20121, milano, italy",it04700360151,h-it0014372711,"transportation, communications, electric, gas, and sanitary services",travel agency (4724),corporation,1950
528,2e4840b6ddd24fe798fe12f410988fd2,veroniki holding spa,"via larga 9/11, milano, 20122, milano, italy",it06983480960,h-it0034282432,"finance, insurance, and real estate",holding company (6719),corporation,2010
529,22c4aebb55814257a0afaddad07c907b,mbda italia spa,"via monte flavio 45, roma, 00131, roma, italy",it06700621003,h-it0061885452,manufacturing,mfg communications equipment (3669),corporation,2001
530,e275642e08f14b5d890d2eb8dd898eed,lg electronics italia spa,"via aldo rossi 4, milano, 20149, milano, italy",it11704130159,h-it0072819200,manufacturing,mfg electrical equipment/supplies (3699),corporation,1996
531,bd6b8cccb4a94f30a2031016e3471bdf,rai pubblicita' spa,"via giovanni carlo cavalli 6, torino, 10138, torino, italy",it00471300012,h-it0010310800,services,advertising representative (7313),corporation,1926
532,1721c0dd23884618b30f5acf219a86c1,ngk spark plug europe gmbh,"via delle azalee 15, buccinasco, 20090, milano, italy",it05218860962,h-it0007979258,services,business services (7389),foreign company,2006
533,f3fa72c75332439fa34a0b666313b6f3,stoccaggi gas italia spa,"piazza santa barbara 7, san donato milanese, 20097, milano, italy",it13271380159,h-it0057869464,"transportation, communications, electric, gas, and sanitary services",pipeline operation (4619),corporation,2000
534,02e93a7a11894188ab405fb9c29c243a,acea ato 2 gruppo acea spa,"piazzale ostiense 2, roma, 00154, roma, italy",it05848061007,h-it0067600212,"transportation, communications, electric, gas, and sanitary services",water supply service (4941),corporation,1999
535,ce0ecf21587a43f79b9a6fdc3b9a609f,zambon company spa,"via lillo del duca 10, bresso, 20091, milano, italy",it00714930245,h-it0036294675,"finance, insurance, and real estate",holding company (6719),corporation,1938
536,a2f9193c5fb84962bd1bbd560fecfb73,banca generali spa,"via niccolo' machiavelli 4, trieste, 34132, trieste, italy",it00833240328,h-it0002266806,"finance, insurance, and real estate",national commercial bank (6021),corporation,1992
537,ef2fe04b6f0d40f3867d227fcd4c544f,ferrero industriale italia srl,"piazzale pietro ferrero 1, alba, 12051, cuneo, italy",it03629080049,h-it0048603724,manufacturing,mfg candy/confectionery (2064),corporation,1980
538,5ec4c8c8e65b430ba3521b77b672e908,design holding spa,"via alessandro manzoni 38, milano, 20121, milano, italy",it10446470964,h-it0062461842,"finance, insurance, and real estate",holding company (6719),corporation,2018
539,b807a04eb97a417885f71532c55aac34,international design group spa,"via alessandro manzoni 38, milano, 20121, milano, italy",it10462810960,h-it0062835580,"finance, insurance, and real estate",holding company (6719),corporation,2018
540,63d29f18c20949eb8b3fffbbf3bb91be,flextronics italy spa,"strada provinciale 234 1/3, somaglia, 26867, lodi, italy",it02227690647,h-it0066468256,"transportation, communications, electric, gas, and sanitary services",general warehouse/storage (4225),corporation,2000
541,4f6f9de0a6234982b435af1aecc26b58,2v energy srl,"lungadige galtarossa 8, verona, 37133, verona, italy",it03795470248,h-it0036821411,"transportation, communications, electric, gas, and sanitary services",electric services (4911),corporation,2012
542,a276a1525a1249f38572874123fb8704,intercos spa,"via guglielmo marconi 84, agrate brianza, 20864, monza e brianza, italy",it05813780961,h-it0002533812,"finance, insurance, and real estate",holding company (6719),corporation,1990
543,7f7231f4a88e4797ac0dc749af728af4,engie servizi spa,"viale giorgio ribotta 31, roma, 00144, roma, italy",it01698911003,h-it0027556999,construction,plumbing/heating/air conditioning contrac (1711),corporation,1985
544,71a9790ec0074aa28b71e871fd3977f5,apulia distribuzione srl,"strada provinciale 240 delle grotte orientali, rutigliano, 70018, bari, italy",it05754810728,h-it0061820628,wholesale trade,whol general groceries (5141),corporation,2001
545,4d88e11f723b402aa2a7e8db2e01a00e,ghella spa,"via pietro borsieri 2/a, roma, 00195, roma, italy",it00898971007,h-it0011090014,construction,heavy construction (1629),corporation,1894
